Year,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Peak_Dur_5,nan,nan,nan,nan,21.0,29.0,61.0,29.0,nan,nan,nan,nan,nan,nan,nan,88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,nan
Peak_Fre_2,nan,nan,2.0,nan,1.0,2.0,1.0,2.0,1.0,1.0,nan,nan,1.0,1.0,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,1.0,nan
Peak_Fre_5,nan,nan,nan,nan,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
SP_Mag,336.0,611.0,1330.0,347.0,1785.0,1971.0,2662.0,1853.0,1293.0,1190.0,383.0,816.0,1145.0,1213.0,1035.0,1525.0,841.0,1051.0,689.0,1027.0,1287.0,1138.0,618.0,561.0,1663.0,1578.0,2639.0,595.0
SP_Tim,244.0,215.0,241.0,185.0,185.0,141.0,126.0,184.0,145.0,200.0,185.0,210.0,201.0,155.0,243.0,228.0,170.0,243.0,246.0,272.0,200.0,215.0,208.0,185.0,154.0,186.0,154.0,215.0
SP_Dur,68.0,79.0,86.0,105.0,145.0,174.0,135.0,146.0,182.0,126.0,96.0,103.0,102.0,153.0,83.0,82.0,124.0,78.0,66.0,59.0,136.0,107.0,88.0,83.0,116.0,117.0,145.0,72.0
SP_ROC,0.05555555555555555,0.0297029702970297,0.029411764705882353,0.046875,0.0032679738562091504,0.005756578947368421,0.004886110083642568,0.007462686567164179,0.005331056859883531,0.020410288451525566,0.05555555555555555,0.020833333333333332,0.004892120030208303,0.006756756756756757,0.029411764705882353,0.025978407557354925,0.021279003961516697,0.044060559006211183,0.05263157894736842,0.05,0.006185567010309278,0.027777777777777776,0.039230769230769236,0.02,0.013605442176870748,0.011940298507462687,0.0034334763948497852,0.05
DS_Mag_50,12.0,13.0,72.0,10.0,88.0,20.0,128.0,91.0,86.0,52.0,10.0,13.5,90.0,17.0,41.0,55.5,16.0,23.0,16.0,53.0,104.0,16.0,37.0,10.0,11.0,19.0,58.0,11.0
DS_Mag_90,86.00000000000003,86.60000000000014,100.0,20.700000000000017,113.0,67.2,306.0,123.0,253.3,100.3,24.099999999999994,75.20000000000002,119.0,95.5,168.5,81.0,109.10000000000001,110.6,102.60000000000001,134.8,148.2,44.0,71.0,22.600000000000023,107.60000000000008,381.0,74.20000000000002,70.0
DS_Tim,312.0,294.0,327.0,290.0,330.0,315.0,261.0,330.0,327.0,326.0,281.0,313.0,303.0,308.0,326.0,310.0,294.0,321.0,312.0,331.0,336.0,322.0,296.0,268.0,270.0,303.0,299.0,287.0
DS_Dur_WS,129.0,149.0,97.0,164.0,94.0,79.0,191.0,64.0,120.0,98.0,150.0,110.0,121.0,116.0,94.0,84.0,130.0,93.0,135.0,63.0,119.0,73.0,189.0,153.0,183.0,121.0,95.0,107.0
