Year,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Peak_Dur_2,nan,nan,62.0,nan,144.0,121.0,72.0,159.0,59.0,25.0,nan,nan,54.0,24.0,nan,124.0,nan,nan,nan,nan,30.0,nan,nan,nan,27.0,35.0,138.0,nan
Peak_Dur_5,nan,nan,nan,nan,19.0,29.0,61.0,29.0,nan,nan,nan,nan,nan,nan,nan,88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan,nan,nan,nan,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,nan
Peak_Fre_2,nan,nan,2.0,nan,1.0,1.0,1.0,2.0,1.0,1.0,nan,nan,1.0,1.0,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,1.0,nan
Peak_Fre_5,nan,nan,nan,nan,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
SP_Mag,364.0,662.0,1335.0,383.0,1825.0,2027.0,2726.0,1879.0,1340.0,1172.0,444.0,817.0,1659.0,1277.0,1027.0,1570.0,908.0,1066.0,695.0,1059.0,1266.0,1141.0,627.0,640.0,1740.0,1625.0,2677.0,654.0
SP_Tim,227.0,216.0,230.0,184.0,185.0,140.0,125.0,183.0,143.0,216.0,185.0,208.0,110.0,155.0,232.0,229.0,170.0,231.0,227.0,258.0,199.0,215.0,213.0,184.0,154.0,186.0,154.0,215.0
SP_Dur,76.0,74.0,72.0,103.0,141.0,157.0,138.0,142.0,159.0,99.0,88.0,91.0,186.0,144.0,76.0,67.0,116.0,71.0,75.0,67.0,132.0,86.0,73.0,78.0,110.0,109.0,141.0,63.0
SP_ROC,0.05714285714285714,0.032876959106467304,0.020835594139989148,0.05263157894736842,0.0032085561497326204,0.0038066554326493685,0.004987531172069825,0.005112911026198495,0.0015760441292356187,0.009840909212834557,0.012719404675240638,0.015363354356870876,0.003355704697986577,0.006003787004110285,0.028985507246376812,0.020951555775602697,0.010940919037199124,0.04411764705882353,0.050666666666666665,0.0223463687150838,0.0037174849624969338,0.011396381405391365,0.04511533242876527,0.03125,0.014749262536873156,0.012121657361151925,0.00333889816360601,0.0590711175616836
DS_Mag_50,49.0,32.0,96.0,12.0,119.0,60.0,117.0,143.0,118.0,81.0,10.0,48.0,114.0,53.0,66.0,84.0,16.0,57.0,62.5,nan,137.5,47.0,62.0,10.0,13.0,47.0,78.0,11.0
DS_Mag_90,110.5,206.0,140.0,83.80000000000001,144.0,100.0,310.20000000000005,189.2,301.70000000000005,120.0,13.0,116.4,182.6,123.0,236.99999999999994,93.0,128.0,76.60000000000001,153.8,nan,167.7,59.8,85.6,70.20000000000002,47.0,447.4,90.0,90.0
DS_Tim,303.0,290.0,302.0,287.0,326.0,297.0,263.0,325.0,302.0,315.0,273.0,299.0,296.0,299.0,308.0,296.0,286.0,302.0,302.0,325.0,331.0,301.0,286.0,262.0,264.0,295.0,295.0,278.0
DS_Dur_WS,136.0,161.0,121.0,167.0,97.0,97.0,189.0,69.0,144.0,108.0,128.0,124.0,128.0,125.0,113.0,98.0,127.0,105.0,152.0,nan,124.0,93.0,195.0,149.0,161.0,129.0,99.0,116.0
