V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,6,10,13,14,497.190854870593,775.811695919956
1,2,3,6,10,13,15,266.134453301311,906.721861488319
1,2,3,6,10,14,15,14.5430616339446,1023.55201504193
1,2,3,6,11,12,13,290.296326391859,873.996907988568
1,2,3,6,11,12,14,454.377129248235,819.639909687596
1,2,3,6,11,12,15,325.067561409796,890.884811234137
1,2,3,6,11,13,14,488.041765799008,789.726008469733
1,2,3,6,11,13,15,346.056733186408,880.135918246647
1,2,3,6,11,14,15,469.542068173595,795.393919659105
1,2,3,6,12,13,14,398.590268436118,836.913679254031
1,2,3,6,12,13,15,327.920328925675,937.214098346557
1,2,3,6,12,14,15,404.378419515446,824.912839515208
1,2,3,6,13,14,15,489.819889454293,809.11752910634
1,2,3,7,8,9,10,661.798378474881,487.906667987502
1,2,3,7,8,9,11,12.1802319384043,650.086688271214
1,2,3,7,8,9,12,708.227388353095,510.785921195628
1,2,3,7,8,9,13,737.815214847063,500.520645594831
1,2,3,7,8,9,14,636.684184407351,260.309431254421
1,2,3,7,8,9,15,582.792820313952,413.165780891884
1,2,3,7,8,10,11,647.21237501352,505.041314316628
1,2,3,7,8,10,12,642.001622930279,512.229350283315
1,2,3,7,8,10,13,13.2027689775668,559.929761887295
1,2,3,7,8,10,14,685.548734526883,262.161074850304
1,2,3,7,8,10,15,677.988841193715,414.624307857929
1,2,3,7,8,11,12,671.47045169772,524.239813722371
1,2,3,7,8,11,13,706.7735886391,516.538700550759
1,2,3,7,8,11,14,657.709803492015,274.777599463032
1,2,3,7,8,11,15,62.0876369813437,652.8230384983
1,2,3,7,8,12,13,687.427838833696,522.117953427831
1,2,3,7,8,12,14,634.991304532722,251.681410302125
1,2,3,7,8,12,15,682.959187637806,418.712260737212
1,2,3,7,8,13,14,636.397368259886,273.115230565171
1,2,3,7,8,13,15,163.106853170624,485.945231403056
1,2,3,7,8,14,15,628.763569522629,251.956477723171
1,2,3,7,9,10,11,685.830209784528,480.620231879253
1,2,3,7,9,10,12,692.646349272005,491.690684441618
1,2,3,7,9,10,13,659.020801992321,477.256149558774
1,2,3,7,9,10,14,331.599370394761,240.912966217401
1,2,3,7,9,10,15,693.918996573814,395.658195026549
1,2,3,7,9,11,12,752.608865780069,505.684218823038
1,2,3,7,9,11,13,778.521606557916,493.863905637643
1,2,3,7,9,11,14,673.389974455891,257.529963871521
1,2,3,7,9,11,15,246.43097503058,374.569499076314
1,2,3,7,9,12,13,783.306993408411,503.138379739279
1,2,3,7,9,12,14,715.659230071674,240.029642266672
1,2,3,7,9,12,15,16.9613722098009,611.360304322041
1,2,3,7,9,13,14,717.028952512339,255.074121171997
1,2,3,7,9,13,15,17.6899523839386,594.875027603294
1,2,3,7,9,14,15,705.236609549728,237.787788356902
1,2,3,7,10,11,12,655.75769377092,507.192517689289
1,2,3,7,10,11,13,693.83098315725,495.60482304453
1,2,3,7,10,11,14,78.4408760468479,296.023142214113
1,2,3,7,10,11,15,678.645510495428,410.803976723287
1,2,3,7,10,12,13,686.554161335127,504.671972671358
1,2,3,7,10,12,14,18.9939150836553,359.117323854462
1,2,3,7,10,12,15,677.648008679943,407.42303465399
1,2,3,7,10,13,14,724.750838689925,257.09756376066
1,2,3,7,10,13,15,678.368882305242,408.536329218916
1,2,3,7,10,14,15,219.079738936027,239.680114510292
1,2,3,7,11,12,13,749.915958727961,517.600473338269
1,2,3,7,11,12,14,18.2700220023177,335.920137799089
1,2,3,7,11,12,15,237.392989257511,415.743938672836
1,2,3,7,11,13,14,786.826571712761,271.369549308073
1,2,3,7,11,13,15,729.108467954199,420.853486728656
1,2,3,7,11,14,15,724.722580727341,252.009488495308
1,2,3,7,12,13,14,776.58645652035,251.475081601869
1,2,3,7,12,13,15,14.4543128783799,614.943634116732
1,2,3,7,12,14,15,49.5313886504848,237.07915979652
1,2,3,7,13,14,15,259.841307812376,239.387044953704
1,2,3,8,9,10,11,283.328190090267,909.510209046886
1,2,3,8,9,10,12,5.52799727142494,933.580415580977
1,2,3,8,9,10,13,234.820135113734,878.489623679535
1,2,3,8,9,10,14,53.2596365753623,969.584733855419
1,2,3,8,9,10,15,293.593499449184,938.615255735174
1,2,3,8,9,11,12,277.299195185715,978.823355185858
1,2,3,8,9,11,13,302.585894521412,895.497576088972
1,2,3,8,9,11,14,489.399801163009,886.45787612847
1,2,3,8,9,11,15,335.895728894685,948.831926828116
1,2,3,8,9,12,13,291.142406741205,923.432943945703
1,2,3,8,9,12,14,427.482954430597,1268.3115326558
1,2,3,8,9,12,15,306.893450097288,974.30391721219
1,2,3,8,9,13,14,404.32600242331,855.108990815732
1,2,3,8,9,13,15,337.639530475116,945.760804063203
1,2,3,8,9,14,15,374.593461551491,858.493016282211
1,2,3,8,10,11,12,292.721977477638,998.895489959907
1,2,3,8,10,11,13,234.129599746999,982.065339062068
1,2,3,8,10,11,14,507.570192830663,875.753209329609
1,2,3,8,10,11,15,273.572511857799,996.632627047159
1,2,3,8,10,12,13,238.328099892917,969.951074526622
1,2,3,8,10,12,14,104.21743623373,1017.07904864571
1,2,3,8,10,12,15,292.630017961713,1009.73119121984
1,2,3,8,10,13,14,51.1986734893232,931.550798635138
1,2,3,8,10,13,15,241.557107280317,943.944240282953
1,2,3,8,10,14,15,72.2781920043724,938.849171187378
1,2,3,8,11,12,13,256.486956644416,1063.54638019003
1,2,3,8,11,12,14,487.426478719894,951.551208603766
1,2,3,8,11,12,15,268.007872759627,1070.3040526428
1,2,3,8,11,13,14,425.575838795055,949.823159298592
1,2,3,8,11,13,15,311.139501773279,994.952822674244
1,2,3,8,11,14,15,489.112386201398,924.718879990566
1,2,3,8,12,13,14,436.447708257391,934.481514457156
1,2,3,8,12,13,15,287.749870750664,988.768523784708
1,2,3,8,12,14,15,112.412257968727,1021.32744519096
1,2,3,8,13,14,15,440.654096948819,890.15917989889
1,2,3,9,10,11,12,138.359432250511,922.010231797306
1,2,3,9,10,11,13,250.38017768688,863.005439805756
1,2,3,9,10,11,14,509.781227466349,800.899423185076
1,2,3,9,10,11,15,284.795327113941,935.379166961237
1,2,3,9,10,12,13,264.656965362952,900.118292098541
1,2,3,9,10,12,14,73.1098798795968,970.127078387969
1,2,3,9,10,12,15,304.351151735983,951.295435994209
1,2,3,9,10,13,14,68.1353398223792,913.454145915792
1,2,3,9,10,13,15,274.518254286285,946.068308764982
1,2,3,9,10,14,15,84.8274051515079,922.606562841699
1,2,3,9,11,12,13,309.17734263799,917.515809395962
1,2,3,9,11,12,14,350.237009740512,878.35396651601
1,2,3,9,11,12,15,327.955922919767,962.588217186259
1,2,3,9,11,13,14,339.451775366149,877.645154437314
1,2,3,9,11,13,15,354.203992010513,938.121804464387
1,2,3,9,11,14,15,488.422799135739,828.305844289715
1,2,3,9,12,13,14,421.223276675431,882.342488558396
1,2,3,9,12,13,15,386.714189141342,969.306764993094
1,2,3,9,12,14,15,9.28730862983649,1049.57343430613
1,2,3,9,13,14,15,422.888115402077,879.29780443408
1,2,3,10,11,12,13,308.744703710659,922.705572017767
1,2,3,10,11,12,14,71.7631767024397,1000.42877401954
1,2,3,10,11,12,15,358.024077535786,961.246337394769
1,2,3,10,11,13,14,472.023297418165,816.575583728193
1,2,3,10,11,13,15,272.304225713523,959.539063580867
1,2,3,10,11,14,15,138.42111810915,923.481445937753
1,2,3,10,12,13,14,459.677839327568,838.109607008216
1,2,3,10,12,13,15,280.531976299858,992.025902153401
1,2,3,10,12,14,15,149.643158701381,972.716561129363
1,2,3,10,13,14,15,474.347779133615,842.682158698011
