V1,V2,V3,V4,V5,V6,bestlam,rmse
1,3,6,9,12,13,27.1620781543792,38.3348280829996
1,3,6,10,11,12,26.6415975065611,37.7698219206203
1,3,6,10,11,13,25.7262490284686,39.2915107390006
1,3,6,10,12,13,27.7049767802158,37.0411071960071
1,3,6,11,12,13,25.0919459264825,39.6448751993388
1,3,7,8,9,10,27.0233423410059,32.5866389682408
1,3,7,8,9,11,24.9765044782826,31.0119042318601
1,3,7,8,9,12,26.1615706632134,23.3801074424143
1,3,7,8,9,13,28.7012572674656,29.8023704318884
1,3,7,8,10,11,22.749073802779,30.4538706630289
1,3,7,8,10,12,23.6975687691432,22.8935441428865
1,3,7,8,10,13,22.8969926067513,28.760081379107
1,3,7,8,11,12,18.6274632135636,15.1281255732327
1,3,7,8,11,13,19.7473487000098,25.7623240764287
1,3,7,8,12,13,21.040762220319,20.3170292578662
1,3,7,9,10,11,18.5222731833321,35.2240870419707
1,3,7,9,10,12,32.2037394690476,30.1415806718943
1,3,7,9,10,13,30.059376247281,33.568761801961
1,3,7,9,11,12,24.0313567791246,27.9792896691904
1,3,7,9,11,13,23.1436028303466,32.6202986232019
1,3,7,9,12,13,28.1128918858488,29.9457302512825
1,3,7,10,11,12,33.9597261683654,27.4836064366187
1,3,7,10,11,13,28.4611573417833,32.5283213660776
1,3,7,10,12,13,27.974547735713,29.360373360396
1,3,7,11,12,13,21.7764149963773,28.4921937556607
1,3,8,9,10,11,29.1699915833847,37.8386496235994
1,3,8,9,10,12,26.7037342215909,34.0399425227211
1,3,8,9,10,13,27.6443895474428,36.2529651816013
1,3,8,9,11,12,25.9746271814255,32.4143184311448
1,3,8,9,11,13,26.4963133595752,35.7636301703195
1,3,8,9,12,13,25.2961891067064,33.4531855589083
1,3,8,10,11,12,22.1778438854985,32.2876125353694
1,3,8,10,11,13,24.0684086826309,34.3412586893805
1,3,8,10,12,13,16.8635810938267,31.7913403725115
1,3,8,11,12,13,20.529828311069,38.9346071813231
1,3,9,10,11,12,28.5329443322811,36.973190048557
1,3,9,10,11,13,21.5733468860417,35.7754392974643
1,3,9,10,12,13,27.2603657464126,36.6724712792458
1,3,9,11,12,13,21.2230664763107,40.7654028390968
1,3,10,11,12,13,24.0944889746329,37.6793613795036
1,4,5,6,7,8,2.45106694248639,52.7447720109959
1,4,5,6,7,9,0.847727507823575,53.8827849268307
1,4,5,6,7,10,0.697458822658548,60.8097448767586
1,4,5,6,7,11,12.5716891249878,40.9675413320698
1,4,5,6,7,12,11.0074706415659,39.6433547006393
1,4,5,6,7,13,4.973928540908,53.1088397657786
1,4,5,6,8,9,1.19716566875655,60.2248652947621
1,4,5,6,8,10,15.6122481475058,40.1833409597958
1,4,5,6,8,11,26.3869324001373,41.3066353512799
1,4,5,6,8,12,31.7337260123249,38.2422788689772
1,4,5,6,8,13,19.8624041310166,36.4525923237932
1,4,5,6,9,10,10.3930367665446,40.0013517748374
1,4,5,6,9,11,17.7407102347866,41.7681207067109
1,4,5,6,9,12,0.773901815167183,62.2686611185826
1,4,5,6,9,13,11.5153930715835,40.3431159836452
1,4,5,6,10,11,1.70537799117165,67.8026111186909
1,4,5,6,10,12,17.5362201773764,37.418729525806
1,4,5,6,10,13,4.15741089836071,53.7636014524465
1,4,5,6,11,12,27.9728426303659,39.9894821159991
1,4,5,6,11,13,18.218390949572,43.0110066534189
1,4,5,6,12,13,27.4215338988768,41.4384045955889
1,4,5,7,8,9,8.89670629702364,48.4623255217225
1,4,5,7,8,10,12.3881650457882,39.5296057049434
1,4,5,7,8,11,23.13079579375,37.042207029862
1,4,5,7,8,12,25.2917821663637,32.034530660384
1,4,5,7,8,13,6.15465011447507,52.6605810198755
1,4,5,7,9,10,28.7105802108558,35.7595421808763
1,4,5,7,9,11,0.809602869678019,87.1179644816434
1,4,5,7,9,12,1.08554486612159,47.0007911136053
1,4,5,7,9,13,10.1086851832437,47.8536134281502
1,4,5,7,10,11,0.799789945116363,94.0706330547761
1,4,5,7,10,12,27.3525567943342,34.3902269349044
1,4,5,7,10,13,5.18088416418983,52.8664435837331
1,4,5,7,11,12,11.7751847017228,41.9553720060827
1,4,5,7,11,13,16.0129572767029,45.6380912038503
1,4,5,7,12,13,2.86187122050165,55.7084243128076
1,4,5,8,9,10,22.297176564399,38.4597123796233
1,4,5,8,9,11,11.8333777384783,46.1183460151718
1,4,5,8,9,12,6.43565551172395,41.6952162579856
1,4,5,8,9,13,24.2268688009575,37.8296119160698
1,4,5,8,10,11,20.7507841754478,41.5856380897357
1,4,5,8,10,12,28.6650979853907,36.8113237730971
1,4,5,8,10,13,11.8031060293324,38.9468102905036
1,4,5,8,11,12,15.2761406420291,43.7190378407717
1,4,5,8,11,13,7.08541429004657,51.0743020710243
1,4,5,8,12,13,3.3539764068967,55.6363726403941
1,4,5,9,10,11,18.2487624480075,38.4382858978252
1,4,5,9,10,12,27.4249176364683,36.2766713206106
1,4,5,9,10,13,10.267435403114,55.3759371632457
1,4,5,9,11,12,4.13372590322495,62.2582082933435
1,4,5,9,11,13,19.8644906099491,44.7491273853357
1,4,5,9,12,13,14.4983307631202,53.5677760533562
1,4,5,10,11,12,7.30270148605665,56.9571393069143
1,4,5,10,11,13,14.7641556870336,45.0442757544349
1,4,5,10,12,13,1.83475693177298,81.8523844466613
1,4,5,11,12,13,5.13141613268218,67.2320924419342
1,4,6,7,8,9,0.849796954712632,51.000250878124
1,4,6,7,8,10,15.9207214354139,34.5391052396894
1,4,6,7,8,11,9.75978809118813,44.4332075880756
1,4,6,7,8,12,21.1598269978821,32.7674856968778
1,4,6,7,8,13,0.984531848848779,52.0328218514134
1,4,6,7,9,10,0.713264204106947,52.2761350481225
1,4,6,7,9,11,30.3830284856069,37.4057849415804
1,4,6,7,9,12,17.064260625942,32.6797400821454
1,4,6,7,9,13,25.1881910015577,35.3272689223685
1,4,6,7,10,11,3.27266800110906,57.1269631749016
1,4,6,7,10,12,0.611585411855117,75.5800641088989
1,4,6,7,10,13,18.4683471608124,33.1456995781124
1,4,6,7,11,12,3.55413037002091,48.3875974994889
1,4,6,7,11,13,9.60031515136754,47.3924515086856
1,4,6,7,12,13,0.818993050222368,59.2112065193556
1,4,6,8,9,10,12.0792255854325,37.7553925491041
1,4,6,8,9,11,26.2219858071654,39.3110434210396
1,4,6,8,9,12,13.9607818783506,29.5267040713488
1,4,6,8,9,13,9.82811109819793,50.9283902443511
1,4,6,8,10,11,5.24702422050356,50.8895887045768
1,4,6,8,10,12,27.9138656058674,35.3920053035068
1,4,6,8,10,13,16.2402802567018,34.4637507498592
1,4,6,8,11,12,31.8592528497028,37.1898337419242
1,4,6,8,11,13,26.5365087882215,38.6882082700355
1,4,6,8,12,13,0.769278350158908,59.3812532989151
1,4,6,9,10,11,16.9111672229696,35.6958908408228
1,4,6,9,10,12,22.8498552250238,33.7827749017572
1,4,6,9,10,13,6.21532583801995,38.8382162906364
1,4,6,9,11,12,27.7904415314771,37.9650565581858
1,4,6,9,11,13,15.4922455441494,47.5386705007557
1,4,6,9,12,13,0.719627814161217,62.8394307612209
1,4,6,10,11,12,0.56852223056537,70.3320470061199
1,4,6,10,11,13,16.7306360518363,38.8957373806252
1,4,6,10,12,13,26.086889593261,35.994569907407
1,4,6,11,12,13,28.5961500814228,38.9050686234772
1,4,7,8,9,10,0.964451012136761,49.7840106843195
1,4,7,8,9,11,34.0259547674743,35.9941300268436
1,4,7,8,9,12,13.0426603834794,39.6368036684286
1,4,7,8,9,13,8.73792035603865,38.2822725910173
1,4,7,8,10,11,18.4378687099324,34.9582002996409
1,4,7,8,10,12,33.6665956625844,30.6288412501441
1,4,7,8,10,13,11.4477069328346,31.9287533869614
1,4,7,8,11,12,24.3663980332407,29.6426394272423
1,4,7,8,11,13,24.2218733727229,33.8727697810423
1,4,7,8,12,13,0.781650905702625,51.5205615276233
1,4,7,9,10,11,0.872745667720196,57.838971661977
1,4,7,9,10,12,5.51734764942702,46.8132202645858
1,4,7,9,10,13,0.651130221427659,53.8351295880688
1,4,7,9,11,12,0.941560593532493,61.3716644129822
1,4,7,9,11,13,8.69854890067793,49.3720434795367
1,4,7,9,12,13,0.877200135318162,55.6579394589092
1,4,7,10,11,12,1.04941211430857,50.7112603080844
1,4,7,10,11,13,7.3070094472143,45.5069866555955
1,4,7,10,12,13,2.40528238895585,57.4428662639718
1,4,7,11,12,13,10.4210609637917,47.9869357917475
1,4,8,9,10,11,10.8757646055652,40.7669757948428
1,4,8,9,10,12,29.3235972374293,34.6772982349093
1,4,8,9,10,13,1.92975663827147,37.2042276009015
1,4,8,9,11,12,3.46471222168483,67.1447263998262
1,4,8,9,11,13,9.77902806421254,46.1711549079479
1,4,8,9,12,13,0.818525007165762,61.5356172142518
1,4,8,10,11,12,29.9101317230343,35.8738335984414
1,4,8,10,11,13,20.7805094810491,36.9925814207339
1,4,8,10,12,13,26.3744349522026,35.7921101216286
1,4,8,11,12,13,5.24312019544435,59.6468626917484
1,4,9,10,11,12,0.79370859115,72.7081645361791
1,4,9,10,11,13,15.9633345897909,39.2911799734239
1,4,9,10,12,13,26.4211253796793,35.1265620311124
1,4,9,11,12,13,0.528800952738048,67.0089968164205
1,4,10,11,12,13,7.44059162154867,54.2528419050664
1,5,6,7,8,9,0.816038915824736,54.7737175370597
1,5,6,7,8,10,7.74826219322246,47.619993221307
1,5,6,7,8,11,10.803515080762,46.3447826740859
1,5,6,7,8,12,13.4199622011406,39.029711006782
1,5,6,7,8,13,4.33687088200814,54.9847644696335
1,5,6,7,9,10,25.9695612761307,39.2744585354096
1,5,6,7,9,11,1.77673283468138,65.6104545942065
1,5,6,7,9,12,8.41511050956381,48.3574087423957
1,5,6,7,9,13,25.2034347669053,39.9172901995094
1,5,6,7,10,11,2.89459558507159,63.3769819377885
1,5,6,7,10,12,29.0758610021484,37.0806865972616
1,5,6,7,10,13,0.558080472009253,78.992703642425
1,5,6,7,11,12,1.38231116180054,55.4187286572954
1,5,6,7,11,13,7.46825191523577,61.7323445394279
1,5,6,7,12,13,29.6214563748397,40.6295468532139
1,5,6,8,9,10,19.0534768939141,42.8242089335352
1,5,6,8,9,11,20.2359160070767,46.0057535356106
1,5,6,8,9,12,6.83603115032737,51.1254577928439
1,5,6,8,9,13,21.2627431768029,42.1614840492119
1,5,6,8,10,11,11.480665568126,49.372808578663
1,5,6,8,10,12,25.1260342464387,40.5567006973535
1,5,6,8,10,13,3.78862363923821,49.8810541791113
1,5,6,8,11,12,20.8826152772834,43.2943720415836
1,5,6,8,11,13,8.18077622448022,53.1070204352236
1,5,6,8,12,13,26.2557705943728,43.032568013436
1,5,6,9,10,11,15.5596929739219,46.9575453842855
1,5,6,9,10,12,18.4249274312259,46.7545035501792
1,5,6,9,10,13,9.22263480294433,66.3060657817794
1,5,6,9,11,12,2.87344856030922,66.3569521268583
1,5,6,9,11,13,13.7643518788366,57.3008036029218
1,5,6,9,12,13,0.662625137612842,74.0944032507132
1,5,6,10,11,12,0.650925059174547,69.8258285150917
1,5,6,10,11,13,16.8614062567379,48.2910593861462
1,5,6,10,12,13,22.784643827028,47.8318825060951
1,5,6,11,12,13,20.0439681815578,53.6003862148521
1,5,7,8,9,10,13.1563732144995,44.3952588948536
1,5,7,8,9,11,22.5353051464455,40.1644501844341
1,5,7,8,9,12,24.0100346704435,33.8439289236806
1,5,7,8,9,13,15.502566680808,52.8698383566428
1,5,7,8,10,11,29.9638565398383,38.0353307765838
1,5,7,8,10,12,25.3629523852486,33.0907569251226
1,5,7,8,10,13,4.3157187530016,54.9335249423085
1,5,7,8,11,12,26.8776869962703,30.3350918438408
1,5,7,8,11,13,27.1700102991519,36.8419007104925
1,5,7,8,12,13,28.3305464628667,34.7270041020157
1,5,7,9,10,11,4.66777026907433,63.9793457775032
1,5,7,9,10,12,28.0244589110266,36.5940431024074
1,5,7,9,10,13,0.549224201554825,63.8618609645141
1,5,7,9,11,12,5.33862963329317,53.7533758908436
1,5,7,9,11,13,26.8539677979996,41.1638012125088
1,5,7,9,12,13,17.9749313239073,51.054370382458
1,5,7,10,11,12,3.22370480135073,57.3808968836414
1,5,7,10,11,13,7.42946701449258,59.322868449596
1,5,7,10,12,13,31.3471038760229,39.0466909814332
1,5,7,11,12,13,7.80639280086865,56.5737654164278
1,5,8,9,10,11,21.4372020180093,45.2371760837184
1,5,8,9,10,12,26.7929478024361,40.1030486940269
1,5,8,9,10,13,20.721966875209,40.3279673282748
1,5,8,9,11,12,9.94078790368886,53.9078557670477
1,5,8,9,11,13,9.74016057017077,48.168200662661
1,5,8,9,12,13,10.5542151351681,58.0061644850945
1,5,8,10,11,12,24.8025043616767,40.8203588465098
1,5,8,10,11,13,4.0757766943334,50.0104688588277
1,5,8,10,12,13,25.2852545386645,43.0963468793295
1,5,8,11,12,13,13.0262851806107,59.401746357178
1,5,9,10,11,12,7.87186073572414,57.6749847671077
1,5,9,10,11,13,15.6233880595653,51.5223482200483
1,5,9,10,12,13,24.4706410372953,46.1790921355702
1,5,9,11,12,13,22.1112449220575,48.1613179090503
1,5,10,11,12,13,16.4129536855633,52.6108380602215
1,6,7,8,9,10,27.5552637340901,37.2723416864043
1,6,7,8,9,11,27.3598603495402,38.3632266032983
1,6,7,8,9,12,11.119834798741,41.2885358050025
1,6,7,8,9,13,6.00075702713754,42.616915695553
1,6,7,8,10,11,15.1702483392985,39.9652406791509
1,6,7,8,10,12,29.5383057213882,33.1079084682152
1,6,7,8,10,13,16.8285034316987,36.0436887999844
1,6,7,8,11,12,26.6751460843179,31.3591646072813
1,6,7,8,11,13,11.156216333757,39.7935181544092
1,6,7,8,12,13,22.6928030481003,37.4211221995195
1,6,7,9,10,11,3.53644946460197,53.928343010233
1,6,7,9,10,12,26.7712277811372,35.6092391989288
1,6,7,9,10,13,25.8341062035882,36.9616157277472
1,6,7,9,11,12,10.6209298587617,46.5443093141183
1,6,7,9,11,13,26.8721261523461,40.298397667056
1,6,7,9,12,13,4.92293610264373,53.8634638888238
1,6,7,10,11,12,0.792898236217503,59.6769345592737
1,6,7,10,11,13,4.94676482419202,59.0376376577588
1,6,7,10,12,13,28.7765622642367,37.8585977545876
1,6,7,11,12,13,25.6775875470747,40.5666607505809
1,6,8,9,10,11,16.2418385394544,40.8471371450732
1,6,8,9,10,12,25.5746869570629,37.8328841664202
1,6,8,9,10,13,20.6907937198623,38.7362357784296
1,6,8,9,11,12,9.67412770883986,42.9703726815465
1,6,8,9,11,13,21.1626263557599,47.7754209246564
1,6,8,9,12,13,0.75214692257061,54.7557703521227
1,6,8,10,11,12,22.8756371542697,38.2949053934433
1,6,8,10,11,13,6.49281627445555,49.3317856211103
1,6,8,10,12,13,25.0575952936872,40.2623178694601
1,6,8,11,12,13,24.1699461393941,46.5031508109552
1,6,9,10,11,12,3.33641422092357,64.9040651752027
1,6,9,10,11,13,13.2971410336931,45.8960158101515
1,6,9,10,12,13,18.232083264845,42.8122819994523
1,6,9,11,12,13,0.513541304918446,60.7794717870905
1,6,10,11,12,13,22.0392333797137,44.4766959705733
1,7,8,9,10,11,29.945713962349,37.2278525712183
1,7,8,9,10,12,30.5148220243464,32.6984998215644
1,7,8,9,10,13,5.35686587832733,41.0559873230054
1,7,8,9,11,12,23.0665930840064,31.1497989944403
1,7,8,9,11,13,27.5764924206635,35.5939584858265
1,7,8,9,12,13,5.87604790618062,49.6922782355295
1,7,8,10,11,12,21.4509556493444,31.1010195918048
1,7,8,10,11,13,0.534054656025052,65.495169270634
1,7,8,10,12,13,26.8745645793893,32.8569074708684
1,7,8,11,12,13,24.4205391688088,32.7093903636288
1,7,9,10,11,12,0.8569100012443,54.4127330932888
1,7,9,10,11,13,10.7428456907497,43.2875369094944
1,7,9,10,12,13,29.4539734908146,35.8400504301588
1,7,9,11,12,13,28.1332475541935,36.4531597822709
1,7,10,11,12,13,17.8205257562731,40.034087735231
1,8,9,10,11,12,28.3810191632316,37.9273173671532
1,8,9,10,11,13,22.1062816556185,39.4073045691874
1,8,9,10,12,13,25.4620632670758,38.1905868406251
1,8,9,11,12,13,14.3015935076162,48.0767460762138
1,8,10,11,12,13,25.8067843364066,39.3960618868313
1,9,10,11,12,13,23.784533719205,39.5656719065963
2,3,4,5,6,7,31.996764922394,32.9964502324642
2,3,4,5,6,8,24.2594760631042,35.3812268025509
2,3,4,5,6,9,27.8541466302859,34.7357737320776
2,3,4,5,6,10,28.4494007491221,33.4150841017332
2,3,4,5,6,11,29.2551713827229,37.3660180333849
2,3,4,5,6,12,27.7331979334511,34.0265074115486
2,3,4,5,6,13,24.1117323810525,35.1576868532606
2,3,4,5,7,8,33.8292034483258,29.6246235541
2,3,4,5,7,9,32.7806663284112,32.3541129212336
2,3,4,5,7,10,35.8513549433119,31.2985185098355
2,3,4,5,7,11,30.8417282193491,32.5002554150089
2,3,4,5,7,12,29.0439084188129,26.8777204982802
2,3,4,5,7,13,29.3846332094177,30.7832152041425
2,3,4,5,8,9,17.8272037048904,40.376174887358
2,3,4,5,8,10,27.9685140851177,33.793771109142
2,3,4,5,8,11,31.9373444825313,35.3962199309519
2,3,4,5,8,12,28.0474299548385,30.5744297155856
2,3,4,5,8,13,28.8076675440909,33.6343536810844
2,3,4,5,9,10,26.2016485108821,32.4582992630822
2,3,4,5,9,11,0.657177259538065,66.7546397362166
2,3,4,5,9,12,30.7981359870876,33.0760464058187
2,3,4,5,9,13,24.4707413089386,34.4239727629588
2,3,4,5,10,11,30.6065429872515,36.0044569323693
2,3,4,5,10,12,16.0537908119704,38.5421609066101
2,3,4,5,10,13,26.9738195645962,33.9819479892415
2,3,4,5,11,12,29.790910461615,33.3318939550558
2,3,4,5,11,13,24.9193857095357,36.7293488193648
2,3,4,5,12,13,25.6404734937007,34.0301210084104
2,3,4,6,7,8,27.4535562808712,29.1775574493945
2,3,4,6,7,9,19.7598240815516,32.5428814647384
2,3,4,6,7,10,3.84810987901577,47.714561909573
2,3,4,6,7,11,6.64899878237071,46.4174530149685
2,3,4,6,7,12,36.6658443432337,26.590548007292
2,3,4,6,7,13,28.6177379373052,29.8561614644956
2,3,4,6,8,9,3.35652129970054,91.9906631083642
2,3,4,6,8,10,2.97538729611524,106.611609091557
2,3,4,6,8,11,4.48312888485608,71.3634233641566
2,3,4,6,8,12,28.6099902875796,30.0810590410282
2,3,4,6,8,13,31.5915111511392,32.6600198996114
2,3,4,6,9,10,8.11696439996155,46.5790047784673
2,3,4,6,9,11,13.1453884209978,51.28718125037
2,3,4,6,9,12,33.5918999486778,31.4937727641503
2,3,4,6,9,13,26.473584802947,32.2797371861985
2,3,4,6,10,11,3.81743034034437,49.1803588186762
2,3,4,6,10,12,11.9099608034103,43.3295272350625
2,3,4,6,10,13,26.2353339355986,30.9247216548701
2,3,4,6,11,12,10.1853688808216,45.3594815150758
2,3,4,6,11,13,25.7933930418129,34.7830207843267
2,3,4,6,12,13,29.5355067377489,32.6291442377695
2,3,4,7,8,9,35.463787797615,28.6053206427368
2,3,4,7,8,10,17.0776453916898,28.5134069883753
2,3,4,7,8,11,22.6563549117947,27.3177244040134
2,3,4,7,8,12,35.3373810535763,19.1911315042767
2,3,4,7,8,13,29.2004142621712,25.5967060650677
2,3,4,7,9,10,18.4829422157092,31.1382322585714
2,3,4,7,9,11,0.796450183650004,57.6018739002887
2,3,4,7,9,12,37.6464365007668,26.0083312065712
2,3,4,7,9,13,33.9163479735945,29.182906781105
2,3,4,7,10,11,36.9571559023278,30.2391444953659
2,3,4,7,10,12,38.3172957275778,24.9715485669911
2,3,4,7,10,13,35.6643493840093,28.058244688085
2,3,4,7,11,12,34.6338279637655,24.1018663920303
2,3,4,7,11,13,1.91623358360428,40.660514784172
2,3,4,7,12,13,23.1059000423347,25.7009549328113
2,3,4,8,9,10,1.71711005646288,54.9235912668975
2,3,4,8,9,11,5.73904099013642,54.1292402421401
2,3,4,8,9,12,30.2460073003567,29.5125810146718
2,3,4,8,9,13,24.4214898622068,32.0411293243742
2,3,4,8,10,11,8.53001581288644,48.1656645334904
2,3,4,8,10,12,32.8277956378976,28.5311884072663
2,3,4,8,10,13,32.2964107682652,30.9061356662562
2,3,4,8,11,12,31.3434917866569,28.382292299417
2,3,4,8,11,13,26.3810939884925,32.3382302181402
2,3,4,8,12,13,22.6440429776741,28.8568387855378
2,3,4,9,10,11,4.42162313970547,48.5743032521529
2,3,4,9,10,12,9.996102454595,41.3866845797585
2,3,4,9,10,13,26.9634401957713,29.8996961809171
2,3,4,9,11,12,21.3763862761091,34.8225367773946
2,3,4,9,11,13,25.6353076342308,33.9258204898411
2,3,4,9,12,13,28.9265157203385,31.9422120157869
2,3,4,10,11,12,8.53757043171493,40.4833216495702
2,3,4,10,11,13,29.990494165075,33.0864901539989
2,3,4,10,12,13,30.9875102274693,30.8538159760276
2,3,4,11,12,13,29.4756212415235,31.9332205455589
2,3,5,6,7,8,27.4940018665301,31.8900543739719
2,3,5,6,7,9,20.5754143033105,38.4155026092266
2,3,5,6,7,10,30.9542533390314,34.1852465841587
2,3,5,6,7,11,27.32485567873,35.2852944253225
2,3,5,6,7,12,26.8905029931715,29.1954927813201
2,3,5,6,7,13,23.9681017926039,36.1377130316115
2,3,5,6,8,9,30.0517973438642,43.5693065205783
2,3,5,6,8,10,29.5773584729075,36.9658169539804
2,3,5,6,8,11,28.389278523778,38.7218380285726
2,3,5,6,8,12,20.8368494474694,35.6186168363049
2,3,5,6,8,13,29.3406291317875,34.6520680269291
2,3,5,6,9,10,27.0493264062582,36.9959988531922
2,3,5,6,9,11,27.1671825930828,41.6696390919296
2,3,5,6,9,12,25.7797051933466,39.1038735023215
2,3,5,6,9,13,25.427719809843,37.5925981401324
2,3,5,6,10,11,4.34104165995503,57.0791676655875
2,3,5,6,10,12,25.4445670733351,37.0133796880267
2,3,5,6,10,13,4.07757299077125,43.9291168670083
2,3,5,6,11,12,23.3358949570338,38.1450162132893
2,3,5,6,11,13,21.1265547780073,40.2888295768416
2,3,5,6,12,13,23.5982532428016,37.4336011545977
2,3,5,7,8,9,28.6407585441674,31.5417509535887
2,3,5,7,8,10,32.507961705985,30.8674406478851
2,3,5,7,8,11,24.165679782963,28.6623633871459
2,3,5,7,8,12,22.8006883368123,19.7558410733361
2,3,5,7,8,13,23.1781231010794,26.886552960089
2,3,5,7,9,10,24.1696807023114,36.0592875935995
2,3,5,7,9,11,28.7356141753938,34.8240162657188
2,3,5,7,9,12,30.1716335635417,28.856971817032
2,3,5,7,9,13,26.2155218339224,33.0378766310218
2,3,5,7,10,11,18.5379262022465,39.2579275264774
2,3,5,7,10,12,31.1486545728103,28.1731208477966
2,3,5,7,10,13,30.2125477556027,32.1461247447768
2,3,5,7,11,12,24.892001030256,25.2132090670737
2,3,5,7,11,13,27.3676835585206,31.4215049390306
2,3,5,7,12,13,22.8485719547293,27.803254852667
2,3,5,8,9,10,31.6130449112509,36.3209066339583
2,3,5,8,9,11,22.193182630277,40.0667334968828
2,3,5,8,9,12,23.7785949520439,34.2868116748456
2,3,5,8,9,13,29.6096053822834,35.4587004300059
2,3,5,8,10,11,30.5612181503669,38.0914088261332
2,3,5,8,10,12,26.9240574247198,31.8863555961015
2,3,5,8,10,13,28.777713581945,34.7178845700818
2,3,5,8,11,12,19.2180321576617,30.5747215526098
2,3,5,8,11,13,25.0651893914367,33.6190502873948
2,3,5,8,12,13,19.6683992591619,30.0438183601809
2,3,5,9,10,11,28.7604872485479,39.507203447429
2,3,5,9,10,12,27.4890459705237,36.0497430779175
2,3,5,9,10,13,24.7378101467114,36.9412567303764
2,3,5,9,11,12,27.9412618273377,36.227328996466
2,3,5,9,11,13,23.9476751444878,38.535555366171
2,3,5,9,12,13,22.5470296322973,36.9221091138185
2,3,5,10,11,12,26.7003610296882,35.2013553330663
2,3,5,10,11,13,11.9548723141019,41.4151564697877
2,3,5,10,12,13,26.1708437526188,35.3340035847896
2,3,5,11,12,13,19.768115959247,39.8748708154248
2,3,6,7,8,9,32.1475237227514,31.3910180136122
2,3,6,7,8,10,32.9902967883001,30.591828717836
2,3,6,7,8,11,0.783430959708438,53.6974353328455
2,3,6,7,8,12,26.3802661244426,21.5402540583429
2,3,6,7,8,13,29.7186150352454,28.0352416338684
2,3,6,7,9,10,5.13688285399644,43.4608614035646
2,3,6,7,9,11,32.4367809860365,34.0237339084614
2,3,6,7,9,12,21.0964135766544,31.0102085182974
2,3,6,7,9,13,30.9794482945845,32.3184433251958
2,3,6,7,10,11,29.1543226567007,33.1390311427645
2,3,6,7,10,12,34.4956805874984,28.0663441974388
2,3,6,7,10,13,33.1464995949868,31.4087078587509
2,3,6,7,11,12,29.1369116493653,26.3010427206729
2,3,6,7,11,13,28.6505452833168,31.4078045150946
2,3,6,7,12,13,28.988714211098,28.1671582563563
2,3,6,8,9,10,0.66849391952839,83.5602126779728
2,3,6,8,9,11,7.98569193720932,73.3229859362426
2,3,6,8,9,12,23.8480882886975,35.6461637630956
2,3,6,8,9,13,32.0746142590173,34.614834661923
2,3,6,8,10,11,15.0842571252878,45.9278178543316
2,3,6,8,10,12,27.0834736221133,31.8137995414539
2,3,6,8,10,13,31.5363235107628,34.0336666017578
2,3,6,8,11,12,22.5743483174121,31.3194936075323
2,3,6,8,11,13,27.3526419313241,34.3101127943195
2,3,6,8,12,13,21.7280756998172,31.2838352367959
2,3,6,9,10,11,4.55802911044538,54.2685449559306
2,3,6,9,10,12,33.0736484134832,33.2148888873508
2,3,6,9,10,13,26.7175255135528,33.9318303973879
2,3,6,9,11,12,30.9490013742247,35.1531434169433
2,3,6,9,11,13,24.2471035446352,37.2177840519783
2,3,6,9,12,13,24.9749013917671,35.9213994029978
2,3,6,10,11,12,10.4559276921127,41.7784021872473
2,3,6,10,11,13,14.8377504391056,42.0764437413416
2,3,6,10,12,13,28.6226280572875,34.5018787837537
2,3,6,11,12,13,24.7161239361031,36.934335158156
2,3,7,8,9,10,34.1654911322224,30.0812609307468
2,3,7,8,9,11,29.1574569254009,29.1277886167441
2,3,7,8,9,12,26.3077195517153,21.2894852917453
2,3,7,8,9,13,25.6825667479012,27.6375544056209
2,3,7,8,10,11,30.5301674462834,28.5065110522226
2,3,7,8,10,12,29.5290452821873,20.6275381616965
2,3,7,8,10,13,33.3531394888142,26.9599941072063
2,3,7,8,11,12,23.7932358505005,13.183134764888
2,3,7,8,11,13,22.6430090139142,24.176252937628
2,3,7,8,12,13,20.6487673881853,18.4318801825632
2,3,7,9,10,11,0.946982866807388,41.7176001678839
2,3,7,9,10,12,35.3672783559721,27.5532845583409
2,3,7,9,10,13,32.3237742595584,30.8033498937726
2,3,7,9,11,12,31.6896589948004,26.0204370951912
2,3,7,9,11,13,29.3365453303509,31.0265064882684
2,3,7,9,12,13,28.7411636058922,27.8026424435625
2,3,7,10,11,12,31.7337080025841,25.3838398635163
2,3,7,10,11,13,22.571722509864,29.1452517101394
2,3,7,10,12,13,31.2638727696519,27.0747095579105
2,3,7,11,12,13,24.6170368866784,25.9054420738652
2,3,8,9,10,11,4.17224540473212,44.0714225372489
2,3,8,9,10,12,26.256464887286,31.4498887910909
2,3,8,9,10,13,32.1775676310334,33.556421969811
2,3,8,9,11,12,25.2199837281921,30.533400301218
2,3,8,9,11,13,27.4656598605211,33.046626087508
2,3,8,9,12,13,21.6053784037169,31.3826122803962
2,3,8,10,11,12,26.0384351111566,29.5659968680345
2,3,8,10,11,13,28.5600566425064,32.7371542786265
2,3,8,10,12,13,20.0498214123568,29.2432093467396
2,3,8,11,12,13,17.9258100888085,31.4718359472486
2,3,9,10,11,12,28.847413302212,33.9896513905657
2,3,9,10,11,13,27.5654425157124,34.1534585264003
2,3,9,10,12,13,26.6553212614784,33.8117988381388
2,3,9,11,12,13,25.0323680205416,36.5292172119384
2,3,10,11,12,13,27.3010373892156,33.7127123489298
