V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
5,7,8,10,11,12,17,18,20,21,11.0523231284212,131.179303887223
3,7,9,11,12,13,14,15,20,21,63.3675556530335,121.948160336775
3,5,9,10,15,16,17,18,19,21,43.9720743928045,230.38054755013
2,4,6,7,8,11,14,15,17,21,53.4809005433245,65.0030233002585
3,4,7,9,10,13,14,15,18,21,28.3410469566456,138.238949903585
3,5,8,9,12,13,17,18,19,20,16.6396092951299,187.640843654317
2,3,5,6,9,12,14,17,19,20,46.0499077866435,124.681673360749
1,4,8,11,12,13,14,17,20,21,1.55198921853652,159.345464269334
2,7,8,9,10,12,15,18,19,21,2.1942528010849,Inf
1,3,6,8,9,11,12,16,19,21,84.2530198441319,63.7967441886128
3,4,5,7,9,10,15,19,20,21,23.3581591491789,185.08747904995
1,2,3,9,11,15,16,19,20,21,58.3337836032775,123.984237344105
2,3,4,7,9,10,12,13,16,17,0.419965634178104,NA
2,4,6,7,9,11,13,15,16,20,8.43406587348936,Inf
1,4,8,9,10,11,12,14,15,18,83.7469456484828,125.364586339475
1,2,4,5,11,13,16,18,19,20,48.58954451907,123.754630970304
2,5,7,8,9,11,13,16,18,21,62.6770643355596,121.407936642914
1,4,6,8,9,13,14,15,16,21,50.2624685427266,115.997816311931
3,6,7,8,9,12,13,14,16,21,56.7773051262825,111.873533577996
1,2,3,4,5,9,11,14,18,21,45.4387171733221,124.528284514943
1,2,3,5,10,11,12,15,16,17,59.6734688016453,121.710157036527
1,4,5,6,7,8,12,17,19,20,48.5180281141469,120.937006302591
6,7,8,9,12,13,15,16,19,20,45.3885830339259,131.156436666412
1,5,10,11,12,13,16,17,18,21,18.6886941650712,133.324419465117
1,4,5,6,7,9,11,14,16,19,88.535788723396,70.0827997116767
1,2,4,6,10,13,15,16,18,20,2.38100045061825,Inf
5,7,10,12,13,14,15,17,19,20,0.538176905685866,308.470759671274
1,6,8,9,11,12,13,17,18,19,76.0205126204616,75.3536150445052
1,4,8,9,12,14,15,17,18,19,22.9733274712522,153.834410505507
3,9,10,14,16,17,18,19,20,21,24.7307847174427,231.191887546389
2,6,7,8,11,14,15,18,19,21,68.9175740943311,66.1779010305489
1,2,6,7,11,12,13,15,17,20,26.0251963609934,89.6327287068588
1,2,3,7,11,13,14,16,20,21,86.0119427330094,115.981989316144
4,5,6,7,11,12,13,14,18,19,80.8396421041782,73.4018243357789
1,4,6,7,8,9,11,15,17,19,59.5259305894008,72.2367693772294
1,3,6,10,11,12,16,17,19,21,49.3580863260692,50.5347322708135
5,6,9,10,11,12,15,17,19,20,11.7448595618498,64.0259005415623
3,4,7,10,14,16,17,18,19,20,13.4968175404715,197.953877922376
4,7,9,12,13,14,16,17,18,19,13.7438697557445,169.733904131956
2,3,6,7,9,10,14,15,18,19,43.2424570082873,133.874065380158
3,4,12,13,14,15,16,17,19,20,9.18756834292124,201.746137143179
1,2,4,6,7,9,14,15,16,21,57.5419077898423,114.259506372068
1,3,4,6,11,14,17,18,19,20,30.5396718376467,90.053416818154
1,4,6,7,11,12,13,14,16,18,97.1543806129573,63.9212311660373
2,5,7,10,12,14,15,17,19,21,41.6784230995943,155.244463725106
3,7,10,11,12,13,16,17,18,21,3.43752140650046,145.261525259235
2,8,9,10,12,14,15,17,19,20,30.8187813445866,204.371246277706
1,2,3,4,5,7,11,13,14,21,59.4756623867293,116.518839678397
3,5,6,7,12,14,15,16,17,21,47.5652036467856,125.324357295692
1,2,6,7,8,9,11,12,20,21,4.75570734267895,NA
3,6,7,8,9,11,13,14,18,20,0.927354082709654,95.1546920343716
1,4,5,7,8,15,17,18,20,21,18.960424247343,153.732973325074
2,5,7,8,10,13,14,15,19,20,34.8222340372811,169.612269479356
3,6,7,8,10,11,14,16,18,19,60.8434720311482,62.7760230600171
2,6,7,8,11,13,15,17,19,21,60.7649776944572,66.200526915369
1,2,6,9,10,15,18,19,20,21,51.8770777437826,122.455439239574
2,4,5,8,10,11,13,19,20,21,43.5607346592376,120.682747161375
2,3,4,6,8,10,15,17,18,20,51.6133479224472,127.317187746763
1,4,5,7,8,11,12,13,15,16,77.7514335262536,113.58005418721
1,3,8,9,10,12,13,14,17,18,32.5533203905733,139.147055691368
4,5,8,9,11,12,14,15,19,20,73.5815821470412,130.540748507345
2,3,7,8,9,10,12,13,17,20,28.8055456620446,167.429194153047
3,5,6,10,12,15,16,17,19,20,48.2304703041895,132.74827268936
3,7,8,9,10,14,15,17,18,20,5.37061887693045,175.618624252739
1,3,7,8,11,12,14,16,18,21,11.7625961942061,131.238394281696
1,2,6,7,9,10,13,17,18,19,42.2979031311507,123.975860380521
2,3,6,7,8,9,10,15,16,19,2.08943754818678,Inf
5,8,9,10,12,15,17,18,20,21,51.6740888892788,163.335521638493
1,3,4,5,10,12,13,14,15,18,25.9893506395729,138.120701203437
1,2,6,9,10,13,15,16,18,21,5.71227518473792,Inf
1,6,7,8,9,12,14,16,18,20,63.3676145899735,118.187224774643
2,3,4,5,7,10,13,17,20,21,5.06451901173775,Inf
1,2,7,8,11,13,15,16,18,19,68.0377045010173,122.311833315781
3,4,5,6,7,8,9,11,15,21,77.944547359548,62.5385197001096
5,7,10,11,13,14,15,16,19,20,64.6855293809461,121.639616040483
2,4,6,8,9,10,13,15,20,21,55.9672317836735,Inf
1,2,6,7,10,11,13,17,18,21,77.8451109023153,44.9268065378642
2,8,9,10,11,13,16,18,20,21,47.7997393555901,118.402778637077
4,5,9,11,12,14,15,16,18,21,49.4889509981512,123.999775345419
2,3,4,7,9,10,13,17,19,20,0.512238494746347,Inf
1,3,6,8,9,11,14,15,18,21,12.3101049426756,75.1883322476431
1,2,3,4,5,6,9,16,20,21,43.0077290345898,115.992193838017
2,3,6,9,13,14,15,18,19,21,59.4875475505614,137.905048950854
4,7,9,10,11,13,14,16,18,20,34.6320742372207,117.708987693959
2,3,7,9,10,11,16,17,19,21,29.7779753937773,117.090781480877
3,4,6,7,11,13,14,17,20,21,89.1808409665906,57.1051462588133
2,3,6,7,9,11,16,19,20,21,2.78944786577476,Inf
5,6,8,9,11,14,17,18,19,21,70.0035034003383,64.0944211987873
1,2,5,6,7,8,11,14,15,18,82.7465234313479,77.9673437930929
2,3,6,7,10,11,12,14,18,20,77.4706400447319,58.7041127787726
1,2,3,8,9,12,13,16,20,21,13.5977664664194,180.600769972266
1,2,4,7,10,11,16,17,18,19,68.7208626341635,117.032798138899
4,6,8,9,11,12,13,17,19,20,61.6534372564858,71.4101604765299
4,7,9,10,12,13,14,16,17,20,34.1697144815344,144.352697209756
1,4,5,6,7,8,9,11,17,20,4.45271881369301,116.446851182304
1,2,3,5,9,10,14,15,17,19,25.6357161838371,174.935468810128
2,3,5,6,10,12,14,15,18,20,51.2939651508912,123.573262872804
1,2,3,5,8,9,14,15,19,20,27.0600413544854,161.927570298202
1,3,7,9,10,11,14,17,19,20,64.6197441735185,121.138178442096
2,4,6,8,9,15,16,17,18,20,44.7619357582103,Inf
2,3,5,6,9,13,16,17,18,20,54.8651040522251,120.909833197738
1,2,3,7,9,10,14,15,18,19,2.91691741222431,Inf
1,6,7,9,10,11,13,14,15,21,2.63289823975172,51.4613432584007
