V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse,bestlam_numpred
1,2,3,9,11,12,13,16,18,21,35.330851982411,119.787431087093,4
4,5,6,7,8,11,12,15,17,19,16.5319913412233,151.609904144572,4
1,4,10,11,14,16,17,19,20,21,70.8234225886245,130.330549142204,1
3,6,7,8,9,10,12,13,19,20,31.5615933428568,110.656027852559,3
1,4,7,9,11,12,14,18,20,21,59.752192034198,124.659312999558,0
1,4,5,7,9,13,17,18,20,21,95.5565435116083,96.4816449487613,0
4,5,6,7,12,15,16,19,20,21,44.7541114910939,124.637790901685,2
1,3,4,6,7,8,9,13,14,21,81.9484127542074,132.297343410264,0
1,2,3,4,5,8,11,14,18,21,56.5485566470601,114.621929872165,1
3,4,10,11,12,13,17,19,20,21,54.14551339966,129.059785320828,0
3,6,9,10,11,14,17,18,19,20,6.32564298981274,174.94803517036,5
1,4,5,8,10,11,12,13,20,21,51.5924779189248,126.332542432273,0
1,3,4,6,9,10,12,18,19,21,65.7099393256774,133.35052422555,1
1,2,3,4,7,8,9,15,16,20,90.2541069425813,115.264398579434,1
2,7,8,9,11,14,15,17,19,20,40.136739652536,125.685015025199,4
1,3,4,7,9,13,16,17,18,19,4.28454030606746,215.184237881166,8
2,3,6,7,8,11,15,17,19,21,7.02531494739694,140.847209636322,5
3,4,5,9,12,14,15,16,17,21,1.08433776408068,206.005269025221,10
1,2,4,8,9,10,11,15,17,19,47.5048506477353,150.797686963698,1
3,8,10,11,12,13,14,16,18,21,23.5208760660557,117.183660601444,3
1,2,4,6,8,9,13,14,16,20,7.311889820464,164.631233959413,7
3,5,6,9,10,11,15,18,20,21,19.0385959107104,203.599411890038,0
2,3,6,8,10,11,14,15,18,20,33.3221989158308,158.622299441693,2
1,3,4,8,9,13,14,17,19,20,6.38135662674767,167.292782902156,7
2,5,7,9,12,13,15,16,17,18,9.87186337346506,215.343030012252,9
3,4,5,6,10,11,12,14,16,19,10.6910573290402,140.168053948691,5
1,2,3,7,9,12,13,14,15,18,1.02859235204651,184.318436288417,10
2,5,7,8,9,12,13,18,19,20,21.9759734677667,212.615803837744,5
1,2,3,5,7,8,12,14,16,21,1.80239757143536,200.91010903076,9
2,3,4,5,8,10,11,17,20,21,61.0795903021902,127.409704132326,0
2,3,5,6,10,15,17,18,19,20,91.5942267483655,121.063639059229,0
1,3,7,9,10,11,12,15,17,19,52.7174230983779,119.141322377078,0
4,6,8,9,12,13,15,18,20,21,45.9515757822607,120.446943170096,2
1,6,7,8,9,11,12,14,17,18,14.9165054523631,169.423540908072,5
1,2,7,12,14,15,17,18,19,20,40.4132208925513,126.947316177929,4
3,5,6,7,8,9,11,12,15,18,8.75773320843122,129.043865318404,5
7,8,9,10,12,13,14,15,19,20,68.1828471061045,65.9313922007482,1
3,4,5,7,8,10,11,14,15,17,3.75352967183547,228.382188564964,7
1,4,7,10,11,13,15,16,17,18,45.5484431161826,131.345349390246,0
2,3,4,5,7,9,10,13,16,19,87.8446396607024,109.722761878594,1
1,2,4,6,7,12,13,15,16,21,24.9038531353208,119.573793991795,4
8,9,10,12,14,15,16,17,20,21,100.072126849216,75.920678623041,0
2,4,5,7,8,10,11,15,17,19,43.4740205772889,122.198084030802,2
1,2,7,8,9,12,15,17,18,20,24.7414841225829,291.790672701839,5
1,2,4,6,9,12,16,19,20,21,23.9305672845175,108.486555813999,4
1,2,3,5,10,12,15,17,18,19,66.3037629367369,161.744286785073,2
3,4,6,8,9,12,14,15,16,21,54.9335425942342,116.270543145998,1
1,3,4,5,7,11,13,17,18,21,61.1246346164533,130.817328774573,0
2,8,9,10,11,12,13,14,17,18,44.0464231591149,95.5443647234295,2
4,5,7,9,10,12,14,16,19,21,77.7480102164619,93.7887224467519,1
2,3,6,8,10,11,16,17,20,21,17.4138411402624,171.667103230455,1
2,4,9,10,13,14,16,18,20,21,11.3903177370719,248.787850240137,5
2,3,5,6,7,8,11,17,19,21,14.7032308025827,145.096087749909,4
3,6,7,11,12,13,15,19,20,21,14.6973786489124,151.035590908891,3
5,7,8,10,11,12,17,18,20,21,42.1517523408507,130.703610364531,1
3,7,9,11,12,13,14,15,20,21,58.071327401645,122.89482014465,1
3,5,9,10,15,16,17,18,19,21,2.50927563123386,157.166409825948,8
2,4,6,7,8,11,14,15,17,21,16.8553675774075,150.517774499192,4
3,4,7,9,10,13,14,15,18,21,94.5400667898524,87.6797118762365,0
3,5,8,9,12,13,17,18,19,20,62.3374465731451,91.5681562305514,1
2,3,5,6,9,12,14,17,19,20,19.513782917608,106.555171795313,5
1,4,8,11,12,13,14,17,20,21,58.1012943157022,124.760707755465,1
2,7,8,9,10,12,15,18,19,21,2.13928933660616,295.578764565429,8
1,3,6,8,9,11,12,16,19,21,24.3093797635344,162.122957491515,1
3,4,5,7,9,10,15,19,20,21,86.1364422183281,79.1306668850282,0
1,2,3,9,11,15,16,19,20,21,3.56632627087399,268.937553189064,7
2,3,4,7,9,10,12,13,16,17,2.72322394910608,183.364322104671,6
2,4,6,7,9,11,13,15,16,20,22.5766015825058,144.594518468821,2
1,4,8,9,10,11,12,14,15,18,68.5880213664557,113.387460890971,1
1,2,4,5,11,13,16,18,19,20,20.9268068747906,173.685427802084,4
2,5,7,8,9,11,13,16,18,21,41.7288383090423,110.414941242043,2
1,4,6,8,9,13,14,15,16,21,54.3574071942112,117.419529863121,1
3,6,7,8,9,12,13,14,16,21,63.0733784847573,125.962937508764,1
1,2,3,4,5,9,11,14,18,21,64.9290565299716,120.107947252365,1
1,2,3,5,10,11,12,15,16,17,64.0565305924955,121.014770972336,0
1,4,5,6,7,8,12,17,19,20,79.4007388404358,127.891676526442,1
6,7,8,9,12,13,15,16,19,20,59.9771197195055,114.242128199967,1
1,5,10,11,12,13,16,17,18,21,53.3775046118927,128.047581482354,1
1,4,5,6,7,9,11,14,16,19,31.8049610959543,161.491771158723,2
1,2,4,6,10,13,15,16,18,20,7.54520140470188,181.170183023656,8
5,7,10,12,13,14,15,17,19,20,92.9081835648328,88.6190181941792,0
1,6,8,9,11,12,13,17,18,19,13.0145514259773,191.035228677753,4
1,4,8,9,12,14,15,17,18,19,61.38168619373,76.8545714368085,1
3,9,10,14,16,17,18,19,20,21,8.81274755107095,149.395260207804,7
2,6,7,8,11,14,15,18,19,21,19.8246414981171,150.175231478596,3
1,2,6,7,11,12,13,15,17,20,6.87633058525769,168.888460624814,5
1,2,3,7,11,13,14,16,20,21,32.0643157297157,121.886661290015,3
4,5,6,7,11,12,13,14,18,19,48.8297156797356,156.520104898076,0
1,4,6,7,8,9,11,15,17,19,11.8097539544814,189.574475275197,4
1,3,6,10,11,12,16,17,19,21,25.9026807433932,169.533604595571,1
5,6,9,10,11,12,15,17,19,20,43.3669815272861,174.959359713195,1
3,4,7,10,14,16,17,18,19,20,38.0821318685765,205.835687146343,3
4,7,9,12,13,14,16,17,18,19,33.6969442432285,145.927357430329,3
2,3,6,7,9,10,14,15,18,19,0.940888900103355,141.921068819302,10
3,4,12,13,14,15,16,17,19,20,1.05598671854371,228.422850546434,7
1,2,4,6,7,9,14,15,16,21,7.75902969610868,154.894088471685,6
1,3,4,6,11,14,17,18,19,20,14.8863557923382,174.12898098126,5
1,4,6,7,11,12,13,14,16,18,29.8283791091843,163.4245843386,2
2,5,7,10,12,14,15,17,19,21,26.8243363413784,122.788546839783,5
3,7,10,11,12,13,16,17,18,21,81.0731513183106,132.536248439452,0
2,8,9,10,12,14,15,17,19,20,5.4997046472852,278.388898695792,7
1,2,3,4,5,7,11,13,14,21,54.0211704144627,129.646183709262,1
3,5,6,7,12,14,15,16,17,21,75.318078546797,130.025250766524,1
1,2,6,7,8,9,11,12,20,21,26.4009986159703,169.756130095319,2
3,6,7,8,9,11,13,14,18,20,20.0430970792986,141.064824160363,4
1,4,5,7,8,15,17,18,20,21,88.0529196780547,92.6266827987099,1
2,5,7,8,10,13,14,15,19,20,34.7590859503767,107.285042235948,4
3,6,7,8,10,11,14,16,18,19,41.1955155828055,161.079358971049,1
2,6,7,8,11,13,15,17,19,21,0.496154238084991,185.472764698549,9
1,2,6,9,10,15,18,19,20,21,76.1163656202007,144.044979507714,1
2,4,5,8,10,11,13,19,20,21,39.9741048629826,110.538820068745,3
2,3,4,6,8,10,15,17,18,20,0.941373355451435,131.697877653638,9
1,4,5,7,8,11,12,13,15,16,51.3216854627166,137.151418702021,1
1,3,8,9,10,12,13,14,17,18,1.14518582396594,158.909898457537,9
4,5,8,9,11,12,14,15,19,20,47.9685331996269,93.0153385381166,1
2,3,7,8,9,10,12,13,17,20,16.9459525880032,107.26031742137,5
3,5,6,10,12,15,16,17,19,20,0.884514603366653,213.902569403666,9
3,7,8,9,10,14,15,17,18,20,85.5764417192998,66.9053204843615,1
1,3,7,8,11,12,14,16,18,21,24.512578151996,112.527564311201,3
1,2,6,7,9,10,13,17,18,19,73.982173244164,122.798536987186,0
2,3,6,7,8,9,10,15,16,19,1.55949549990987,198.836389303405,8
5,8,9,10,12,15,17,18,20,21,96.3120313307481,68.9061906730632,1
1,3,4,5,10,12,13,14,15,18,74.1649489758493,95.1033183286096,2
1,2,6,9,10,13,15,16,18,21,72.2646387334839,133.099329960511,0
1,6,7,8,9,12,14,16,18,20,63.2911647318898,115.443666348022,1
2,3,4,5,7,10,13,17,20,21,1.47843970035387,193.578219286364,9
1,2,7,8,11,13,15,16,18,19,37.2221632488688,107.011071618873,3
3,4,5,6,7,8,9,11,15,21,24.8872879306311,156.701073464202,2
5,7,10,11,13,14,15,16,19,20,60.6559351301893,118.559788032717,1
2,4,6,8,9,10,13,15,20,21,16.4602115827222,126.333886021854,5
1,2,6,7,10,11,13,17,18,21,10.655823398458,186.952831831944,3
2,8,9,10,11,13,16,18,20,21,0.532229387668784,369.769315542411,10
4,5,9,11,12,14,15,16,18,21,57.0724576830574,120.358140770271,1
2,3,4,7,9,10,13,17,19,20,0.937213704189061,221.784027123567,10
1,3,6,8,9,11,14,15,18,21,16.5154691163036,181.855097114302,3
1,2,3,4,5,6,9,16,20,21,1.50139118240639,159.320415446496,8
2,3,6,9,13,14,15,18,19,21,8.89666824430257,154.55387471831,6
4,7,9,10,11,13,14,16,18,20,52.0309900159611,120.90326195575,0
2,3,7,9,10,11,16,17,19,21,74.9990965433904,136.190798145347,1
3,4,6,7,11,13,14,17,20,21,33.749531322547,168.980287791202,0
2,3,6,7,9,11,16,19,20,21,18.0004621985988,164.924007540566,2
5,6,8,9,11,14,17,18,19,21,34.7822230765273,173.190338402428,1
1,2,5,6,7,8,11,14,15,18,18.9456223965295,143.383123080315,5
2,3,6,7,10,11,12,14,18,20,1.76412680664084,134.312466083805,7
1,2,3,8,9,12,13,16,20,21,21.4399116086935,96.4833877808187,5
1,2,4,7,10,11,16,17,18,19,48.8704076952192,126.25544879132,1
4,6,8,9,11,12,13,17,19,20,25.6760384172016,146.650193149812,3
4,7,9,10,12,13,14,16,17,20,94.5109738576152,110.920055402315,1
1,4,5,6,7,8,9,11,17,20,1.08248174644289,194.056672649662,9
1,2,3,5,9,10,14,15,17,19,11.7338708754413,276.800396857483,5
2,3,5,6,10,12,14,15,18,20,16.4621528766704,111.341237528648,6
1,2,3,5,8,9,14,15,19,20,4.91897028674747,198.91288734722,7
1,3,7,9,10,11,14,17,19,20,46.0316163669005,118.31654109821,0
2,4,6,8,9,15,16,17,18,20,1.0641886900782,185.859494336207,9
2,3,5,6,9,13,16,17,18,20,2.87645951478449,141.715826899231,8
1,2,3,7,9,10,14,15,18,19,1.09161338245594,239.610711367529,10
1,6,7,9,10,11,13,14,15,21,34.3187378246331,180.426017160345,0
4,5,6,7,11,16,17,19,20,21,0.371998081752465,175.906273217577,9
1,3,11,13,14,15,17,19,20,21,60.1705157100073,119.712454911088,0
1,3,4,5,6,8,13,15,16,19,65.2393196407199,126.56626893263,1
1,2,5,7,8,11,16,17,18,19,35.1495410433512,100.201279911456,3
1,3,4,5,10,11,12,16,18,19,50.8900868537901,120.901439958175,0
5,7,8,9,10,12,14,15,18,21,69.7630044040811,56.0238850280199,1
3,4,6,10,13,15,18,19,20,21,68.0528902147165,132.873403029542,1
1,3,7,8,9,12,14,19,20,21,33.3376889458565,131.512918992272,4
1,2,3,4,5,15,17,18,19,20,43.8738383715301,189.813821141884,6
4,5,6,10,11,12,13,17,18,19,22.343840520985,165.180228451114,3
1,4,8,9,14,15,16,17,18,19,86.2675802792897,90.5815352689955,1
3,5,6,8,9,12,14,16,19,20,3.38078783189162,163.77050608151,9
1,6,9,12,13,15,16,17,20,21,70.7365708354012,130.232924041744,2
1,5,7,9,12,13,16,18,20,21,78.5896549600568,93.4399518245605,1
2,4,7,8,12,14,16,18,19,21,78.5109934694318,102.932240248871,1
3,5,6,11,13,14,15,16,18,20,13.561498097672,139.245982465775,4
3,4,6,8,9,12,17,18,19,20,7.41570500887058,117.756585079654,7
1,2,4,10,13,16,17,18,20,21,20.2417662163468,205.185471826675,5
6,7,8,11,12,14,15,16,18,21,38.7602490900767,166.343765941595,1
2,5,6,9,12,13,14,17,20,21,25.2574332496799,106.385993308421,4
3,4,5,6,10,12,14,16,18,21,67.6340236176459,131.017595669013,0
3,7,8,10,11,13,14,17,20,21,49.3707647515416,128.717368121758,0
3,5,8,10,11,15,16,17,20,21,81.8534947909485,130.186053103848,1
1,3,4,6,7,10,12,14,19,20,51.5086977726461,136.798447091079,1
1,3,4,5,10,12,14,17,20,21,83.9106128050427,92.1136830344507,0
1,3,4,5,12,13,14,17,18,20,0.916419252512608,195.007409677232,12
3,9,10,11,12,15,16,17,19,20,0.976012153140985,212.088615316135,10
4,6,8,9,10,12,15,17,18,20,88.8245829461108,123.156807746275,0
5,7,8,9,13,14,15,16,17,19,99.5239099513824,110.816800220249,0
1,2,4,5,6,9,10,13,14,15,33.8558856675622,111.826583656081,5
3,4,6,7,8,9,13,14,15,18,38.4169303328095,122.964279313801,1
1,2,3,7,9,10,11,13,15,17,5.18804430454421,191.343538431533,6
1,2,5,9,11,12,15,17,20,21,62.2575372623544,119.767640479897,1
1,3,5,7,8,10,11,13,18,19,51.6437598061155,114.608395451277,1
2,3,5,6,8,12,13,15,17,18,24.0435506162034,127.840233884528,4
2,3,7,9,10,12,15,16,18,21,19.4137935424671,111.261036150335,6
3,4,5,7,9,14,17,18,19,21,6.23763660698831,189.271298684777,6
2,3,7,9,10,12,15,16,17,21,8.68330029965129,290.933830393067,5
4,6,7,8,10,16,17,18,20,21,60.596397652926,135.799711915568,0
1,4,8,10,11,12,13,16,17,20,54.4694868482704,127.507249541832,1
1,2,3,9,10,11,15,18,20,21,62.2964154899289,131.172130314607,1
3,4,5,6,7,13,16,18,19,21,68.2750446766726,132.150874053813,1
2,4,5,11,13,14,17,18,20,21,28.2620820263173,119.127272657565,4
1,2,4,5,6,8,10,13,20,21,26.9696644648474,113.881008622454,3
2,3,5,10,12,14,17,18,19,21,8.66285370791316,123.238807385031,7
1,3,4,7,10,11,17,18,20,21,50.7393873402008,132.36838565244,0
2,4,5,8,9,14,16,19,20,21,34.7824988800699,67.7693406197847,6
