V1,V2,V3,V4,V5,V6,V7,bestlam,rmse,bestlam_numpred
1,2,5,7,9,14,15,11076.8063118243,36628.3005379475,1
1,2,5,7,10,11,12,16081.7422045133,36294.3253904527,0
1,2,5,7,10,11,13,13296.9068113058,36361.0993780731,0
1,2,5,7,10,11,14,14557.4290160622,36328.8812160677,0
1,2,5,7,10,11,15,12295.2490626317,36237.7914333302,1
1,2,5,7,10,12,13,12645.8703206361,36622.034216029,1
1,2,5,7,10,12,14,14205.7535539692,36573.2944828578,0
1,2,5,7,10,12,15,272.228922199973,56973.2404860016,7
1,2,5,7,10,13,14,12505.7541702345,36679.913906816,0
1,2,5,7,10,13,15,11093.6105062641,36509.4358203426,0
1,2,5,7,10,14,15,11648.4677887847,36336.5436603764,0
1,2,5,7,11,12,13,11589.8013802592,36501.5024816176,0
1,2,5,7,11,12,14,13715.1742171156,36448.4655366713,0
1,2,5,7,11,12,15,11116.75022272,36386.4276033396,0
1,2,5,7,11,13,14,10802.6461929894,37107.5036083677,0
1,2,5,7,11,13,15,12086.9268393293,36405.8590197046,0
1,2,5,7,11,14,15,11103.5053249942,36816.6746941002,0
1,2,5,7,12,13,14,14488.9558181816,36857.8525816665,1
1,2,5,7,12,13,15,10261.9885930468,36554.8073031626,0
1,2,5,7,12,14,15,13719.3721078826,36564.2279525112,1
1,2,5,7,13,14,15,11142.118619693,36552.4018752979,0
1,2,5,8,9,10,11,5002.87741020188,44608.7490454194,4
1,2,5,8,9,10,12,5280.73401348414,45948.4001157369,4
1,2,5,8,9,10,13,17360.441376886,30954.8772242024,0
1,2,5,8,9,10,14,6739.34304836636,39993.4547990654,2
1,2,5,8,9,10,15,7611.58836722483,36109.332360559,4
1,2,5,8,9,11,12,17595.9208959495,31703.7872342173,0
1,2,5,8,9,11,13,16117.9679701736,31412.0277414222,0
1,2,5,8,9,11,14,15817.1930770136,31402.8480681741,0
1,2,5,8,9,11,15,14722.9594638595,32477.4285525314,0
1,2,5,8,9,12,13,17216.9973352244,30735.5155444944,0
1,2,5,8,9,12,14,17032.0402064736,30829.2914813197,1
1,2,5,8,9,12,15,16136.4463909394,31622.6918019834,0
1,2,5,8,9,13,14,17271.9328990318,30736.1791672951,1
1,2,5,8,9,13,15,2955.03610042208,52588.3539335888,5
1,2,5,8,9,14,15,16194.8031351356,31625.2854271209,0
1,2,5,8,10,11,12,9321.68867655859,39623.4167134512,2
1,2,5,8,10,11,13,17958.7885326278,31450.973453925,1
1,2,5,8,10,11,14,9327.43390537499,37607.7703192943,2
1,2,5,8,10,11,15,16342.4244262461,32361.4160621268,1
1,2,5,8,10,12,13,18038.5449351182,30790.0165177168,0
1,2,5,8,10,12,14,2838.26706650579,52803.9058025094,6
1,2,5,8,10,12,15,4099.45521322103,48682.5948475877,5
1,2,5,8,10,13,14,16826.3557503554,30608.3303042729,0
1,2,5,8,10,13,15,15813.3870999462,31342.6656777565,0
1,2,5,8,10,14,15,6736.10251275297,42590.687993819,3
1,2,5,8,11,12,13,17571.6351475846,31198.9880765693,1
1,2,5,8,11,12,14,17458.0768608607,31203.8226063314,0
1,2,5,8,11,12,15,16408.0265545968,32031.3582038022,0
1,2,5,8,11,13,14,15542.3567586705,30921.8326415776,0
1,2,5,8,11,13,15,2593.26352931875,58227.7638805875,4
1,2,5,8,11,14,15,14212.432131431,31946.6892122431,0
1,2,5,8,12,13,14,19402.1752174367,30493.9362918839,0
1,2,5,8,12,13,15,15770.9896160475,31095.3443585443,0
1,2,5,8,12,14,15,16076.8527434038,34025.0328030852,1
1,2,5,8,13,14,15,15819.4282707658,31097.4775150971,1
1,2,5,9,10,11,12,1607.49155046525,57991.8178447545,5
1,2,5,9,10,11,13,18068.4702179824,31604.2142502226,0
1,2,5,9,10,11,14,18737.8482052039,31636.1957325271,1
1,2,5,9,10,11,15,16411.9047854901,32576.2889631648,1
1,2,5,9,10,12,13,18161.2904148118,30918.3644869655,0
1,2,5,9,10,12,14,2586.09805303058,54404.3399703398,5
1,2,5,9,10,12,15,3419.27265563477,49789.4845208785,5
1,2,5,9,10,13,14,17665.0079116751,30718.3990991049,0
1,2,5,9,10,13,15,16710.9264299548,31624.9189636371,0
1,2,5,9,10,14,15,6177.73844919608,41817.5841535595,3
1,2,5,9,11,12,13,17869.5643777269,31404.5286883927,0
1,2,5,9,11,12,14,17079.8109101535,31298.2987351427,1
1,2,5,9,11,12,15,16672.3683125491,32173.2857483707,1
1,2,5,9,11,13,14,16440.9545539215,31127.743368771,0
1,2,5,9,11,13,15,296.518146710775,63544.781058267,6
1,2,5,9,11,14,15,15130.5066694091,32074.1810543691,0
1,2,5,9,12,13,14,18236.0683738801,30757.5152862653,0
1,2,5,9,12,13,15,16738.2272023817,31297.2774197024,0
1,2,5,9,12,14,15,18923.788587124,31526.7064097982,0
1,2,5,9,13,14,15,1185.09030269371,61212.5470097563,5
1,2,5,10,11,12,13,22116.4294854077,31263.107157494,1
1,2,5,10,11,12,14,4126.27437224083,51568.2719351547,3
1,2,5,10,11,12,15,1044.49858870177,53961.7622168774,5
1,2,5,10,11,13,14,19199.9820412106,31103.3349589776,1
1,2,5,10,11,13,15,19474.8881656388,31960.4201883228,0
1,2,5,10,11,14,15,17822.8702759254,32068.6647014358,0
1,2,5,10,12,13,14,1314.4770467877,57666.6048031061,5
1,2,5,10,12,13,15,17057.7039072563,31210.4964713445,0
1,2,5,10,12,14,15,404.701884445982,56849.7529770567,6
1,2,5,10,13,14,15,16170.2064393898,31124.0357582809,1
1,2,5,11,12,13,14,18606.0002454254,30991.0566191022,0
1,2,5,11,12,13,15,16699.8823253987,31588.1925301787,1
1,2,5,11,12,14,15,19430.415619766,31701.1939244504,0
1,2,5,11,13,14,15,2448.09482740823,60449.3322951926,5
1,2,5,12,13,14,15,15083.3139557383,37346.9950605763,1
1,2,6,7,8,9,10,12581.200558866,36000.1377024183,0
1,2,6,7,8,9,11,11150.284008496,36035.612262335,0
1,2,6,7,8,9,12,11943.4617570656,36298.6854709423,1
1,2,6,7,8,9,13,12197.1624307883,36319.6003464819,0
1,2,6,7,8,9,14,11982.18979734,36314.421440057,0
1,2,6,7,8,9,15,11556.5850363549,36115.91341792,0
1,2,6,7,8,10,11,11867.7990433021,36145.4053112984,1
1,2,6,7,8,10,12,11764.4651834095,36266.9938252205,0
1,2,6,7,8,10,13,17577.3835381743,36826.8860775915,0
1,2,6,7,8,10,14,11767.0063836273,36287.4786817793,1
1,2,6,7,8,10,15,11027.2735548473,36037.0466456161,0
1,2,6,7,8,11,12,10313.9800508194,36302.6405040701,0
1,2,6,7,8,11,13,13337.9966891276,37986.0948495652,1
1,2,6,7,8,11,14,10643.846599714,36349.8825442043,0
1,2,6,7,8,11,15,9559.68393157745,36131.0137798289,1
1,2,6,7,8,12,13,11133.2936616477,36417.2071450294,0
1,2,6,7,8,12,14,11020.0582692611,36406.0023243745,0
1,2,6,7,8,12,15,10604.432113704,36234.9788542385,0
1,2,6,7,8,13,14,11157.0357652736,36414.7191886563,0
1,2,6,7,8,13,15,10795.1207331485,36223.9928627886,0
1,2,6,7,8,14,15,10632.7869199896,36226.9675637407,0
1,2,6,7,9,10,11,12834.6967578394,35897.3364313367,0
1,2,6,7,9,10,12,12703.4169348695,36105.8665063889,1
1,2,6,7,9,10,13,18829.8637260713,36843.6760500511,0
1,2,6,7,9,10,14,12725.4035384754,36099.8239069382,0
1,2,6,7,9,10,15,12047.6173298864,36262.2633779979,0
1,2,6,7,9,11,12,11279.6342439296,36096.3953976809,0
1,2,6,7,9,11,13,13242.7163347462,37987.2696464317,0
1,2,6,7,9,11,14,11309.9705802303,36097.3887910469,0
1,2,6,7,9,11,15,10610.3971565523,36200.2060931278,1
1,2,6,7,9,12,13,12181.7834022348,36510.2609864946,1
1,2,6,7,9,12,14,11986.7612496999,36495.0116796205,1
1,2,6,7,9,12,15,11618.8262210349,36205.6890905814,1
1,2,6,7,9,13,14,12225.3334929217,36490.0204710721,0
1,2,6,7,9,13,15,11904.2432846412,36321.5729985165,0
1,2,6,7,9,14,15,11663.5564041338,36215.2600091065,0
1,2,6,7,10,11,12,12888.7341399147,36316.0921359853,1
1,2,6,7,10,11,13,17263.8522258879,39000.7590520186,1
1,2,6,7,10,11,14,13035.7382079519,36388.5699278503,0
1,2,6,7,10,11,15,11005.7519679681,36121.5614570326,0
1,2,6,7,10,12,13,17410.466575206,36876.7776222403,1
1,2,6,7,10,12,14,13002.8811604494,36620.4772723509,1
1,2,6,7,10,12,15,11218.2007579756,36133.6096209919,1
1,2,6,7,10,13,14,17370.3357995488,36873.0171243154,1
1,2,6,7,10,13,15,12972.1799893794,46723.9321444348,1
1,2,6,7,10,14,15,3350.10127602953,54322.4076008804,4
1,2,6,7,11,12,13,13521.2867889424,37982.3411571511,0
1,2,6,7,11,12,14,10538.3247489333,36463.9392817553,1
1,2,6,7,11,12,15,9759.58347782472,36211.9984229293,0
1,2,6,7,11,13,14,14872.5387007025,38296.1841081975,0
1,2,6,7,11,13,15,16556.0388178835,36773.9187219303,0
1,2,6,7,11,14,15,9780.74004912384,36529.5435677454,0
1,2,6,7,12,13,14,11137.3440014936,36673.8784370842,0
1,2,6,7,12,13,15,10834.2304555432,36360.1960121412,0
1,2,6,7,12,14,15,12046.9753532689,36503.7803471898,0
1,2,6,7,13,14,15,10864.2474543743,36353.7665055349,0
1,2,6,8,9,10,11,19269.3956172798,32095.0154725474,1
1,2,6,8,9,10,12,19308.8065522577,31309.051326999,1
1,2,6,8,9,10,13,4125.62070754336,143276.231495607,4
1,2,6,8,9,10,14,19350.0981060012,31311.7426749485,1
1,2,6,8,9,10,15,18314.1062703504,32283.8119282567,0
1,2,6,8,9,11,12,15595.6264241446,31634.7764625892,1
1,2,6,8,9,11,13,18350.7221562106,31688.8357312793,0
1,2,6,8,9,11,14,15641.7844455754,31643.7247174766,1
1,2,6,8,9,11,15,10139.3180294746,32592.9094827257,2
1,2,6,8,9,12,13,19284.898672973,31007.8463886474,0
1,2,6,8,9,12,14,250.194843397379,102815.065885862,7
1,2,6,8,9,12,15,10379.2084026706,32331.0677613527,2
1,2,6,8,9,13,14,19353.7620862654,31006.0074167037,0
1,2,6,8,9,13,15,18602.1327861669,31921.7745744165,0
1,2,6,8,9,14,15,9493.47743243112,32423.9512234966,2
1,2,6,8,10,11,12,18937.365352306,31468.9005670561,1
1,2,6,8,10,11,13,6630.58414323332,100467.654263409,3
1,2,6,8,10,11,14,18912.5944329848,31468.8626349201,0
1,2,6,8,10,11,15,3618.26839606341,56723.6042492274,3
1,2,6,8,10,12,13,5040.5201291625,94270.7819884066,4
1,2,6,8,10,12,14,18723.0619990317,30855.9321151826,1
1,2,6,8,10,12,15,17694.071294494,31694.4644270838,1
1,2,6,8,10,13,14,5787.89837110435,93801.1363026968,3
1,2,6,8,10,13,15,4660.08207024783,89381.3434537378,4
1,2,6,8,10,14,15,2398.31386407913,63163.7561771507,4
1,2,6,8,11,12,13,17590.0790976234,31196.724876832,0
1,2,6,8,11,12,14,17302.3732258461,31240.8410045626,0
1,2,6,8,11,12,15,16232.4013526897,32217.7936108563,0
1,2,6,8,11,13,14,17631.6973045407,31197.2935634101,0
1,2,6,8,11,13,15,16613.4697728183,32212.7961558625,0
1,2,6,8,11,14,15,14831.8545408768,32041.9636085989,1
1,2,6,8,12,13,14,18438.4812921196,30661.9282176042,0
1,2,6,8,12,13,15,17698.5608360142,31399.2046895568,0
1,2,6,8,12,14,15,17377.3804548632,31434.8867392267,0
1,2,6,8,13,14,15,296.215064229074,67347.7578951668,7
1,2,6,9,10,11,12,19652.7254623654,31817.7340517968,1
1,2,6,9,10,11,13,5482.7120502082,138400.523921824,2
1,2,6,9,10,11,14,19655.6102831228,31817.2060239547,0
1,2,6,9,10,11,15,18394.1481790323,32727.1323507626,0
1,2,6,9,10,12,13,5527.59490677786,106940.749150614,4
1,2,6,9,10,12,14,19623.7993586604,31057.2442308628,1
1,2,6,9,10,12,15,18646.732244342,31935.4806402284,1
1,2,6,9,10,13,14,3336.69225689461,116998.03336024,3
1,2,6,9,10,13,15,4232.33166563121,122458.120130908,3
1,2,6,9,10,14,15,18694.0329642123,31939.706910368,1
1,2,6,9,11,12,13,18618.4766245628,31396.955798132,0
1,2,6,9,11,12,14,18268.4383993261,31426.962661191,0
1,2,6,9,11,12,15,10837.8344561708,32360.777070772,2
1,2,6,9,11,13,14,18675.7243991298,31399.8831528504,0
1,2,6,9,11,13,15,17709.933743487,32383.7661466455,0
1,2,6,9,11,14,15,17316.3726778014,32451.1361798719,0
1,2,6,9,12,13,14,19520.2619545954,30790.0631348212,0
1,2,6,9,12,13,15,18814.8728048852,31605.9721213594,0
1,2,6,9,12,14,15,16033.6840550486,31709.5823691542,1
1,2,6,9,13,14,15,18888.480622244,31606.3836795078,1
1,2,6,10,11,12,13,954.450745150655,144074.483165156,6
1,2,6,10,11,12,14,21441.6473288529,31462.3593345037,0
1,2,6,10,11,12,15,18052.9134248606,32059.8062376991,0
1,2,6,10,11,13,14,8779.76264791602,91841.072870107,3
1,2,6,10,11,13,15,1228.17268960335,146254.017915799,6
1,2,6,10,11,14,15,2805.52546267954,60965.2940202299,3
1,2,6,10,12,13,14,5788.58059442299,86668.3056757415,4
1,2,6,10,12,13,15,5687.37426472724,90940.8111680432,3
1,2,6,10,12,14,15,3114.80584957501,54683.4934546831,6
1,2,6,10,13,14,15,4460.68625374583,73086.9265522331,4
1,2,6,11,12,13,14,17896.9330197164,30963.0600284354,0
1,2,6,11,12,13,15,16937.8266195942,31851.8039658826,0
1,2,6,11,12,14,15,16621.5834154082,31923.4932573691,0
1,2,6,11,13,14,15,16985.7922005422,31847.9500217082,0
1,2,6,12,13,14,15,17967.2335114065,31153.525315912,0
1,2,7,8,9,10,11,11879.6682474254,36158.7362237692,0
1,2,7,8,9,10,12,10981.7052107982,36397.9331728074,1
1,2,7,8,9,10,13,10177.2238424184,36493.9007825033,0
1,2,7,8,9,10,14,11371.2404473335,36460.6123854435,1
1,2,7,8,9,10,15,10475.2978038677,36323.4207879518,1
1,2,7,8,9,11,12,10218.1558110424,36319.1430842497,0
1,2,7,8,9,11,13,10849.9166921161,36888.5748293648,0
1,2,7,8,9,11,14,9873.00561449736,36400.9156184681,0
1,2,7,8,9,11,15,10862.662330114,36658.7824717884,0
1,2,7,8,9,12,13,9083.33751038417,37078.5344821956,0
1,2,7,8,9,12,14,11674.3263653272,36632.4547823071,0
1,2,7,8,9,12,15,10520.8153762072,36503.2614555824,0
1,2,7,8,9,13,14,9237.20770838659,37118.0704084671,1
1,2,7,8,9,13,15,3285.48444597933,54601.1144137002,4
1,2,7,8,9,14,15,10836.8979082222,36627.0497305859,0
1,2,7,8,10,11,12,13573.1585763383,36353.8188448977,1
1,2,7,8,10,11,13,12420.8288866834,36449.8127691179,0
1,2,7,8,10,11,14,10942.8352698655,36819.5223296917,1
1,2,7,8,10,11,15,11437.2548642434,36216.1262787048,1
1,2,7,8,10,12,13,10999.4126941376,36796.4566321639,0
1,2,7,8,10,12,14,12734.4038842511,36777.2936867487,0
1,2,7,8,10,12,15,10178.7674516047,36395.4986092423,0
1,2,7,8,10,13,14,11624.7872405541,36854.6760378009,0
1,2,7,8,10,13,15,11561.0116175827,36516.53199486,0
1,2,7,8,10,14,15,10790.3357251121,36409.493742678,1
1,2,7,8,11,12,13,10763.360573841,37099.7639695508,0
1,2,7,8,11,12,14,11465.7970386653,36550.1196286294,0
1,2,7,8,11,12,15,10577.0092057496,36640.1019444071,0
1,2,7,8,11,13,14,10938.2805017029,37350.0721274689,1
1,2,7,8,11,13,15,12388.5747849169,36551.6340210885,0
1,2,7,8,11,14,15,11101.9310507676,36864.2267194057,0
1,2,7,8,12,13,14,8158.65456789662,37890.2945927311,3
1,2,7,8,12,13,15,10114.6651997463,36764.3979237378,0
1,2,7,8,12,14,15,13009.6383447226,36527.9376677857,1
1,2,7,8,13,14,15,10479.1286737928,36788.2634537583,0
1,2,7,9,10,11,12,13702.6147257115,36302.2252366906,0
1,2,7,9,10,11,13,12654.6974997917,36412.6306461894,0
1,2,7,9,10,11,14,13109.7940815626,36370.8442114119,1
1,2,7,9,10,11,15,11711.2897022254,36202.2457040111,0
1,2,7,9,10,12,13,11042.8288835295,36699.5117328695,1
1,2,7,9,10,12,14,12663.4558699372,36658.602056075,1
1,2,7,9,10,12,15,10211.7978668164,36332.4199997524,0
1,2,7,9,10,13,14,11491.8496546413,36764.7584113706,0
1,2,7,9,10,13,15,11532.1972795766,36506.7091497433,0
1,2,7,9,10,14,15,10593.2050961164,36450.3988597574,1
1,2,7,9,11,12,13,10919.379071339,37063.0052913845,0
1,2,7,9,11,12,14,6769.48931569596,38992.1228850261,2
1,2,7,9,11,12,15,10758.2365887825,36726.026421605,0
1,2,7,9,11,13,14,11043.5123900833,37728.1929728382,1
1,2,7,9,11,13,15,12376.092428895,36671.6881409469,0
1,2,7,9,11,14,15,11310.8623476905,36820.2962678544,1
1,2,7,9,12,13,14,11807.0058449009,36985.1361615128,1
1,2,7,9,12,13,15,10288.1759350801,36613.2371810835,0
1,2,7,9,12,14,15,11632.884442427,36484.7697435548,1
1,2,7,9,13,14,15,10524.4039454323,36784.0919399901,0
1,2,7,10,11,12,13,13679.0668637015,36622.4922958815,0
1,2,7,10,11,12,14,13370.7482720004,36891.8177591571,1
1,2,7,10,11,12,15,12827.4422636961,36301.0483552632,1
1,2,7,10,11,13,14,13285.4659713881,36703.4379997306,1
1,2,7,10,11,13,15,1431.93013616065,60813.5411852763,6
1,2,7,10,11,14,15,12504.0273151454,36342.9876693393,0
1,2,7,10,12,13,14,12754.3582746736,37147.5481112017,0
1,2,7,10,12,13,15,11724.8114847491,36677.6199172734,0
1,2,7,10,12,14,15,11911.7983385453,36541.4252626511,1
1,2,7,10,13,14,15,12390.3054430996,36702.5143536025,0
1,2,7,11,12,13,14,11571.5817746801,36879.9658711993,1
1,2,7,11,12,13,15,12597.9409323103,36644.8448580388,0
1,2,7,11,12,14,15,12656.6874972209,36451.0133368533,0
1,2,7,11,13,14,15,13212.2188054205,36839.4979238558,1
1,2,7,12,13,14,15,13262.3104505209,36801.8940011605,0
1,2,8,9,10,11,12,2685.02350491292,73181.560395461,5
1,2,8,9,10,11,13,16620.7236347013,31012.5919305313,0
1,2,8,9,10,11,14,16984.059023474,31064.9861902171,0
1,2,8,9,10,11,15,15800.8076148182,32160.6450154097,1
1,2,8,9,10,12,13,16077.2632047402,30446.6985403455,0
1,2,8,9,10,12,14,3387.30153687784,78412.7106839229,6
1,2,8,9,10,12,15,14587.9553259131,31198.8792408308,0
1,2,8,9,10,13,14,15118.0241672958,30416.3111746663,0
1,2,8,9,10,13,15,14077.9783573093,31122.6012272628,0
1,2,8,9,10,14,15,13830.8983162105,31084.9294606657,0
1,2,8,9,11,12,13,15725.370504223,30896.8838746594,0
1,2,8,9,11,12,14,15917.2616301853,31065.322904904,0
1,2,8,9,11,12,15,14636.0776068533,31721.8887157342,0
1,2,8,9,11,13,14,13844.2985460227,30785.3758008225,0
1,2,8,9,11,13,15,907.852570012479,66155.4227628665,6
1,2,8,9,11,14,15,12505.8019288811,31593.7206917574,0
1,2,8,9,12,13,14,5628.55626176934,58848.1471106535,5
1,2,8,9,12,13,15,827.775690219289,64399.6831253139,5
1,2,8,9,12,14,15,4394.03647277762,65446.1354799522,4
1,2,8,9,13,14,15,869.501578668159,69289.3784253307,6
1,2,8,10,11,12,13,19281.3152876109,30692.6406346309,0
1,2,8,10,11,12,14,12278.3795347563,36232.15779871,3
1,2,8,10,11,12,15,17811.9981687241,31586.9032475009,1
1,2,8,10,11,13,14,17478.9117594299,30735.8606524396,1
1,2,8,10,11,13,15,19791.8946258364,31463.0865594748,0
1,2,8,10,11,14,15,16148.8745540934,31498.4877379363,0
1,2,8,10,12,13,14,17684.6805101955,30319.3606233607,1
1,2,8,10,12,13,15,15051.300519545,30807.6272869923,1
1,2,8,10,12,14,15,16588.1548113788,30777.7008486933,0
1,2,8,10,13,14,15,311.54394187847,72411.2754741941,6
1,2,8,11,12,13,14,16312.9449512024,30628.0102919652,0
1,2,8,11,12,13,15,295.397627013674,67495.4828548871,5
1,2,8,11,12,14,15,15941.6082943669,31458.3560132735,0
1,2,8,11,13,14,15,1824.85613188879,65983.4583428264,4
1,2,8,12,13,14,15,307.534956449547,64486.3564960959,7
1,2,9,10,11,12,13,19428.1512594263,30804.6525704664,0
1,2,9,10,11,12,14,17827.9389370113,31788.0988189853,1
1,2,9,10,11,12,15,17907.5660941807,31787.6519083387,0
1,2,9,10,11,13,14,17422.9614594549,30866.5246084861,1
1,2,9,10,11,13,15,19972.1330021556,31697.9704265705,1
1,2,9,10,11,14,15,16022.0504977415,31724.3089642822,0
1,2,9,10,12,13,14,17627.9408120883,30402.8919365842,1
1,2,9,10,12,13,15,15075.7011590036,30927.9167604593,0
1,2,9,10,12,14,15,16449.4747021188,30929.8881004056,0
1,2,9,10,13,14,15,14761.0116534347,30918.6362094765,0
1,2,9,11,12,13,14,15399.0494567337,30773.5283769006,1
1,2,9,11,12,13,15,1315.5722935505,62847.0071616269,6
1,2,9,11,12,14,15,14658.4351031179,31403.8790833529,0
1,2,9,11,13,14,15,15473.5996267055,31390.4494176771,0
1,2,9,12,13,14,15,397.276000848105,64063.2688727019,7
1,2,10,11,12,13,14,20900.3185099719,30696.6846690798,0
1,2,10,11,12,13,15,20658.4504042542,31404.7987612289,0
1,2,10,11,12,14,15,18063.7545437528,31648.9190322075,1
1,2,10,11,13,14,15,2529.78550623512,59949.1247323251,6
1,2,10,12,13,14,15,296.879872960845,62416.1099258628,7
1,2,11,12,13,14,15,565.95443648321,60756.5596028319,6
1,3,4,5,6,7,8,3329.7454913363,46101.9610078071,1
1,3,4,5,6,7,9,3268.6629948168,45927.0828883972,0
1,3,4,5,6,7,10,3580.10969691148,46075.0883217884,0
1,3,4,5,6,7,11,2764.13439052407,45729.1282627505,2
1,3,4,5,6,7,12,2620.95067346643,46541.74179907,0
1,3,4,5,6,7,13,3167.69557201336,46656.9654861517,1
1,3,4,5,6,7,14,2500.42219802799,46527.5696079806,0
1,3,4,5,6,7,15,2518.76068691329,45703.2795935521,2
1,3,4,5,6,8,9,12972.5502062385,38387.6445132913,1
1,3,4,5,6,8,10,14100.1775134036,38624.3834267466,1
1,3,4,5,6,8,11,12470.80258015,38531.2839600556,1
1,3,4,5,6,8,12,14073.3139216902,38830.2384713572,0
1,3,4,5,6,8,13,12984.9156641422,38700.2233446231,0
1,3,4,5,6,8,14,12891.0277269552,38666.3765521391,1
1,3,4,5,6,8,15,12338.8305443273,38603.1571302384,0
1,3,4,5,6,9,10,14127.7901060662,38413.6317674163,1
1,3,4,5,6,9,11,13236.0348140987,38465.0701789925,1
1,3,4,5,6,9,12,13936.9851914018,38798.3147723575,0
1,3,4,5,6,9,13,13845.4623276646,38726.4692173192,1
1,3,4,5,6,9,14,13687.4107123565,38658.311379306,1
1,3,4,5,6,9,15,13186.7435073367,38528.0239453468,1
1,3,4,5,6,10,11,155.578647516114,51248.3180789108,7
1,3,4,5,6,10,12,14281.0832573994,38770.2629687734,0
1,3,4,5,6,10,13,7122.67080937716,50796.1547187014,2
1,3,4,5,6,10,14,14256.8952422073,38776.9640455118,0
1,3,4,5,6,10,15,13487.1701445095,38517.2112635394,0
1,3,4,5,6,11,12,13734.6278676988,38897.7187714786,0
1,3,4,5,6,11,13,12741.3365937287,38638.3854417262,1
1,3,4,5,6,11,14,13190.916540695,38985.3647493004,0
1,3,4,5,6,11,15,11839.4660438779,38661.1598121132,0
1,3,4,5,6,12,13,14426.2996908923,39108.1238051214,0
1,3,4,5,6,12,14,14672.7950659114,39094.3280095327,0
1,3,4,5,6,12,15,13767.5918014053,38918.3267722448,1
1,3,4,5,6,13,14,13048.8722770916,38892.0065965551,0
1,3,4,5,6,13,15,12604.0166986937,38692.3548404098,0
1,3,4,5,6,14,15,12483.2074254935,38679.3262126787,0
1,3,4,5,7,8,9,2077.03323388965,46625.6776730911,1
1,3,4,5,7,8,10,2123.82343198885,46817.269720032,1
1,3,4,5,7,8,11,2413.87170109137,46279.0561174368,1
1,3,4,5,7,8,12,3039.09834573688,47157.2868393021,1
1,3,4,5,7,8,13,213.656643206702,48540.2962454112,6
1,3,4,5,7,8,14,2907.54180466315,47144.3716987166,0
1,3,4,5,7,8,15,1064.36468169859,46479.1764486976,4
1,3,4,5,7,9,10,3206.30117054536,46633.8030597109,1
1,3,4,5,7,9,11,3670.82594725332,46085.275440063,1
1,3,4,5,7,9,12,3175.06151701848,46958.4008221328,0
1,3,4,5,7,9,13,3810.00811366785,47077.0014216661,0
1,3,4,5,7,9,14,3159.76040890199,46942.923076667,0
1,3,4,5,7,9,15,2568.76503543434,46075.8956975188,1
1,3,4,5,7,10,11,3986.99261224021,46212.1412501836,1
1,3,4,5,7,10,12,3134.32838244731,47109.8177824103,1
1,3,4,5,7,10,13,4080.73400880557,47249.4738718891,0
1,3,4,5,7,10,14,3484.80223211446,47097.7520253921,1
1,3,4,5,7,10,15,4181.69246758727,46139.7239307726,0
1,3,4,5,7,11,12,2928.53899581141,46714.2542861059,1
1,3,4,5,7,11,13,596.921563174382,48497.1687879101,5
1,3,4,5,7,11,14,2861.94329673655,46707.3554519963,0
1,3,4,5,7,11,15,3687.80205039244,45797.3886072417,0
1,3,4,5,7,12,13,2618.02698724905,47798.3937283175,0
1,3,4,5,7,12,14,1804.65335081898,48033.737399469,1
1,3,4,5,7,12,15,3234.56608263532,46623.732572717,0
1,3,4,5,7,13,14,2986.69838228139,47818.0838051588,0
1,3,4,5,7,13,15,286.194422810368,49012.3638996327,5
1,3,4,5,7,14,15,3201.89527319748,46579.3598263908,1
1,3,4,5,8,9,10,10505.2926710574,38569.7951802478,0
1,3,4,5,8,9,11,12764.4187850711,38803.0919878652,1
1,3,4,5,8,9,12,14708.4496549953,38933.3165037288,0
1,3,4,5,8,9,13,9842.19902088277,38824.2410545693,1
1,3,4,5,8,9,14,9857.48197663402,38773.7390318593,0
1,3,4,5,8,9,15,9237.93651199721,38557.1363564417,0
1,3,4,5,8,10,11,13338.9953590719,38858.6549366745,0
1,3,4,5,8,10,12,14879.6024761235,39007.266183306,0
1,3,4,5,8,10,13,10337.1857156537,38942.8446869662,0
1,3,4,5,8,10,14,10442.2329977583,38859.770141044,0
1,3,4,5,8,10,15,10733.3202278848,38797.0862050576,0
1,3,4,5,8,11,12,14875.6026313513,39004.8079670498,0
1,3,4,5,8,11,13,13205.0412119899,39079.2492700936,0
1,3,4,5,8,11,14,13014.4222957383,39380.6677440437,1
1,3,4,5,8,11,15,12262.3809145505,38695.8883468116,0
1,3,4,5,8,12,13,15070.1094235755,39353.9958958095,0
1,3,4,5,8,12,14,15290.7303241558,39305.5759440963,0
1,3,4,5,8,12,15,14600.5212285062,38995.5301758097,1
1,3,4,5,8,13,14,9512.32670194364,39209.3873950822,0
1,3,4,5,8,13,15,11917.6093300975,38909.7194002987,0
1,3,4,5,8,14,15,9699.57501107031,38957.9798277841,0
1,3,4,5,9,10,11,13228.1520361852,38868.922445567,1
1,3,4,5,9,10,12,14806.1324637278,38940.2766265401,0
1,3,4,5,9,10,13,10641.6293753979,38798.3847688528,0
1,3,4,5,9,10,14,10702.6065486207,38737.5670734521,0
1,3,4,5,9,10,15,9816.90543059841,38499.5409492439,0
1,3,4,5,9,11,12,14322.4891735463,38808.1918295564,1
1,3,4,5,9,11,13,12961.3095019353,39048.4078043721,0
1,3,4,5,9,11,14,13759.3884103968,38892.5569473618,0
1,3,4,5,9,11,15,11757.600339484,38713.9623803144,0
1,3,4,5,9,12,13,15027.4335611906,39273.9377057681,1
1,3,4,5,9,12,14,15277.309115845,39233.0188604336,1
