V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse,bestlam_numpred
2,4,8,11,12,14,17,18,19,20,0.166553717022896,0.239745513446707,2
1,2,3,5,6,8,11,13,19,20,0.0634370722164802,0.313880987048618,3
1,4,7,9,12,16,17,18,20,21,0.162769888883939,0.465483773869098,1
1,2,5,9,12,14,15,18,19,21,0.0913323943502899,0.330964540636679,4
1,2,5,9,10,11,14,15,16,20,0.105314184141697,0.337416843060996,3
1,2,3,4,6,12,13,14,17,18,0.0101342017961516,0.324575673721932,7
2,4,6,11,12,13,14,16,17,18,0.0293309614726078,0.543205230945583,4
4,6,7,8,12,13,17,18,19,20,0.0702981983930117,0.336146008626892,2
2,4,5,7,8,10,12,15,17,18,0.157493061710121,0.33519193583232,3
1,2,5,6,7,8,10,14,17,18,0.133284251800684,0.284588219141114,5
3,4,6,7,8,13,14,16,18,20,0.071853852572033,0.401091624811118,4
1,2,4,8,12,15,16,19,20,21,0.161671794236402,0.272334314311527,2
2,3,7,9,12,13,14,15,17,21,0.0470305034456468,0.400109399882367,5
5,6,7,8,12,13,15,18,19,20,0.127393903109177,0.330983383111139,3
1,2,3,4,9,11,13,15,16,17,0.00516560033505028,0.602111833873078,8
3,4,6,7,13,15,16,18,20,21,0.0728996718795525,0.396838019828868,4
5,6,11,12,13,14,15,19,20,21,0.0981063624851119,0.419351968083659,2
1,3,7,11,12,13,15,16,18,20,0.121310076209234,0.40946495677176,1
3,5,6,7,9,12,16,18,19,21,0.0292048116862445,0.289026655076794,7
5,6,8,10,11,14,15,16,19,20,0.147995016485133,0.402135992111106,2
1,3,4,5,7,10,13,16,18,19,0.0327822628798353,0.334802013087511,8
3,4,5,9,11,15,16,17,18,20,0.125218808486322,0.345788260102949,4
2,3,6,9,12,15,18,19,20,21,0.0987533548099511,0.302462049392357,5
1,4,5,7,10,11,12,13,15,20,0.226489142101329,0.422870383172835,1
1,2,3,4,6,9,10,15,16,19,0.0732860974930124,0.455655443568639,5
1,6,8,10,14,15,17,18,19,20,0.00847969173445875,0.811005444111806,7
1,5,6,7,8,9,10,13,15,18,0.248361141423262,0.387722795812153,0
2,3,4,6,8,9,11,18,19,21,0.00569816442581741,0.339962766456188,9
1,2,4,5,6,7,10,14,15,17,0.0216436452834172,0.653794961954008,6
3,4,8,10,11,12,13,18,20,21,0.116879989248315,0.297443004721874,3
3,4,5,6,7,11,12,13,15,17,0.2069511952173,0.463847381456788,1
2,5,9,10,12,13,14,15,17,19,0.0312700695057431,0.709721376545108,6
2,5,8,9,11,14,15,16,17,21,0.111285519514043,0.316089383062406,1
2,6,7,8,10,11,14,15,16,18,0.137227625760395,0.414868353695897,1
1,2,3,6,9,10,12,14,17,21,0.270773729766314,0.366256752893471,0
5,6,8,10,12,14,15,16,18,19,0.0890730261536937,0.388635087869047,2
2,10,11,12,14,15,18,19,20,21,0.148112319095259,0.424552502199892,1
1,3,4,7,10,11,12,14,19,21,0.0779714943873034,0.427596192120097,4
1,3,4,5,11,12,14,15,16,17,0.0517728566269743,0.420610771908787,5
1,2,3,4,9,12,14,15,16,20,0.0242787021872945,0.478009027151667,7
2,5,7,8,13,16,17,19,20,21,0.0658445368442299,0.302979147590066,4
3,4,5,7,8,11,14,16,17,20,0.0167217982354184,0.620647252534124,5
1,2,3,7,9,14,15,16,17,21,0.0529599036810643,0.477680407525615,6
3,4,7,9,12,13,15,16,18,20,0.214777189504364,0.479436531488603,1
1,2,3,5,8,10,14,15,17,20,0.0559484134934735,0.30648319340479,7
1,11,12,13,14,15,16,19,20,21,0.107962861566883,0.300307404482317,2
1,3,4,5,8,9,10,12,13,21,0.0573245857699904,0.334658520097262,3
1,2,3,7,10,11,12,16,19,20,0.127503365628044,0.372147053838611,1
1,4,5,6,8,11,12,14,18,21,0.227005828754622,0.43460273567823,0
3,5,7,12,15,16,17,18,20,21,0.0878137423918991,0.387846920121461,5
1,3,5,7,10,13,17,18,19,20,0.240651131940407,0.373475306193762,0
2,3,5,7,11,16,17,18,20,21,0.0711390473462281,0.412481355671768,3
2,4,7,8,9,10,13,16,18,19,0.109600087868163,0.346939048594318,3
3,5,6,7,8,9,12,14,16,20,0.0526973706353611,0.337092742157565,5
1,5,7,8,11,13,15,16,18,19,0.0838285086559156,0.328531441281341,2
1,2,3,4,8,9,12,14,15,19,0.0173183889911587,0.571745411046147,9
3,4,6,7,10,14,15,16,20,21,0.187494816139853,0.465795557038803,0
2,3,5,6,8,10,11,12,14,15,0.126583864215289,0.312778668278457,4
2,3,5,7,8,9,11,18,20,21,0.147530128884622,0.373423756053543,2
2,4,6,8,12,16,18,19,20,21,0.0859214924121447,0.311793649208516,3
1,3,4,6,8,9,10,15,16,19,0.0348184320531627,0.438227485904672,6
4,5,7,8,9,13,14,15,17,20,0.16342891938054,0.365698058170054,1
1,3,5,6,10,11,14,16,17,21,0.00261410765121808,0.581472549960987,8
2,3,7,8,9,13,15,16,18,21,0.0340331345980379,0.42395529855605,5
1,2,3,7,8,13,15,16,19,20,0.00285290914712771,0.458789261215252,10
1,2,5,7,9,10,11,14,16,17,0.137787929141249,0.346558610755494,1
1,4,6,9,10,12,16,17,18,19,0.224663662030164,0.369117720231711,1
4,5,6,10,11,12,14,17,18,20,0.0161709446634575,0.572078057662909,7
1,2,6,11,13,14,15,17,18,19,0.0348035984464266,0.514088847458519,5
1,3,4,6,7,10,11,12,13,17,0.00748915328888991,0.397237897405157,7
3,4,5,7,9,10,11,16,17,21,0.0201498514884546,0.675336234655221,6
1,4,8,11,14,15,18,19,20,21,0.0840219771501904,0.439787307367461,3
2,3,5,8,9,11,12,13,16,20,0.00341801082652275,0.477564332140596,9
1,4,6,8,12,13,15,16,18,19,0.0961521048158566,0.325420221646621,2
4,6,7,9,10,11,13,14,18,19,0.138651863581765,0.496761996598225,1
1,2,3,4,9,10,11,12,17,19,0.266073273597888,0.344227177401167,0
1,3,4,7,13,15,18,19,20,21,0.268108325039828,0.412286809328183,0
1,5,6,8,9,10,12,14,16,18,0.10736626019404,0.29303988652285,2
3,8,9,11,12,14,15,16,17,20,0.0219886424998261,0.508348478622795,6
2,3,7,8,12,13,14,15,16,20,0.0539319774744261,0.458296844860173,4
1,7,8,10,11,12,15,18,19,21,0.166174675914008,0.405740759140385,1
4,6,10,11,12,13,14,18,19,21,0.207539480821314,0.488525779427909,1
1,2,3,4,7,10,13,14,15,20,0.00304186270231337,0.554266748276816,8
2,3,5,7,8,9,11,13,14,20,0.0856382537988334,0.284966837137993,5
2,4,6,8,9,12,13,15,16,21,0.0643908233896902,0.342105535596431,3
3,5,8,11,12,17,18,19,20,21,0.00465266601580657,0.365095353496389,9
2,3,6,7,9,10,11,15,16,20,0.11554603265303,0.436399846486895,1
4,6,8,9,10,14,15,18,19,20,0.0693343349720414,0.489658420278107,2
2,4,7,9,10,11,16,18,20,21,0.113450679951516,0.475349041831431,1
1,2,3,9,11,12,13,16,18,21,0.0170948934353471,0.470169509267461,6
4,5,6,7,8,11,12,15,17,19,0.00317172264603569,0.727619384512706,9
1,4,10,11,14,16,17,19,20,21,0.192526340388576,0.389452764103584,1
3,6,7,8,9,10,12,13,19,20,0.0499396090515289,0.30399544223708,4
1,4,7,9,11,12,14,18,20,21,0.19180994506997,0.422257768797975,1
1,4,5,7,9,13,17,18,20,21,0.274020036690208,0.413943981456733,0
4,5,6,7,12,15,16,19,20,21,0.124576805371611,0.406375967089435,3
1,3,4,6,7,8,9,13,14,21,0.0426591576706465,0.394349882405183,5
1,2,3,4,5,8,11,14,18,21,0.127695382420062,0.253407898306035,4
3,4,10,11,12,13,17,19,20,21,0.0132358609881682,0.316169546975784,8
3,6,9,10,11,14,17,18,19,20,0.0433050267788121,0.462702669626229,7
1,4,5,8,10,11,12,13,20,21,0.17071500853853,0.358881482539191,2
1,3,4,6,9,10,12,18,19,21,0.221543115982257,0.406794629376767,0
1,2,3,4,7,8,9,15,16,20,0.0746835781015344,0.419986938217356,5
2,7,8,9,11,14,15,17,19,20,0.104132844252892,0.288986224933151,4
1,3,4,7,9,13,16,17,18,19,0.0151355793514497,0.500712448666444,8
2,3,6,7,8,11,15,17,19,21,0.0495103171692534,0.338522388196142,5
3,4,5,9,12,14,15,16,17,21,0.0029673159531174,0.491967214572879,8
1,2,4,8,9,10,11,15,17,19,0.102386652306636,0.42683828456076,5
3,8,10,11,12,13,14,16,18,21,0.0732208029847237,0.33987634786063,3
1,2,4,6,8,9,13,14,16,20,0.00311484803653671,0.626795250219905,10
3,5,6,9,10,11,15,18,20,21,0.141549265212223,0.620986117632455,1
2,3,6,8,10,11,14,15,18,20,0.131045441939087,0.439385997709824,3
1,3,4,8,9,13,14,17,19,20,0.155438706959564,0.309179389824374,3
2,5,7,9,12,13,15,16,17,18,0.0313193062464716,0.605824664254562,7
3,4,5,6,10,11,12,14,16,19,0.0436762352814449,0.363233545263796,4
1,2,3,7,9,12,13,14,15,18,0.0766923270627607,0.343634504828438,5
2,5,7,8,9,12,13,18,19,20,0.0260664087118591,0.872985579811835,6
1,2,3,5,7,8,12,14,16,21,0.0505644819935337,0.424150394582037,5
2,3,4,5,8,10,11,17,20,21,0.217883958640051,0.390459009652711,0
2,3,5,6,10,15,17,18,19,20,0.0286002044690433,0.30461800768592,7
1,3,7,9,10,11,12,15,17,19,0.201016993049103,0.376328606936151,0
4,6,8,9,12,13,15,18,20,21,0.177201025679122,0.366746495377057,2
1,6,7,8,9,11,12,14,17,18,0.025913689422763,0.531603264308891,6
1,2,7,12,14,15,17,18,19,20,0.107654699298711,0.241145012041798,5
3,5,6,7,8,9,11,12,15,18,0.170507855189367,0.402810732173736,3
7,8,9,10,12,13,14,15,19,20,0.172787730638668,0.307916680707988,2
3,4,5,7,8,10,11,14,15,17,0.0025536983570263,0.677839033038748,9
1,4,7,10,11,13,15,16,17,18,0.113291562219653,0.506659013433585,1
2,3,4,5,7,9,10,13,16,19,0.127888492219425,0.397763000746419,2
1,2,4,6,7,12,13,15,16,21,0.0500387444989525,0.447096964191703,5
8,9,10,12,14,15,16,17,20,21,0.298919053734458,0.319862766595014,1
2,4,5,7,8,10,11,15,17,19,0.164223162473186,0.351469685144757,2
1,2,7,8,9,12,15,17,18,20,0.0589011067945939,0.903472258140784,4
1,2,4,6,9,12,16,19,20,21,0.12069049199179,0.335464201162495,2
1,2,3,5,10,12,15,17,18,19,0.0135969725005107,0.345076670031902,8
3,4,6,8,9,12,14,15,16,21,0.16855700917999,0.328478698648131,2
1,3,4,5,7,11,13,17,18,21,0.00567808177554877,0.523825685474474,9
2,8,9,10,11,12,13,14,17,18,0.122063620746557,0.25811180224926,4
4,5,7,9,10,12,14,16,19,21,0.189143691894771,0.413865734794328,1
2,3,6,8,10,11,16,17,20,21,0.0830071783807408,0.40497631587964,1
2,4,9,10,13,14,16,18,20,21,0.100009121542032,0.334127596144921,5
2,3,5,6,7,8,11,17,19,21,0.0901953027312424,0.352238681282494,4
3,6,7,11,12,13,15,19,20,21,0.0564370810641053,0.348725625495705,4
5,7,8,10,11,12,17,18,20,21,0.138200823961697,0.428140087376649,0
3,7,9,11,12,13,14,15,20,21,0.231096510731286,0.393826532722077,0
3,5,9,10,15,16,17,18,19,21,0.0288302643882294,0.426450259492296,7
2,4,6,7,8,11,14,15,17,21,0.0837060084522865,0.387253950176589,4
3,4,7,9,10,13,14,15,18,21,0.155013806424885,0.345094344897218,1
3,5,8,9,12,13,17,18,19,20,0.172794829429245,0.20845664566689,2
2,3,5,6,9,12,14,17,19,20,0.0417549883883795,0.288945089188917,7
1,4,8,11,12,13,14,17,20,21,0.245643641567255,0.366880317338146,0
2,7,8,9,10,12,15,18,19,21,0.0356059636432976,0.69061196076096,6
1,3,6,8,9,11,12,16,19,21,0.0886706752409321,0.402997858427349,1
3,4,5,7,9,10,15,19,20,21,0.23643993926638,0.367457376415611,0
1,2,3,9,11,15,16,19,20,21,0.0286236147854976,0.454279127609938,5
2,3,4,7,9,10,12,13,16,17,0.00207058752658336,0.556681031217046,8
2,4,6,7,9,11,13,15,16,20,0.10711747770748,0.432615809438027,1
1,4,8,9,10,11,12,14,15,18,0.205557417412942,0.299480947436267,1
1,2,4,5,11,13,16,18,19,20,0.091952922491953,0.330684550320061,3
2,5,7,8,9,11,13,16,18,21,0.0935854712640895,0.358315303962732,3
1,4,6,8,9,13,14,15,16,21,0.077690668040376,0.322564016510562,2
3,6,7,8,9,12,13,14,16,21,0.0887591487366834,0.367931100634208,2
1,2,3,4,5,9,11,14,18,21,0.184798608271459,0.334593372955207,2
1,2,3,5,10,11,12,15,16,17,0.132329814694723,0.320451749081588,1
1,4,5,6,7,8,12,17,19,20,0.0329323786947011,0.499419255535415,7
6,7,8,9,12,13,15,16,19,20,0.111155167360312,0.331140044757014,2
1,5,10,11,12,13,16,17,18,21,0.115125436855668,0.339525515180568,1
1,4,5,6,7,9,11,14,16,19,0.107636596177687,0.426319322288468,2
1,2,4,6,10,13,15,16,18,20,0.100002485148318,0.331910315673595,4
5,7,10,12,13,14,15,17,19,20,0.0917451935732894,0.280863627175824,4
1,6,8,9,11,12,13,17,18,19,0.0212260278752209,0.518883474170081,6
1,4,8,9,12,14,15,17,18,19,0.146034308337061,0.311146133648487,2
3,9,10,14,16,17,18,19,20,21,0.00298279384361168,0.522921626611638,9
2,6,7,8,11,14,15,18,19,21,0.23712098201295,0.475913659088161,1
1,2,6,7,11,12,13,15,17,20,0.00955616252830182,0.536904038716272,8
1,2,3,7,11,13,14,16,20,21,0.0910082224245693,0.406217431635677,1
4,5,6,7,11,12,13,14,18,19,0.168519642636066,0.457425514747707,2
1,4,6,7,8,9,11,15,17,19,0.053801026324708,0.476536261386957,7
1,3,6,10,11,12,16,17,19,21,0.1068536407712,0.414009112221035,1
5,6,9,10,11,12,15,17,19,20,0.161960507636507,0.470431926056163,1
3,4,7,10,14,16,17,18,19,20,0.0191695894016976,0.642612269156422,5
4,7,9,12,13,14,16,17,18,19,0.0796086674551624,0.357937968808213,2
2,3,6,7,9,10,14,15,18,19,0.0806792545519003,0.319108108964421,5
3,4,12,13,14,15,16,17,19,20,0.00319639447576421,0.377561419874288,10
1,2,4,6,7,9,14,15,16,21,0.196833677867599,0.450584263607421,1
1,3,4,6,11,14,17,18,19,20,0.00367646283608184,0.426388146763526,9
1,4,6,7,11,12,13,14,16,18,0.0879348369537174,0.527159539401796,2
2,5,7,10,12,14,15,17,19,21,0.0769038370199024,0.228868364199917,5
3,7,10,11,12,13,16,17,18,21,0.181421765642004,0.461910688852609,0
2,8,9,10,12,14,15,17,19,20,0.0850933103001958,0.662228853162791,4
1,2,3,4,5,7,11,13,14,21,0.210737655280588,0.445060715950217,0
3,5,6,7,12,14,15,16,17,21,0.0324780958553546,0.357176967577488,6
1,2,6,7,8,9,11,12,20,21,0.163533616806303,0.485555719174465,0
3,6,7,8,9,11,13,14,18,20,0.203942710130999,0.444669368704786,0
1,4,5,7,8,15,17,18,20,21,0.257631608301724,0.381848302388992,1
2,5,7,8,10,13,14,15,19,20,0.0924708673409199,0.312650215173171,3
3,6,7,8,10,11,14,16,18,19,0.123355282940574,0.419238255057705,1
2,6,7,8,11,13,15,17,19,21,0.00252505155745925,0.486319122421192,10
1,2,6,9,10,15,18,19,20,21,0.2270879335156,0.504050065067712,1
2,4,5,8,10,11,13,19,20,21,0.0927258092576798,0.262319309076743,6
2,3,4,6,8,10,15,17,18,20,0.162498740449745,0.31513647495684,3
1,4,5,7,8,11,12,13,15,16,0.162220591629973,0.523864468266795,1
1,3,8,9,10,12,13,14,17,18,0.004275251433887,0.372537989902698,10
4,5,8,9,11,12,14,15,19,20,0.150798720252659,0.324370615559455,2
2,3,7,8,9,10,12,13,17,20,0.0497175507396384,0.405955353033781,5
3,5,6,10,12,15,16,17,19,20,0.00617263275485778,0.319295112520194,10
3,7,8,9,10,14,15,17,18,20,0.187866469135452,0.302674559327702,1
1,3,7,8,11,12,14,16,18,21,0.0727493035594865,0.368909562850067,3
1,2,6,7,9,10,13,17,18,19,0.218057042847193,0.396858054024346,0
2,3,6,7,8,9,10,15,16,19,0.139463616973313,0.351297446348934,3
5,8,9,10,12,15,17,18,20,21,0.27251836287805,0.334195765849077,1
1,3,4,5,10,12,13,14,15,18,0.162943916223477,0.301021611232747,2
1,2,6,9,10,13,15,16,18,21,0.0100945392510923,0.849262025999539,8
1,6,7,8,9,12,14,16,18,20,0.136210533074953,0.351681916017233,2
2,3,4,5,7,10,13,17,20,21,0.0110274274577316,0.477613226112647,9
1,2,7,8,11,13,15,16,18,19,0.0784766210835536,0.334871645974595,3
3,4,5,6,7,8,9,11,15,21,0.181726557919696,0.467873631757572,0
5,7,10,11,13,14,15,16,19,20,0.115826169791919,0.346202363473484,2
2,4,6,8,9,10,13,15,20,21,0.0477049543058246,0.385851790517391,5
1,2,6,7,10,11,13,17,18,21,0.00232070709204124,0.558747612882145,8
2,8,9,10,11,13,16,18,20,21,0.116275985004891,0.359402885537876,1
4,5,9,11,12,14,15,16,18,21,0.131775820263213,0.336743845716848,1
2,3,4,7,9,10,13,17,19,20,0.010081903548248,0.506325502219088,8
1,3,6,8,9,11,14,15,18,21,0.117927918416642,0.468778240157272,5
1,2,3,4,5,6,9,16,20,21,0.00563978054446886,0.404163579260891,9
2,3,6,9,13,14,15,18,19,21,0.0422225862055389,0.329631326208508,6
4,7,9,10,11,13,14,16,18,20,0.1248149328781,0.424160953578085,1
2,3,7,9,10,11,16,17,19,21,0.118960592301779,0.422133844337902,2
3,4,6,7,11,13,14,17,20,21,0.16987898281692,0.481292034207584,0
2,3,6,7,9,11,16,19,20,21,0.082250873048701,0.433021473077048,1
5,6,8,9,11,14,17,18,19,21,0.0133740369056856,0.549689739449453,7
1,2,5,6,7,8,11,14,15,18,0.00267133163322859,1.02900103563899,9
2,3,6,7,10,11,12,14,18,20,0.185411422539295,0.478194621309663,1
1,2,3,8,9,12,13,16,20,21,0.0726144475532285,0.355539679385494,4
1,2,4,7,10,11,16,17,18,19,0.157697312659055,0.468011909924424,0
4,6,8,9,11,12,13,17,19,20,0.0510977628716278,0.391241617384099,4
4,7,9,10,12,13,14,16,17,20,0.182836964374523,0.489848493917245,1
1,4,5,6,7,8,9,11,17,20,0.00205328560557164,0.582530336919222,10
1,2,3,5,9,10,14,15,17,19,0.0558490800882786,0.55475558927732,5
2,3,5,6,10,12,14,15,18,20,0.0264916510588662,0.345924391871814,7
1,2,3,5,8,9,14,15,19,20,0.0845560030810111,0.332259548179281,6
1,3,7,9,10,11,14,17,19,20,0.168132761350477,0.372190597795876,2
2,4,6,8,9,15,16,17,18,20,0.179096006331447,0.318467275748125,2
2,3,5,6,9,13,16,17,18,20,0.0220193557819393,0.350321465283695,7
1,2,3,7,9,10,14,15,18,19,0.110110453516012,0.334947880911953,4
1,6,7,9,10,11,13,14,15,21,0.1970494544795,0.503098585630365,1
4,5,6,7,11,16,17,19,20,21,0.0856443809126672,0.427780111502238,1
1,3,11,13,14,15,17,19,20,21,0.140676093038475,0.284492019952782,2
1,3,4,5,6,8,13,15,16,19,0.0178488907528727,0.368392116291946,5
1,2,5,7,8,11,16,17,18,19,0.130884498050918,0.327035345073206,1
1,3,4,5,10,11,12,16,18,19,0.0328508222800766,0.322262922264573,7
5,7,8,9,10,12,14,15,18,21,0.289055171757974,0.325244193888097,1
3,4,6,10,13,15,18,19,20,21,0.11107658957414,0.36368963823634,3
1,3,7,8,9,12,14,19,20,21,0.0100290347626184,0.408897356740507,8
1,2,3,4,5,15,17,18,19,20,0.177312760176285,0.254833554540787,3
4,5,6,10,11,12,13,17,18,19,0.015461275020106,0.527355850935494,7
1,4,8,9,14,15,16,17,18,19,0.145377164586073,0.286051785784216,2
3,5,6,8,9,12,14,16,19,20,0.0479286292692077,0.297882944772432,6
1,6,9,12,13,15,16,17,20,21,0.12416826982029,0.342687922042725,3
1,5,7,9,12,13,16,18,20,21,0.182985767516805,0.395426425683609,1
2,4,7,8,12,14,16,18,19,21,0.129143994078997,0.334318133242846,3
3,5,6,11,13,14,15,16,18,20,0.114988153544787,0.368167849050977,2
3,4,6,8,9,12,17,18,19,20,0.0180832391735018,0.294814512722691,7
1,2,4,10,13,16,17,18,20,21,0.0432141820746804,0.54889093213041,5
6,7,8,11,12,14,15,16,18,21,0.141948972177683,0.436040007898046,1
2,5,6,9,12,13,14,17,20,21,0.031345259538875,0.480073986149193,5
3,4,5,6,10,12,14,16,18,21,0.0425488478138498,0.353296361010503,5
3,7,8,10,11,13,14,17,20,21,0.172507634350382,0.411399264837568,0
3,5,8,10,11,15,16,17,20,21,0.105688014230786,0.363230282786871,2
1,3,4,6,7,10,12,14,19,20,0.0112386232815806,0.329813187891665,9
1,3,4,5,10,12,14,17,20,21,0.265719369794829,0.319290707033642,0
1,3,4,5,12,13,14,17,18,20,0.240077033955869,0.340838331768674,1
3,9,10,11,12,15,16,17,19,20,0.00605455094022324,0.354861380631926,8
4,6,8,9,10,12,15,17,18,20,0.289108484065088,0.381927194360625,0
5,7,8,9,13,14,15,16,17,19,0.15786382686723,0.304406359332394,2
1,2,4,5,6,9,10,13,14,15,0.0614330959650163,0.345139825933941,8
3,4,6,7,8,9,13,14,15,18,0.118180275423257,0.404457307684083,1
1,2,3,7,9,10,11,13,15,17,0.00653734289511671,0.651985774850567,8
