V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse,bestlam_numpred
1,3,4,5,6,8,9,12,16,19,25.6409080871709,130.939301380116,3
2,3,4,7,9,11,14,15,16,20,17.2627988829023,128.855722534029,4
1,3,8,9,14,15,17,18,19,20,75.8280020294869,75.9813800242719,0
5,7,9,12,13,14,16,18,20,21,74.9393314011227,87.9957049874187,1
1,5,7,8,9,12,13,18,19,20,86.5320493121044,89.5761788013241,1
1,4,5,7,9,14,16,17,20,21,16.0118001366368,115.377096095499,4
1,3,6,8,9,11,13,14,16,18,1.81480849131895,144.49976642493,5
2,4,7,8,10,12,14,18,19,21,48.8934169651453,91.191077527979,3
1,2,5,8,14,15,16,18,19,21,16.7856981063827,157.01375837078,5
1,4,6,9,10,11,16,18,19,21,17.1198097961182,180.189061747655,2
1,3,6,7,8,11,12,15,19,20,35.5532167260458,151.97688937953,2
1,4,8,9,12,13,15,16,19,20,79.1114879077764,106.644321834002,1
1,3,5,6,11,12,14,15,19,20,5.99693066853682,138.776769272844,4
1,3,5,10,11,13,14,16,17,19,21.7263342923603,110.636488541317,2
1,3,5,8,12,14,16,18,19,20,83.471870175571,93.7521187110201,0
3,5,7,10,11,13,14,15,17,20,52.9060868091872,119.162152951053,0
2,3,4,7,10,13,14,15,16,17,8.61987845061492,142.744497629451,6
1,4,5,8,10,11,13,17,20,21,32.835331244397,127.96402591311,0
2,4,7,10,11,12,13,14,15,16,60.8185219809082,126.992548579449,1
1,2,4,5,6,14,15,17,19,21,12.6662141264929,127.745755551424,5
6,8,10,12,14,17,18,19,20,21,52.2207685908174,134.882125825228,0
1,2,4,11,12,13,16,17,18,19,53.649822595579,202.725358663287,2
2,8,9,12,13,14,16,17,19,21,5.44425705378733,328.072638471523,7
2,5,7,8,9,12,14,19,20,21,42.7021843201955,74.9279167633037,3
2,4,6,7,9,10,13,16,19,21,50.2712798076787,133.171548522102,0
1,2,7,9,10,11,13,15,16,20,60.7587670207174,120.259107665223,1
2,3,6,9,11,13,16,18,19,21,11.7239376960404,158.65225472339,2
1,5,7,9,11,12,13,16,17,21,36.28990406734,128.783187104225,0
3,5,6,7,9,13,14,18,19,21,8.9764541407086,121.858113843288,5
1,2,3,4,7,10,13,14,17,19,9.03067112499566,161.89812347011,6
1,3,5,6,10,11,15,18,19,21,0.887088952444898,181.134278844442,8
2,5,8,10,12,14,16,18,19,21,1.97518382069872,452.985060179863,8
2,3,5,6,7,8,11,15,16,21,5.03501095277354,151.157623592478,5
1,5,6,10,14,17,18,19,20,21,34.0810094907998,125.813736897834,2
4,5,7,8,9,11,14,15,17,18,50.7295454125354,114.568842899799,0
1,2,4,6,7,8,10,13,15,20,15.1013283077224,134.702021537344,3
2,3,4,5,6,8,11,13,19,20,24.7738173851607,149.536750654341,2
1,2,4,7,8,9,11,14,19,21,31.2114998462126,125.851220018147,2
3,8,10,12,13,14,15,16,17,18,81.9163888935077,103.14553408346,1
3,4,7,9,10,12,14,15,18,21,7.42246289972351,170.067181104711,5
2,6,8,9,11,12,13,16,17,21,12.9721022510019,165.599422066327,3
1,2,3,5,7,11,12,15,17,19,22.3076889731017,124.123804200055,4
3,5,6,7,9,11,12,17,18,21,24.3772600995013,166.684985689259,1
2,4,6,8,9,11,13,18,19,20,15.2673450396084,152.24840247181,3
3,4,10,11,12,15,16,17,19,21,43.7962760497307,126.282562876666,0
1,2,3,4,6,10,13,14,16,20,32.7217741577299,128.782818565139,4
1,2,7,9,11,12,13,15,19,21,61.2760423983773,121.178638622079,1
5,8,10,11,14,15,17,19,20,21,47.0842155647038,127.892041358242,0
1,4,6,7,8,9,13,14,15,17,57.1986681403215,133.30909463677,0
1,4,5,7,8,10,11,13,16,17,32.0368056787722,136.275024698521,0
2,5,6,7,10,13,14,16,17,21,9.53214729090936,138.876771996469,5
1,3,8,10,11,12,13,15,18,21,49.2626956901157,125.016804261612,1
2,3,5,7,8,11,13,14,16,20,43.5661644206246,122.080831209492,1
1,3,8,9,10,11,13,14,15,16,41.0946670449869,118.52525655783,1
1,2,4,11,13,16,18,19,20,21,66.7798442880193,124.302196873293,0
1,2,5,6,11,12,15,16,17,20,19.1619656574926,147.475995684026,2
1,3,4,5,7,8,9,10,16,21,56.3144912053401,105.701430291266,1
3,5,9,10,11,12,13,15,17,18,57.1956827362092,115.073793919345,0
1,4,5,7,11,13,14,16,17,21,29.7365727626275,136.40567397717,1
1,2,6,7,13,15,16,18,20,21,61.6806600241072,129.070921159034,1
2,4,5,6,8,10,13,17,18,19,62.5975541485839,119.852341705295,1
2,3,4,5,8,9,11,12,17,21,30.9861619792894,114.463923921178,3
1,2,12,13,15,16,18,19,20,21,4.01155643476978,474.736864883356,7
5,7,11,13,14,16,17,18,19,20,59.36488333025,118.963205331742,0
2,3,4,7,11,12,17,18,19,20,59.9628074604743,119.867436591501,0
2,5,10,11,12,13,15,16,18,20,44.430289044792,109.808473231985,2
1,8,9,11,12,13,14,17,18,19,58.8755254681717,113.602194190464,0
2,3,4,6,10,16,17,18,20,21,55.8897244782253,136.156880907763,1
1,3,5,6,8,13,15,17,19,20,64.1268223025245,120.366810534961,0
4,5,8,10,11,15,16,18,20,21,43.6367477492511,130.432042796808,0
1,4,6,7,9,10,14,15,16,20,56.3361794535479,127.615662021015,0
3,4,7,9,12,13,14,15,17,20,94.3866206737633,116.842601623193,0
6,7,8,11,13,14,15,17,19,20,17.7414849407915,145.995720696414,3
2,3,5,6,11,16,17,19,20,21,19.6584534215116,161.273727854967,2
1,4,7,8,9,13,14,15,18,21,73.4769589717781,99.0186073753601,1
1,3,4,6,8,10,13,17,19,20,14.8224391665719,137.997840918971,3
2,3,6,7,8,10,14,15,18,21,34.4929507892015,122.564430448535,3
2,4,6,7,8,14,15,16,20,21,63.0853088554164,128.503535425363,1
1,5,6,7,8,9,10,14,17,21,41.9963365121776,129.321905664214,1
7,8,11,12,15,16,17,18,19,21,47.4336283779072,123.441007316969,0
1,3,4,7,8,14,15,16,17,18,7.80710284443366,177.840013164358,6
1,2,5,7,11,12,14,17,20,21,29.155898816442,107.480581639947,3
1,4,5,7,8,12,13,18,20,21,86.0248436260766,101.183699089518,0
1,2,4,8,10,11,17,18,19,20,34.8485500347535,135.076866555208,2
1,3,7,8,9,11,12,13,15,21,57.3011750141561,124.902350295103,1
2,5,7,8,11,14,16,17,20,21,37.324136973717,112.088961022041,1
1,3,8,9,10,11,13,16,18,21,25.1454832046712,119.245654489879,1
1,4,6,7,9,10,13,16,17,21,33.5631550973391,137.322420764049,0
1,2,3,8,11,14,15,16,20,21,26.3859651703678,118.067291436893,4
1,2,3,7,10,11,14,16,18,19,48.4634193865604,115.963076489766,1
1,5,7,8,9,11,14,15,16,17,46.0894201160719,117.921593822747,1
1,5,6,7,8,9,14,15,19,20,62.6781450990485,115.872402971937,1
1,7,8,9,10,11,12,14,15,16,53.8001070084031,120.852613907969,0
3,6,7,8,11,12,15,16,17,19,7.78038802509514,140.33604217381,4
1,2,5,8,10,12,15,16,20,21,35.6957505951117,90.609902508589,3
3,4,5,6,9,15,16,17,18,19,36.5237994178645,129.439410848965,3
2,6,9,10,12,13,14,18,20,21,51.1023213564028,138.544153525194,0
1,2,4,10,13,16,17,19,20,21,67.0069060741743,97.2138024142896,1
2,5,8,11,13,15,16,18,19,21,34.4400902176676,113.031581133169,2
1,5,6,7,8,11,13,14,19,20,19.7216884338864,147.676421724483,2
2,3,5,7,9,11,13,19,20,21,60.7491181651746,122.118426407813,1
1,2,4,6,7,12,14,15,16,17,29.2014892951698,112.951202787872,3
1,2,3,4,6,9,10,18,19,21,51.0033659207213,133.222223063064,0
3,5,7,8,10,12,13,14,17,18,15.1308470499094,127.791520271273,6
2,3,5,6,8,9,11,13,16,18,4.4861576945367,143.091733939689,5
2,5,6,8,13,15,16,18,20,21,55.5223411277781,121.978134533868,1
1,3,4,6,12,14,15,16,18,20,4.58288223469286,167.614670352031,7
2,4,7,8,11,12,13,14,16,21,53.5485172502052,131.434273534775,0
1,2,4,7,10,12,16,18,19,21,75.3773030474419,99.1691451520761,1
1,2,3,6,7,9,12,14,16,19,0.871885800772299,261.794032592993,8
5,7,9,11,12,13,14,16,19,21,53.632747591816,123.096689837642,0
4,7,10,11,13,14,15,16,18,21,44.5396379944555,128.855492595357,0
3,4,9,10,11,12,13,15,17,21,40.2878020117751,127.210950167813,0
5,6,7,8,13,14,15,16,18,21,44.6197713771057,122.644794306496,1
1,2,6,7,11,12,14,16,17,19,26.2477837220579,148.42505515731,1
1,3,4,6,8,11,13,16,17,18,16.3913757315222,146.769152957312,2
1,2,3,4,6,9,13,16,17,18,67.8292252428707,130.973774454437,1
2,3,4,7,9,10,12,15,18,21,33.5354522550406,114.433346345267,3
1,3,6,10,11,13,15,17,19,21,0.926639023109163,182.311117110947,8
4,5,6,7,8,12,14,15,16,20,55.4976386889334,123.925654251968,2
1,6,8,9,12,15,17,18,19,21,67.2443779481324,123.776398697709,1
1,2,3,11,12,13,14,15,19,21,0.0754611387706011,466.632673129512,8
1,3,4,10,11,12,14,17,19,21,42.3606742797486,126.009735309767,0
1,2,4,5,8,10,11,12,19,20,56.6316792956994,115.525884273761,0
2,3,4,8,10,12,13,17,19,20,72.8582007953833,95.9669568811014,0
1,2,4,6,7,9,11,17,20,21,16.5919315858897,163.389817284739,2
5,6,7,10,12,15,16,17,18,20,62.257321266918,124.162224521518,1
1,5,6,10,11,12,13,17,18,21,16.8860844697705,172.904603290261,2
2,3,4,5,7,10,16,17,19,20,90.8264632357989,107.38690176645,1
3,5,6,7,8,11,13,14,17,20,6.60981351845894,134.109673986613,5
1,6,7,8,9,10,12,15,18,21,67.7533241707875,133.179475686901,1
1,2,3,4,5,7,8,14,17,20,9.9859051298409,139.754645073213,5
4,5,6,8,9,10,12,13,18,21,49.9846278775334,132.618154866644,0
2,4,5,6,7,12,13,17,19,21,0.0580891224950818,303.112441244489,8
1,6,7,8,9,12,16,18,19,21,34.8474476432563,121.583468650267,2
2,5,8,12,13,14,15,18,19,21,34.8252609987654,142.915174946109,3
2,3,6,7,9,12,14,17,18,20,13.6369887803475,123.193215021662,4
2,3,5,7,9,13,14,15,17,19,13.9436894536026,206.496445740451,4
1,7,9,10,11,14,15,16,19,20,53.8802894289503,118.829294948291,0
1,3,4,10,11,14,16,19,20,21,46.2436155195891,128.886683456458,1
2,3,5,9,11,13,18,19,20,21,32.8069750457562,142.524124505657,3
1,4,5,8,9,11,14,16,17,20,55.0686375556984,120.390310912489,1
1,6,8,9,12,13,14,16,18,20,44.5624809729497,116.013673640295,2
1,2,5,7,8,11,12,14,17,21,24.3602812814335,103.311759810288,3
1,2,3,7,8,10,11,16,18,19,59.4738110759882,120.970192064499,0
1,2,5,6,8,10,12,14,15,20,25.4848318604574,119.346274506114,3
2,7,8,9,10,11,14,15,17,18,41.2523003092172,133.99322236486,2
4,6,8,13,14,16,17,18,20,21,30.048181408763,117.540027951284,3
3,4,6,8,9,10,12,14,15,20,43.0217027662578,123.321179278681,2
4,5,7,10,11,14,16,18,20,21,34.9430829543443,131.436347106654,0
1,4,5,8,10,15,17,18,19,21,49.7755179497143,79.4074414079178,1
1,3,4,5,7,9,14,18,19,21,9.42853290903574,157.799885478731,6
2,4,7,8,9,10,12,16,17,21,57.8747591485306,102.190975243095,0
4,5,7,9,10,11,12,14,15,20,54.3859442999076,117.673866636036,0
3,7,9,10,11,12,15,17,20,21,40.8480816045336,130.535989610461,1
1,3,4,5,8,9,10,11,12,19,49.3138254848834,116.470324164513,1
3,4,5,6,8,12,13,17,18,20,11.998636609655,160.385990362687,3
1,4,6,8,10,12,15,16,17,21,57.9475990752826,132.121929737725,1
1,5,7,8,12,13,15,16,18,19,67.6174153538744,118.325617280443,1
1,4,6,7,8,12,16,17,18,20,61.0523850507432,133.073418559066,0
1,2,3,4,7,8,10,14,18,19,4.62110222135224,174.825356840982,7
1,2,5,9,10,12,14,15,20,21,26.0604741936537,149.75858829477,5
1,3,6,7,8,12,14,15,17,19,78.226783269605,130.433948329771,1
2,3,5,7,8,11,13,15,19,20,26.8075763590229,142.659316087667,4
1,2,4,5,7,8,10,12,14,19,22.0435640551725,132.205595541365,5
4,5,6,8,9,11,13,15,17,19,31.7710222575872,150.612014640973,1
1,3,6,9,14,15,18,19,20,21,0.490575936845648,213.057874473703,8
1,2,5,6,7,10,11,12,18,19,22.6479669057836,157.675459911164,2
1,3,4,7,9,11,13,14,16,17,57.3693886526941,142.864096837585,1
1,2,5,6,7,10,11,19,20,21,23.8272599552454,187.028620690726,0
1,4,5,6,7,11,16,17,20,21,28.8465723694153,169.84066504885,0
1,3,5,13,14,15,16,17,18,21,7.34094255271328,181.595738782231,6
1,3,4,6,7,9,11,14,19,20,6.67775086325639,135.047664966703,5
1,2,3,6,8,12,13,18,19,20,20.1970972339926,118.512758230584,5
1,2,3,5,6,8,11,17,19,21,4.53127681987272,145.67155925153,6
3,5,6,10,13,17,18,19,20,21,47.8303853390449,136.048153247672,0
4,6,7,14,15,16,17,18,19,20,5.37278205063228,137.227779132152,7
2,3,5,10,11,15,17,19,20,21,66.6586169214116,127.660250850477,1
1,2,7,9,11,13,14,16,18,19,52.4720640001753,115.877168963809,1
2,5,7,9,11,12,16,18,19,21,0.208200950486612,494.227009716453,8
3,4,5,8,10,12,14,19,20,21,54.6931106186088,82.819645824313,2
1,5,6,8,9,13,17,18,19,21,46.2719739586035,121.197777459203,1
1,3,5,12,13,15,17,19,20,21,81.3945722714049,91.3007129704279,0
2,3,4,8,9,11,12,15,17,20,21.6590221000801,155.14674025316,5
2,4,6,7,8,12,14,16,20,21,44.7410870996613,127.621861467243,2
1,2,3,4,12,14,15,16,17,19,17.9188182214475,171.411570320323,4
2,4,11,12,13,14,15,18,19,20,69.9624495731403,110.24453359353,1
1,2,4,5,8,12,13,14,15,17,19.5459607175804,121.55818029361,4
1,2,3,6,7,10,11,13,18,19,18.0034858272908,152.697581072191,3
2,3,6,10,12,15,16,17,18,21,26.2586917617538,119.062841303969,3
4,5,6,7,9,14,17,19,20,21,5.74098394915403,137.728912373535,6
4,5,6,9,13,15,16,17,18,20,64.6611554772296,121.417089434735,1
2,3,5,6,7,8,11,12,14,16,8.85211951794274,143.405996501075,3
1,2,4,5,7,11,14,15,19,20,66.565932735716,116.290507118184,1
2,4,6,8,9,11,14,15,16,17,30.5642667422374,148.398034131289,1
5,6,8,9,11,14,16,17,20,21,19.0850804229001,166.242512806825,1
2,3,6,7,10,11,15,19,20,21,3.82476715413741,170.217263918125,6
5,6,8,9,12,14,15,16,17,19,72.9188930573279,117.141743959158,0
1,3,7,8,10,12,14,16,17,18,12.0753320190311,126.370399365593,5
4,5,6,7,11,13,14,17,18,19,5.47572103458635,151.398936598433,6
2,4,6,7,10,16,17,18,19,21,49.3474744763317,132.532164658899,0
3,5,7,12,13,14,17,18,20,21,67.3956867771446,98.5866588151278,1
3,5,7,8,10,11,13,14,16,20,31.5847016094263,115.556737998377,2
1,5,9,10,14,15,17,18,19,20,69.5854644656026,58.4612479417707,0
1,3,6,8,9,14,15,16,19,20,1.19245126442871,202.588183474291,7
1,2,4,6,7,8,12,16,19,20,45.8719586993319,129.255989692172,2
3,7,8,9,12,13,15,17,19,20,81.5556571280247,102.769663868651,1
1,4,6,11,13,14,15,17,18,19,23.0619187539593,146.877350216754,2
1,2,4,6,10,13,14,16,18,19,53.2813888583772,122.243483730987,2
3,4,9,10,11,12,13,16,17,20,48.640865403709,124.57971084737,0
1,3,8,10,11,13,17,18,19,20,51.6726925857287,117.561864874888,1
3,4,8,11,12,13,15,18,19,20,61.9851266694381,114.075412360304,0
3,4,6,9,14,16,17,19,20,21,13.7303758710856,127.25146134304,6
4,6,7,9,11,12,15,18,19,20,41.5459414594362,164.442280211761,0
1,8,9,10,12,13,14,16,19,21,39.0542236173116,83.8805592214583,3
4,5,7,8,9,14,16,17,19,21,32.5489237932644,129.474770001186,3
2,3,4,5,7,11,13,16,18,19,61.5714949626506,128.070075015224,0
2,4,6,7,8,9,10,17,18,21,26.934431216296,118.816567216737,4
2,6,8,9,10,11,12,13,17,21,6.57067935863427,176.38203760171,4
1,2,4,6,8,11,13,15,18,19,17.0474638316883,145.102132968281,3
1,2,4,7,8,9,10,11,18,21,47.1612976942934,128.300588738037,1
4,5,10,12,14,15,16,17,18,19,70.2446496273826,92.9886379556969,0
2,3,4,9,10,13,14,16,17,20,19.3465146422993,140.746399503376,4
1,6,10,12,13,14,15,16,18,20,67.3680190049599,123.547016971748,1
3,4,6,8,12,13,15,17,18,21,19.6770989269305,124.653386369903,4
2,3,7,10,11,12,15,17,20,21,48.4623183000682,127.881194785945,0
2,3,4,5,9,12,13,16,17,20,5.01269295087213,248.030586816909,6
3,4,6,7,10,15,16,19,20,21,58.5506686066205,135.001537108483,0
1,3,4,5,9,10,13,14,17,21,6.03233137915073,168.342419488529,6
3,7,8,11,12,15,16,17,20,21,44.8033420254612,126.001831947478,0
2,3,4,5,11,12,13,15,18,21,59.8470710159722,119.438553860727,1
2,4,5,6,8,12,16,18,20,21,0.0574756515961921,453.566838316765,8
4,6,9,10,11,13,14,18,20,21,8.17450300920481,194.903781229792,4
1,3,4,8,9,11,13,16,20,21,51.8209495740471,127.033359049964,1
3,4,6,8,9,10,12,13,18,20,32.0293962873169,124.501995280766,2
3,8,9,11,12,13,15,18,19,20,65.969623506729,110.606514824087,0
1,9,10,11,15,16,17,19,20,21,42.9501225773643,130.463015167848,0
1,2,8,13,14,15,16,17,18,19,42.5769567424505,160.200934389283,2
1,3,7,9,11,16,17,18,19,21,42.6118572822294,124.882482372436,0
1,2,7,9,11,12,13,14,17,20,61.9697583534424,120.603799266835,0
1,4,7,9,10,12,13,15,16,20,80.1327446968737,108.156984867026,1
3,4,5,6,7,8,12,14,16,21,32.682121340031,130.178938616141,3
3,6,7,10,11,13,14,15,18,19,17.1255004863172,150.548832127907,3
3,6,8,10,12,14,17,18,19,20,17.8363461186152,154.019825027526,4
6,7,8,9,10,13,15,17,19,21,46.7796562378757,131.127771171092,0
1,3,6,14,15,16,17,18,19,20,0.274021044521648,251.244197726633,7
1,2,5,9,10,11,13,16,18,20,21.4544192857675,204.515498810425,3
1,2,4,5,6,7,10,11,19,21,14.5877271656924,168.311799616977,3
2,7,8,9,10,11,15,18,19,21,52.3110213328403,126.129866249659,1
1,5,8,9,11,12,13,14,15,19,66.3581948828061,111.479154675318,1
1,4,5,7,10,13,15,17,18,21,55.1325799930085,98.9604001734643,0
2,7,8,9,10,14,15,16,18,20,45.426974655487,163.889764401321,4
1,2,4,8,12,14,17,18,20,21,22.7400579832731,139.970609750129,5
2,4,8,9,11,12,16,18,19,20,6.72386379906648,445.524377254483,5
2,4,6,8,9,10,17,19,20,21,0.791000731271581,250.688569789086,8
7,8,9,10,13,15,17,18,19,20,61.9641793815796,74.4804834312816,0
1,3,6,8,11,12,13,14,17,18,18.0045808032255,140.91100460678,4
7,8,9,10,11,13,14,15,16,19,63.1389364096212,119.12694405306,1
1,4,6,7,8,10,13,16,17,19,38.8685650025758,138.476311295906,0
2,3,4,7,10,14,16,18,20,21,16.4754927682811,223.273992447393,4
1,4,5,7,8,11,13,16,17,18,36.5301545322989,137.430436491307,1
1,4,5,6,10,13,16,17,19,20,54.8738412913687,128.12709021786,0
2,7,10,11,12,14,16,17,18,19,63.0036984024997,118.42436207287,1
1,3,6,11,14,15,16,19,20,21,6.17939790530389,153.234019262423,4
1,3,5,6,7,10,14,15,19,20,62.6095790897012,121.863663582394,1
3,4,7,8,10,11,16,17,18,21,31.1478732850585,131.754027468372,1
2,3,4,7,8,16,17,18,19,21,0.185233577280026,1010.68331078065,8
1,7,9,11,12,13,15,16,17,21,39.8594763556564,129.35834024537,0
1,2,3,9,11,12,17,18,19,20,16.3715549937711,232.525719592454,4
1,2,6,7,8,9,10,11,13,16,27.823044435677,156.222317211544,1
2,5,6,10,11,12,13,14,18,21,27.0071377142257,178.841701784651,1
1,2,3,6,7,9,10,11,13,15,3.77255327978648,158.159716694144,7
2,6,7,12,13,14,15,17,19,21,24.0820249878825,130.511252255935,3
3,7,9,11,12,13,18,19,20,21,48.2382734057239,124.533724653765,0
3,6,7,8,9,12,14,16,18,20,0.106941848003328,281.664100142337,8
1,4,5,6,7,11,12,17,18,19,6.31042044166591,226.813113469966,5
3,5,8,11,12,13,15,18,20,21,56.7010401094704,120.529945442085,1
2,5,9,13,14,16,17,18,19,20,0.750633083815053,558.495062032727,8
1,3,4,5,8,16,17,18,19,20,77.9398690428253,109.655452732163,0
1,4,6,10,11,14,15,18,20,21,18.1837294075212,191.487942504367,0
1,2,3,6,8,9,12,17,19,20,1.442960485651,198.41038971383,7
2,5,6,9,11,12,14,15,20,21,17.379159086341,169.109925118658,2
2,3,4,8,11,14,17,18,19,20,4.07659288240221,314.608933907105,5
2,3,4,5,6,8,13,16,18,19,9.49637776960198,135.568575179384,6
2,4,7,9,13,14,16,17,18,20,28.6280128652608,198.947125423928,4
1,6,9,10,13,16,17,18,19,21,38.544592918552,128.721836757556,1
1,4,7,9,10,14,16,17,19,21,73.1405843062108,105.560675137101,1
1,2,3,5,8,11,12,13,14,15,9.88335958192343,141.434121610683,3
2,3,4,5,13,14,15,16,18,20,7.52443910598966,187.44763950524,6
2,4,5,6,10,11,13,15,18,19,13.3159531368933,150.544152409531,3
1,2,6,7,10,13,14,15,16,17,25.3216118104871,130.037097992214,3
1,2,3,5,12,16,17,18,19,21,24.5728056922484,92.9217076601729,5
1,2,3,6,7,10,13,14,15,18,25.1560980556967,138.026188212374,3
2,4,5,9,12,14,15,17,18,20,27.2020940136368,182.817749798072,6
2,3,5,6,11,13,14,16,19,21,16.5080390589695,155.484224042665,1
1,2,3,4,5,10,11,12,20,21,51.8558895832475,127.031098745617,0
2,3,5,6,8,12,16,18,20,21,11.0845621753841,119.631365529782,4
4,8,11,13,15,16,17,18,20,21,51.3460212400477,124.196878713771,1
4,5,8,9,10,11,14,15,16,18,63.4828776679176,115.471031896425,1
2,4,5,6,7,9,17,18,20,21,18.8955194876096,113.702083340305,5
1,2,3,5,8,9,11,15,18,21,66.5396067265236,118.402193887395,1
7,11,12,13,15,16,17,18,19,20,54.5898656714683,120.538072201122,0
1,4,7,8,9,11,12,15,16,20,52.1145561150917,123.72858885554,0
3,4,8,9,10,14,15,16,17,18,8.370336424118,141.628096941354,6
1,2,3,6,7,8,9,12,14,19,32.2848224555309,124.105289641656,4
4,7,10,11,12,14,15,18,19,20,51.7660334027565,117.40434653138,1
5,6,7,8,14,15,16,18,20,21,59.6640018039972,126.849295005779,0
2,8,9,11,12,13,14,15,19,21,56.9725101436277,112.412035411134,2
4,6,7,8,9,11,14,17,20,21,30.8178471193942,173.338506275815,1
2,3,4,7,8,11,14,16,19,20,25.4151133185357,126.391251671394,3
2,3,4,6,13,14,15,16,17,20,43.1074682234366,134.864734524745,4
5,6,7,11,12,13,14,16,19,21,20.8031203377782,158.362287063712,1
2,3,7,8,11,13,14,15,18,20,24.8774912253281,151.981787525536,4
1,2,10,14,15,16,17,18,19,21,76.0740905332218,105.23286211592,1
2,4,5,9,10,12,14,17,19,20,73.5431805827599,71.7607414919501,1
1,2,4,8,9,13,14,17,19,21,15.9683635855162,136.630331229807,5
1,2,4,5,7,10,11,18,19,20,72.1683094985484,117.699745569923,0
2,4,9,10,12,15,16,18,19,20,22.9698445185582,366.943039047463,4
2,5,6,7,9,10,12,15,20,21,57.474902955021,133.507636657106,2
2,3,4,5,6,15,16,18,20,21,8.91435436875172,126.945215829705,5
1,2,4,5,9,10,11,12,14,15,21.8757306435378,134.796375840304,5
1,2,4,9,10,11,13,15,17,21,34.2688796171266,135.476951716603,2
2,5,6,9,10,14,15,16,20,21,34.9525044506254,132.626121981699,3
1,3,4,5,6,11,12,16,18,20,12.0722563043529,148.502586349401,3
4,5,6,12,15,16,18,19,20,21,52.8070493221632,127.355481562975,1
3,4,5,6,10,11,12,13,15,16,20.2019574036489,152.112370599587,2
1,3,6,8,9,11,13,14,16,20,1.7451409141139,144.344094997786,5
1,2,6,7,8,10,12,13,15,18,20.0621851627701,125.766567789349,3
1,3,4,6,8,9,12,15,17,20,15.1669899597109,165.673870739315,3
1,5,6,8,11,12,16,17,18,20,13.8945841452173,148.913311820314,2
3,5,6,7,10,11,14,15,17,21,5.72120377678421,154.353120269206,5
2,5,6,9,11,14,17,19,20,21,11.7229168776793,161.893358668143,4
3,6,7,8,10,11,13,14,16,17,11.176257444468,143.760305928373,3
3,5,6,8,11,12,14,16,20,21,8.26397337725793,153.118883668089,3
2,4,6,10,11,12,15,17,19,20,40.29202718759,166.464089043979,1
2,4,6,9,10,11,14,18,20,21,18.001163808962,200.6037448386,1
1,6,7,12,14,17,18,19,20,21,0.0661362820263783,215.932636207152,8
3,6,7,12,13,15,16,18,19,20,65.4100897894048,124.326150428039,2
1,4,5,7,8,10,11,14,20,21,31.8853049724173,128.480947871613,1
1,4,6,7,11,14,15,17,20,21,29.0463518375796,170.245922852712,0
2,3,5,6,7,9,11,15,16,18,5.84133611741114,142.278406922622,5
1,6,7,8,9,13,15,16,19,21,55.9013753998492,129.618139741194,1
1,4,5,12,13,14,15,18,19,20,88.7505938730675,90.8725680405015,1
2,5,6,8,9,13,14,18,19,21,53.048669312232,119.202824753198,1
2,4,8,9,10,11,12,18,19,21,41.5860222398023,127.45998856564,1
1,2,4,6,9,10,12,15,16,17,3.29868905797097,286.240215212057,6
4,5,6,8,11,16,17,18,19,20,12.8195536231092,148.834377971746,2
1,3,5,6,7,8,14,16,20,21,28.9935921066318,120.676935295301,5
1,3,8,9,11,12,13,14,17,20,57.9584072685726,118.592153443651,0
3,4,8,9,10,11,14,16,19,21,17.2979656408685,129.669806135678,4
2,4,7,9,12,17,18,19,20,21,16.1488146385736,266.083154919313,4
1,2,3,4,5,6,10,16,18,20,16.8511885291472,123.110302859847,5
1,2,5,7,8,9,11,13,18,21,54.8456977783714,121.360081587981,1
2,3,4,7,8,9,13,15,17,18,18.0336003000431,151.449990731179,3
4,5,6,10,12,13,14,15,17,21,58.4941309124989,129.351584832061,1
1,4,5,6,13,14,17,18,20,21,16.6959556899353,121.464098365674,5
1,3,5,11,12,13,16,17,20,21,49.3922316959265,126.834306821701,1
1,2,4,5,8,11,13,14,17,21,40.250297462707,120.000283851206,2
2,5,6,12,13,15,16,17,18,20,33.9494547689801,111.203784526728,3
3,4,6,7,9,10,11,13,16,21,15.3523267239881,170.145440696651,1
2,3,5,11,13,15,17,18,20,21,7.26824790870635,259.675563951953,4
2,3,8,9,11,13,15,18,20,21,14.3978450290909,204.140702117644,3
2,5,6,8,9,11,13,14,15,18,25.2175430874764,147.293621977135,3
4,9,11,12,13,15,16,18,19,21,55.1163576863026,122.126264720925,0
5,6,7,8,9,10,12,19,20,21,57.924092534691,136.534682445682,0
4,5,6,9,10,11,12,15,16,21,14.6694386512571,177.477199501549,2
1,3,5,6,7,11,12,17,18,21,20.8728867861115,156.439948237292,3
1,5,6,7,8,11,15,16,17,20,15.91491598068,146.823892171018,2
2,5,9,10,11,13,14,17,20,21,33.8846090731156,121.077374291524,3
1,3,4,5,6,7,8,15,17,21,56.5654174427179,132.945872192872,0
1,5,6,7,9,13,15,17,19,20,55.8344507352909,121.133139899335,0
2,4,5,6,9,10,14,15,18,20,27.6022329187643,142.547894174978,3
3,4,7,8,9,11,13,14,16,19,26.3896188807745,128.769727193392,4
2,3,9,10,12,13,14,17,19,21,11.3840486472196,143.417647202412,4
3,5,8,9,10,13,14,15,18,20,87.1360938435138,64.9869871554481,0
1,2,4,6,7,8,14,16,19,20,62.1969178850408,128.329507826218,0
1,4,5,6,7,8,10,11,12,21,23.9617679482012,173.998527765265,1
