V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,5,8,10,13,5.67066033511871,41.7590741264548,4
1,2,5,8,11,12,13.7694728443349,35.3050016375742,1
1,2,5,8,11,13,16.7032079904848,27.9929216929743,2
1,2,5,8,12,13,0.664567922288344,47.2921831404859,4
1,2,5,9,10,11,24.803653312285,39.8562234239751,0
1,2,5,9,10,12,22.0414082895828,39.0513047765022,1
1,2,5,9,10,13,26.3548127518419,47.4112018684338,1
1,2,5,9,11,12,25.6244811622784,32.5378493004888,1
1,2,5,9,11,13,17.6527169066702,32.5192972594397,1
1,2,5,9,12,13,1.69797830083883,55.78559572477,5
1,2,5,10,11,12,8.21463779245839,31.2994218915147,4
1,2,5,10,11,13,15.7565076754513,36.2273147554098,2
1,2,5,10,12,13,3.02491683185666,35.7567140276036,5
1,2,5,11,12,13,0.609999806143852,41.5298667825553,6
1,2,6,7,8,9,25.2500680711107,36.6775035690533,1
1,2,6,7,8,10,18.4387725015655,39.0930906272803,2
1,2,6,7,8,11,24.787433018536,36.5311589157177,1
1,2,6,7,8,12,22.8563337871642,41.0583869466687,0
1,2,6,7,8,13,6.73727247113297,37.4099159918956,3
1,2,6,7,9,10,17.0506041989656,43.4307664404577,0
1,2,6,7,9,11,22.5523747356411,35.2358925866053,1
1,2,6,7,9,12,17.4244313351897,38.3031287839833,0
1,2,6,7,9,13,0.468938396665636,54.8411644299535,6
1,2,6,7,10,11,21.9345712338751,37.6508796581795,1
1,2,6,7,10,12,19.1776498069069,39.8770493146354,0
1,2,6,7,10,13,26.4500273007429,43.4427597439217,1
1,2,6,7,11,12,21.0718940521364,38.883221813529,1
1,2,6,7,11,13,0.534585182824037,47.1687596277908,6
1,2,6,7,12,13,21.9033330533689,37.2228588376568,1
1,2,6,8,9,10,24.489479712671,43.7755914068563,1
1,2,6,8,9,11,15.5468126490493,28.7488978156807,2
1,2,6,8,9,12,15.1786759633283,32.4892061842856,1
1,2,6,8,9,13,0.362388199400409,57.8310129599381,7
1,2,6,8,10,11,30.4297660666494,37.609689190643,0
1,2,6,8,10,12,27.056861527176,37.40410888653,1
1,2,6,8,10,13,7.01958085112079,60.0365678715581,3
1,2,6,8,11,12,28.2227605244753,35.393753720599,1
1,2,6,8,11,13,20.5712566745166,31.5744697743498,1
1,2,6,8,12,13,13.3117085192075,34.500725817649,2
1,2,6,9,10,11,21.8517950529226,44.4378076715688,1
1,2,6,9,10,12,19.1846411208064,43.2936561325388,0
1,2,6,9,10,13,15.6511210690209,56.0407699761363,2
1,2,6,9,11,12,25.3877164145501,35.6592491287642,0
1,2,6,9,11,13,30.2692902854098,41.0916589152789,1
1,2,6,9,12,13,27.0545524835157,40.2129935174326,1
1,2,6,10,11,12,26.9096070759209,37.4307623970444,1
1,2,6,10,11,13,29.7899451965414,43.9157464360359,1
1,2,6,10,12,13,17.4547478210837,46.789821624442,3
1,2,6,11,12,13,28.2756670672495,34.32728949126,0
1,2,7,8,9,10,17.7141127734258,38.1663788923541,2
1,2,7,8,9,11,24.9176601798607,36.7279414185571,0
1,2,7,8,9,12,23.427182334403,41.0046800022593,0
1,2,7,8,9,13,11.8539419442185,36.7075566796709,2
1,2,7,8,10,11,17.5315081539952,42.250141660988,2
1,2,7,8,10,12,7.55911720580602,82.9328422304347,2
1,2,7,8,10,13,20.5961837814011,33.6270769640565,2
1,2,7,8,11,12,19.6794222601148,45.7306151288005,0
1,2,7,8,11,13,4.12677612688086,42.841117427854,3
1,2,7,8,12,13,27.1113893737588,40.8422167830521,1
1,2,7,9,10,11,20.02695040813,37.8846447453285,1
1,2,7,9,10,12,18.482181877937,40.6125181791847,0
1,2,7,9,10,13,24.2413017157474,43.6186598646014,1
1,2,7,9,11,12,20.4067109900471,39.2461201772047,1
1,2,7,9,11,13,14.2966050237213,30.366878746468,2
1,2,7,9,12,13,23.8990582910901,37.992580073667,0
1,2,7,10,11,12,24.4760243120517,39.8098320622343,0
1,2,7,10,11,13,0.566479860236918,56.2711590215461,6
1,2,7,10,12,13,19.6034052879888,38.4420113669315,0
1,2,7,11,12,13,22.4627397484266,37.1564989914558,0
1,2,8,9,10,11,26.7502056903993,36.7063490608582,1
1,2,8,9,10,12,27.4989146700157,38.2926178486594,1
1,2,8,9,10,13,0.593925001300681,50.4023387175924,4
1,2,8,9,11,12,11.6472580438476,36.2979641492138,3
1,2,8,9,11,13,19.8071979293479,29.7729175356705,2
1,2,8,9,12,13,13.6790803623637,33.9582400924223,1
1,2,8,10,11,12,27.2219029471781,36.4659321237827,1
1,2,8,10,11,13,14.9628842163589,33.5830633187912,2
1,2,8,10,12,13,29.6197587222279,37.5074402090469,1
1,2,8,11,12,13,13.1476167477132,34.8696411527158,2
1,2,9,10,11,12,21.7587048619636,37.8642891833388,1
1,2,9,10,11,13,20.1025160071591,41.1338155314061,2
1,2,9,10,12,13,24.6633495432432,43.8208702220388,0
1,2,9,11,12,13,29.0894811032108,35.5533467335118,1
1,2,10,11,12,13,10.5888242423808,29.0226513990211,3
1,3,4,5,6,7,15.0821441761135,30.8185408965415,3
1,3,4,5,6,8,15.923838848296,31.1465068306757,2
1,3,4,5,6,9,11.8391903617539,45.2008992738699,3
1,3,4,5,6,10,2.90395520110571,49.4704684505944,4
1,3,4,5,6,11,13.6033780920791,32.0833518243503,3
1,3,4,5,6,12,9.120890281094,41.0638227747855,3
1,3,4,5,6,13,7.35043841403387,32.6536022885715,3
