V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
1,3,4,8,12,13,14,18,19,20,16.2710100132835,Inf
1,4,7,8,12,14,15,17,18,21,48.3787352254711,176.433246487215
2,3,4,7,8,9,11,12,14,15,94.95848785474,123.886661254061
1,3,4,7,8,11,15,16,17,18,75.1952906255127,114.168391188784
3,6,7,10,12,13,15,17,20,21,69.8871895295588,113.680680011876
1,2,3,5,7,10,12,15,18,21,30.0663040145929,Inf
4,8,11,12,14,15,17,18,19,20,67.1757900057914,131.79762865113
5,6,9,10,12,14,15,18,19,21,69.006394346589,119.930866683066
1,3,4,8,9,10,14,15,17,19,35.6715191177023,179.344295095333
5,7,10,13,15,16,18,19,20,21,59.5167185514899,162.010994175201
3,8,9,12,13,14,15,17,19,20,24.1658954281555,185.776290616399
5,7,10,11,12,13,14,15,16,20,84.5746259624311,120.2390215456
1,3,6,9,10,11,12,13,19,21,98.2815821858758,48.6322710581393
2,3,5,7,10,11,14,15,18,21,44.1218757760394,124.095903745042
1,4,5,13,15,16,17,18,20,21,16.4630852793282,190.902793021446
3,6,9,11,13,14,16,17,18,21,92.6699127035885,59.2942224256775
1,3,5,14,15,16,17,18,19,20,9.7825067683705,207.445092637085
2,3,6,7,10,11,12,15,19,20,43.445576617788,61.4782617161453
1,3,4,5,10,13,15,18,19,21,25.1900338700065,Inf
3,6,7,8,11,13,15,17,18,20,99.4824003671034,69.1304467357153
3,4,6,7,8,13,15,16,17,20,61.6983455193893,102.002776656816
1,2,3,5,6,8,11,15,16,17,87.6065609359669,75.7783932263578
1,2,3,6,7,9,13,15,18,19,93.332434458172,121.316677845978
2,3,6,7,12,13,14,15,20,21,55.7231154912188,132.7165941581
1,2,3,5,9,14,15,18,20,21,43.5995390461622,180.929659530456
1,2,6,11,12,13,14,16,17,21,97.0877849397866,63.5879459282579
1,6,9,11,12,14,15,18,19,21,99.6680376865667,63.6963260786905
1,6,7,10,15,16,17,18,19,21,32.0754374486906,132.211646313026
2,5,6,7,9,13,15,16,17,21,83.0560505136257,115.507442107652
2,6,7,12,13,14,15,16,19,20,50.1622637402979,132.149016303421
3,6,7,9,10,15,16,19,20,21,71.0460948202321,111.743102517569
4,8,10,11,12,13,15,16,19,21,75.1718472072208,117.768377052623
5,12,14,15,16,17,18,19,20,21,9.18929994508296,207.156544700563
2,4,5,7,11,14,18,19,20,21,33.5882375702715,154.301335483985
1,6,9,10,12,15,16,18,20,21,7.6889355061108,Inf
1,3,5,6,7,8,14,16,17,19,62.9073753696662,113.013850912867
2,5,9,10,12,13,14,15,20,21,16.2969862544402,231.811153921954
3,4,6,8,11,15,16,18,20,21,92.5093576689993,59.3720183617228
2,4,5,6,8,12,16,17,18,21,67.7358525497118,100.679656810293
7,8,9,11,12,13,16,18,19,20,41.0492510636384,123.923873598884
3,5,9,10,12,14,17,18,20,21,32.8214246547383,182.895280226648
3,6,7,8,9,14,15,16,17,18,67.7975153295123,115.56682243121
2,3,4,6,8,10,14,18,19,20,58.802819218532,122.629083913011
3,7,8,10,11,12,15,16,19,20,82.0811752994203,120.620698458007
2,4,5,6,10,11,16,18,19,20,85.9714280930223,57.180691253116
2,5,6,7,8,10,12,13,19,21,63.1120415414989,116.639539807638
1,7,8,9,12,14,16,18,19,20,40.6623423624773,Inf
4,10,11,13,15,16,17,18,20,21,84.8819222733195,115.978799698633
1,7,8,10,13,14,15,17,18,21,42.0466321183323,Inf
2,4,7,9,13,14,15,16,18,21,32.9563637889749,Inf
4,6,7,8,11,13,15,16,17,21,1.65334411295531,105.277309351108
1,2,5,6,7,9,10,12,15,17,67.9984638135524,104.194239829263
6,8,9,10,14,17,18,19,20,21,66.335666626116,120.90806252197
1,3,5,9,10,11,16,18,19,20,2.83084556349751,Inf
2,4,7,10,11,13,16,17,19,20,72.5486210051408,115.80069694449
2,4,6,8,9,10,11,15,19,21,93.6255727447405,47.6913299415508
2,5,6,9,10,14,16,17,19,21,73.0037730313479,106.633141106387
3,4,5,8,9,15,16,18,20,21,27.9959627384692,163.503751727929
2,5,7,10,11,12,13,18,19,20,85.4734829358044,124.003796008977
1,2,3,7,9,13,17,18,20,21,33.7727953267793,194.125162484912
2,4,7,11,12,13,16,18,20,21,14.7674050158118,148.33661893099
5,6,7,10,11,13,14,15,20,21,42.1558204564805,46.7142274646499
1,3,4,8,11,14,16,17,18,21,70.5764490679344,116.984403377582
5,6,8,10,11,12,15,17,18,20,89.8954261183981,61.0170677924093
3,6,8,9,10,12,13,14,15,20,56.3840643669016,116.833152445419
1,8,9,10,13,16,17,19,20,21,17.6247107150976,Inf
5,6,7,8,9,13,15,17,18,19,65.7741782905844,121.204663426635
2,4,5,9,11,12,13,14,17,21,83.2885252406526,123.196812093639
1,2,7,10,12,14,17,18,19,21,56.07680438711,161.102765766235
1,2,4,5,8,13,14,17,18,21,51.4282046734049,Inf
1,2,4,6,7,11,17,18,19,20,85.6106794564883,68.4570392145643
1,2,5,7,9,11,12,13,14,20,38.35178073259,176.257717642554
1,2,6,11,12,13,14,16,19,21,3.16140354492401,NA
1,2,5,7,8,13,14,16,17,21,42.1265945358443,Inf
1,4,7,8,9,10,15,16,18,20,34.15064904033,Inf
4,7,9,10,12,13,15,18,19,21,36.3900510528086,207.521011132857
3,5,8,10,11,14,17,18,19,20,80.0338200105044,126.183376348651
2,4,5,8,11,13,14,15,16,19,75.8828152760289,124.975811978733
1,5,6,8,10,11,13,16,17,21,14.8455842785271,Inf
1,2,3,6,8,10,12,14,17,21,76.324866910632,115.647709682557
7,8,9,10,12,13,16,17,18,21,2.76230886752522,119.462656583664
6,7,8,10,13,14,16,17,18,21,79.5336152248542,109.860384153237
2,3,4,5,8,11,15,17,18,21,75.517055795822,124.755040309579
1,3,4,6,10,11,12,13,16,21,106.223726333015,45.6071566220001
3,6,7,8,11,12,13,14,15,16,51.4162689503259,70.0943496905465
2,4,7,8,9,10,12,15,19,21,39.0487013948871,206.05067809917
1,2,3,7,14,15,16,18,19,20,40.2495299935973,197.618402220651
1,8,10,11,12,13,15,17,20,21,77.4835810826036,119.519416979107
1,3,5,7,8,10,11,17,20,21,59.0772424107306,116.946019209267
2,4,5,6,8,11,15,16,20,21,95.026740048911,64.305727979122
3,4,7,8,10,11,15,16,18,19,36.607067544699,116.479800942688
5,7,8,12,15,16,17,19,20,21,9.69847633204952,193.292803136435
1,4,6,7,8,11,13,15,16,19,30.2273306926729,65.1607269002933
1,2,4,5,6,7,8,19,20,21,68.5425616852214,117.578508716473
1,3,6,8,11,14,17,19,20,21,101.303603351517,64.5842785499124
1,2,5,8,11,13,14,16,19,21,55.7261219962917,126.353779819029
1,2,4,12,14,16,17,18,19,20,36.7801831772594,187.563039651527
2,3,7,8,11,12,13,14,15,20,85.8513899113297,124.127904416615
1,2,6,7,13,14,16,18,19,20,72.7250953719489,119.677238738268
2,4,7,8,9,10,15,16,17,21,50.2354573251298,167.923316336166
2,5,6,7,12,15,16,17,18,19,50.9690050445704,131.13676577912
1,2,3,4,5,9,11,15,17,18,64.2443939015365,129.754649199459
1,3,5,8,10,14,17,19,20,21,9.95937848347209,Inf
2,5,6,11,12,13,14,17,19,20,66.6378121840385,77.0641031715722
1,2,4,6,10,11,12,13,15,18,112.903063143578,65.2099296369699
2,3,5,9,11,15,16,17,19,20,45.2762672467425,154.462699651373
1,3,6,7,8,9,10,13,15,17,71.2626455143557,111.007243934301
1,4,6,7,8,11,15,16,17,19,1.90704534504525,120.350666930954
2,3,9,10,11,14,15,17,18,21,74.6090474867113,121.654714690612
1,3,4,8,9,12,13,15,17,21,37.9259750624114,Inf
2,6,8,9,11,12,17,18,20,21,96.0600752955194,59.4132346186872
1,3,5,7,9,10,12,15,17,21,23.9561124276671,173.241542918187
2,3,6,8,9,13,14,15,16,20,60.239087358242,134.724968137753
1,4,5,6,7,9,11,12,20,21,42.8876671278069,58.4028362578348
2,6,8,9,11,12,14,15,17,20,103.916710470974,76.0097893403264
1,3,5,11,14,15,16,17,18,20,78.5228408421645,125.137828208738
1,2,6,10,11,12,14,18,19,21,104.408046316346,49.8905692692225
1,2,4,5,6,11,15,19,20,21,97.2290021967308,64.0242859027736
1,2,3,4,6,14,15,17,18,19,46.3382891792568,127.855934843756
2,5,7,8,10,12,15,16,17,19,36.1823213608697,126.750485140756
1,2,3,5,11,12,16,17,19,20,76.120851677666,119.734089697443
1,4,5,6,8,9,10,11,18,20,16.2425340280804,65.0838118403897
1,2,3,4,7,9,11,12,16,20,82.0411609382891,117.410506332462
1,4,5,6,8,9,12,17,19,21,61.5407462793771,121.422983771194
1,2,3,4,10,11,13,14,18,19,70.7144666661835,122.850926579142
3,4,7,9,10,11,13,15,18,19,70.9732961038337,120.540048357316
1,2,3,6,9,10,11,14,16,19,98.2632046336695,65.5805337199306
4,7,10,11,12,13,15,17,18,19,89.7298466047235,119.924887550805
1,4,6,8,9,10,11,12,15,19,1.739099171708,74.1782191918116
2,7,10,14,15,16,17,18,20,21,38.4961634653388,186.167398776285
2,3,5,6,7,11,12,13,16,18,17.8600828380618,72.4180627487526
3,6,7,9,11,13,15,16,19,20,28.7103437796571,66.723428992683
2,3,4,7,8,12,14,16,18,20,43.4590793277857,228.046037601217
4,5,9,10,11,13,14,18,19,20,1.31979495302719,164.764257024411
3,4,5,6,8,12,13,14,15,17,77.4999559144019,115.871318316113
2,3,6,10,11,14,15,16,17,18,1.7980021645089,126.884158045776
2,4,6,10,13,15,16,17,18,21,64.5905759858222,113.647341320366
1,4,7,8,9,11,13,17,18,20,81.9743281737335,119.946567469099
4,6,7,8,9,14,16,17,18,21,65.1758320138162,100.381171793822
4,5,7,8,9,11,14,15,20,21,38.2662418490729,129.092019054211
1,2,3,6,8,10,14,15,17,20,66.2051256165983,122.93390607223
2,4,7,8,9,12,15,16,19,21,8.58355479242176,Inf
1,2,5,6,7,13,14,18,19,21,67.206667993044,120.09527742999
1,2,5,7,8,11,13,17,18,20,72.6843948091529,139.328419219204
5,6,7,10,12,14,18,19,20,21,66.5283034811852,115.061794075535
1,2,3,8,10,11,12,15,17,20,4.6056854931464,Inf
1,2,3,5,7,15,17,18,19,21,28.162879809866,131.151039578936
2,3,4,5,11,12,13,14,19,21,85.4487675948385,123.379787947567
1,4,8,9,10,12,14,15,18,20,18.8193378794839,Inf
2,3,4,5,6,9,14,18,20,21,59.1696770873875,132.973301678003
1,2,4,5,10,11,12,14,15,19,1.08779841156223,Inf
3,5,6,7,8,9,10,17,18,19,77.5117871710461,117.824557142172
2,6,8,9,10,16,17,18,19,21,75.6957828143305,104.539642533136
1,5,7,10,12,13,15,16,18,20,46.2308442177449,162.5427627536
1,2,6,10,11,14,16,18,20,21,1.93905132938171,NA
1,4,5,7,10,11,12,14,18,20,16.6963540601599,Inf
6,9,10,14,15,16,17,18,19,20,35.642873996304,133.40919299634
5,7,8,10,12,13,16,17,19,20,21.6908656907309,147.053417237562
1,3,7,8,9,11,13,15,17,18,63.462387678884,121.791912202744
3,9,10,11,12,15,16,18,19,20,69.7477922260581,123.935137978769
3,5,6,7,9,13,14,15,16,19,69.6633885273823,117.344546978333
1,3,4,6,8,9,11,15,18,21,97.6531700960335,61.4621795253239
1,2,6,11,12,13,18,19,20,21,96.5453998869306,62.3864600492872
1,4,5,10,12,13,14,17,19,21,13.4474556442009,193.698611858464
3,5,8,9,12,14,16,18,19,21,16.5555442187625,225.080064002066
1,2,3,4,5,10,12,13,18,21,33.2772730232523,175.429940562694
3,4,7,8,9,10,14,16,18,20,0.841693984131343,244.199950944285
2,5,8,9,10,11,12,17,18,20,71.9141252209379,128.706377405095
4,8,9,12,13,14,15,16,18,21,54.4097613092414,176.083981418444
2,5,8,9,11,13,14,18,19,20,5.35782869777342,Inf
1,5,8,9,10,11,15,19,20,21,23.9155432204047,Inf
1,4,6,7,8,15,16,18,20,21,72.6376237580979,113.25425055855
3,4,5,6,11,12,14,16,18,19,28.8283821332229,81.557392186901
5,7,8,9,13,15,17,18,19,21,44.9008387267131,158.020755759916
1,3,4,6,7,8,14,16,17,18,78.9093839694618,108.431336732134
1,2,3,8,9,10,12,13,14,18,33.7992536936129,Inf
1,2,4,8,9,10,11,17,19,21,66.75399323396,120.207140534756
1,7,8,11,12,14,15,16,18,21,1.87327033044486,214.909850234189
2,3,4,6,8,11,12,13,16,21,100.954555922457,61.6857602252027
2,3,6,7,8,9,12,15,18,19,71.1041829800135,126.100198649817
2,3,4,5,6,8,10,13,18,21,50.8568971054744,115.338973356165
3,6,8,9,14,15,16,17,18,21,61.6674503145289,119.87284174128
4,7,8,9,11,12,16,19,20,21,74.7780671103663,119.01459694388
2,3,7,10,11,13,15,16,18,21,82.3637413357445,116.136837962112
1,2,3,6,9,16,17,18,19,21,80.1344794202569,114.32751048654
1,5,6,8,12,15,16,17,20,21,65.6940635350841,115.838713065995
1,2,6,9,12,14,15,16,20,21,59.0106154658158,132.712160836108
1,3,6,7,10,11,14,19,20,21,99.373864345282,43.6892786580142
5,9,11,12,14,15,17,18,20,21,70.2064265335518,126.93732980705
4,5,7,8,9,11,13,15,16,17,74.8071883040918,117.266446692454
1,2,3,7,9,13,15,17,18,20,45.3525532912638,Inf
1,3,5,6,7,11,14,15,18,19,56.58720815084,76.9396487638929
1,2,5,8,11,13,14,15,17,18,84.7138043796084,128.509986289592
5,6,8,12,13,14,15,19,20,21,58.3060865682756,128.412085448313
1,2,3,6,7,9,10,11,15,18,80.8573392186332,61.3454301675356
1,2,3,5,8,9,12,15,18,19,20.3921096396431,Inf
2,6,8,9,10,11,13,14,15,16,109.742534725597,66.4310502641436
1,5,7,8,11,12,14,15,16,19,83.2612731936943,122.509488456628
5,6,7,10,12,13,16,17,19,20,75.1781244110522,113.781073525261
5,8,9,10,12,13,16,18,19,20,42.0505506634324,188.822317401775
2,3,7,9,10,11,12,14,18,21,59.5869386429885,119.750399395971
3,4,5,6,7,8,11,12,15,18,32.3331488506594,64.9594684569463
2,3,5,8,10,11,13,14,15,16,87.260882698154,123.854976940246
1,7,8,9,13,14,16,17,20,21,11.6981846965811,155.276109644006
1,3,6,10,12,14,15,18,20,21,70.8995014662757,116.286989688065
1,2,5,8,9,14,18,19,20,21,2.3800196182912,Inf
2,3,4,5,6,8,12,15,17,19,69.4537906633621,123.257930879558
1,3,6,7,8,12,13,15,18,20,56.0953452781818,120.556717691125
2,5,7,8,9,10,12,19,20,21,36.8790765986875,238.544402187491
2,4,6,7,11,13,15,16,18,19,105.146113530616,70.2010176898531
3,4,6,9,10,13,14,17,20,21,63.9027426629128,105.13944503116
2,4,5,7,8,10,11,13,15,20,76.5864074280537,121.736241033442
2,4,5,6,7,9,15,17,18,20,56.4481560050311,124.966187922902
1,2,3,5,8,9,12,14,16,19,15.0451880008064,Inf
2,4,5,6,7,8,12,18,20,21,64.1793001724663,127.29181966197
2,4,5,9,10,11,16,17,19,20,82.5901502804471,122.843692785356
1,2,3,6,9,11,14,17,18,21,99.2962547419686,62.9397609032482
1,2,3,5,7,12,13,15,18,19,29.5019586206917,141.637069578265
1,3,4,6,8,9,10,12,13,20,65.1850800918399,113.275997981195
1,4,5,10,14,15,16,17,18,20,26.1192067743585,Inf
2,5,6,11,12,13,14,16,18,19,101.839781426498,77.7054588766872
1,5,6,7,8,11,12,17,19,20,101.616271208986,72.7110360392751
4,5,7,9,10,11,12,16,17,19,78.6216453847055,118.358889259179
3,4,6,8,11,13,14,16,17,20,90.3082069991486,66.4001002829928
4,8,10,11,15,16,17,19,20,21,85.2357235369802,117.972648720114
3,6,7,9,11,12,15,16,18,19,21.0422476137957,75.2320824903144
2,5,6,7,11,13,14,15,16,18,107.662405807605,73.9170032185897
3,4,6,9,11,15,17,18,20,21,83.2524171588914,56.7254222905543
1,2,3,7,8,12,14,15,19,20,10.8936617797222,Inf
1,3,5,8,11,14,16,17,18,19,87.7579231878274,124.420819854328
1,2,3,5,9,11,12,14,18,20,86.4750452673894,122.006156034811
1,3,4,6,7,10,14,16,17,20,78.4967346692445,107.63145323054
3,4,5,10,11,14,15,17,19,20,69.3542195583707,124.602333458668
2,3,5,7,8,12,13,14,18,21,50.7969633811889,162.419711003284
2,4,5,9,12,13,15,17,18,20,4.07749915198292,Inf
4,7,8,10,11,12,13,16,18,20,89.2821598680922,116.038885989942
1,2,3,4,7,8,12,13,14,17,8.25399817308108,Inf
3,5,6,10,12,15,16,17,18,19,61.5454104658212,126.549084250603
2,3,4,10,11,13,15,16,17,21,88.8350802079584,115.039279006284
2,4,6,7,8,9,14,15,16,18,61.844154197038,119.022874247856
2,3,4,6,7,11,12,14,15,21,104.534039388655,64.6551490288784
1,6,7,8,10,11,13,15,16,19,8.27031213770591,Inf
2,3,5,7,8,9,10,13,16,18,46.3714383325403,161.25687390873
1,2,3,4,9,13,16,17,19,21,23.7583902527437,129.280448690353
4,5,6,8,10,13,14,16,17,20,71.3517834753434,109.934118842891
2,4,5,6,7,8,11,14,17,19,104.606592688515,75.8259782967006
1,4,6,7,9,10,11,13,16,19,24.946503422116,56.4084939663499
1,5,6,7,10,13,15,18,19,20,76.3868415624241,118.605235466879
4,6,7,8,11,12,15,17,19,20,93.5865672223863,71.2928093395
1,2,3,8,9,10,12,15,16,19,31.3870467232913,Inf
5,6,7,8,12,14,15,16,17,18,54.3689937885797,125.967013189074
2,8,9,12,13,14,16,18,19,20,31.7856017345651,287.161251926643
2,4,6,12,13,15,16,17,19,20,47.109317368269,123.141086741951
1,4,5,9,10,11,12,17,18,21,5.81019453472123,210.635990747171
2,3,5,8,9,12,15,16,18,19,18.0035208729709,199.707159509852
2,4,6,8,10,11,12,14,15,17,91.9808516558785,69.9150752340458
2,6,8,11,12,13,15,16,18,19,97.7985746757081,77.4772282244859
3,4,7,8,10,12,16,17,18,21,15.3909419092085,131.305040838224
1,2,7,8,11,12,14,15,17,21,81.1135965454209,121.631807532813
1,3,6,9,12,13,14,17,20,21,61.8095044918571,121.306182795421
1,3,6,7,8,13,14,16,18,21,66.1952418360877,110.789126004186
1,2,3,7,8,10,12,14,18,19,39.1367606093677,Inf
1,2,6,11,12,15,16,17,19,21,109.12603741517,66.7994309762331
3,5,6,7,9,10,12,14,18,20,66.6390458967601,119.491640041492
2,5,8,10,11,12,15,18,19,20,71.2470726783859,128.491889682912
1,2,3,5,6,7,12,16,17,18,52.3186436614447,115.069862740552
2,3,5,7,9,10,11,13,15,18,58.9505906988659,126.22736155978
5,6,11,12,13,16,17,18,19,20,78.188482269104,71.1764541056073
1,2,3,7,10,13,18,19,20,21,51.9887341098233,188.653774765483
2,7,8,9,11,13,15,17,18,19,67.6738534279975,131.194276905193
2,4,5,8,11,13,15,16,19,20,72.676288552505,126.692461081364
3,6,8,10,13,14,17,18,19,20,68.348848076865,123.879821731209
1,2,5,6,7,9,12,13,20,21,69.0270294653967,128.657809231171
1,2,3,5,8,12,14,15,17,19,15.5512299032207,Inf
1,5,6,8,10,14,15,18,19,21,17.5531529858015,140.034074207543
2,6,7,8,12,15,16,17,19,21,64.1376524735059,121.719872296771
1,3,7,9,10,11,13,15,17,18,66.8504194925369,119.970838185597
1,4,5,9,12,13,14,18,20,21,1.27689381937876,225.869059793147
3,5,10,12,13,14,15,16,18,20,44.9345792042159,165.477005022802
1,2,3,4,6,8,11,14,16,19,99.6069824127452,73.4954522362417
2,3,6,7,10,12,17,18,19,21,64.4388660807156,113.862294621389
2,6,8,9,10,11,13,16,18,19,21.9589640709349,65.8993136223305
1,2,5,7,8,10,12,13,14,19,32.2433193086746,Inf
2,3,5,6,7,10,11,12,14,18,74.2735653811587,66.2542146008913
1,2,4,8,9,11,14,19,20,21,46.6217949717814,149.09517842554
2,5,6,7,8,9,14,19,20,21,63.4599029324261,125.875322248622
1,5,6,11,13,14,15,16,18,19,23.4410829194632,92.0228355964306
4,5,8,9,10,11,15,17,18,20,70.4944210633682,124.526850950447
1,5,8,13,14,15,16,18,19,21,47.5711388253,160.722023864159
5,9,10,11,12,15,17,19,20,21,71.295393902643,121.394990194137
1,2,3,4,10,12,13,14,15,19,0.78381065262823,Inf
2,6,7,8,12,13,15,17,18,21,56.3833585062753,136.387465336508
2,5,7,8,10,11,15,16,18,19,83.5900320783587,124.986709517773
2,6,8,9,10,13,14,17,18,21,66.519667435081,113.594375549372
1,3,4,8,9,10,11,12,16,20,2.97613347604445,178.453585058077
4,6,7,8,12,13,14,15,20,21,69.6542919712297,116.067439661994
4,5,6,8,10,11,12,18,19,20,2.44396679643775,88.2415377531134
2,3,5,6,9,12,13,15,17,21,67.5134236410546,122.341603293839
1,2,5,7,8,9,15,16,17,20,26.944185277557,Inf
2,8,9,11,15,16,17,19,20,21,60.1228350370596,141.916745474716
4,5,9,12,13,15,16,17,19,20,16.8406240204243,189.074033867252
2,4,5,6,7,10,13,17,18,21,68.5154628387027,111.697508864408
6,7,8,9,12,15,18,19,20,21,62.4373469570564,130.014139995348
3,4,5,6,8,11,14,18,19,20,95.0808928682123,74.080325991031
1,5,7,8,11,12,14,15,18,21,1.70543037709527,Inf
2,3,7,8,9,12,13,14,15,18,29.982730287668,168.533961611095
3,5,9,11,12,14,15,16,17,20,71.2894602091922,126.331262226816
1,5,6,9,10,13,18,19,20,21,73.6243028667401,114.137269965249
1,2,3,7,9,10,12,14,15,19,35.1333426761425,159.20996899203
1,3,7,8,11,12,13,16,19,21,28.5002435383791,133.970556841596
3,4,5,7,10,11,12,14,17,20,91.0875321131935,118.629914389068
4,5,6,8,9,10,12,19,20,21,3.23166337245033,162.130314648441
1,4,6,8,9,12,14,15,16,19,71.5903386044392,119.144908358108
2,3,4,5,9,10,12,16,18,20,26.1596043373999,217.106310431284
1,6,9,11,12,14,15,18,19,20,107.008691264544,72.2520509235032
5,7,8,9,11,12,15,16,17,18,76.064306634763,124.468973262408
3,4,5,6,9,10,16,17,18,19,77.2198618829276,116.737483376281
1,3,4,5,11,14,15,17,18,19,67.8791883643339,126.274050650831
1,2,5,6,7,9,14,15,18,20,72.743071997474,128.006291960992
1,4,6,7,8,10,12,14,19,20,73.2860758341074,116.524741255531
1,3,4,5,6,7,8,9,13,21,71.6397889343761,112.164363902769
4,7,10,13,15,16,17,19,20,21,42.1601153066139,166.491988768434
2,6,10,12,13,14,15,16,17,20,54.4258475391273,124.461008404677
5,9,10,11,12,13,14,17,19,20,70.1350163495635,125.4601172613
1,2,3,8,11,12,13,14,16,21,28.1070510140825,125.830347649625
4,5,6,8,10,13,14,15,16,21,13.8472888636889,142.396877243197
4,5,6,11,14,15,16,17,18,20,93.6436227101367,70.8685099496197
2,3,4,6,8,14,15,17,19,21,64.8827512048184,122.336649124077
2,8,9,10,13,14,15,16,17,21,11.5303367258209,225.92050806884
1,2,3,5,7,11,12,18,19,20,47.98143125997,122.501701428162
1,2,3,4,6,9,11,15,16,21,99.7998620841056,61.49198554051
2,6,8,9,10,11,12,13,20,21,91.1974777359685,43.1045535232098
2,4,8,11,14,15,16,17,18,21,81.9843651385711,122.489328981286
1,2,3,6,7,9,17,19,20,21,79.1237228237592,116.946029007884
3,6,7,10,11,13,14,15,16,21,94.3825465701467,47.3581234587732
1,2,3,6,7,10,13,15,17,21,76.9114948558552,112.096007068864
1,2,3,9,10,12,14,17,20,21,53.2197162574269,158.038667308356
3,5,6,7,11,12,13,14,20,21,103.593041022394,62.7437853916507
3,5,7,8,12,14,16,19,20,21,1.69316719470534,191.331061486762
1,2,3,6,9,10,14,17,19,20,58.2667762241559,123.231719598819
1,6,7,9,10,13,14,16,17,18,57.6799343910493,106.698867971681
1,2,4,6,7,13,15,17,19,21,63.2764944873231,115.204408719127
2,3,4,5,7,8,9,13,15,17,14.6894431214152,Inf
1,2,4,9,10,12,13,16,19,20,44.1146107847149,Inf
1,2,4,5,7,9,11,12,15,21,74.7781397856204,122.072875231867
2,4,6,7,10,13,15,18,20,21,63.592103446443,113.059319077835
1,3,4,5,7,10,11,12,14,21,103.121929868328,115.383458890762
3,8,10,12,14,17,18,19,20,21,29.0214876573964,190.887335982759
2,4,5,6,8,9,14,15,19,20,58.409060143439,129.163356855265
2,9,10,11,12,14,16,17,19,21,82.1493259375611,120.759365877219
1,2,3,5,8,12,13,15,16,19,17.7801129807813,172.537642728486
1,2,4,5,7,8,16,17,19,20,33.5956521789856,Inf
2,3,5,6,9,13,15,18,19,21,62.6668414371028,128.034014508257
1,2,4,9,12,15,17,18,19,20,23.6308900036272,Inf
3,5,6,8,10,12,13,14,15,19,34.1491865618339,118.997742157525
1,2,9,11,12,13,15,19,20,21,1.49824576442877,Inf
1,3,5,7,11,12,15,16,18,21,89.8044445376392,119.085532329634
1,2,3,6,9,10,12,14,19,20,62.7498185069805,122.415471688663
2,4,6,8,13,14,15,16,20,21,63.3962254986559,121.316062279676
4,5,6,8,9,11,12,17,18,20,3.73121287791631,87.3690015454164
1,3,10,11,12,13,14,18,19,20,86.3856231725981,123.68862237489
2,3,4,5,8,15,18,19,20,21,25.5026057413164,186.735797864272
4,5,6,12,13,15,17,18,20,21,68.982235914111,121.003071044493
1,3,9,10,13,14,15,17,19,20,43.2110951547333,Inf
1,2,5,6,10,11,15,18,19,20,1.84215165826097,Inf
3,5,7,8,9,12,14,15,17,18,26.6193429743602,150.791481957512
2,4,5,6,7,11,12,14,15,20,27.4648360821563,79.1105702257104
1,2,5,6,9,11,12,17,20,21,73.4540658388441,63.3149948387313
1,6,7,8,11,12,15,19,20,21,88.6102644858814,62.8414330704692
2,3,6,7,8,9,10,11,19,21,99.2774545542266,47.15522225826
3,5,8,11,12,13,14,16,18,20,91.1228787582918,124.833638323112
1,3,8,9,10,15,17,18,19,20,46.0021027154769,Inf
1,4,5,10,11,15,16,19,20,21,67.8136021920002,118.487178911106
2,3,5,6,10,12,16,18,19,21,70.904699991134,116.285159210694
4,5,8,10,11,14,18,19,20,21,1.79210563747389,141.53395667967
2,4,7,8,9,10,11,12,14,17,87.556517241973,121.096804957021
3,4,5,8,11,15,16,17,20,21,89.2766342975691,120.224283827691
2,4,7,8,11,13,16,17,20,21,54.210440171982,121.110672967255
1,2,4,6,8,15,17,18,19,20,59.3309320444797,126.52864411071
1,2,5,6,11,14,16,19,20,21,12.9102165002116,Inf
3,6,8,9,14,15,17,18,20,21,66.8769943847548,125.212129613
1,3,7,8,10,12,13,16,17,19,42.9373236638659,Inf
2,4,5,11,12,13,14,15,17,19,60.2054588462392,124.216908280924
1,2,7,10,11,13,14,15,16,21,87.7901807875127,115.790740291226
1,2,3,4,5,8,12,14,16,19,14.591327565658,Inf
1,4,6,8,9,13,14,17,18,21,64.7668599582359,117.009687826591
6,7,8,11,14,15,16,18,20,21,112.741029333525,59.478453167383
1,2,5,6,7,12,16,18,19,20,53.9427870538353,127.61768960217
4,6,9,11,12,13,14,17,20,21,76.9603238182881,60.6923634010623
1,2,4,8,9,10,12,16,17,21,8.6883566206802,Inf
1,3,6,11,12,15,16,18,20,21,104.702891562543,60.3720483889888
5,6,9,11,13,14,16,18,19,21,96.9261597739253,61.3804267232676
2,5,7,10,11,12,13,14,20,21,31.1224462958978,147.520277406262
3,4,7,10,12,15,16,18,19,21,15.4780487950375,209.186737956026
5,6,7,8,10,11,12,15,18,20,95.1555915359956,59.0043420516862
2,3,7,8,9,11,14,15,16,18,27.6310171542567,134.368883393837
1,6,9,10,11,12,15,19,20,21,96.1176828218916,36.5790276211382
1,2,5,6,9,11,12,16,19,21,101.514089296245,65.3876325549811
5,6,10,11,13,14,15,17,18,20,106.832374965657,60.0476339514887
2,4,6,7,10,11,14,15,20,21,32.4161291377915,45.7775641099031
2,3,4,7,9,10,14,18,19,21,29.7300604804922,175.479054296284
1,3,9,10,11,15,18,19,20,21,67.1237407238082,119.515472200206
2,5,6,7,8,14,16,17,18,20,71.0460893124225,119.163575406939
