V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,4,8,13,15,1.37743855247913,24.119475292033
1,2,3,4,8,14,15,0.090285227072456,22.9579388412397
1,2,3,4,9,10,11,2.92819825832998,20.1518350521381
1,2,3,4,9,10,12,1.55816135232335,19.2270622920577
1,2,3,4,9,10,13,2.7098478647322,19.3058010842093
1,2,3,4,9,10,14,1.27439893164441,20.537843287146
1,2,3,4,9,10,15,3.12224005545636,22.2367688111364
1,2,3,4,9,11,12,0.38663977394739,24.9215504384816
1,2,3,4,9,11,13,1.42724409471254,24.6701022572636
1,2,3,4,9,11,14,2.93635558927785,23.4010214389164
1,2,3,4,9,11,15,1.62892479011822,24.6607211960929
1,2,3,4,9,12,13,0.34302277446406,24.9362491562168
1,2,3,4,9,12,14,1.69056775974301,22.6574700084122
1,2,3,4,9,12,15,0.347860017028082,24.8242104206854
1,2,3,4,9,13,14,2.22624831065716,22.3403046755602
1,2,3,4,9,13,15,0.627192434088235,24.7352923993683
1,2,3,4,9,14,15,0.878130633838999,23.1572103513903
1,2,3,4,10,11,12,2.96191788651201,20.0825704444061
1,2,3,4,10,11,13,3.52737488630758,21.1052375940732
1,2,3,4,10,11,14,2.88017888349557,23.5694409319194
1,2,3,4,10,11,15,2.30206342520689,22.980397831425
1,2,3,4,10,12,13,2.94696096436855,19.5852855376389
1,2,3,4,10,12,14,1.36060668076472,20.0843338050358
1,2,3,4,10,12,15,3.44876610814627,20.3438131719883
1,2,3,4,10,13,14,2.66379185217207,18.8624349263486
1,2,3,4,10,13,15,0.108641598192413,23.6897479280436
1,2,3,4,10,14,15,3.21263330061045,18.9357487408419
1,2,3,4,11,12,13,1.69060569442768,24.4911440684869
1,2,3,4,11,12,14,0.910741989616236,24.9830335342389
1,2,3,4,11,12,15,2.54726677050537,23.6753601846408
1,2,3,4,11,13,14,0.228148653678119,25.9815331524839
1,2,3,4,11,13,15,2.3561295151393,24.3888874429265
1,2,3,4,11,14,15,0.420098839059551,25.6691881720707
1,2,3,4,12,13,14,0.0420190117232513,25.443656820479
1,2,3,4,12,13,15,0.614596358756163,25.5702664984167
1,2,3,4,12,14,15,0.210480675869735,24.4994716028167
1,2,3,4,13,14,15,0.697305603355102,25.0750390449639
1,2,3,5,6,7,8,7.63761822522148,4.03422937705167
1,2,3,5,6,7,9,11.4679615518341,3.98548951405805
1,2,3,5,6,7,10,15.6534484333708,3.84781014561096
1,2,3,5,6,7,11,16.7264717978412,3.59159388944055
1,2,3,5,6,7,12,10.6244810394218,3.80150199208594
