V1,V2,V3,V4,V5,V6,V7,bestlam,rmse,bestlam_numpred
1,3,5,7,9,11,15,11766.1203131051,36600.2731369176,0
1,3,5,7,9,12,13,9833.70757496309,36887.7577957466,0
1,3,5,7,9,12,14,13959.323116794,36492.7658978659,0
1,3,5,7,9,12,15,11636.4624837449,36580.0647994717,1
1,3,5,7,9,13,14,10048.3488052325,36725.6953342478,0
1,3,5,7,9,13,15,11372.2999268616,36711.7560055182,1
1,3,5,7,9,14,15,12038.1576279133,36341.942807429,0
1,3,5,7,10,11,12,15264.4717922052,36331.5165722275,0
1,3,5,7,10,11,13,12877.4996342914,36426.6641362771,0
1,3,5,7,10,11,14,13953.081753645,36342.4151313993,1
1,3,5,7,10,11,15,12047.2481592712,36313.8691282545,0
1,3,5,7,10,12,13,12107.9014160908,36614.9677183162,0
1,3,5,7,10,12,14,14316.6340137919,36545.0484866808,1
1,3,5,7,10,12,15,11182.8967299209,36675.962000482,0
1,3,5,7,10,13,14,12035.4902021788,36618.3649771073,0
1,3,5,7,10,13,15,12383.6858236127,36438.9615575974,0
1,3,5,7,10,14,15,11390.1974885855,36644.5657383329,0
1,3,5,7,11,12,13,11290.6091001995,36811.5943161757,0
1,3,5,7,11,12,14,13348.9894107118,36443.3381815039,0
1,3,5,7,11,12,15,11477.5400687328,36790.2221651812,0
1,3,5,7,11,13,14,11302.4513257718,37208.0995545965,0
1,3,5,7,11,13,15,13280.6204202259,36603.975592088,0
1,3,5,7,11,14,15,12114.6158626773,36448.7410188813,0
1,3,5,7,12,13,14,14282.6472677802,36854.2834919433,1
1,3,5,7,12,13,15,10968.4414046746,36886.5635513625,0
1,3,5,7,12,14,15,15488.7036940495,36456.8090361822,0
1,3,5,7,13,14,15,11258.220519995,37008.6060927962,0
1,3,5,8,9,10,11,16804.0992936953,32202.4028392397,1
1,3,5,8,9,10,12,16901.4081468047,31337.5724548604,0
1,3,5,8,9,10,13,14985.9594992361,31157.8707145757,1
1,3,5,8,9,10,14,15223.235526271,31257.9879276784,0
1,3,5,8,9,10,15,13459.5983488491,32480.7138885825,0
1,3,5,8,9,11,12,17054.7144164147,31874.1549901812,0
1,3,5,8,9,11,13,13708.654996282,32164.7018406688,2
1,3,5,8,9,11,14,14436.5710863004,31818.3490269843,0
1,3,5,8,9,11,15,13840.906835294,32955.8454316561,0
1,3,5,8,9,12,13,14792.4039401905,30955.5642023096,1
1,3,5,8,9,12,14,16723.9493377578,31013.5656532496,0
1,3,5,8,9,12,15,13969.2533284711,32187.4547028905,0
1,3,5,8,9,13,14,14831.4891309244,30920.8114215232,0
1,3,5,8,9,13,15,13878.4619178924,31838.079984817,0
1,3,5,8,9,14,15,14723.7325051934,32393.4221115329,0
1,3,5,8,10,11,12,20538.2462851233,31794.6352829942,0
1,3,5,8,10,11,13,17205.2970598013,31638.0104789621,1
1,3,5,8,10,11,14,17925.3913129655,31721.1481546262,0
1,3,5,8,10,11,15,15947.7091340673,32798.1315121639,0
1,3,5,8,10,12,13,17265.8250894943,30945.2318593748,1
1,3,5,8,10,12,14,4967.39618693561,47917.0299115156,5
1,3,5,8,10,12,15,15713.4685493322,31818.8673542602,1
1,3,5,8,10,13,14,15781.5005615965,30879.0688774081,0
1,3,5,8,10,13,15,14822.0841747126,31737.294771229,0
1,3,5,8,10,14,15,286.10940736836,69189.7507140556,7
1,3,5,8,11,12,13,17048.4417345859,31341.4862390449,0
1,3,5,8,11,12,14,16744.9845183938,31287.9891467739,0
1,3,5,8,11,12,15,15872.4247667858,32422.8295900331,0
1,3,5,8,11,13,14,14560.8746063399,31316.5351768089,0
1,3,5,8,11,13,15,15590.7313073351,32233.6681089405,0
1,3,5,8,11,14,15,13357.2088462237,32354.3429668649,0
1,3,5,8,12,13,14,18894.700510517,30790.6397683009,0
1,3,5,8,12,13,15,13540.5403835024,31411.5518199985,1
1,3,5,8,12,14,15,19681.533376728,31441.7014059561,0
1,3,5,8,13,14,15,13393.8114614775,31255.397956583,1
1,3,5,9,10,11,12,20731.0570629642,32025.9952901028,0
1,3,5,9,10,11,13,17301.6180549607,31847.4912155992,0
1,3,5,9,10,11,14,17909.9507578587,31917.3428581432,0
1,3,5,9,10,11,15,16321.1811022777,33007.4968644018,0
1,3,5,9,10,12,13,17372.9704141033,31112.5950385918,1
1,3,5,9,10,12,14,3933.49752284942,55535.663929388,4
1,3,5,9,10,12,15,15777.7096775944,32023.0949900279,0
1,3,5,9,10,13,14,15703.9952247636,30994.9220500201,1
1,3,5,9,10,13,15,14817.2582277411,31913.0307581336,0
1,3,5,9,10,14,15,14097.3776545673,31945.1024846244,0
1,3,5,9,11,12,13,17330.4203273594,31584.4745618715,0
1,3,5,9,11,12,14,16557.4729853249,31487.4424379666,0
1,3,5,9,11,12,15,16123.3504105235,32618.5852008817,1
1,3,5,9,11,13,14,14719.9546045549,31518.2177733273,1
1,3,5,9,11,13,15,299.024074162462,66496.5696451529,8
1,3,5,9,11,14,15,13496.6211547161,32576.4912466285,0
1,3,5,9,12,13,14,18172.8207285689,30949.2468421457,0
1,3,5,9,12,13,15,271.976233602393,61179.1684220067,7
1,3,5,9,12,14,15,18723.7093262032,31807.0859144753,0
1,3,5,9,13,14,15,260.448183833074,63696.1224595771,8
1,3,5,10,11,12,13,21103.5090424084,31542.6016846773,1
1,3,5,10,11,12,14,8281.72574556855,42834.0332017168,3
1,3,5,10,11,12,15,19467.8194617112,32330.8296552974,0
1,3,5,10,11,13,14,18403.5528707831,31422.6266443964,0
1,3,5,10,11,13,15,22064.8915309316,32440.7830504371,0
1,3,5,10,11,14,15,16934.7839692824,32308.4842270411,0
1,3,5,10,12,13,14,18692.8276944171,30862.3521174811,0
1,3,5,10,12,13,15,16238.2661476683,31462.6245861613,0
1,3,5,10,12,14,15,3745.2663880108,49597.6062380883,5
1,3,5,10,13,14,15,15917.5073912216,31452.3826893897,1
1,3,5,11,12,13,14,18017.8646693646,31217.1025292733,0
1,3,5,11,12,13,15,313.19014279179,66594.8473848033,9
1,3,5,11,12,14,15,17893.8420889879,32431.2827316354,1
1,3,5,11,13,14,15,423.159051646928,68566.3424345465,6
1,3,5,12,13,14,15,14108.5302984353,38787.7990580576,1
1,3,6,7,8,9,10,14147.8301990678,36236.2768784649,0
1,3,6,7,8,9,11,10705.5369151199,36146.4621387538,1
1,3,6,7,8,9,12,11462.9701925534,36245.4425898416,0
1,3,6,7,8,9,13,10998.2890088273,36301.3557505146,0
1,3,6,7,8,9,14,10598.9102636505,36294.6507508413,0
1,3,6,7,8,9,15,10051.3866432557,36304.378333241,0
1,3,6,7,8,10,11,12230.7319744519,36302.3151223613,0
1,3,6,7,8,10,12,11800.1364014399,36315.4168285113,0
1,3,6,7,8,10,13,15891.4170868723,38363.8013412224,1
1,3,6,7,8,10,14,11017.8443834786,36343.6855333358,0
1,3,6,7,8,10,15,10568.967968483,36262.128673485,0
1,3,6,7,8,11,12,11970.7505409821,36349.7117062847,1
1,3,6,7,8,11,13,11767.7315213981,37055.2821234218,1
1,3,6,7,8,11,14,10922.0180723458,36243.9080185718,0
1,3,6,7,8,11,15,9954.49730713081,36503.2153790568,0
1,3,6,7,8,12,13,11840.0536376308,36575.0782101952,1
1,3,6,7,8,12,14,11808.4995949151,36514.1099400299,1
1,3,6,7,8,12,15,11794.4744857574,36345.8083107456,0
1,3,6,7,8,13,14,11081.5768889362,36534.6832463953,0
1,3,6,7,8,13,15,10704.9548381165,36368.8824911734,0
1,3,6,7,8,14,15,10654.5713271512,36336.4117836984,0
1,3,6,7,9,10,11,12785.0877770495,36157.3939709044,0
1,3,6,7,9,10,12,14391.6177365095,36287.7949857034,0
1,3,6,7,9,10,13,16171.2007828286,41698.0710122929,1
1,3,6,7,9,10,14,13490.2219255928,36229.1961711514,0
1,3,6,7,9,10,15,12334.3813239563,36258.3428959582,0
1,3,6,7,9,11,12,10882.2190402377,36174.1854562348,0
1,3,6,7,9,11,13,327.2565822412,109497.626498247,6
1,3,6,7,9,11,14,10728.6643304235,36221.4514604974,1
1,3,6,7,9,11,15,9765.67548267415,36888.0217637777,1
1,3,6,7,9,12,13,11055.4536405698,36468.2276323634,1
1,3,6,7,9,12,14,4530.66284774527,48523.0035950485,3
1,3,6,7,9,12,15,9943.63069095032,36336.1872091348,1
1,3,6,7,9,13,14,11160.0607863256,36492.6436850637,0
1,3,6,7,9,13,15,9648.57521391981,36316.5505365664,0
1,3,6,7,9,14,15,9785.05809957677,36648.5961249096,0
1,3,6,7,10,11,12,12393.3303792664,36397.331116307,0
1,3,6,7,10,11,13,12454.0867137918,58956.7183205927,1
1,3,6,7,10,11,14,12332.3845147986,36388.7593477325,1
1,3,6,7,10,11,15,12026.3363038621,36422.0279655167,1
1,3,6,7,10,12,13,16570.8666043329,37116.4033873042,1
1,3,6,7,10,12,14,12273.6116273037,36574.4516932909,0
1,3,6,7,10,12,15,10439.1418437218,36356.9932960819,0
1,3,6,7,10,13,14,15743.6285328807,38266.8800642349,1
1,3,6,7,10,13,15,14863.8757398534,39978.0434737947,1
1,3,6,7,10,14,15,10315.7249918369,36426.5731042595,0
1,3,6,7,11,12,13,11935.4153329673,36849.733707288,0
1,3,6,7,11,12,14,10921.0358957329,36359.5673365749,1
1,3,6,7,11,12,15,9957.67511931523,36549.9298274114,0
1,3,6,7,11,13,14,12860.9929668414,37837.4105686376,1
1,3,6,7,11,13,15,14449.4265490048,37045.565378579,1
1,3,6,7,11,14,15,10373.4733727376,36634.0665976029,0
1,3,6,7,12,13,14,10884.6031674022,36747.9414429945,0
1,3,6,7,12,13,15,10537.0747983767,36505.6968018106,0
1,3,6,7,12,14,15,11542.9945555198,36496.4404173234,0
1,3,6,7,13,14,15,10209.2058244128,36584.0120648896,0
1,3,6,8,9,10,11,17553.9580282615,32139.0871581661,0
1,3,6,8,9,10,12,18541.5144832765,31568.6932020812,1
1,3,6,8,9,10,13,1839.19512116255,149456.950904347,5
1,3,6,8,9,10,14,16968.4022921835,31544.2184098196,0
1,3,6,8,9,10,15,15667.3174658648,32478.4293641969,0
1,3,6,8,9,11,12,15309.5095755958,31926.5470457508,0
1,3,6,8,9,11,13,15636.7197921971,31885.8049621743,0
1,3,6,8,9,11,14,15341.3541380109,31924.6927267119,1
1,3,6,8,9,11,15,13981.946085082,33195.4493042454,0
1,3,6,8,9,12,13,16666.9536949055,31241.3235552347,0
1,3,6,8,9,12,14,16384.7012324764,31257.5483475483,0
1,3,6,8,9,12,15,15399.6526830087,32174.3968943978,0
1,3,6,8,9,13,14,16714.67802282,31240.0053653607,0
1,3,6,8,9,13,15,15779.882998905,32135.1253965187,1
1,3,6,8,9,14,15,15452.2684257476,32177.1019687995,0
1,3,6,8,10,11,12,17939.7027770954,31470.5398230672,0
1,3,6,8,10,11,13,6294.16260931056,109018.925560344,3
1,3,6,8,10,11,14,17793.5716780669,31496.7468178869,0
1,3,6,8,10,11,15,16353.5638127571,32870.8767491583,0
1,3,6,8,10,12,13,6616.49237494216,94212.8635765469,2
1,3,6,8,10,12,14,16888.0659577164,31127.3552347534,1
1,3,6,8,10,12,15,2391.50241870833,74478.4652968091,5
1,3,6,8,10,13,14,5735.66467867416,98177.0061857434,2
1,3,6,8,10,13,15,6404.42853818706,94114.8316032504,2
1,3,6,8,10,14,15,1727.18088338552,75452.3199533439,5
1,3,6,8,11,12,13,15172.0576022321,31317.2337702884,0
1,3,6,8,11,12,14,14960.6413842867,31355.0587870711,1
1,3,6,8,11,12,15,14285.49519071,32567.6604146939,0
1,3,6,8,11,13,14,15191.6236872834,31368.3016787826,0
1,3,6,8,11,13,15,14975.7361012974,32549.6452235058,0
1,3,6,8,11,14,15,13606.5513822095,32440.3833576021,0
1,3,6,8,12,13,14,16077.3219263481,30827.0077048171,0
1,3,6,8,12,13,15,15140.7947414727,31598.228265536,1
1,3,6,8,12,14,15,14902.5035401856,31660.8007280171,0
1,3,6,8,13,14,15,15182.8821774357,31590.9653926349,0
1,3,6,9,10,11,12,18025.7453290226,31798.619343306,0
1,3,6,9,10,11,13,4110.8137045313,138640.284734396,2
1,3,6,9,10,11,14,17947.0713400648,31763.2534130653,0
1,3,6,9,10,11,15,16453.8397326573,33221.1859221924,0
1,3,6,9,10,12,13,4137.53471473564,119860.597671488,4
1,3,6,9,10,12,14,17335.9408701706,31216.0174383189,0
1,3,6,9,10,12,15,16112.3123416071,32139.7643457964,0
1,3,6,9,10,13,14,3143.47495476187,130172.959247534,5
1,3,6,9,10,13,15,5530.90260823485,114457.635770063,4
1,3,6,9,10,14,15,16133.1978353854,32178.9385470682,0
1,3,6,9,11,12,13,16000.490443468,31609.2063616045,0
1,3,6,9,11,12,14,15726.6918703812,31617.1101672799,1
1,3,6,9,11,12,15,14445.698998855,32752.8461243208,0
1,3,6,9,11,13,14,16034.5903748174,31604.998020911,1
1,3,6,9,11,13,15,15034.0458112331,32637.3893775778,1
1,3,6,9,11,14,15,13827.9281378106,32630.9534606885,1
1,3,6,9,12,13,14,16951.8370639894,30995.3066737247,1
1,3,6,9,12,13,15,16071.3173753483,31818.0852702164,0
1,3,6,9,12,14,15,15762.174360272,31847.8231400461,0
1,3,6,9,13,14,15,16125.10198791,31822.2878047431,0
1,3,6,10,11,12,13,5324.59379834775,111984.623667525,2
1,3,6,10,11,12,14,20269.4904799381,31623.2047640577,0
1,3,6,10,11,12,15,3313.74456396377,75913.0669471879,5
1,3,6,10,11,13,14,7261.57520619647,102814.143013401,2
1,3,6,10,11,13,15,4105.83387540293,104426.168459039,3
1,3,6,10,11,14,15,16727.4606149656,32603.6913436558,1
1,3,6,10,12,13,14,8354.90731178364,84148.2859105639,2
1,3,6,10,12,13,15,7489.03853467616,89862.4807969555,3
1,3,6,10,12,14,15,17140.89229371,31641.4119362053,0
1,3,6,10,13,14,15,7751.17814382386,85664.4219155733,2
1,3,6,11,12,13,14,15556.4728275039,31122.1366453533,0
1,3,6,11,12,13,15,15769.5706036386,32189.211045714,0
1,3,6,11,12,14,15,8054.12407449814,34552.8159816711,3
1,3,6,11,13,14,15,15845.0461672371,32149.9384171576,0
1,3,6,12,13,14,15,204.573569043767,65461.6717029708,7
1,3,7,8,9,10,11,13002.869385109,36236.8396106439,1
1,3,7,8,9,10,12,10506.5358653511,36389.6637652437,0
1,3,7,8,9,10,13,10959.4849213901,36499.0794371052,0
1,3,7,8,9,10,14,10903.4638367484,36448.8840159981,0
1,3,7,8,9,10,15,11318.9508700036,36543.1218412269,0
1,3,7,8,9,11,12,10940.8698306062,36362.1037059715,0
1,3,7,8,9,11,13,9684.45778738776,38946.3089874337,2
1,3,7,8,9,11,14,10683.2830346338,36362.6847956049,1
1,3,7,8,9,11,15,11787.9648282619,36500.4102131384,0
1,3,7,8,9,12,13,9677.84688310441,37166.4108410855,0
1,3,7,8,9,12,14,11520.4284295585,36593.2051727172,0
1,3,7,8,9,12,15,11396.6950680939,36660.2361926994,0
1,3,7,8,9,13,14,9872.04827383379,37039.7928664078,0
1,3,7,8,9,13,15,11227.8916944624,36781.5960868929,0
1,3,7,8,9,14,15,11778.5266811051,36520.2102937735,0
1,3,7,8,10,11,12,12956.7850602509,36371.3554567031,0
1,3,7,8,10,11,13,13458.4031371073,36478.8070284208,0
1,3,7,8,10,11,14,12079.0403982001,36440.2117048977,1
1,3,7,8,10,11,15,12905.6902525378,36293.7893025475,0
1,3,7,8,10,12,13,10839.4393486001,36799.0827138126,1
1,3,7,8,10,12,14,12216.0085069727,36706.6240985442,0
1,3,7,8,10,12,15,10813.7696662606,36662.7742644915,0
1,3,7,8,10,13,14,11201.3762081648,36833.0249042497,0
1,3,7,8,10,13,15,12771.2000585341,36523.6504641932,0
1,3,7,8,10,14,15,11144.5037103104,36711.7815729885,0
1,3,7,8,11,12,13,11047.8075645025,37398.578884875,1
1,3,7,8,11,12,14,11015.642531661,36537.1031007812,1
1,3,7,8,11,12,15,11466.3743221573,36804.9844796647,1
1,3,7,8,11,13,14,10985.7933746,37763.3945508525,2
1,3,7,8,11,13,15,13030.5250454187,36770.2637376682,1
1,3,7,8,11,14,15,12089.309667869,36401.4814309478,0
1,3,7,8,12,13,14,9120.0665293911,37310.7552552954,2
1,3,7,8,12,13,15,10798.7985300985,37045.6272444968,1
1,3,7,8,12,14,15,12609.0270080548,36524.7964619093,1
1,3,7,8,13,14,15,237.510713439709,74785.9597325639,7
1,3,7,9,10,11,12,13151.2537127141,36342.673329436,1
1,3,7,9,10,11,13,13731.7565902764,36418.7070108604,0
1,3,7,9,10,11,14,12644.0261028828,36366.5779762889,1
1,3,7,9,10,11,15,13239.82007047,36303.7152364933,0
1,3,7,9,10,12,13,11013.074586936,36719.1761468133,0
1,3,7,9,10,12,14,8767.15694158007,38863.3066312716,3
1,3,7,9,10,12,15,11043.7921836335,36672.2513216908,1
1,3,7,9,10,13,14,11058.4815657731,36743.413664165,0
1,3,7,9,10,13,15,12779.736672785,36478.1420168977,0
1,3,7,9,10,14,15,11392.7858996673,36654.957425633,0
1,3,7,9,11,12,13,11224.3914965881,37289.7733302691,1
1,3,7,9,11,12,14,7622.36432987466,38289.8809786771,2
1,3,7,9,11,12,15,11675.3602203392,36673.9255436189,1
1,3,7,9,11,13,14,10135.1797735957,38953.5044223325,2
1,3,7,9,11,13,15,13048.1970239167,36846.5201144207,1
1,3,7,9,11,14,15,12328.55712434,36628.7917621793,0
1,3,7,9,12,13,14,10702.0509018979,36841.1787886165,1
1,3,7,9,12,13,15,10991.6436983734,37004.6721278479,0
1,3,7,9,12,14,15,12049.8740002719,36476.1744283077,1
1,3,7,9,13,14,15,11278.0159957707,37068.1234491494,1
1,3,7,10,11,12,13,13595.061086698,36656.2847583719,0
1,3,7,10,11,12,14,12184.4886345077,37016.652884007,1
1,3,7,10,11,12,15,13308.9328023572,36383.8964346248,0
1,3,7,10,11,13,14,13320.667958983,36689.2973604133,1
1,3,7,10,11,13,15,18216.0254116242,36588.0459713141,0
1,3,7,10,11,14,15,12850.8026167228,36396.4915970296,0
1,3,7,10,12,13,14,12263.8222787231,37060.7808799114,0
1,3,7,10,12,13,15,12980.0603642836,36722.0871458808,0
1,3,7,10,12,14,15,12396.4939231526,36521.5832771354,1
1,3,7,10,13,14,15,13570.5972127901,36730.3057643012,1
1,3,7,11,12,13,14,11561.0797699468,37121.5635139167,0
1,3,7,11,12,13,15,13277.5268239693,36820.5403733588,1
1,3,7,11,12,14,15,12190.7972378353,36481.2497298752,0
1,3,7,11,13,14,15,14444.2386070896,36607.0296535016,0
1,3,7,12,13,14,15,12930.4136602688,36767.5377331777,0
1,3,8,9,10,11,12,16713.7541259009,32019.2435173579,2
1,3,8,9,10,11,13,17914.9941139434,31554.4458798758,0
1,3,8,9,10,11,14,15779.0004398719,31955.1213077828,1
1,3,8,9,10,11,15,17589.7257996431,32528.1354480646,1
1,3,8,9,10,12,13,15385.4674305668,30705.7922531983,0
1,3,8,9,10,12,14,16489.9372516337,30652.7017363872,0
1,3,8,9,10,12,15,13815.5292523121,31661.8210401617,0
1,3,8,9,10,13,14,14456.7436967815,30632.9328392686,0
1,3,8,9,10,13,15,15627.3296443711,31508.5116033065,1
1,3,8,9,10,14,15,13838.0979343232,31753.0860549534,0
1,3,8,9,11,12,13,15340.7695912745,31313.7251164172,0
1,3,8,9,11,12,14,14796.5092724477,31255.4955760696,0
1,3,8,9,11,12,15,14152.7506174699,31929.5469847389,0
1,3,8,9,11,13,14,14785.6027972555,31111.2479958474,0
1,3,8,9,11,13,15,16387.5037037425,31903.4891701135,0
1,3,8,9,11,14,15,13262.5265703066,32014.1509593734,0
1,3,8,9,12,13,14,14338.1036680068,30437.1991214585,0
1,3,8,9,12,13,15,4924.10380466533,47335.4940609614,5
1,3,8,9,12,14,15,14881.3646263721,31223.7485055358,1
1,3,8,9,13,14,15,223.136162989406,74942.8848057451,7
1,3,8,10,11,12,13,18446.5501232687,31063.614061058,1
1,3,8,10,11,12,14,17836.9159726564,31387.5015826891,1
1,3,8,10,11,12,15,18049.9900914563,32007.0014370855,0
1,3,8,10,11,13,14,17318.7777208515,31039.4777613499,1
1,3,8,10,11,13,15,22164.5643587453,31949.7442741182,1
1,3,8,10,11,14,15,17009.462259691,31836.5768078763,0
1,3,8,10,12,13,14,16956.3090797665,30386.1959505689,0
1,3,8,10,12,13,15,16213.888346782,31057.1087549765,0
1,3,8,10,12,14,15,15752.3034065681,31048.9423301188,1
1,3,8,10,13,14,15,792.171586631575,64704.9413751126,7
1,3,8,11,12,13,14,14962.9668687392,30895.3209647825,1
1,3,8,11,12,13,15,17005.5946808114,31433.9795436756,0
1,3,8,11,12,14,15,15108.0761508208,31551.4851512286,0
1,3,8,11,13,14,15,258.972216012606,72724.1045452209,6
1,3,8,12,13,14,15,16938.1860271475,30799.551339145,1
1,3,9,10,11,12,13,18575.3067930209,31252.4531474208,1
1,3,9,10,11,12,14,17026.3812807949,31871.3375919177,1
1,3,9,10,11,12,15,18498.8105743224,32211.2260496288,0
1,3,9,10,11,13,14,17627.8301189651,31256.8763421822,1
1,3,9,10,11,13,15,22407.4791299444,32101.2392316775,1
1,3,9,10,11,14,15,17371.3382965797,32120.2747902236,1
1,3,9,10,12,13,14,16886.9153636442,30480.3114549959,0
1,3,9,10,12,13,15,16323.5573902385,31198.4238676839,0
1,3,9,10,12,14,15,15601.9373496943,31204.3532958875,1
1,3,9,10,13,14,15,16284.9549697701,31196.6549405588,0
1,3,9,11,12,13,14,15186.9016598785,31061.4657173849,1
1,3,9,11,12,13,15,17124.1244569375,31633.3940154445,0
1,3,9,11,12,14,15,13998.9629241108,31664.4159493259,0
1,3,9,11,13,14,15,2100.72131920234,62844.5283173471,6
1,3,9,12,13,14,15,3621.52901585905,51294.445504031,4
1,3,10,11,12,13,14,20002.6847103699,30734.9685776203,0
1,3,10,11,12,13,15,336.59159960733,80858.2490826439,6
1,3,10,11,12,14,15,18841.5156161979,31531.9811955702,1
1,3,10,11,13,14,15,22887.6090814437,31475.4362296176,0
1,3,10,12,13,14,15,16859.1184294157,30812.8485400392,1
1,3,11,12,13,14,15,2278.83910177643,57026.658856932,5
1,4,5,6,7,8,9,2812.79047150206,46490.8326512341,1
1,4,5,6,7,8,10,3132.60818571218,46648.829727614,1
1,4,5,6,7,8,11,2638.02280811918,46209.4953970686,1
1,4,5,6,7,8,12,3204.40990290266,47116.0846642839,0
1,4,5,6,7,8,13,3749.08221463598,47234.5309876227,1
1,4,5,6,7,8,14,2990.85831265471,47057.8365806301,1
1,4,5,6,7,8,15,2035.19817532464,46175.3838254666,2
1,4,5,6,7,9,10,3538.34842594092,46503.0130273818,1
1,4,5,6,7,9,11,2753.80541765871,46088.9795110724,1
1,4,5,6,7,9,12,3321.77933901184,46913.4009455665,0
1,4,5,6,7,9,13,3886.70201016628,47028.5349184363,0
1,4,5,6,7,9,14,2904.74675179446,46808.1310989314,1
1,4,5,6,7,9,15,2552.06239436765,46040.5102469133,2
1,4,5,6,7,10,11,3234.73007715681,46214.7736749477,2
1,4,5,6,7,10,12,3559.93727214451,47067.6795316822,1
1,4,5,6,7,10,13,4132.43547229212,47196.296704233,0
1,4,5,6,7,10,14,3621.24095289178,47045.475536674,1
1,4,5,6,7,10,15,1550.87846474879,46647.0364726968,2
1,4,5,6,7,11,12,3131.39174947164,46668.5655614505,1
1,4,5,6,7,11,13,2011.57155382565,46813.1893539081,1
1,4,5,6,7,11,14,3132.44334898398,46652.0902354652,0
1,4,5,6,7,11,15,2337.97212241056,45733.8529291216,1
1,4,5,6,7,12,13,2766.29554903414,47760.1707146398,0
1,4,5,6,7,12,14,1682.36234156409,47624.840831046,0
1,4,5,6,7,12,15,633.230713220698,47459.3912665219,5
1,4,5,6,7,13,14,2456.27487225437,47733.5725117862,1
1,4,5,6,7,13,15,953.71859437482,48070.5570694466,3
1,4,5,6,7,14,15,2394.84769477627,46240.263121729,2
1,4,5,6,8,9,10,15476.8192578445,38466.6275854198,0
1,4,5,6,8,9,11,14083.6895738874,38576.9936925736,0
1,4,5,6,8,9,12,14391.4615384592,38795.3845195959,1
1,4,5,6,8,9,13,14568.3681253811,38802.2911548988,0
1,4,5,6,8,9,14,14413.6203593478,38789.023000493,0
1,4,5,6,8,9,15,10149.3893927442,37708.8799795076,1
1,4,5,6,8,10,11,14306.0620652357,38167.3797770027,1
1,4,5,6,8,10,12,14872.9969852142,38767.6233828264,0
1,4,5,6,8,10,13,14909.8799501955,38807.6561675179,0
1,4,5,6,8,10,14,14180.306611101,38717.2243311395,1
1,4,5,6,8,10,15,12995.7518862986,38294.2377923778,1
1,4,5,6,8,11,12,13600.8959916181,39436.1910450302,1
1,4,5,6,8,11,13,13512.4702191129,38789.6200627388,0
1,4,5,6,8,11,14,14333.8164867519,38863.1216376516,0
1,4,5,6,8,11,15,12808.7627102333,38483.9983330842,0
1,4,5,6,8,12,13,13691.4543569342,39120.6395598491,0
1,4,5,6,8,12,14,13623.8825226599,39053.0076445983,0
1,4,5,6,8,12,15,13274.9958736468,38668.3043949259,0
1,4,5,6,8,13,14,13700.5608472337,39120.3239577495,1
1,4,5,6,8,13,15,13399.4373810716,38713.1119678889,0
1,4,5,6,8,14,15,13287.7080626155,38667.0213487868,0
1,4,5,6,9,10,11,16285.7783414163,38476.3320812482,1
1,4,5,6,9,10,12,14186.6323009826,38446.5253402362,1
1,4,5,6,9,10,13,15704.9797129594,38786.3746195561,1
1,4,5,6,9,10,14,14187.2524424905,38440.3112073277,1
1,4,5,6,9,10,15,13690.8330443026,38244.922458311,1
1,4,5,6,9,11,12,14324.9404725987,38816.835540487,0
1,4,5,6,9,11,13,14342.8436535295,38754.9858479562,0
1,4,5,6,9,11,14,14196.4364602421,38753.625618823,1
1,4,5,6,9,11,15,12411.652352837,38240.68033697,1
1,4,5,6,9,12,13,14548.105242812,39041.1011593851,0
1,4,5,6,9,12,14,14411.2928168129,39019.758364882,0
1,4,5,6,9,12,15,14105.331815184,38746.0702499784,0
1,4,5,6,9,13,14,14574.2815217078,39032.9000429177,0
1,4,5,6,9,13,15,14311.6456865951,38771.3329321238,1
1,4,5,6,9,14,15,12292.0682317737,38263.5217470825,1
1,4,5,6,10,11,12,15165.7091007381,38465.4810831714,1
1,4,5,6,10,11,13,350.769586234663,52542.6494060129,6
1,4,5,6,10,11,14,15107.4444691219,38460.7951753453,1
1,4,5,6,10,11,15,15040.3957675454,38414.287342463,0
1,4,5,6,10,12,13,14980.921988438,39049.37295373,0
1,4,5,6,10,12,14,14945.2491514955,39001.5859071637,0
1,4,5,6,10,12,15,14412.9549429198,38736.2957601209,0
1,4,5,6,10,13,14,14967.8286636441,39047.8538475718,0
1,4,5,6,10,13,15,14482.7903411249,38763.2562143916,0
1,4,5,6,10,14,15,13746.8897286092,38611.1626250097,1
1,4,5,6,11,12,13,14603.9315984163,39213.2724644223,1
1,4,5,6,11,12,14,370.689860380265,87376.213030088,7
1,4,5,6,11,12,15,13841.7869440788,38868.6652742687,1
1,4,5,6,11,13,14,14082.8386809441,39102.1192002973,0
1,4,5,6,11,13,15,13074.0902892722,38622.1522264475,1
1,4,5,6,11,14,15,13299.8681667263,38902.8167382613,0
1,4,5,6,12,13,14,13676.9200777658,39402.4631742496,1
1,4,5,6,12,13,15,13428.4482510755,38914.7446935877,0
1,4,5,6,12,14,15,13335.5478206561,38862.4054013333,0
1,4,5,6,13,14,15,13443.1351352585,38913.9943736896,1
1,4,5,7,8,9,10,2773.48323718741,47266.7187581293,1
1,4,5,7,8,9,11,4386.65920828954,46615.3536386959,1
1,4,5,7,8,9,12,3681.47521612071,47572.9774452016,0
1,4,5,7,8,9,13,4309.862426228,47706.1059209491,0
1,4,5,7,8,9,14,2907.35129755585,47364.3022201462,1
1,4,5,7,8,9,15,3020.57915069912,46525.6466043698,1
