V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
3,4,6,9,10,14,16,17,19,21,226158.014092866,351404.485279983
2,3,5,6,7,9,17,18,19,20,156560.518076506,334400.114296604
1,6,7,8,9,10,11,17,18,19,196812.384916049,325388.922760684
3,6,7,9,10,14,15,16,20,21,206020.006776884,361770.710249238
3,4,5,8,10,15,17,18,19,21,37792.0569839429,394411.605703277
1,2,6,9,12,14,15,18,19,20,108208.739350041,556783.616047539
1,5,8,9,11,13,15,17,20,21,162486.641146482,355431.748185716
2,3,7,8,9,11,15,19,20,21,47175.5274090924,Inf
3,5,6,8,9,10,11,14,15,19,176455.58892426,169915.585074968
5,6,8,9,11,13,14,15,19,20,192120.213288186,293731.42677413
1,2,3,4,7,10,11,17,19,20,164148.115441568,310939.678490186
2,7,8,10,11,12,15,19,20,21,218659.183596487,341233.781266788
1,3,8,9,11,13,15,17,18,19,168092.403561066,420494.283426207
4,7,8,9,10,12,13,14,17,19,120055.907794704,313205.842961062
2,6,7,8,10,11,12,14,17,19,105330.772682064,305694.883955361
1,3,4,5,6,7,8,10,14,15,260552.78614344,267066.031239091
1,6,7,11,12,14,16,17,18,21,147055.511380878,375610.29701525
1,2,6,8,9,12,14,16,19,20,103682.821392306,Inf
2,4,6,7,8,9,14,15,16,20,102098.376784536,730430.705040547
1,5,6,7,9,12,15,17,19,21,202224.781794853,304883.316538435
1,4,5,6,7,8,9,14,18,21,196182.896335548,322412.561559313
1,2,7,10,11,14,15,16,20,21,86137.7638555698,331402.467212362
1,5,6,10,13,14,16,18,20,21,176208.435342851,305575.31588806
2,6,7,9,11,12,13,16,19,21,150041.777171858,Inf
1,3,4,8,10,14,15,16,18,20,102422.668692134,406927.4448925
3,4,7,12,14,16,17,19,20,21,76888.0893698539,471032.202982096
1,3,4,6,8,9,17,18,19,21,98415.9444900222,412203.811133595
3,6,7,10,12,16,18,19,20,21,186513.956137392,359420.14318903
5,6,7,9,14,16,17,18,20,21,201898.644582114,322734.51425751
1,3,5,6,9,10,15,16,17,19,254090.48160887,284027.996532978
3,5,8,9,10,11,14,15,20,21,197936.703562118,164804.025147989
3,4,7,9,10,11,13,16,20,21,196270.260952027,326820.491370969
5,8,11,12,14,16,17,19,20,21,161905.124246592,302624.894336975
1,3,4,5,7,8,9,10,18,20,217526.580251374,282473.731837308
1,2,7,8,11,13,14,16,18,19,89646.3336732093,481059.633260881
2,6,7,8,12,13,16,18,19,20,13025.2793917393,Inf
3,4,5,6,8,9,10,12,13,18,247936.925256196,295940.803117829
1,2,4,5,8,9,11,15,16,21,175433.816586211,321900.444605303
1,2,3,8,9,10,11,15,19,20,100686.282333247,Inf
1,2,6,7,9,13,14,15,18,19,147498.798227206,Inf
3,4,5,8,9,10,13,14,18,20,208059.770120804,273176.068308167
1,4,6,7,9,10,13,16,17,18,230999.508504588,333051.544501866
1,2,6,9,11,13,15,16,17,21,149277.73322692,Inf
1,4,6,7,9,10,12,17,19,20,221834.378381544,312453.026276754
1,2,5,6,10,14,15,17,20,21,205380.08838926,269438.002291823
5,7,8,9,11,12,13,17,18,21,197266.605945476,299429.931974745
3,4,7,8,9,10,12,14,17,19,108940.812366771,367172.091979402
5,7,8,11,13,15,16,17,19,21,217630.213223589,301795.442186332
2,3,6,7,10,11,13,16,17,20,219358.463963181,333221.146177127
1,2,4,7,11,12,13,15,16,17,124906.979490191,435009.214597447
1,2,3,7,9,13,15,16,18,21,134511.872955665,433508.18488463
1,6,7,9,11,13,16,17,18,20,172506.368434004,382679.394144415
4,6,7,11,12,13,14,16,20,21,171459.998297988,379958.778698462
2,4,5,6,7,12,13,14,17,20,236876.744960749,305684.302165626
3,4,6,11,13,15,16,17,19,20,149977.628244808,379636.767394765
2,3,4,10,12,13,16,17,18,19,102021.521793377,408965.507833056
2,5,7,8,9,13,17,18,20,21,188904.600807955,371763.058580929
1,2,6,7,9,10,15,16,20,21,169035.16147815,396599.567699222
2,7,8,9,13,14,15,18,19,21,64556.9680737321,Inf
6,7,8,10,11,12,14,16,17,21,129159.293494674,313581.426326217
1,2,3,9,14,15,16,17,18,20,153682.900110469,405989.586072067
4,8,10,12,13,15,16,19,20,21,148898.625604612,389842.661734892
5,6,7,8,9,11,12,14,15,20,209711.867135436,280603.753558299
4,5,6,7,9,11,16,18,19,21,209361.102546773,292888.804973493
3,4,5,6,9,10,11,12,18,21,239531.798941856,230738.275596276
1,3,4,7,8,13,16,18,19,21,77166.8167201537,410536.915311688
6,7,8,9,10,11,12,13,16,18,133793.735510438,340627.384924764
2,3,5,6,9,12,13,19,20,21,244998.565553768,360710.21266723
2,5,7,8,11,12,15,17,18,19,226024.545552133,298521.323818608
1,2,6,7,11,14,15,16,18,20,208127.195281192,386355.559886432
1,2,3,7,9,10,12,14,18,21,206196.808779104,352013.906974742
3,4,8,11,12,15,17,18,19,20,179401.913741059,390208.747769536
2,5,6,8,10,12,13,14,15,20,171802.842484996,280552.8126101
1,2,3,6,7,12,14,17,19,20,102393.657421762,438261.114594228
2,3,5,6,7,10,11,13,14,20,224914.937387534,187089.626639775
2,5,6,8,9,10,11,13,20,21,203652.117856657,214287.269981923
2,3,4,5,10,14,15,18,20,21,219170.522826092,277422.414063537
1,6,9,13,14,15,17,18,19,21,158968.471896009,440086.724977836
1,3,6,7,8,10,13,14,16,21,186220.321043765,357270.477477699
1,2,6,9,13,14,15,16,18,21,137385.979994695,Inf
5,6,9,10,12,13,15,16,18,20,235165.597319173,302635.644629233
1,2,3,6,7,10,14,17,19,20,85490.7514242616,535470.261854247
1,2,4,6,7,11,14,17,20,21,145686.251169009,364025.049419028
3,4,6,7,9,10,15,19,20,21,216417.435818688,358943.56834379
2,6,8,9,10,13,15,17,20,21,190022.681359036,385630.466593846
5,8,11,12,14,15,16,17,18,21,198392.599524143,311539.001923186
1,3,4,5,9,13,15,16,19,21,183772.216035515,382039.704612433
1,3,7,9,11,12,13,15,16,21,159559.94395668,400158.260657809
3,4,5,9,10,14,15,17,18,19,166399.310530226,256618.385780363
1,3,5,7,9,12,13,19,20,21,172270.636663049,359822.253330451
4,5,9,10,11,12,13,14,15,16,4704.03645630864,229786.614643517
4,6,8,9,10,12,13,14,16,19,111689.487831386,366279.43314085
4,5,6,8,11,12,14,16,19,21,226283.097090182,301525.107075686
3,4,7,8,11,12,13,14,16,20,194877.814915366,369867.676415005
1,5,6,7,9,12,15,16,17,19,219446.318033338,304469.865713826
2,3,8,11,13,14,15,18,20,21,161030.252027188,450509.620775447
2,7,9,10,12,15,16,19,20,21,188869.348958283,366337.021967939
2,3,4,5,13,15,16,17,20,21,85013.0661698502,465557.710966713
1,3,5,8,11,13,18,19,20,21,184074.999266616,349099.217169079
2,4,5,7,10,12,13,15,16,21,237261.353392906,280901.367409198
1,3,8,10,13,14,16,17,19,20,183921.449731696,375956.742527641
2,3,6,10,11,12,16,17,18,21,198737.759921492,349088.394437727
4,6,7,8,10,11,13,19,20,21,219992.784596206,328327.276466688
7,8,11,13,14,15,17,19,20,21,190128.147489549,370016.274785217
3,5,9,12,15,16,18,19,20,21,239528.549975734,356425.562872525
1,3,4,5,12,14,16,17,18,21,179674.347275552,346987.60629528
3,6,7,8,13,14,16,17,19,21,142709.66512316,389313.530718931
1,5,10,12,14,15,17,18,19,20,122985.395455876,282908.616530329
1,3,7,8,9,12,13,14,15,21,158197.563297062,414923.217528962
2,3,4,6,7,12,13,19,20,21,5321.8643503117,NA
1,2,3,4,5,6,10,13,20,21,183642.842141401,294696.893954145
1,2,3,4,5,10,13,14,18,19,185253.905674317,271884.25243688
1,3,5,7,8,9,11,15,16,19,230201.36,301747.271824413
3,5,7,8,10,11,13,16,19,21,300082.185494612,243214.70564348
1,2,3,4,5,9,10,13,14,16,202673.754882447,254016.395557452
1,2,3,5,7,9,13,14,15,17,136548.619255481,Inf
1,4,5,6,8,11,12,14,15,17,231751.383119325,291844.071563012
5,6,7,8,11,12,15,16,18,20,214806.081416017,324774.044797908
1,3,9,12,13,14,15,16,17,20,166588.475636277,422932.061711074
1,4,5,6,8,10,13,14,20,21,203549.952653603,282557.238762961
1,2,4,5,7,9,11,14,17,20,165834.929331082,253452.893349199
3,5,6,7,10,12,14,15,19,21,4444.80127726389,360286.008704208
1,3,6,7,12,14,15,16,18,20,118819.751534246,488510.736857281
3,6,8,9,10,15,16,19,20,21,131450.524502215,426003.271834904
1,2,6,7,8,9,15,16,18,19,99436.0419297049,410530.188927295
1,5,6,8,13,15,16,18,20,21,143954.861074339,453273.040843046
1,3,4,5,6,10,13,15,18,20,243266.854605263,310615.109311216
1,6,7,8,9,11,12,14,17,19,102227.323570755,405861.869416986
4,5,6,7,10,14,16,18,19,21,53533.2007147797,292895.490622969
4,6,7,8,10,11,12,15,18,20,229490.113988796,342399.899405632
2,4,5,8,9,10,11,12,14,20,217310.452110254,133458.642180086
1,2,4,5,11,13,14,15,16,20,151223.558687154,307307.627441358
1,3,8,9,10,15,16,17,19,21,166456.532132245,373986.31148231
1,2,4,5,6,7,8,11,13,18,82086.7111039983,Inf
3,4,5,7,8,9,12,15,16,18,215813.33197527,343043.491250235
1,4,5,6,7,11,14,16,19,21,195282.341204116,273595.615260718
5,6,7,9,10,11,12,13,18,19,205742.718198058,207883.462702527
1,2,3,5,7,10,13,15,19,20,226094.753947382,285086.332993726
1,2,6,7,9,10,11,15,19,21,230804.030896489,321769.949367696
1,2,7,10,12,13,14,15,18,20,68558.5708309313,519879.7968181
1,2,4,7,8,9,10,13,16,18,140966.354668759,369370.150997222
6,8,9,11,14,15,17,18,20,21,178914.336056619,394380.372686044
3,5,6,7,8,11,14,17,18,20,211881.081998765,297611.620304379
2,4,5,6,8,9,11,15,20,21,229761.10868735,310803.054213207
2,6,8,12,13,14,15,17,19,20,13495.7466683908,574140.909292829
1,2,3,4,9,11,12,13,15,17,121219.633063701,Inf
1,2,6,9,11,12,13,15,19,20,159627.041180557,Inf
4,8,9,10,11,12,15,16,19,21,181898.862555915,344018.128387262
2,4,6,9,10,13,15,16,19,21,184720.227057599,Inf
2,3,4,6,9,10,16,17,20,21,184561.37007292,364336.038474795
1,4,6,8,9,10,12,16,18,19,201150.210645805,363834.400775901
2,6,8,11,13,15,16,17,20,21,137547.254908942,451904.631117959
3,5,6,7,8,9,12,16,17,21,181928.881973797,325234.761022448
1,3,4,8,12,13,17,19,20,21,14568.1767811133,Inf
4,5,9,11,14,15,16,17,20,21,228091.708636048,284248.704007103
1,3,5,6,9,10,12,13,20,21,185052.987953398,317693.300144962
5,9,11,12,13,14,15,16,18,20,218631.468558513,295483.47410639
2,7,8,9,14,15,16,17,20,21,98737.5596430548,Inf
4,5,6,7,8,10,11,15,16,19,264937.230605714,231185.454247669
2,3,4,7,8,9,10,18,19,20,141806.901259684,373640.515756512
3,4,10,13,14,15,16,17,19,21,206874.935730174,360727.895540004
1,2,4,5,9,10,12,15,16,17,173134.701809425,270755.067808744
1,6,7,8,9,11,15,16,18,20,190590.415509876,405686.348407546
1,2,8,9,11,13,14,17,19,21,190570.738697972,Inf
1,2,7,9,11,12,13,16,17,20,196921.616275087,365742.360960118
6,7,8,9,11,14,16,17,18,21,202287.222239693,371927.987912435
1,3,6,8,10,11,12,13,15,19,221570.829058266,348239.775566182
1,2,3,5,10,13,15,16,17,18,208825.825880034,302650.855214341
1,3,5,9,13,15,16,17,18,21,137767.562796383,432958.206932714
2,4,5,6,7,8,13,14,17,19,167860.147558072,302593.760498898
8,9,11,12,14,16,17,18,19,20,157906.778041001,369062.212991019
3,4,6,10,11,14,15,16,17,20,133292.432993199,332390.007577153
2,3,5,7,9,11,14,16,18,19,259968.146317654,269845.908053033
2,6,8,11,12,14,15,19,20,21,139600.670630707,448818.203611879
2,4,5,9,12,13,18,19,20,21,243630.456189626,354747.428341551
1,4,5,7,10,11,16,17,19,21,270243.73568575,204423.678123232
1,2,4,5,6,7,8,10,12,15,259391.464008747,275063.6979814
1,4,6,7,10,11,12,14,15,20,17935.5010995572,Inf
1,2,4,5,6,7,10,13,16,17,269422.907162145,256064.185887834
3,5,9,10,11,15,16,17,19,20,200879.954438147,223993.737851848
1,4,7,9,10,13,14,15,16,17,220008.777587241,334048.189061896
1,3,4,5,6,10,11,15,17,20,225723.687309645,243945.221709231
2,3,4,6,10,11,13,14,19,21,212316.672422534,329090.742427336
1,3,5,6,9,10,11,17,18,21,199962.382003488,228066.60442796
2,3,4,5,8,10,12,15,17,19,16448.6769579669,Inf
1,2,3,4,9,11,14,18,20,21,135577.567477674,Inf
1,5,8,10,11,12,13,14,17,20,225206.658200669,212752.166554523
2,3,4,5,7,9,11,15,17,19,213304.930615001,277320.320609991
1,5,6,8,9,10,11,15,16,19,175824.681952566,227525.965133029
3,4,5,8,9,10,11,15,18,21,218155.610850119,227317.505125074
2,3,4,6,8,10,11,12,13,17,243640.336707026,337177.178749889
4,5,7,10,11,12,14,17,18,20,236820.566520748,186904.371400739
3,5,6,8,11,12,14,15,17,18,176581.84105417,309863.223682309
1,3,4,5,7,9,10,13,15,21,230006.786029541,273032.943921887
1,3,4,6,7,10,13,15,16,19,148990.754994607,335018.300751488
1,3,6,9,11,12,13,14,15,17,185358.130210779,381556.60799006
1,2,3,4,5,6,8,13,16,20,71543.8432262145,385482.839320726
2,3,5,7,10,11,13,15,17,21,251174.939721157,221580.848244003
3,4,5,6,8,10,12,14,18,19,188559.861173682,282678.60682912
1,2,3,4,6,8,11,12,19,20,144402.445270399,Inf
3,4,7,8,9,10,11,14,16,18,257774.331623358,318377.436968301
1,3,8,9,13,16,18,19,20,21,84319.443004801,539581.715260112
1,2,4,7,10,12,14,15,17,19,88808.6852271238,606776.818126358
4,7,11,12,13,14,16,19,20,21,179550.124999461,361332.016588461
1,2,3,6,7,10,13,15,18,20,197007.82086451,376597.196682431
1,2,4,5,8,9,14,16,17,20,158776.407930565,Inf
1,2,4,6,7,10,13,15,18,21,196621.554712807,360945.292126656
2,6,7,10,11,12,14,16,18,19,232920.65369209,316762.879625172
1,4,5,8,9,12,15,16,20,21,142076.707801414,403399.19130849
4,8,9,11,13,14,15,16,19,20,142081.213088117,408707.780940007
6,7,8,9,10,11,13,14,18,19,226984.295727225,314129.651440672
3,4,6,8,10,12,15,16,18,21,168290.986635938,396363.231416199
1,3,4,6,9,11,13,18,19,20,177714.49499729,Inf
4,9,12,14,15,16,17,18,19,21,116567.925925243,395429.359572133
1,3,4,5,9,10,17,18,19,20,239810.555602635,281014.475385073
2,3,4,6,9,10,12,16,19,20,141436.041237726,397588.25462736
2,4,6,7,8,9,10,11,14,21,222211.719043004,304228.012793602
2,3,5,8,9,10,12,13,19,20,121599.829810727,314833.189549151
2,3,4,10,11,12,14,15,18,19,127896.631818186,338820.188303046
1,4,5,6,9,10,11,13,19,21,220638.115531861,220686.113927408
2,4,6,10,12,13,15,17,18,19,199456.383456289,360666.814780645
1,3,4,5,6,9,12,13,14,18,227604.873298717,331731.263501548
2,4,9,11,13,14,15,18,20,21,141909.605340138,Inf
2,3,4,5,6,8,16,19,20,21,252272.095051848,360696.597135086
1,4,5,7,11,14,16,17,19,21,232924.205028158,261552.025488565
3,4,6,7,12,15,16,19,20,21,95019.4091191228,458837.699274004
1,2,3,5,8,11,13,14,16,17,186642.397213505,300475.330830292
1,3,4,9,11,12,17,18,19,21,147582.371322381,Inf
4,5,6,11,14,15,16,19,20,21,231132.497542352,308209.139248149
1,2,4,6,8,11,14,16,19,21,41860.5972287789,Inf
1,2,7,8,9,10,11,15,17,21,168151.083825557,357615.996725241
2,3,4,5,6,7,8,9,10,16,4476.58247324237,359567.015732685
6,7,10,11,12,13,15,16,18,19,195546.808394505,333295.137966439
2,3,6,7,9,10,12,13,15,21,138472.339583475,363198.322118715
2,3,8,10,12,16,18,19,20,21,54295.1992934457,428719.949316547
3,4,6,7,8,9,13,15,18,21,133262.681507619,419964.380522191
1,2,4,10,11,13,16,18,19,20,6477.90973241694,Inf
1,3,8,9,11,13,14,16,18,20,148933.609965947,472553.805664486
2,4,8,10,12,13,14,17,20,21,111957.056874039,453524.402583717
2,3,10,12,14,15,17,18,20,21,152230.794400949,421532.238947024
1,6,7,8,9,11,12,13,18,19,216588.894864413,367270.077287641
2,3,5,7,8,10,11,13,15,19,254006.03808499,226748.05179519
3,7,8,10,11,14,15,17,18,20,131193.003788736,353851.218017157
1,6,7,9,12,13,14,15,16,18,183843.832145347,394269.227978353
2,4,6,9,11,12,14,18,19,21,166058.389852524,Inf
2,7,8,9,11,14,15,17,18,21,187392.725773988,Inf
1,2,3,6,8,11,13,14,15,16,163217.461752529,380778.496779452
1,2,3,5,6,9,16,17,18,21,169289.386428104,365200.113231915
3,6,7,10,11,15,16,18,20,21,208362.681356976,360249.361321397
1,3,6,7,9,11,13,15,19,21,82816.1332073275,399860.473161582
3,4,6,9,10,12,15,17,18,20,122784.19968193,402374.973737114
5,8,9,11,14,16,17,19,20,21,233667.492974509,291714.055627441
1,4,7,10,12,13,14,16,18,19,175342.862746396,328984.632793357
3,4,5,7,9,11,16,18,19,20,213963.197337056,300224.31980041
1,5,10,12,14,15,17,18,19,21,231333.802159445,273837.160682142
1,2,6,7,9,10,14,15,17,18,255949.290887416,344966.20337866
2,8,9,11,13,15,16,17,19,20,106426.134021553,Inf
2,4,5,6,7,9,10,12,16,19,188755.803418072,254842.147874443
5,6,8,9,11,13,14,17,19,21,201193.054926006,286677.969408985
2,6,10,12,13,16,17,18,20,21,181092.728642042,380597.228662383
2,4,5,6,8,9,10,18,19,21,205624.39259849,285887.670568355
2,6,7,9,11,12,14,15,18,21,169427.565568659,Inf
1,3,4,5,6,8,9,12,16,19,185542.598890721,334841.041311479
2,3,4,7,9,11,14,15,16,20,182320.641335556,Inf
1,3,8,9,14,15,17,18,19,20,158427.681459461,437508.156790525
5,7,9,12,13,14,16,18,20,21,182909.459468092,351187.716483581
1,5,7,8,9,12,13,18,19,20,188812.653629936,348602.569983531
1,4,5,7,9,14,16,17,20,21,214264.334706768,301821.338625417
1,3,6,8,9,11,13,14,16,18,168570.106648986,398066.13259942
2,4,7,8,10,12,14,18,19,21,35959.9576328125,519313.418254533
1,2,5,8,14,15,16,18,19,21,150283.322179058,392118.040040486
1,4,6,9,10,11,16,18,19,21,164601.034200449,331656.499886311
1,3,6,7,8,11,12,15,19,20,81934.6193587943,404673.911998669
1,4,8,9,12,13,15,16,19,20,87918.5870122111,478783.214329381
1,3,5,6,11,12,14,15,19,20,174617.486280984,Inf
1,3,5,10,11,13,14,16,17,19,174061.407651636,210626.051902302
1,3,5,8,12,14,16,18,19,20,159254.549668851,376135.2880822
3,5,7,10,11,13,14,15,17,20,259822.897445428,195946.852878407
2,3,4,7,10,13,14,15,16,17,143217.075331223,347857.945944874
1,4,5,8,10,11,13,17,20,21,177380.725377749,242163.131792898
2,4,7,10,11,12,13,14,15,16,209012.875568409,314709.720159078
1,2,4,5,6,14,15,17,19,21,215271.368678866,326076.082134127
6,8,10,12,14,17,18,19,20,21,53536.6386346947,477066.70909859
1,2,4,11,12,13,16,17,18,19,124862.967004607,Inf
2,8,9,12,13,14,16,17,19,21,107156.713060673,426942.275992557
2,5,7,8,9,12,14,19,20,21,201070.461934827,322586.39973492
2,4,6,7,9,10,13,16,19,21,202673.432775455,347167.541836379
1,2,7,9,10,11,13,15,16,20,63961.5689482414,Inf
2,3,6,9,11,13,16,18,19,21,144552.282058927,Inf
1,5,7,9,11,12,13,16,17,21,198947.541878896,280367.565919823
3,5,6,7,9,13,14,18,19,21,217126.459015847,328579.953176999
1,2,3,4,7,10,13,14,17,19,195978.818669972,544401.156952287
1,3,5,6,10,11,15,18,19,21,155372.473556266,260494.552332642
2,5,8,10,12,14,16,18,19,21,191856.000675153,281655.23943837
2,3,5,6,7,8,11,15,16,21,200576.711397609,330946.042880199
1,5,6,10,14,17,18,19,20,21,125005.344644801,309955.93790364
4,5,7,8,9,11,14,15,17,18,86595.9303845806,264537.185644117
1,2,4,6,7,8,10,13,15,20,213795.248895566,364004.425129815
2,3,4,5,6,8,11,13,19,20,222401.049271724,322014.798467229
1,2,4,7,8,9,11,14,19,21,199464.816126036,Inf
3,8,10,12,13,14,15,16,17,18,109947.274990306,402012.503182266
3,4,7,9,10,12,14,15,18,21,143918.495905465,354707.695673543
2,6,8,9,11,12,13,16,17,21,119951.417592299,Inf
1,2,3,5,7,11,12,15,17,19,236693.688142246,284012.493729492
3,5,6,7,9,11,12,17,18,21,199214.656586216,292576.963389289
2,4,6,8,9,11,13,18,19,20,136107.176250912,Inf
3,4,10,11,12,15,16,17,19,21,222711.821501156,335964.599458766
1,2,3,4,6,10,13,14,16,20,130748.333755614,411029.822694101
1,2,7,9,11,12,13,15,19,21,31040.5096627794,NA
5,8,10,11,14,15,17,19,20,21,241953.298857573,207918.142535296
1,4,6,7,8,9,13,14,15,17,181511.124183642,370322.594254455
1,4,5,7,8,10,11,13,16,17,261056.72403116,217088.395800508
2,5,6,7,10,13,14,16,17,21,262308.908320932,257125.353376785
1,3,8,10,11,12,13,15,18,21,160765.879910098,413501.553525519
2,3,5,7,8,11,13,14,16,20,228652.037418572,298454.161255005
1,3,8,9,10,11,13,14,15,16,103856.763180974,383257.929468702
1,2,4,11,13,16,18,19,20,21,29338.8787414793,Inf
1,2,5,6,11,12,15,16,17,20,164681.130490092,Inf
1,3,4,5,7,8,9,10,16,21,216876.813120425,277588.787063668
3,5,9,10,11,12,13,15,17,18,239292.193320928,223292.90362381
1,4,5,7,11,13,14,16,17,21,231913.219914847,269383.108557711
1,2,6,7,13,15,16,18,20,21,22310.3246586223,796801.696181202
2,4,5,6,8,10,13,17,18,19,252553.573276135,288643.780884033
2,3,4,5,8,9,11,12,17,21,180410.698991142,307816.170252413
1,2,12,13,15,16,18,19,20,21,13395.4575441858,Inf
5,7,11,13,14,16,17,18,19,20,155692.326765027,277258.762214601
2,3,4,7,11,12,17,18,19,20,144637.587375115,361251.075095835
2,5,10,11,12,13,15,16,18,20,205169.071034893,243154.609960314
1,8,9,11,12,13,14,17,18,19,195244.927226649,374775.971735437
2,3,4,6,10,16,17,18,20,21,185064.162960888,372376.600808327
1,3,5,6,8,13,15,17,19,20,41933.7653027836,433381.398012527
4,5,8,10,11,15,16,18,20,21,217012.321091883,258471.930202302
1,4,6,7,9,10,14,15,16,20,226378.140829831,350595.882980412
3,4,7,9,12,13,14,15,17,20,8040.58732921567,1371315.86572213
6,7,8,11,13,14,15,17,19,20,204369.750484745,365308.195660543
2,3,5,6,11,16,17,19,20,21,175377.919537213,335094.510177602
1,4,7,8,9,13,14,15,18,21,165510.000836888,407372.657148739
1,3,4,6,8,10,13,17,19,20,187339.246659738,349537.710010023
2,3,6,7,8,10,14,15,18,21,160006.294220939,370616.781227748
2,4,6,7,8,14,15,16,20,21,163115.835271738,411173.023015509
1,5,6,7,8,9,10,14,17,21,242970.421694571,244773.57242775
7,8,11,12,15,16,17,18,19,21,168646.701348586,364526.439662643
1,3,4,7,8,14,15,16,17,18,81819.459491482,413751.145947692
1,2,5,7,11,12,14,17,20,21,215052.024881243,269754.383715819
1,4,5,7,8,12,13,18,20,21,189006.771034628,333376.43082909
1,2,4,8,10,11,17,18,19,20,165331.939373706,335730.917032709
1,3,7,8,9,11,12,13,15,21,144296.098896041,412010.529734145
2,5,7,8,11,14,16,17,20,21,238818.692745847,285628.389773446
1,3,8,9,10,11,13,16,18,21,166598.5389915,380222.615893114
1,4,6,7,9,10,13,16,17,21,191883.977483314,326813.965767099
1,2,3,8,11,14,15,16,20,21,134008.489215901,426746.811955956
1,2,3,7,10,11,14,16,18,19,241705.082707345,320051.426881763
1,5,7,8,9,11,14,15,16,17,151242.231211744,270323.295604433
1,5,6,7,8,9,14,15,19,20,154145.75672651,328958.303669997
1,7,8,9,10,11,12,14,15,16,11279.6382577215,Inf
3,6,7,8,11,12,15,16,17,19,159485.948556805,360078.057305323
1,2,5,8,10,12,15,16,20,21,8414.74073535516,Inf
3,4,5,6,9,15,16,17,18,19,238213.615385267,342991.59716703
2,6,9,10,12,13,14,18,20,21,177867.970638992,378784.968575719
1,2,4,10,13,16,17,19,20,21,126653.263258074,365073.624529414
2,5,8,11,13,15,16,18,19,21,205090.870879915,347519.634661749
1,5,6,7,8,11,13,14,19,20,216183.82774589,288327.757426491
2,3,5,7,9,11,13,19,20,21,219397.622952078,298731.728106609
1,2,4,6,7,12,14,15,16,17,72462.5785395447,595317.731756804
1,2,3,4,6,9,10,18,19,21,179703.13279984,380987.738440652
3,5,7,8,10,12,13,14,17,18,266527.059707105,266360.474620916
2,3,5,6,8,9,11,13,16,18,227823.977706582,320433.502244634
2,5,6,8,13,15,16,18,20,21,105050.234060832,496781.300896379
1,3,4,6,12,14,15,16,18,20,91322.2743865406,Inf
2,4,7,8,11,12,13,14,16,21,185211.01024913,371856.056298924
1,2,4,7,10,12,16,18,19,21,193350.140832974,342341.744630935
1,2,3,6,7,9,12,14,16,19,131497.251071532,416842.088621131
5,7,9,11,12,13,14,16,19,21,210260.770911391,272864.145874033
4,7,10,11,13,14,15,16,18,21,191430.506075691,329117.531858214
3,4,9,10,11,12,13,15,17,21,198032.89566997,335040.617026982
5,6,7,8,13,14,15,16,18,21,169976.478437964,362463.726541897
1,2,6,7,11,12,14,16,17,19,24226.9804596472,Inf
1,3,4,6,8,11,13,16,17,18,136448.327931098,362367.133521647
1,2,3,4,6,9,13,16,17,18,152783.538255589,408984.007001223
2,3,4,7,9,10,12,15,18,21,98194.621525958,427113.30427566
1,3,6,10,11,13,15,17,19,21,198830.891448286,338095.155398784
4,5,6,7,8,12,14,15,16,20,209761.885051711,333390.388549672
1,6,8,9,12,15,17,18,19,21,120145.962168597,449172.635710193
1,2,3,11,12,13,14,15,19,21,172954.953152369,396407.623908772
1,3,4,10,11,12,14,17,19,21,146457.544331127,306001.920657783
1,2,4,5,8,10,11,12,19,20,217974.545602157,234214.813104816
2,3,4,8,10,12,13,17,19,20,199829.184212466,361952.263697866
1,2,4,6,7,9,11,17,20,21,171292.003882068,368942.71345299
5,6,7,10,12,15,16,17,18,20,99917.1686812299,277034.504678732
1,5,6,10,11,12,13,17,18,21,198337.768458678,244175.849407684
2,3,4,5,7,10,16,17,19,20,22139.4434718659,364750.417724747
3,5,6,7,8,11,13,14,17,20,165703.522982681,291898.355651923
1,6,7,8,9,10,12,15,18,21,178711.628501503,375598.441021126
1,2,3,4,5,7,8,14,17,20,165650.274189502,318629.72611038
4,5,6,8,9,10,12,13,18,21,250880.967918306,295282.98826209
2,4,5,6,7,12,13,17,19,21,205675.383480005,289646.093681475
1,6,7,8,9,12,16,18,19,21,69469.7813105888,442361.262940523
2,5,8,12,13,14,15,18,19,21,218727.641231161,354848.884983945
2,3,6,7,9,12,14,17,18,20,58419.3028851725,658178.802147093
2,3,5,7,9,13,14,15,17,19,143086.306903172,Inf
1,7,9,10,11,14,15,16,19,20,41237.6777856833,449992.472651121
1,3,4,10,11,14,16,19,20,21,152761.275695747,341368.657893268
2,3,5,9,11,13,18,19,20,21,198917.808588098,331241.528496606
1,4,5,8,9,11,14,16,17,20,187441.691055758,284180.947020391
1,6,8,9,12,13,14,16,18,20,143676.241815596,488466.3085952
1,2,5,7,8,11,12,14,17,21,216601.081120287,275337.632507809
1,2,3,7,8,10,11,16,18,19,258606.407758502,339738.613699148
1,2,5,6,8,10,12,14,15,20,197229.74000637,277994.956790894
2,7,8,9,10,11,14,15,17,18,99822.2117386619,Inf
4,6,8,13,14,16,17,18,20,21,59442.9409736015,517748.755868683
3,4,6,8,9,10,12,14,15,20,100197.277067568,407172.648838393
4,5,7,10,11,14,16,18,20,21,220274.966666667,201537.474011409
1,4,5,8,10,15,17,18,19,21,101120.881760583,Inf
