V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse,bestlam_numpred
2,5,7,8,10,12,15,16,0.297468703627965,0.504779699850792,2
1,2,3,5,6,7,10,11,0.33239015786413,0.608174850372425,0
2,3,6,7,8,14,16,17,0.210342951756044,0.56704637736751,0
2,4,5,8,9,10,11,14,0.308692245097793,0.660734674212379,1
1,3,4,11,12,13,14,16,0.312836529897737,0.749080254239545,0
1,2,8,11,12,14,15,16,0.31591561181076,0.36639207016621,0
1,3,4,5,6,8,9,10,0.282018952237392,0.789185124004251,1
1,2,4,5,8,10,13,17,0.00557760305480732,1.29768989966982,8
1,4,7,8,11,12,14,16,0.468464836041587,0.705045936492784,0
1,3,5,6,8,9,12,16,0.225453357649389,0.841823197465181,0
1,2,5,9,11,12,13,15,0.349957005012069,0.607842467725422,0
1,2,3,7,10,13,14,15,0.263740402218336,0.652768254898445,0
1,2,3,4,7,13,16,17,0.261304227239193,0.864721165630452,2
2,3,4,6,7,9,11,13,0.165396221408938,0.82459721836326,0
1,3,5,7,8,10,11,16,0.277258349783602,0.535898686877232,0
2,4,6,10,11,13,15,16,0.135365067240355,0.806344597122298,3
2,5,8,9,11,13,14,16,0.00475869388585621,1.96089963481069,8
2,4,5,8,9,12,16,17,0.359068655539351,0.659779186035954,1
2,3,4,5,6,7,13,16,0.243899757352203,0.743219876493909,0
2,5,6,7,8,9,11,13,0.273427991324859,0.695738138400541,1
1,3,5,8,9,13,14,17,0.273803783038149,0.672795910909423,0
6,7,8,10,11,12,14,16,0.345147785191083,0.437584590863541,0
1,3,6,10,12,13,15,16,0.198044882876575,0.573938853879298,1
1,2,5,7,9,12,15,16,0.363263565138633,0.553081958683138,1
4,5,6,8,9,11,13,17,0.191631321754094,0.812041546762585,2
1,2,3,4,5,6,10,12,0.363852887786146,0.691530553419723,0
2,3,4,5,9,12,15,17,0.289199173488388,0.78208810566298,0
1,2,3,9,13,14,15,16,0.182577414797046,1.21848607880503,2
1,2,9,10,11,13,14,17,0.376681177734909,0.588480111496062,0
3,4,5,6,13,15,16,17,0.403463468251899,0.689467984227096,1
2,3,6,10,11,13,15,17,0.336725127879981,0.579939128378015,1
3,4,5,12,13,15,16,17,0.388374183347193,0.691132708699297,0
3,4,5,7,10,11,12,17,0.00439704912178902,0.871059590012553,8
1,2,6,7,9,10,14,16,0.246235964980208,0.710213467614416,2
4,5,7,10,12,13,14,16,0.201508797244495,0.875290397658891,2
2,4,5,6,9,10,14,15,0.0220619856765447,0.840043016891022,7
4,5,8,10,14,15,16,17,0.215624145220359,0.829923981401997,2
1,4,5,7,13,15,16,17,0.257218604264569,1.01685759074102,2
4,6,7,8,11,12,13,14,0.265630422551551,0.699057714637365,0
5,6,8,9,12,15,16,17,0.00433471309534355,2.01738404933516,8
1,4,7,9,14,15,16,17,0.37241598962191,0.786147247269929,0
2,4,7,8,11,13,14,16,0.207969757173263,0.740255767333379,1
1,3,5,8,10,11,15,17,0.341046197571145,0.491087665077296,0
3,4,7,8,12,15,16,17,0.421713584611317,0.646681447351306,1
2,3,4,8,10,11,12,16,0.306768823281476,0.653296426021639,1
1,2,3,4,5,14,16,17,0.0315340279830945,1.03520354918078,5
2,3,4,7,9,13,15,16,0.130133205758916,1.30899486019258,2
2,5,8,9,11,12,15,16,0.39571397134376,0.705438333017851,0
2,4,5,6,10,11,14,15,0.475763462187195,0.568994977730757,1
1,2,4,8,10,13,15,17,0.00640455812436057,1.23781176732755,8
2,3,6,9,10,12,14,17,0.275207110316589,0.798182256789839,0
1,3,5,6,12,13,15,16,0.241267733067295,0.572761763079997,0
3,4,5,9,10,12,14,16,0.0484899005145246,1.65099026460209,5
1,3,4,7,9,11,12,13,0.17871079003285,0.814460581641333,1
1,3,6,7,10,11,13,17,0.280258460951345,0.635869319582007,0
4,6,7,8,10,13,15,16,0.0715737437198534,1.01908310785923,2
3,6,8,10,11,12,13,15,0.260161850037736,0.626279465057241,0
3,4,5,8,13,14,15,16,0.405094605121688,0.688307523117195,0
2,6,10,11,14,15,16,17,0.31665885134008,0.427271376303442,1
2,3,8,10,12,14,15,16,0.360424504476461,0.522402901680741,0
1,2,3,5,9,10,14,16,0.280542278927223,0.655392874740196,1
2,7,8,10,11,13,14,15,0.0152590646953981,2.20077162055307,8
2,3,4,5,10,11,13,17,0.0877499416574426,0.963262750605189,5
1,2,3,6,7,8,9,17,0.228572237087647,0.781270890334976,0
1,2,6,7,8,10,11,17,0.345773609119135,0.479759330574914,0
1,4,5,7,9,12,14,17,0.387518745210692,0.718587012327577,0
2,5,7,9,11,15,16,17,0.431668807356312,0.539760900937945,0
2,3,8,9,11,13,15,17,0.344109967046191,0.763568556658115,1
1,3,5,6,10,11,14,16,0.280332867586472,0.543785757895434,0
2,6,7,9,11,12,14,17,0.359333713995885,0.651319014576779,0
3,6,8,11,13,14,15,16,0.338125849348261,0.577001797715029,1
3,5,7,9,10,13,14,15,0.342264723771278,0.683542685787062,1
1,5,6,7,8,13,15,17,0.321144256024266,0.536385366733992,0
4,6,7,8,9,13,15,16,0.223590957623482,0.750415230171044,1
2,6,7,8,12,14,15,17,0.353124634869843,0.431892692335996,1
1,6,7,9,14,15,16,17,0.432202255594375,0.546505844159994,1
3,7,9,10,11,13,14,15,0.347231599764303,0.679283487002383,1
1,2,3,4,10,12,13,17,0.121377907014592,0.993181237596197,3
1,2,3,5,6,7,8,12,0.345549356474388,0.672460849201003,0
2,5,8,9,10,11,14,16,0.341000743650158,0.580219432039807,0
1,2,4,8,9,10,12,14,0.361618660206512,0.684354750381363,0
5,6,7,9,11,13,16,17,0.00485756269247658,1.54198047159584,7
4,7,8,9,12,14,16,17,0.356746782274682,0.674861323507589,1
1,4,5,8,10,11,14,16,0.412038256645706,0.670015842302818,0
1,4,5,8,10,11,13,17,0.00562277285450861,1.41494329818878,8
2,3,4,7,10,12,15,16,0.21973530566587,0.740447840734273,2
2,3,4,7,10,11,13,17,0.073731134298681,0.901661349451033,6
1,2,5,6,11,13,15,16,0.221991144838627,0.468837185882898,0
3,5,7,8,9,11,14,15,0.304639950100344,0.73068380862009,1
1,3,4,5,6,11,12,13,0.317489858716796,0.724916077160367,1
1,4,7,8,10,13,14,17,0.0392903979603551,1.11480378324896,6
2,3,6,8,11,12,13,17,0.306511707773798,0.710633980540012,0
1,4,5,9,10,12,14,17,0.0485320980981843,0.889012331766167,6
2,6,7,8,10,13,15,17,0.280905737393393,0.524571704760514,2
1,3,5,7,10,13,14,16,0.278719365414154,0.683408673575006,0
1,3,6,7,8,10,15,16,0.332670120279046,0.569552033507057,1
2,5,6,7,8,13,14,17,0.304831196822506,0.491354469485395,1
1,2,3,7,8,10,11,15,0.359602983745427,0.548685032622519,1
3,6,8,9,10,12,13,16,0.0969890580570691,0.925829061229909,5
3,4,5,7,8,9,11,16,0.296323351911985,0.757859261641579,1
3,4,6,7,11,12,13,16,0.275737370774214,0.73553962894322,0
2,3,5,8,9,10,11,13,0.247564024364354,0.790292004998512,0
1,6,7,9,11,12,14,17,0.325173649792835,0.583418236918289,0
1,2,6,7,10,11,12,16,0.355596633853475,0.481174889115841,0
2,5,7,8,10,12,13,14,0.352853221708861,0.502393199574436,0
1,3,8,10,12,13,15,16,0.306914539640362,0.559810643277503,0
1,7,8,9,10,11,12,16,0.384696464815922,0.568156456974596,1
1,2,5,12,13,14,16,17,0.293222568589456,0.468071386403419,1
1,3,6,7,8,11,15,16,0.315375813320671,0.577326803464076,1
1,6,10,11,13,15,16,17,0.328319134879925,0.513922228805607,0
3,4,10,11,12,15,16,17,0.0936286955826705,0.781260116327181,4
2,3,4,8,13,14,15,16,0.416764031846931,0.694727327092359,1
2,5,7,11,12,13,14,16,0.33026975163597,0.47071882593755,1
2,3,4,5,10,11,15,16,0.0491783012164432,0.842911193642039,6
2,7,10,12,13,14,15,17,0.42237788361399,0.554970607837395,0
1,2,3,8,10,12,13,14,0.287112091830496,0.582172639719205,1
1,2,3,8,9,12,13,17,0.263995453413218,0.743153972722162,1
1,2,4,8,11,13,16,17,0.252568321296487,1.03896630272579,1
1,4,6,8,10,12,14,15,0.00500497295834733,1.62138565316833,8
3,7,8,10,12,13,14,17,0.316597106927892,0.582570539598905,1
1,5,6,10,11,14,15,17,0.417308401043277,0.386379585183729,0
1,4,5,8,12,14,15,16,0.423816419982157,0.601881679870802,0
2,4,5,6,7,9,14,17,0.140405131253465,0.93547222064684,3
2,4,5,7,8,11,16,17,0.446718375604022,0.596833249643962,0
6,10,11,12,14,15,16,17,0.453188943919776,0.348025607599063,1
4,5,6,7,9,12,14,15,0.329295153118173,0.676817816541911,1
1,2,3,4,7,10,11,17,0.377592022798578,0.740378290912801,0
2,3,4,5,10,13,14,16,0.297234015727589,0.745031708535514,1
1,3,5,6,9,10,11,15,0.161782055677501,0.848684270487579,3
1,3,7,12,13,14,15,16,0.280957837433981,0.617053243730848,0
1,2,5,6,7,8,11,13,0.24577912842488,0.554980006647101,0
1,8,10,11,12,14,16,17,0.346978836427698,0.388267425639637,0
1,3,4,9,11,13,16,17,0.00805340584252382,1.1032238036529,8
2,3,4,5,6,10,12,15,0.377264344538558,0.677836870977762,0
3,6,7,8,9,11,13,14,0.139211795695723,1.01024460446139,3
1,2,6,9,13,15,16,17,0.33190628594228,0.588479028781536,1
1,4,6,11,12,15,16,17,0.351086143414853,0.812004884535626,1
2,3,4,9,13,14,16,17,0.295973118616523,0.753367701762763,1
4,6,7,9,10,11,15,17,0.0408750823584914,0.872909628750293,6
2,3,9,12,13,15,16,17,0.184584323579133,1.15632097843418,2
8,10,11,12,13,14,15,17,0.396197690770931,0.396476450860276,1
1,3,4,5,10,12,13,15,0.370602560147427,0.758725908953912,0
5,6,7,9,11,12,15,17,0.39901475824977,0.63936527238065,1
1,4,5,6,8,10,14,17,0.0778224750814443,1.36194607486207,5
1,6,7,9,10,11,16,17,0.383829780755112,0.579709001219779,1
3,5,9,11,13,15,16,17,0.188566636203461,1.01508560311583,2
5,6,7,12,13,14,15,17,0.369995742549485,0.483289546574268,0
3,5,9,11,12,13,14,16,0.214408328254256,0.712111086077279,0
3,4,5,8,10,12,15,16,0.447737931041999,0.615445387511718,1
2,7,8,9,10,11,14,16,0.376403659418221,0.567711562343918,1
2,6,7,8,11,12,14,17,0.308321932435258,0.476346259018381,1
8,9,10,11,12,13,14,17,0.275568357317029,0.623745926879196,1
3,5,9,10,12,13,15,17,0.228477285709043,0.905377090917239,2
1,3,4,5,6,8,9,16,0.284485976323342,0.78913527130514,0
6,7,8,9,10,12,14,16,0.348194583148264,0.600192017425875,1
1,5,7,8,10,13,15,16,0.365675464643337,0.644393310102875,0
1,3,4,5,9,10,13,16,0.208895969903726,0.800178068770402,0
2,3,4,5,6,10,13,17,0.172639991866344,0.858255307457184,3
1,2,4,6,10,11,12,17,0.315462308661421,0.831206772307775,1
2,3,4,5,6,9,14,17,0.147994449541634,0.891374203077312,2
2,7,8,10,13,15,16,17,0.315225075644406,0.68093316825418,1
1,7,9,10,12,13,15,16,0.212278890176184,0.81623670639007,2
2,4,5,6,14,15,16,17,0.222622837308044,0.92883528716864,2
7,8,9,11,13,14,16,17,0.0713610745175613,1.14765310728696,4
3,4,5,11,12,13,14,17,0.00428045590350084,1.50145148923502,8
3,4,5,8,13,15,16,17,0.419569249905317,0.675837127068515,0
4,7,8,11,12,13,14,15,0.288055965396467,0.721081170042832,1
1,3,4,5,9,10,14,15,0.234452491995205,0.744164334307658,3
1,3,6,7,8,12,13,16,0.213003108292973,0.622059740554929,1
4,5,7,8,10,12,13,15,0.0388202593204616,1.06760718561006,5
4,5,8,10,12,13,14,16,0.301698622655195,0.717073673665766,1
3,4,5,6,10,11,13,17,0.111469203252616,0.929109839471762,2
1,3,4,6,8,15,16,17,0.256053626872645,0.981181905523266,1
4,5,8,9,11,13,14,17,0.105005004419151,1.03130933336759,5
1,2,7,8,12,15,16,17,0.401357850772901,0.418258745611908,0
2,3,5,8,9,11,12,14,0.185475285761895,0.919496797777971,1
2,3,5,6,11,12,15,17,0.33170485306859,0.740757502497692,0
1,2,5,11,14,15,16,17,0.359408148479069,0.330067055222976,0
2,4,5,8,12,15,16,17,0.501939317804759,0.520456878729808,0
2,4,5,6,7,11,13,17,0.224795009597213,0.795056164632914,1
4,5,7,8,10,14,15,17,0.157867047271044,0.874266613486102,3
6,7,8,10,12,13,15,16,0.39457246577027,0.523584114719307,0
2,3,4,5,7,8,9,17,0.295356038345411,0.772439465748778,1
1,2,6,7,9,13,14,15,0.00484269060573706,2.0034725030413,8
1,5,7,8,9,13,14,17,0.216586982744437,0.736779879451993,2
2,4,5,11,12,13,14,15,0.346022637813773,0.608718988086917,0
2,4,7,8,10,13,15,16,0.124531056466435,0.931307571779707,2
3,4,8,10,11,12,13,16,0.263502555153179,0.76767569471956,1
4,5,6,10,12,13,15,16,0.386383657183978,0.677403518282137,0
1,3,6,9,10,12,13,17,0.19113659850364,0.713001467855341,0
1,4,9,10,11,13,15,17,0.0253466844137732,1.51986136022434,5
1,4,7,9,10,12,16,17,0.00508398606506752,0.907018284855409,7
1,2,3,4,7,10,13,15,0.246636906855738,0.8694825324963,0
1,5,6,10,11,14,16,17,0.294022665522276,0.403199989884364,0
4,7,9,10,11,12,15,16,0.108549688539688,0.837335248593181,3
1,5,8,9,11,12,13,15,0.324367579089262,0.596098886266407,1
3,5,9,10,11,12,13,15,0.297813033916577,0.712062265484119,0
5,6,7,8,9,10,14,17,0.326041337856857,0.570939299014859,1
1,4,9,11,14,15,16,17,0.416467573743198,0.681085957114492,1
1,5,7,10,13,14,15,16,0.00646941927082184,2.34075690397428,8
2,3,4,6,8,12,16,17,0.221772071536222,0.857245293265699,1
2,4,5,6,9,10,13,15,0.0636102214978673,0.833876927869015,4
3,4,5,8,9,10,11,13,0.263056708683693,0.775925843400209,0
1,2,3,5,6,7,9,16,0.294546518400447,0.761423949624804,0
5,6,9,10,12,13,14,16,0.289178810822317,0.58476488354062,0
2,5,6,7,8,12,14,17,0.409067942588319,0.465941385620849,0
3,4,7,8,10,11,14,17,0.358946285211847,0.690729842980732,0
2,3,5,10,12,14,16,17,0.304448080174218,0.548481843514454,1
3,5,7,9,10,11,14,15,0.381902825795563,0.653914597193633,1
2,3,5,6,7,9,12,17,0.225017470145562,0.860881597397965,0
3,7,9,12,13,14,15,17,0.0920230401720824,1.06933651450621,4
1,2,3,5,7,11,12,13,0.280881982862669,0.612759829951166,1
1,6,7,8,9,11,16,17,0.297587825818179,0.584684593659674,0
1,4,7,8,12,15,16,17,0.18661658641684,0.984840715652895,2
4,6,8,10,12,13,15,16,0.405611837721412,0.674663666183878,0
1,3,4,6,7,11,13,14,0.260503590205823,0.810586967929308,0
4,5,9,10,12,15,16,17,0.153664564150729,0.736862786315165,5
1,2,7,10,11,12,16,17,0.386162480371617,0.473257290358055,1
1,2,4,5,11,15,16,17,0.481469176531067,0.628321410959481,1
1,3,5,8,9,14,15,16,0.292204027207085,0.660096512345077,0
3,5,6,7,11,12,14,16,0.299661141880456,0.621662978947871,1
2,4,7,8,9,10,12,15,0.0858397748129323,0.853394526246721,3
1,2,5,6,8,9,11,13,0.28256155989179,0.698045627734927,1
1,2,4,6,9,10,16,17,0.175882632680476,0.948571449676781,2
3,4,7,9,10,11,15,16,0.185844557922405,0.772973435462256,1
1,2,3,4,5,7,8,9,0.295334025813997,0.779053833097608,1
1,3,6,7,9,11,12,16,0.0205701672265769,1.3872572054701,6
2,6,7,11,12,13,15,16,0.348055380355464,0.491741757444921,0
1,4,5,6,7,12,13,14,0.00345778472565146,2.16132094353612,8
1,2,7,8,9,13,14,15,0.354283619084159,0.615019571161434,1
1,7,8,9,11,13,14,17,0.233104507441142,0.704819161119601,2
1,2,5,6,10,11,12,15,0.394911934959437,0.458630307898833,0
1,5,7,9,10,14,15,16,0.0483993743845396,1.19371208709056,5
1,3,4,5,6,10,12,15,0.434509727615793,0.672113511419927,0
1,3,5,7,11,12,14,16,0.231491659104232,0.622446777036927,1
1,2,6,7,11,12,13,14,0.294031711552991,0.543852634246981,0
1,5,10,11,12,13,15,16,0.324364149340064,0.494331058756003,0
1,2,3,4,5,8,13,14,0.349563339771763,0.725615373366061,1
2,6,7,8,9,10,14,17,0.318400207327041,0.594782626029393,0
2,3,7,9,11,12,13,16,0.291588857753022,0.733363147533044,1
1,6,7,8,9,12,13,17,0.307059765841592,0.629415495366495,0
2,3,4,7,12,14,16,17,0.108005010742674,1.23617377382051,3
2,3,6,10,11,12,14,15,0.328100754717003,0.635532310327046,0
1,3,7,9,11,12,15,16,0.198317870597192,0.723729108376267,2
2,4,7,8,9,12,13,17,0.186234913506135,0.753617238069425,1
6,7,8,9,10,12,13,14,0.323842859921182,0.623123831736543,1
2,3,4,8,11,13,14,17,0.224094462878202,0.762822929600245,2
2,5,10,11,12,13,15,17,0.376130458735384,0.392630070799153,1
1,5,6,12,14,15,16,17,0.359923994373225,0.361329220701392,0
4,7,12,13,14,15,16,17,0.282231541626425,0.837388936509782,0
1,3,4,6,10,15,16,17,0.414349109000293,0.750173735168542,1
1,2,3,4,5,9,11,16,0.298119329643195,0.763387024744,0
2,3,4,7,10,14,15,17,0.253293539893081,0.72138035530156,1
1,2,3,4,5,8,11,17,0.0847190623247995,1.12362048108037,4
1,4,5,11,13,14,15,16,0.348879163936998,0.798854237412235,0
1,2,3,6,10,12,14,16,0.263002590415429,0.563854956873307,0
3,4,7,8,10,11,15,17,0.0476574950509592,0.862892967059687,5
1,6,7,8,13,14,15,16,0.292855773946997,0.589444240038433,1
1,2,3,5,9,11,14,15,0.304784272108317,0.743017706764492,1
4,6,11,13,14,15,16,17,0.264838143442162,0.831361669260365,1
1,2,5,6,13,14,15,17,0.249021385184515,0.458067802533522,1
1,2,5,6,10,11,12,14,0.358003868375453,0.454657460643595,1
2,3,4,7,8,12,16,17,0.415870396233992,0.656640720320559,0
1,5,7,9,11,13,14,16,0.342581607398569,0.618701475035105,0
1,6,7,8,10,11,12,13,0.282956771962303,0.594232307309263,0
4,8,9,10,11,12,14,16,0.00610159180656899,1.53686989308651,8
2,5,7,10,11,12,13,16,0.349915908654249,0.517320048961262,1
1,2,4,5,6,11,12,17,0.223673090785483,0.945349898612511,1
1,2,3,4,8,9,16,17,0.00472765297936243,0.933322083574654,8
2,4,5,7,10,11,15,17,0.260750788319575,0.725209942548444,1
2,3,7,10,11,14,15,17,0.425995780358503,0.498610391422006,1
2,3,4,7,8,9,13,14,0.258040192180828,0.793894498158953,0
1,4,8,9,12,13,15,16,0.228981584054357,0.724006377525991,1
1,2,4,6,9,13,15,17,0.157559131792042,1.05953246182867,2
4,5,7,10,11,13,14,15,0.332514542446027,0.821820089790709,1
1,4,6,8,9,11,13,15,0.21221572340524,0.733058717241336,1
4,5,6,8,10,11,12,14,0.412993840220927,0.574921854304037,1
2,3,6,7,11,12,13,15,0.266367807762167,0.653321018720271,0
4,7,9,10,12,13,15,16,0.208382041788418,0.795584709259157,1
1,4,5,7,8,12,15,17,0.510055612504878,0.66591331687324,0
3,5,6,9,10,12,14,17,0.260498775364891,0.767484758324359,0
2,5,8,10,11,13,14,15,0.394268808146449,0.412220566657072,0
1,3,5,9,10,12,13,16,0.225823847528928,0.669766871146306,0
1,2,3,9,11,13,15,17,0.347398261786088,0.687929137630516,0
4,5,8,9,10,13,15,16,0.265429249468646,0.701026098449195,1
3,4,5,6,12,14,15,16,0.382233751780267,0.636088255499467,1
1,3,7,9,10,11,13,17,0.234642418764789,0.712051120178573,1
1,2,4,7,8,9,10,16,0.363444922983204,0.751424975532993,0
4,5,8,9,12,13,14,16,0.282745592863688,0.69026492479299,0
1,8,10,11,12,13,15,17,0.369394035665343,0.468405377543055,0
1,3,10,11,12,13,14,15,0.250500524401654,0.563252174023265,1
1,5,6,8,12,13,15,17,0.256815683092116,0.467527176990078,1
4,5,6,8,9,11,13,15,0.228780333876198,0.709484929347165,0
2,3,5,6,8,12,16,17,0.269974548569711,0.719287342145339,1
1,3,7,8,9,10,13,16,0.335774123801673,0.698207776825101,1
1,2,5,11,12,13,14,17,0.323316846815156,0.444866596188315,1
2,4,6,7,8,9,12,16,0.273026962067458,0.719778144573693,0
1,2,7,9,12,13,16,17,0.291227661286534,0.654060183427398,1
1,2,3,5,6,7,8,17,0.211459105983914,0.610631517611473,0
2,7,10,11,13,14,15,16,0.414017236672996,0.568940476609141,1
1,3,4,8,13,14,16,17,0.173122086789811,0.972604589292452,3
1,2,4,10,12,13,14,16,0.29747640827419,0.836239257455074,1
3,7,8,10,11,12,13,14,0.244639808552699,0.581271485700239,0
4,5,6,8,10,11,14,15,0.48103668959153,0.563035381794179,1
1,5,6,10,11,13,14,15,0.286025075629135,0.496728069567487,1
1,4,5,9,10,14,15,16,0.410777235708213,0.71168819158373,0
4,6,7,9,11,12,15,17,0.154763245042987,0.766276467925878,3
2,4,5,9,11,15,16,17,0.251447390211494,0.644450716457129,3
2,3,5,6,8,9,11,15,0.118136957764028,1.11719335143173,3
2,4,7,9,10,11,14,15,0.0262491846754168,0.963835275795909,6
1,4,7,9,12,13,14,16,0.2025553572338,0.865125331215422,0
3,4,5,7,11,15,16,17,0.389513550782655,0.648657090410366,0
1,5,7,9,13,15,16,17,0.296690654200701,0.696724800680364,1
2,5,6,9,10,12,14,16,0.00453228129028556,1.6796267738481,7
1,3,4,9,10,12,14,15,0.247441025478754,0.758238060445645,2
4,5,6,7,10,13,16,17,0.304376452922666,0.835084383354913,0
1,2,3,7,9,11,15,17,0.236370516543732,0.701918878208248,2
1,6,8,10,12,13,15,16,0.296373495063656,0.498856730758153,1
4,6,7,10,12,13,15,17,0.231793633313994,0.764188591645234,2
2,4,6,8,11,14,15,16,0.366594277113211,0.552942057900625,0
4,7,9,10,11,12,13,16,0.287251035080322,0.794525824377075,0
1,4,8,10,12,14,16,17,0.0936498744303131,1.12882233794896,3
