V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse,bestlam_numpred
2,4,5,9,11,13,14,17,18,21,71293.5234970734,375366.342671112,2
2,3,4,5,6,11,15,16,17,20,2235.54910704407,836980.253023143,10
1,3,4,5,8,9,13,16,17,19,193601.26698723,309827.969771289,0
1,6,8,9,11,13,15,18,19,20,129446.577869673,382944.798545775,3
2,3,5,7,11,12,13,15,19,21,117570.232053256,341024.031356317,2
3,4,5,6,10,12,13,14,19,20,99181.24645156,367630.795136879,2
1,3,10,15,16,17,18,19,20,21,219043.642387994,366699.734851858,1
1,4,6,7,10,11,15,17,18,20,134279.59725703,336946.65515843,0
2,6,9,10,11,15,16,17,18,19,137009.558096858,354735.299382358,0
2,4,8,9,10,11,13,14,19,20,141324.720342145,398522.11072926,0
2,3,4,7,8,9,11,12,14,17,191543.450084712,353454.454531375,0
2,3,4,5,7,12,15,16,18,20,237521.616975819,379697.77313257,0
1,2,3,6,9,10,13,17,19,21,176434.421518241,281567.247336204,0
1,2,4,6,7,10,13,17,20,21,132558.924451348,349146.434176447,0
4,7,9,10,11,12,16,17,18,21,98407.3691643813,360082.199037391,0
3,4,5,7,8,14,16,18,19,21,39499.1901065757,380584.872256426,5
2,4,8,9,11,12,15,19,20,21,213198.015238027,246353.41214341,0
1,3,5,6,9,10,12,17,19,21,2529.91004906314,496117.334740049,9
1,6,8,9,11,13,14,15,17,19,75083.7625210063,386909.130947779,3
1,3,4,6,7,10,15,18,19,21,154524.02108832,330999.310928815,1
1,3,8,10,12,13,14,16,17,19,137400.265182484,313956.581866758,1
1,2,3,4,5,7,13,15,17,18,175278.21458677,283744.581759541,0
1,3,5,7,11,14,15,18,19,20,136180.000984583,353392.911444204,1
1,9,10,11,14,15,16,18,20,21,162206.544319172,339473.220725718,0
2,5,10,11,13,14,15,17,18,20,36193.4005600552,549232.558517883,4
1,2,3,4,6,7,9,10,12,17,160758.562446018,356707.477082427,1
3,7,9,10,12,15,17,18,19,21,119910.357636591,266993.689304238,1
1,2,3,5,8,10,11,14,16,21,32913.2465893976,450984.530798982,5
1,3,5,7,12,13,14,17,18,19,53378.2096951382,313544.667719201,5
1,3,4,7,9,11,14,15,16,17,34874.5166726839,455915.763394283,6
1,3,4,5,7,8,9,15,16,19,179670.454972766,309711.893616955,0
1,2,5,14,16,17,18,19,20,21,166692.966628004,319935.889801349,2
1,2,5,7,9,10,12,14,15,16,154724.206086174,456236.515080337,1
1,7,10,11,12,13,15,19,20,21,74520.0117172093,483204.402225791,4
4,6,7,9,10,12,13,16,17,18,162597.540010184,379776.17486676,1
3,6,10,12,14,16,17,18,19,21,189836.955463233,298811.630490561,0
5,6,7,8,11,13,17,18,19,20,113317.1931852,331521.661077604,1
1,4,8,9,10,11,12,13,15,16,197268.954828711,409902.634180672,0
3,4,9,11,13,15,17,18,20,21,107604.975543979,226636.394792282,2
3,4,5,6,9,11,14,16,18,20,107952.552986215,372896.748718873,1
1,3,6,7,10,13,14,17,18,21,172871.86047774,316138.324972912,0
1,4,5,6,9,12,15,17,19,20,192123.93499578,310845.92569095,0
1,2,4,7,11,13,15,16,17,20,187638.71839606,367296.538446116,0
1,2,7,8,9,11,14,15,18,20,93830.9404599307,389830.158148196,3
3,4,5,9,11,12,13,14,19,20,98033.1939758461,374010.062480823,1
1,7,9,10,11,12,13,16,19,20,102724.585197983,430150.053855335,3
1,3,4,11,12,13,15,17,18,19,187687.416991279,325295.061932267,1
2,7,8,9,10,12,13,15,17,21,172715.738932371,298656.017560417,1
3,6,7,8,10,12,16,18,19,20,172986.371225473,302152.283532939,0
2,3,8,10,11,14,15,18,19,21,164725.370812464,322992.572657259,0
1,3,4,6,7,12,17,19,20,21,119827.506309642,516362.887839398,1
2,3,5,10,13,14,17,19,20,21,26903.8729281382,402303.840681786,7
2,3,5,6,12,14,15,17,19,21,14199.3236302065,413184.73997738,5
4,7,9,12,15,16,17,18,19,21,167933.044644829,279990.421568611,0
1,2,5,7,9,10,12,15,20,21,160525.914052914,380864.232710611,1
1,2,5,7,14,16,18,19,20,21,3440.74242301357,515051.973995414,8
1,2,4,5,8,11,12,15,19,21,207158.8089476,350476.297334426,0
2,3,8,10,12,14,18,19,20,21,119232.189740742,260365.833924474,2
2,3,4,9,10,12,16,17,19,20,126783.880738092,292392.042733917,0
1,3,4,5,8,9,10,13,16,18,86959.757216235,362861.629881287,2
3,6,7,9,10,14,15,19,20,21,103357.491398588,294337.706226136,2
4,5,6,9,11,12,14,15,20,21,86491.2361173085,379705.371145097,2
3,6,7,8,9,10,11,12,16,21,134007.246548658,308231.237572053,1
2,3,4,7,8,12,13,14,15,16,143199.826845642,329806.006007547,2
2,4,5,6,11,12,13,17,19,20,116387.914750705,337047.99257501,1
2,4,5,8,12,14,15,18,19,20,139595.755549387,354600.496926803,2
6,9,12,13,14,15,16,17,18,20,96943.1507353547,305410.152475787,4
1,2,4,12,14,16,17,18,19,21,194501.976107243,376359.700344982,1
1,5,11,15,16,17,18,19,20,21,11141.9627404956,472923.435775793,7
4,6,9,10,12,13,17,19,20,21,164388.802203627,306578.022493924,1
2,3,4,6,8,10,13,16,17,20,184888.580421909,266775.786550888,0
1,2,6,9,12,14,15,18,20,21,14782.3225000971,815075.203570293,7
4,5,9,10,12,16,17,19,20,21,111914.482059558,357529.584403945,1
2,3,4,6,8,9,10,11,12,13,143392.173996364,336658.048109649,0
2,3,4,9,10,12,13,16,20,21,126984.508682023,259404.3159007,1
2,3,7,11,13,14,15,17,20,21,104684.432381778,266230.887518929,3
3,4,5,8,9,10,13,15,17,19,166385.303725154,367437.349437202,0
2,3,4,7,8,13,17,18,19,20,134704.849003449,278075.29136188,0
1,5,6,7,9,13,14,16,17,19,169737.070446933,329728.633158402,0
4,5,6,8,11,12,14,16,19,20,127475.206328615,351595.245944904,1
1,2,5,6,10,11,14,16,20,21,20637.7316423161,437463.149337648,6
1,2,5,6,7,10,11,14,20,21,79201.6220607139,446778.618322644,1
2,4,8,11,13,14,15,19,20,21,259843.412449484,310519.22707031,0
1,2,3,4,6,8,12,16,19,20,208249.600214796,300722.708424725,1
1,3,6,7,8,12,13,15,17,20,141166.332869091,443676.389816058,1
2,4,7,13,14,15,17,18,20,21,100891.131462152,261291.004068449,3
3,4,12,13,14,15,18,19,20,21,219245.396937959,304188.742045595,2
1,2,3,8,9,10,11,14,17,18,117636.172717126,400143.771630235,0
2,3,7,8,10,11,13,16,20,21,106505.566953899,295700.50538758,2
2,4,8,11,14,15,16,17,19,21,265611.293414439,392370.293110711,1
1,4,6,7,9,12,14,15,16,21,130671.325108956,357192.519028185,3
3,5,6,7,10,11,15,16,19,20,108995.876995669,400716.798574092,1
1,2,4,6,10,14,15,17,18,20,193106.325446727,347930.794266421,0
1,2,3,4,5,8,11,14,20,21,113301.558944956,353780.769196937,2
1,5,6,7,8,11,14,15,17,21,14754.6320902721,452079.314930926,7
7,8,9,10,12,13,18,19,20,21,180977.844776905,285199.41878156,0
2,3,5,6,7,8,11,13,16,18,120826.694802464,331822.000620313,1
1,4,7,9,11,14,15,17,20,21,179595.598198678,314331.254584808,0
2,4,7,8,10,12,15,16,17,19,134998.79033222,331382.927835072,1
1,2,3,7,11,12,14,15,17,19,212572.999839963,375547.109448687,0
1,3,4,6,7,8,12,15,18,20,89704.8853697818,497813.251565365,3
1,3,7,9,10,11,14,16,17,20,112053.298766509,375140.904685534,0
1,2,3,4,6,7,9,10,13,21,155594.962483479,319325.805746232,0
1,2,8,10,13,14,15,19,20,21,236560.915220232,367152.597083819,1
3,4,6,7,8,11,13,14,19,21,184176.650479605,334884.200398484,1
2,5,9,11,12,13,15,17,20,21,2379.31590320701,683362.204290443,9
1,3,5,9,10,11,13,14,17,18,14229.1620526396,533653.685504802,8
5,7,10,12,14,16,17,18,20,21,3517.91668575151,564999.930661596,9
1,3,4,5,6,8,11,17,18,19,2251.71000417075,771785.208370818,9
4,5,8,9,10,11,14,15,17,20,9686.24420015131,525043.638491284,7
5,6,7,8,11,12,13,18,20,21,113613.716400186,345915.104880284,1
4,6,9,10,11,12,13,15,17,21,147780.486603291,306409.988194525,1
1,2,3,7,9,11,12,13,15,19,122061.451126958,365210.940172129,2
1,6,8,9,10,12,14,15,16,18,2296.31975939585,1192811.92267312,8
8,11,12,14,15,16,17,18,20,21,146426.092180258,394573.401967776,1
3,4,6,7,9,11,12,14,20,21,181271.289562847,288907.405902605,0
1,3,4,6,7,8,10,18,19,21,155553.296687924,353795.068047216,0
1,3,7,8,9,11,13,14,15,16,62599.8134588171,398095.438626721,4
1,7,8,9,11,12,14,17,18,20,200819.465005984,321118.18858933,0
2,3,6,7,12,13,14,15,16,19,118982.680831801,309121.248626691,3
4,5,7,9,11,13,14,15,16,18,143060.738928383,390087.864944554,2
3,4,8,9,10,15,16,18,19,21,210088.905288546,248946.490811358,1
2,7,9,11,13,15,16,17,19,21,174817.746737137,230332.218535808,0
1,5,7,8,9,10,12,15,17,21,147915.000012688,367573.491245163,1
1,4,7,8,10,12,15,16,19,21,196941.275697942,387433.713534378,0
1,2,3,4,5,8,9,13,18,19,129526.087708518,300987.606503555,1
2,5,7,9,11,12,15,16,18,21,207427.60976921,354391.314193094,0
2,4,5,7,13,14,15,16,17,21,21055.8879751901,552454.81092279,5
1,3,7,11,12,13,14,17,18,21,193706.409722073,318765.505775188,1
3,4,7,11,12,14,17,18,19,20,172382.889213894,364553.656084727,0
3,4,5,7,8,9,13,17,18,19,171601.366684767,303713.284257319,1
2,8,10,11,13,15,17,18,19,20,150629.881031886,284343.516168223,0
5,8,9,10,11,14,16,18,19,20,30645.1461723922,537033.749574848,4
1,2,5,8,11,15,16,18,19,21,7024.37945441583,525726.718902825,7
1,4,5,6,8,9,10,13,14,16,115642.537826818,393696.664935125,1
4,5,6,9,10,11,13,15,16,20,53337.0102831661,509004.977472112,3
3,4,7,10,11,12,14,18,19,20,108137.532079845,353298.234577627,0
3,6,7,8,9,11,14,15,17,19,165338.612613827,303066.513447264,1
1,5,8,9,11,15,16,17,19,21,77204.8916828233,389040.145678011,2
4,5,7,8,9,11,17,18,19,21,100286.836636785,347288.642675997,1
2,4,6,7,8,10,12,14,17,21,179132.061750105,400489.763769941,1
4,5,8,9,10,12,13,14,18,20,80411.3269621903,410489.932992458,4
1,2,3,4,7,9,11,13,14,16,1694.78994112325,1423410.65091286,10
2,3,4,11,15,16,17,19,20,21,225766.926026097,249032.067663402,0
1,2,4,6,7,10,11,13,19,21,167084.641313234,385827.175533855,0
3,4,7,8,9,13,16,18,19,20,191946.30981318,264230.628349063,1
1,2,3,5,6,9,11,12,16,17,119404.507930387,362360.259504687,2
4,5,6,8,9,10,12,14,18,21,73827.1814877965,394013.27003249,3
6,9,11,12,14,16,18,19,20,21,246769.868076308,265246.78732021,1
1,3,8,9,10,13,15,17,19,20,162170.125459375,259325.106612152,0
4,7,10,11,15,16,18,19,20,21,160781.623150775,299504.494443608,0
1,2,4,8,11,12,13,17,19,21,185862.754921816,372385.895741135,0
1,2,3,4,8,9,10,18,19,21,179453.437533173,255878.402062666,0
6,7,9,10,11,15,18,19,20,21,122521.019787018,300431.922730868,1
3,5,6,8,9,10,11,12,13,16,59574.6766907441,497260.105384227,3
1,2,5,7,15,16,17,19,20,21,234895.982375735,328220.907898747,0
3,4,5,6,9,12,13,14,15,17,87823.3404653115,379913.981823638,4
1,3,4,10,11,13,14,18,19,21,79897.6525522863,531772.378067135,4
4,5,8,9,13,14,15,17,20,21,72526.5768860606,391062.736785129,2
1,2,3,6,7,9,12,16,18,20,139232.209996876,319435.911640244,2
2,3,5,7,10,15,16,19,20,21,200515.225301631,350492.430895403,0
1,2,3,4,5,8,9,15,16,17,207595.877842116,301973.242178965,0
1,3,4,5,7,10,12,13,16,20,14303.0987705334,450454.677421467,6
3,4,6,8,9,11,12,13,17,21,198656.162934947,302517.791117594,0
1,3,4,5,6,7,10,11,14,21,59444.3525302783,417841.417389063,1
2,3,5,6,9,15,17,18,20,21,3302.17783310729,457998.532968885,10
1,2,6,8,10,13,14,17,18,21,116394.881988661,302685.938736781,2
3,4,6,9,10,11,13,14,15,16,83229.0745141088,404312.31573746,4
4,5,6,7,8,9,10,15,19,20,157783.487882537,372536.782801068,0
1,6,7,10,11,12,15,16,17,19,145397.849913509,362752.2958056,0
5,6,9,10,14,16,17,18,19,20,80024.1970994383,429480.283921412,4
4,6,7,10,11,12,14,15,18,20,95230.9536390233,357689.275100718,2
3,4,5,6,9,10,13,14,17,20,20124.6089454442,548652.997927425,7
2,3,5,7,8,9,14,16,20,21,23167.4370856598,431638.923872293,6
4,5,6,7,10,11,14,15,16,21,53706.7942223379,426459.920651422,2
2,3,5,9,10,13,14,15,18,20,140915.462456339,472398.112691178,1
4,6,7,8,10,11,13,14,15,17,122549.024768915,352661.785831414,0
1,3,4,5,7,13,14,15,17,20,100436.832779618,330541.545511168,2
3,4,5,8,11,12,14,15,18,20,138571.98076004,359453.916655056,2
2,5,7,9,10,11,12,13,14,21,3964.79263055887,480515.996054884,7
1,2,6,8,9,10,12,14,16,18,160349.724898455,263748.259011356,0
3,4,5,6,7,9,13,14,15,18,140479.603782814,349478.608392374,2
3,4,6,10,12,13,14,17,18,21,90207.4660235372,363056.526090575,4
2,3,5,10,12,13,14,16,17,20,153770.197763593,376432.86613442,1
2,3,5,6,7,8,9,14,15,17,94487.6017819964,358471.315816748,3
2,5,6,8,10,11,12,13,16,18,95076.0430196029,410034.984123322,1
1,3,4,6,8,10,12,13,18,21,118111.895560502,347601.210778687,3
1,3,4,6,7,9,11,16,17,21,134250.884740848,306950.462928386,0
8,10,12,14,16,17,18,19,20,21,106913.769736924,264204.124749335,2
1,2,3,4,7,9,11,13,17,20,161579.945203112,325904.259153822,0
1,2,4,6,8,12,13,14,17,18,245150.589273293,384760.19626332,0
2,4,8,9,13,14,16,19,20,21,74504.2887058777,326494.477422817,3
4,5,8,10,12,13,15,16,17,19,159552.479274641,347783.573410327,0
2,5,6,8,12,13,14,17,18,21,75200.172807288,357498.973659961,2
4,6,8,12,13,14,16,18,19,20,230500.742159409,318203.556460972,1
2,4,6,7,8,9,10,15,18,19,150510.492316894,296099.300818996,0
1,3,4,5,10,12,13,16,19,21,127026.574473365,361859.571460097,1
3,4,9,10,11,12,14,15,17,20,125802.329846218,391727.806870871,1
1,3,4,5,8,10,12,14,15,17,176634.787474168,396644.48301611,0
1,2,3,4,5,8,9,10,14,21,57635.1847055961,408574.94765052,3
2,3,5,8,11,12,13,14,17,21,97538.5844320107,354237.644241064,2
5,6,7,8,10,11,12,13,14,15,82328.5121710262,443973.650981654,1
1,3,5,8,9,10,13,15,18,19,19452.4209066869,585951.397436389,7
2,5,10,11,12,13,17,18,19,21,65199.7416798962,395837.733345619,2
1,2,3,5,6,12,13,15,16,18,10790.9831829585,457354.967173669,8
2,4,5,6,7,9,10,14,18,19,115833.611832607,433815.782009918,0
3,5,8,9,11,12,13,14,18,21,70948.3738081104,363685.530820115,2
5,7,8,10,11,13,14,15,16,21,1564.55328590433,614527.760621969,10
1,2,3,5,7,9,10,13,15,19,137688.406600229,389903.194565647,1
2,3,4,7,11,12,14,15,18,20,59385.2268832426,536624.78286053,5
1,5,6,9,10,11,14,16,17,18,5214.89537717327,506469.234409227,8
2,3,4,8,9,10,15,16,18,21,207966.124734744,252255.442092134,0
3,6,7,11,13,14,16,18,20,21,101441.221799719,290518.256819083,2
2,4,5,6,9,11,13,14,19,21,55706.2123586238,368969.855087199,2
2,4,5,6,9,13,16,17,19,21,2386.23242423056,518248.653495508,9
3,6,9,12,14,15,16,17,19,21,161181.659493996,366462.911916523,1
3,4,6,9,10,14,16,17,19,21,179696.717837014,308153.526943177,0
2,3,5,6,7,9,17,18,19,20,134723.532846925,300093.069166698,1
1,6,7,8,9,10,11,17,18,19,145513.025536352,365359.818954967,1
3,6,7,9,10,14,15,16,20,21,88452.7558112265,339811.475522966,2
3,4,5,8,10,15,17,18,19,21,51486.3584250266,357829.868766837,5
1,2,6,9,12,14,15,18,19,20,15352.2875952889,827028.978520957,7
1,5,8,9,11,13,15,17,20,21,34090.0167276429,463044.486015129,7
2,3,7,8,9,11,15,19,20,21,211429.237249048,238813.878875172,1
3,5,6,8,9,10,11,14,15,19,1410.02476386024,546190.282869241,9
5,6,8,9,11,13,14,15,19,20,133144.13960472,380530.745393279,2
1,2,3,4,7,10,11,17,19,20,117862.056147123,365810.501216965,0
2,7,8,10,11,12,15,19,20,21,155838.589016795,318502.127459369,0
1,3,8,9,11,13,15,17,18,19,175328.714557424,325669.430712816,1
4,7,8,9,10,12,13,14,17,19,143328.33826588,363671.064960802,0
2,6,7,8,10,11,12,14,17,19,82756.3879263354,368402.588276613,0
1,3,4,5,6,7,8,10,14,15,169044.295158927,389641.020839612,0
1,6,7,11,12,14,16,17,18,21,88253.5351744666,311975.092272219,2
1,2,6,8,9,12,14,16,19,20,216296.759507999,224700.661756782,1
2,4,6,7,8,9,14,15,16,20,125473.674964325,352303.441589599,3
1,5,6,7,9,12,15,17,19,21,36063.2149935404,377382.502279844,6
1,4,5,6,7,8,9,14,18,21,41957.3139899323,381945.976132147,4
1,2,7,10,11,14,15,16,20,21,149465.204537183,389341.086703009,0
1,5,6,10,13,14,16,18,20,21,7896.07591306768,488984.094131162,8
2,6,7,9,11,12,13,16,19,21,106712.078801484,291233.897961693,2
1,3,4,8,10,14,15,16,18,20,148514.563052839,330086.509485908,1
3,4,7,12,14,16,17,19,20,21,162499.742747796,423806.334057467,0
1,3,4,6,8,9,17,18,19,21,195072.065243048,320523.28154119,0
3,6,7,10,12,16,18,19,20,21,78848.1368132353,320407.42210249,3
5,6,7,9,14,16,17,18,20,21,66746.0476359274,359261.25856712,3
1,3,5,6,9,10,15,16,17,19,177945.53030796,365112.19708813,0
3,5,8,9,10,11,14,15,20,21,1407.59970894889,593274.810267576,9
3,4,7,9,10,11,13,16,20,21,159445.850894731,306958.384694908,1
5,8,11,12,14,16,17,19,20,21,45009.0682246936,379434.345433919,4
1,3,4,5,7,8,9,10,18,20,82546.3138428821,370564.910734573,2
1,2,7,8,11,13,14,16,18,19,219653.779425241,406691.638368982,1
2,6,7,8,12,13,16,18,19,20,38339.665335156,528124.401310334,6
3,4,5,6,8,9,10,12,13,18,76214.929701696,357827.196248951,3
1,2,4,5,8,9,11,15,16,21,2174.95506349591,546869.635535203,8
1,2,3,8,9,10,11,15,19,20,113593.772529558,404252.4871299,1
1,2,6,7,9,13,14,15,18,19,218138.328804134,301180.008566478,0
3,4,5,8,9,10,13,14,18,20,69281.7795144957,407852.158729301,4
1,4,6,7,9,10,13,16,17,18,129791.286863874,354170.580659708,0
1,2,6,9,11,13,15,16,17,21,44622.8924695037,467124.998497791,4
1,4,6,7,9,10,12,17,19,20,135152.272836714,382511.451919187,0
1,2,5,6,10,14,15,17,20,21,68163.57859464,454174.152230928,3
5,7,8,9,11,12,13,17,18,21,96899.1285342279,341415.042617922,2
3,4,7,8,9,10,12,14,17,19,88487.3732852683,380257.209426848,1
5,7,8,11,13,15,16,17,19,21,20046.7357097624,442040.058333944,6
2,3,6,7,10,11,13,16,17,20,145755.282477389,355196.400435029,0
1,2,4,7,11,12,13,15,16,17,100739.405214461,508209.035936841,3
1,2,3,7,9,13,15,16,18,21,242516.325871963,274066.849943722,0
1,6,7,9,11,13,16,17,18,20,70022.2289388906,368833.520418128,4
4,6,7,11,12,13,14,16,20,21,81185.0748241449,332632.596554653,4
2,4,5,6,7,12,13,14,17,20,183497.323190773,333699.647320971,0
3,4,6,11,13,15,16,17,19,20,200627.338821234,280873.654001171,0
2,3,4,10,12,13,16,17,18,19,128140.753835003,311885.299879411,0
2,5,7,8,9,13,17,18,20,21,29288.5895765598,424679.221614779,6
1,2,6,7,9,10,15,16,20,21,195244.242199319,358220.908355105,0
2,7,8,9,13,14,15,18,19,21,132491.714846977,299719.058824031,3
6,7,8,10,11,12,14,16,17,21,116097.109588384,342915.737264998,0
1,2,3,9,14,15,16,17,18,20,43240.9237800777,663714.609342684,6
4,8,10,12,13,15,16,19,20,21,215534.222542199,290119.954976223,1
5,6,7,8,9,11,12,14,15,20,141870.170321478,383337.639777073,1
4,5,6,7,9,11,16,18,19,21,128743.371913399,352127.029851878,1
3,4,5,6,9,10,11,12,18,21,86438.0798538003,416114.044129557,1
1,3,4,7,8,13,16,18,19,21,192410.414306844,393979.537959538,0
6,7,8,9,10,11,12,13,16,18,167831.263797739,368388.64053799,0
2,3,5,6,9,12,13,19,20,21,8781.9468686324,470692.474678716,9
2,5,7,8,11,12,15,17,18,19,2241.30843860207,778936.200379774,9
1,2,6,7,11,14,15,16,18,20,64934.4923894611,540568.966834471,4
1,2,3,7,9,10,12,14,18,21,166393.502412695,318566.740412946,0
3,4,8,11,12,15,17,18,19,20,69418.8080254655,353235.796670979,4
2,5,6,8,10,12,13,14,15,20,87622.3505766913,403034.793367272,2
1,2,3,6,7,12,14,17,19,20,173336.294645322,357293.151584221,1
2,3,5,6,7,10,11,13,14,20,74081.327803743,455303.443843826,1
2,5,6,8,9,10,11,13,20,21,16802.6371513418,446182.01059856,6
2,3,4,5,10,14,15,18,20,21,92138.9367263426,415021.544223989,2
1,6,9,13,14,15,17,18,19,21,60765.9149038485,470965.845467883,4
1,3,6,7,8,10,13,14,16,21,192630.342220033,305487.542964609,0
1,2,6,9,13,14,15,16,18,21,88811.4065953629,379488.428527219,3
5,6,9,10,12,13,15,16,18,20,212053.342785029,358957.229665581,1
1,2,3,6,7,10,14,17,19,20,108685.859012414,335744.004471858,0
1,2,4,6,7,11,14,17,20,21,162242.183240526,272601.510866877,1
3,4,6,7,9,10,15,19,20,21,170576.964608519,283252.146125764,0
2,6,8,9,10,13,15,17,20,21,83384.7729667912,238871.983826211,3
5,8,11,12,14,15,16,17,18,21,50992.6695683542,494048.965091911,3
1,3,4,5,9,13,15,16,19,21,168807.995033814,339060.557464258,1
1,3,7,9,11,12,13,15,16,21,201436.592577514,355066.769445578,1
3,4,5,9,10,14,15,17,18,19,103943.7431714,435003.58566387,3
1,3,5,7,9,12,13,19,20,21,93798.6481833493,357913.594698333,3
4,5,9,10,11,12,13,14,15,16,21171.5123743145,506535.164486306,7
4,6,8,9,10,12,13,14,16,19,156967.11295573,298345.518271822,0
4,5,6,8,11,12,14,16,19,21,106656.148044607,354988.312215874,2
3,4,7,8,11,12,13,14,16,20,186733.949128771,313029.335531573,0
1,5,6,7,9,12,15,16,17,19,53363.8066542279,374062.457576716,4
2,3,8,11,13,14,15,18,20,21,124661.824953985,296529.549198205,2
2,7,9,10,12,15,16,19,20,21,169720.065096464,261551.763042752,1
2,3,4,5,13,15,16,17,20,21,190958.225450616,335047.840794426,1
1,3,5,8,11,13,18,19,20,21,7704.13498485867,489809.338917269,9
2,4,5,7,10,12,13,15,16,21,168120.475015154,377921.536113715,1
1,3,8,10,13,14,16,17,19,20,161143.632196059,272343.564756954,0
2,3,6,10,11,12,16,17,18,21,140944.061660501,281442.845839065,1
4,6,7,8,10,11,13,19,20,21,155310.548536425,334362.976059873,0
7,8,11,13,14,15,17,19,20,21,223764.09124227,301911.280641986,1
3,5,9,12,15,16,18,19,20,21,69861.0371807384,353327.658976948,3
1,3,4,5,12,14,16,17,18,21,83169.5273032624,337208.455537051,3
3,6,7,8,13,14,16,17,19,21,113914.796329478,344611.687999105,2
1,5,10,12,14,15,17,18,19,20,168494.183041925,395496.248745171,0
1,3,7,8,9,12,13,14,15,21,124021.491755157,346617.815338727,2
2,3,4,6,7,12,13,19,20,21,210619.227444949,387516.494079328,0
1,2,3,4,5,6,10,13,20,21,5390.39831275001,442486.149416387,7
1,2,3,4,5,10,13,14,18,19,84923.3915272972,378088.683951922,2
1,3,5,7,8,9,11,15,16,19,92931.4356565429,402098.589106481,2
3,5,7,8,10,11,13,16,19,21,103491.309230149,394533.692588782,1
1,2,3,4,5,9,10,13,14,16,150701.60758529,415955.074466484,0
1,2,3,5,7,9,13,14,15,17,197522.784320263,347854.174406416,0
1,4,5,6,8,11,12,14,15,17,185858.750964185,360105.64229095,1
5,6,7,8,11,12,15,16,18,20,142200.813678996,324556.844336276,1
1,3,9,12,13,14,15,16,17,20,69887.7072734056,376246.530693074,4
1,4,5,6,8,10,13,14,20,21,22558.154314991,421312.321254902,6
1,2,4,5,7,9,11,14,17,20,113852.58727545,386242.437047495,1
3,5,6,7,10,12,14,15,19,21,3131.73111861624,460823.668459776,8
1,3,6,7,12,14,15,16,18,20,193068.087079425,363243.546691959,1
3,6,8,9,10,15,16,19,20,21,103182.148203479,269591.767455292,1
1,2,6,7,8,9,15,16,18,19,224922.298076558,325901.978082837,0
1,5,6,8,13,15,16,18,20,21,3473.09963185353,438880.659065277,10
1,3,4,5,6,10,13,15,18,20,115017.331833528,339823.45289741,1
1,6,7,8,9,11,12,14,17,19,170674.999594313,348599.563344557,0
4,5,6,7,10,14,16,18,19,21,109636.522401314,369145.77128733,2
4,6,7,8,10,11,12,15,18,20,144757.959178442,352730.255708794,1
2,4,5,8,9,10,11,12,14,20,3171.31034427302,517137.91409105,8
1,2,4,5,11,13,14,15,16,20,33995.8237806168,530018.083901689,3
1,3,8,9,10,15,16,17,19,21,180148.046374384,260999.925255224,0
1,2,4,5,6,7,8,11,13,18,184546.038247972,336755.608791011,0
3,4,5,7,8,9,12,15,16,18,7115.8144541146,433620.556855283,7
1,4,5,6,7,11,14,16,19,21,129286.509171645,359663.274514022,1
5,6,7,9,10,11,12,13,18,19,142314.593390484,430223.471867821,0
1,2,3,5,7,10,13,15,19,20,156788.584111718,357252.175719528,0
1,2,6,7,9,10,11,15,19,21,171282.045626323,378337.267795457,1
1,2,7,10,12,13,14,15,18,20,2295.22624372629,1328394.14023075,9
1,2,4,7,8,9,10,13,16,18,57380.7358634557,547508.046142721,3
6,8,9,11,14,15,17,18,20,21,262933.821446139,298581.249609908,0
3,5,6,7,8,11,14,17,18,20,94135.4632725953,346736.518947483,1
2,4,5,6,8,9,11,15,20,21,146327.184348556,353659.442751373,1
2,6,8,12,13,14,15,17,19,20,33969.645748566,576276.712772481,6
1,2,3,4,9,11,12,13,15,17,101910.824760837,331319.746530676,3
1,2,6,9,11,12,13,15,19,20,154026.445055438,331619.40883127,3
4,8,9,10,11,12,15,16,19,21,162195.439381072,310308.881029324,1
2,4,6,9,10,13,15,16,19,21,206980.927912545,268255.202271497,0
2,3,4,6,9,10,16,17,20,21,206279.384708051,251585.181072794,1
1,4,6,8,9,10,12,16,18,19,173297.074753921,299948.410544048,1
2,6,8,11,13,15,16,17,20,21,183381.303897397,266981.940649923,1
3,5,6,7,8,9,12,16,17,21,67252.5080677801,356324.680713605,4
1,3,4,8,12,13,17,19,20,21,95473.2940438,416402.21833173,3
4,5,9,11,14,15,16,17,20,21,92246.3909963236,398581.733557118,2
1,3,5,6,9,10,12,13,20,21,70362.3760677846,354766.58571121,3
5,9,11,12,13,14,15,16,18,20,157670.877395956,389953.967344771,2
2,7,8,9,14,15,16,17,20,21,104192.063156905,402513.897474709,2
4,5,6,7,8,10,11,15,16,19,144202.734306713,409525.684153804,0
2,3,4,7,8,9,10,18,19,20,127538.191116905,276269.189843906,0
3,4,10,13,14,15,16,17,19,21,150233.015230751,360663.549694613,1
1,2,4,5,9,10,12,15,16,17,139069.646815171,381092.469631234,1
1,6,7,8,9,11,15,16,18,20,110172.577923808,306044.724328578,3
1,2,8,9,11,13,14,17,19,21,198858.406739718,478335.189895048,0
1,2,7,9,11,12,13,16,17,20,201445.132084549,340296.769943361,0
6,7,8,9,11,14,16,17,18,21,194662.284127445,254921.194126198,0
1,3,6,8,10,11,12,13,15,19,166225.208638851,334185.778321272,0
