V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,3,5,9,10,27.6327112371513,39.4129775226462,0
1,2,3,5,9,11,21.244892215778,34.895506811904,1
1,2,3,5,9,12,12.2727108552855,43.2094529534929,1
1,2,3,5,9,13,14.241933351752,39.2240938265578,4
1,2,3,5,10,11,11.1267850685878,41.0555028539181,3
1,2,3,5,10,12,28.981722866345,37.7778148900778,0
1,2,3,5,10,13,13.8724756405042,47.4339651566936,3
1,2,3,5,11,12,29.9921120780506,38.9818748894915,0
1,2,3,5,11,13,8.65881730013835,38.5509815152393,4
1,2,3,5,12,13,0.907961779892541,52.1735167161592,5
1,2,3,6,7,8,24.4383114075997,42.1012635164387,1
1,2,3,6,7,9,26.4730093056212,38.7973726724844,0
1,2,3,6,7,10,6.72568234664725,49.4838596184761,2
1,2,3,6,7,11,28.1656256398789,38.9568603073673,1
1,2,3,6,7,12,21.9125712483673,44.2785697963186,1
1,2,3,6,7,13,27.3444481730536,38.1969333370366,1
1,2,3,6,8,9,0.749606174006313,110.201546224957,5
1,2,3,6,8,10,28.2093393497211,37.4698860677386,1
1,2,3,6,8,11,4.79797436562554,64.877086599451,4
1,2,3,6,8,12,8.03643210558773,42.9555034916885,5
1,2,3,6,8,13,0.710825528481764,65.9534393249227,8
1,2,3,6,9,10,26.4386090937156,43.7016228218892,1
1,2,3,6,9,11,14.0372889063279,40.4937884097733,3
1,2,3,6,9,12,0.573849551769621,61.4200570809406,8
1,2,3,6,9,13,30.2948684361217,40.9261448554217,1
1,2,3,6,10,11,10.0864529649769,41.0392211178676,4
1,2,3,6,10,12,27.6720504690826,39.2826568077547,0
1,2,3,6,10,13,0.681062965912309,58.1532192817136,8
1,2,3,6,11,12,1.60217358137057,51.2126715517075,6
1,2,3,6,11,13,8.62775615355342,38.898007282971,4
1,2,3,6,12,13,0.6553560983735,50.0346751800121,6
1,2,3,7,8,9,24.3836880682877,41.9795274547991,0
1,2,3,7,8,10,2.02393022887367,51.9641656395716,8
1,2,3,7,8,11,24.3765882774898,46.92364329899,1
1,2,3,7,8,12,16.4570492666836,52.8803996841324,1
1,2,3,7,8,13,9.98955023609536,64.5680113081816,3
1,2,3,7,9,10,29.5724923107496,40.7825744562336,1
1,2,3,7,9,11,23.0348621087095,513.796117181436,2
1,2,3,7,9,12,17.8415144163562,43.5403216685995,1
1,2,3,7,9,13,25.5549360308763,38.4747085337656,0
1,2,3,7,10,11,10.3468544216563,46.4819196153325,3
1,2,3,7,10,12,11.8006960325458,46.457184453527,2
1,2,3,7,10,13,0.763727049321641,47.7916981542472,5
1,2,3,7,11,12,21.135618780441,49.5253035888207,1
1,2,3,7,11,13,28.7108056378299,38.9549492939827,0
1,2,3,7,12,13,6.74888239975098,43.9319933433773,4
1,2,3,8,9,10,27.9876199704444,38.6916698957139,0
