V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
1,3,4,5,10,11,14,19,20,21,39465.1885840234,379778.116847235
3,5,7,10,12,15,16,18,19,20,300906.468188951,319430.459179603
6,7,9,10,11,12,13,15,17,19,317061.050822207,315840.571599595
2,4,5,10,11,12,13,17,18,20,7656.9099308882,681951.823302034
1,4,5,6,7,14,16,17,19,20,226786.991759441,338267.72030957
1,2,6,7,8,12,13,14,17,20,195705.781957018,341684.713617833
1,2,4,10,14,15,18,19,20,21,317711.271867958,344373.881778515
1,2,3,5,6,7,8,11,17,21,64565.0746212587,441346.295201075
3,5,7,10,13,16,17,18,19,20,80296.0030330418,431311.407061088
1,3,4,6,7,9,13,14,17,20,282820.180360868,357011.482346364
2,4,5,6,7,10,11,12,14,20,200335.996475738,359672.066134804
2,8,11,13,14,17,18,19,20,21,201065.473278247,360202.756610365
1,3,5,8,9,11,15,16,20,21,33407.138222395,436344.517207042
2,3,5,7,10,11,14,15,19,20,279112.091076952,341597.570477814
1,8,9,11,12,13,14,17,20,21,15424.8932133105,399826.75009757
2,3,5,10,14,16,17,18,20,21,273240.230019142,333105.879583119
1,2,4,5,7,13,15,16,17,19,242110.638196162,367998.430197598
5,6,8,9,10,12,13,14,19,20,178397.692787824,360595.44420014
1,2,7,9,10,15,18,19,20,21,74487.1963596989,404539.420024767
3,4,10,12,15,16,17,18,20,21,176773.763046691,364048.610667865
1,2,3,5,7,9,10,11,15,20,245378.029776982,371044.604253348
1,2,9,10,11,13,16,17,19,21,269164.112500081,367083.270542517
2,5,7,10,12,14,15,16,17,21,37879.2612915853,553958.180185475
3,4,7,12,13,15,16,17,18,21,5016.56157089124,552709.441024165
3,10,11,12,13,14,16,19,20,21,18354.4244456608,549231.340367139
3,5,7,9,11,12,14,16,19,21,5842.70160929248,559295.959702598
5,9,10,11,12,13,14,16,20,21,95727.3908364763,421739.519819748
2,6,8,9,10,11,13,14,17,21,54407.4671579034,472263.999258549
2,3,6,7,8,11,16,19,20,21,110300.760230052,449666.176374926
2,3,5,7,12,13,14,17,19,20,188571.541241282,404122.747310868
3,4,5,6,11,12,13,14,19,20,222429.289819463,405190.905073664
1,2,3,6,7,12,13,16,17,20,196717.265313942,407457.778287476
1,8,11,13,14,15,18,19,20,21,303434.622921981,343307.18928397
4,7,9,11,12,13,14,16,17,19,331371.993493685,331834.121659291
1,2,7,11,12,13,14,16,17,21,294486.012924805,340314.05297859
1,3,4,7,11,12,15,16,19,20,287371.14139585,335231.186610145
2,5,6,8,9,10,13,17,18,20,259011.790318064,343870.139900729
5,7,8,9,10,12,17,18,20,21,280106.387155549,337507.628479733
2,3,4,5,6,7,10,16,19,21,309225.928820379,363313.974626291
3,6,7,9,11,12,13,14,18,19,212341.93602832,368105.80543176
1,3,5,6,7,8,13,15,16,18,156392.578959142,374803.454027112
1,4,5,7,9,13,14,19,20,21,275489.940618231,370687.341392665
7,8,9,11,14,15,17,18,20,21,153192.284309982,396626.837867188
2,5,6,8,13,14,15,16,19,20,132259.588031694,423318.839801015
3,4,5,6,7,10,12,15,18,20,248867.676089116,383575.748164052
6,8,9,11,14,17,18,19,20,21,243490.086947108,385785.918209272
2,4,6,7,8,11,12,13,17,21,155323.748645523,411190.194250545
4,9,10,11,12,13,15,17,19,21,328741.236283114,332962.236964841
4,5,7,9,13,14,16,17,19,20,32281.0955088563,371526.43828199
1,2,5,7,11,13,14,16,18,21,196077.67461574,326364.352069162
2,4,7,8,10,11,12,13,18,20,310891.042750921,318937.476125917
1,2,7,11,13,14,15,19,20,21,279306.478423181,329563.938813764
2,3,5,7,9,12,15,16,17,18,64442.625027518,340211.109444125
1,3,4,9,11,12,13,17,20,21,143231.584932182,356444.507049523
2,4,5,6,7,8,12,18,19,21,219218.334737343,361382.313609632
1,3,6,9,12,14,17,18,19,21,129697.57995266,373789.355889229
1,4,5,8,12,13,14,16,20,21,277975.822474675,360980.168109855
3,4,5,6,7,8,10,11,12,14,6600.52300347876,671422.78586037
1,2,3,4,5,7,10,15,17,19,17739.356028184,612322.923655894
2,5,6,9,12,15,16,18,20,21,11754.6836410529,616633.938614393
1,3,5,6,8,9,10,13,15,21,260550.81360277,377307.76069644
1,4,5,6,8,10,11,12,14,17,222170.813375528,385357.638664123
1,3,5,7,9,11,13,16,19,21,334225.812058492,326778.563400259
2,3,5,8,9,11,14,16,18,21,295028.169727052,334720.238414559
2,3,5,7,9,10,11,14,20,21,30936.1571995618,453512.780429404
2,4,5,10,12,13,16,17,20,21,286918.212975641,331954.949894524
2,6,8,9,10,14,17,18,19,21,300198.2936818,345273.889736849
3,4,6,7,9,13,15,17,18,21,263244.969169974,353392.918771207
1,3,5,8,9,11,12,14,15,19,285833.39481073,277135.752943667
1,3,6,7,8,10,11,15,16,21,276835.319965754,299062.020700016
2,6,8,11,13,14,15,16,17,19,226862.80336678,329329.553989792
4,6,8,9,10,11,13,15,19,21,210866.039501318,333889.889782015
1,2,5,6,7,8,11,13,15,21,235078.112233382,324569.051972991
1,2,4,6,8,11,12,16,17,19,192395.205566683,332490.171918857
4,5,8,10,12,15,17,18,19,20,309343.717712645,235295.872980524
1,3,4,5,9,13,15,17,19,21,306198.349572301,281398.333411534
1,2,7,8,9,12,14,16,20,21,298166.922918025,286129.615517081
3,5,6,7,8,11,13,14,18,21,295163.729967414,268986.900937485
2,5,8,11,12,13,16,18,19,20,249371.253245323,280354.461422479
2,3,4,7,11,12,15,16,17,21,288262.011408813,301342.480690167
3,4,8,9,10,12,17,18,20,21,268050.423484755,305933.884464243
2,6,8,11,12,13,14,16,20,21,247486.187102623,291729.294032523
3,4,5,6,9,11,15,17,18,21,250674.10796492,301719.477567622
4,6,8,10,12,14,16,17,18,20,235532.433696913,325308.030867888
2,4,5,6,7,9,10,11,17,18,261267.917039637,324050.914385085
1,3,4,7,9,12,15,19,20,21,190755.936877528,329508.379946981
3,4,5,6,7,12,16,17,20,21,254617.38341814,328589.517897879
3,4,7,8,9,11,14,15,16,19,195476.949531014,334222.684591897
3,4,5,6,8,11,14,16,18,20,219383.952854078,333957.036626691
2,3,4,5,7,10,13,16,18,20,327179.212761347,207079.150938545
1,2,3,5,6,8,11,13,14,19,342022.840676997,267268.076853076
2,5,6,7,8,10,12,14,16,21,386769.522004747,271630.33839796
2,3,8,9,12,13,14,17,19,20,373099.579941248,246856.832809742
8,9,11,13,15,16,17,19,20,21,279175.197185885,261165.691693921
7,8,10,11,14,16,17,19,20,21,311544.902586107,289287.553171216
1,2,4,10,11,14,15,16,17,21,308217.565073671,293498.246023639
1,3,4,5,7,10,11,12,14,15,273801.953704767,272622.66765431
1,5,8,9,10,13,16,18,19,21,316823.178872342,285090.042820664
1,3,6,7,8,11,12,13,15,18,324859.401242603,321092.774208491
1,2,5,6,9,11,12,14,20,21,338766.100570889,314572.263529762
3,4,6,9,10,11,12,15,17,20,224192.397449165,321787.255455035
1,2,4,6,7,8,12,15,18,20,332365.833590818,318721.612296805
2,5,6,7,8,9,11,14,17,21,242307.881517311,326100.826766968
1,2,4,7,8,14,15,16,18,21,239362.603698958,322749.320889707
3,4,8,9,14,15,18,19,20,21,82129.8784169025,249963.985458748
1,4,6,7,8,10,15,18,19,20,373876.719357698,230162.110896161
1,3,4,5,9,10,12,13,18,21,352565.390169227,194364.81366795
1,3,4,6,8,9,11,12,18,21,308237.344920497,213941.39531251
1,2,3,6,7,8,10,14,18,20,76151.7402640657,284489.654549911
4,5,6,8,9,10,11,15,16,19,127318.32093127,259251.387951244
1,5,6,7,11,13,16,18,19,20,288008.104742375,269893.751660247
1,2,5,11,13,14,15,16,17,19,151302.186516773,263627.902125544
1,3,6,8,11,12,14,18,20,21,291218.863526882,274404.774178024
1,3,7,8,9,10,16,18,19,21,286573.159757913,266638.455606761
1,4,5,7,9,12,13,14,15,18,323015.120215282,293396.556657138
1,2,4,6,11,13,16,17,18,21,327946.438417996,282107.261737326
1,3,6,7,8,9,12,14,17,18,281324.273493868,291375.793673664
2,4,5,8,10,12,14,17,18,19,320605.522944814,286314.533188792
1,2,3,4,7,9,11,14,15,17,283329.337804634,295733.515535728
1,2,3,5,6,9,14,16,17,18,235284.148728548,289607.292946479
3,4,7,8,9,10,11,12,13,16,106617.005465836,309555.682729971
2,8,10,12,13,14,16,17,18,20,182162.173716777,320840.969713564
2,7,10,11,12,13,14,15,18,20,239554.149661502,322423.547935641
5,6,7,8,9,13,14,15,18,21,235469.080574384,325070.390899964
1,2,5,7,9,12,14,15,16,18,301407.134859372,227771.688169499
1,6,7,10,13,14,17,18,20,21,310724.125727254,292055.423863986
3,5,6,8,13,15,16,17,18,19,215660.482564305,295471.192457972
2,5,7,9,11,12,14,15,17,19,244947.990656739,266521.938413837
2,7,9,10,11,12,14,16,17,21,278705.41328389,281704.217453173
3,4,6,7,11,12,15,16,17,18,307250.009267142,313372.74775697
1,2,4,5,6,8,9,11,16,17,243051.996804439,316721.407812341
3,5,7,8,9,11,15,16,17,20,189409.459304728,291667.296046879
1,4,7,8,9,11,13,16,18,21,273011.94319348,305085.438921234
2,3,4,5,8,10,13,14,17,20,193875.351938885,349482.156800686
1,3,5,6,7,8,14,15,16,21,203433.512078963,338479.512189526
1,2,6,7,9,10,11,12,15,19,239706.350312946,346718.63062869
6,7,8,12,13,14,15,16,18,21,176361.634259069,341836.476206988
1,2,4,5,6,9,14,16,20,21,194740.447446648,350235.00596109
1,3,4,7,8,9,12,13,16,21,163306.400130798,344144.173373938
1,2,4,5,7,9,11,14,15,16,334950.224966902,251460.836044223
2,5,6,7,11,15,16,18,19,20,257434.852398461,254957.162393155
5,8,9,13,14,17,18,19,20,21,219214.434129793,215364.112777028
1,3,4,5,7,13,17,19,20,21,301282.292417067,235433.729041214
5,6,10,11,13,14,15,16,18,20,280212.358291179,302703.640067611
2,6,8,9,12,13,14,15,17,18,269919.895059366,284044.505245537
1,2,4,6,7,9,10,11,14,21,292016.412469801,295578.64579957
1,2,4,9,13,14,15,18,19,21,259908.27629806,287446.879814977
5,7,8,9,11,13,15,18,20,21,208998.394830503,299128.931883679
2,7,8,9,10,11,13,17,18,20,229825.576933635,288481.336582694
1,4,5,6,9,11,12,13,20,21,267447.680549755,321911.665306599
1,2,7,9,11,12,15,17,19,20,262523.946364892,306113.624074135
3,6,7,8,9,11,14,15,18,19,286447.897045128,316346.324018085
3,4,6,7,10,11,12,16,17,18,259033.782251096,309439.969565502
2,7,8,11,14,15,18,19,20,21,228485.159971704,319827.289208774
1,5,7,10,12,13,14,19,20,21,190984.584887277,310883.972872999
2,3,7,8,9,12,14,15,16,17,238121.336672704,344182.4715631
2,5,6,7,11,12,13,14,17,18,152055.006357356,351788.985933109
2,4,6,7,9,10,12,17,18,19,185108.624923098,348711.031156737
1,7,8,9,12,14,15,16,17,18,189915.114085784,350865.816951826
2,4,7,10,11,12,13,14,15,21,7854.43429951061,292805.626223892
3,7,8,10,11,12,13,15,17,19,304940.343958904,226503.447024014
3,7,8,10,11,13,14,17,19,21,265313.247947662,171329.556986217
2,3,4,7,9,12,13,15,17,18,269783.378436614,198559.07998548
1,2,7,9,10,11,12,13,18,19,373900.012180278,287506.04604871
2,3,5,7,10,13,16,17,18,21,213504.945313835,261501.382274032
4,7,9,11,12,14,15,18,19,21,96346.9394987687,269947.926521918
1,7,10,11,12,16,17,18,19,20,288086.702662439,264562.056407753
3,4,6,8,10,11,13,19,20,21,242911.968471074,279052.04230533
1,3,6,7,8,9,10,12,15,20,240999.594586302,263848.974759126
4,5,7,9,10,13,14,15,17,19,273768.539209599,308691.023449309
2,3,5,9,11,12,13,14,17,21,261678.102939593,286426.321605019
1,5,6,8,11,12,14,15,16,17,317438.361225281,299055.237428986
1,2,3,4,5,6,11,12,18,19,251560.004536355,289401.559486755
3,7,8,10,11,13,14,15,20,21,279121.900839415,302182.418814978
2,3,4,5,9,10,14,15,20,21,226124.00951398,289268.801303454
2,6,7,8,13,14,16,17,18,20,200754.080957121,333453.621282092
3,5,6,7,8,9,10,13,16,18,191054.657673416,341160.349906252
2,3,4,5,8,9,10,12,19,20,190430.435832144,336684.650696795
1,3,4,11,12,13,14,16,19,21,195290.857978421,338619.847132846
4,5,9,10,11,16,17,18,19,21,226349.640262464,247441.997733252
2,3,4,6,10,11,13,14,15,17,334934.366914518,211183.846428231
5,7,9,11,13,16,17,18,19,21,120716.923116502,227716.382227414
3,4,5,9,10,13,15,16,17,19,324708.258304836,214411.924526224
5,6,7,10,11,12,14,17,20,21,283877.947405737,233609.612871764
5,6,7,8,10,11,13,15,18,19,262754.592497803,211915.991356863
1,4,6,7,8,9,12,13,16,17,79216.7349832329,284798.554240502
1,2,3,5,7,9,11,13,19,21,240068.202948165,290603.910215545
1,2,5,8,13,14,16,18,19,21,243673.750623315,281761.447503436
1,2,5,7,10,14,16,17,18,19,267374.812911598,283712.423121829
1,5,7,9,12,15,16,17,19,21,202148.951358763,301595.959007835
3,4,7,10,11,14,17,18,19,20,249857.934515598,311260.672933235
1,6,8,9,12,13,14,15,17,19,229554.392262916,304036.302407323
3,5,7,8,12,14,17,18,19,20,219987.09713914,305946.349243416
3,5,7,9,12,13,15,16,17,20,175708.624910021,323230.519537122
1,6,8,9,10,11,12,15,18,19,265567.864321082,210107.852575196
1,2,3,7,9,10,11,13,15,16,355588.144847477,273601.564910923
1,2,3,5,6,7,16,17,20,21,363980.669314308,277589.270536326
1,2,3,4,7,12,13,14,19,20,307561.277955428,250378.642327089
4,7,9,10,12,13,14,16,18,19,320772.601053674,265380.94478327
1,6,7,10,12,13,14,16,17,21,324916.264505863,295638.550878137
1,3,4,8,12,13,14,18,19,20,216876.5759709,299505.017864848
1,4,7,8,12,14,15,17,18,21,211524.007403085,276339.574574875
2,3,4,7,8,9,11,12,14,15,292250.418638416,289456.61640418
1,3,4,7,8,11,15,16,17,18,295755.882497557,329885.830876089
3,6,7,10,12,13,15,17,20,21,267404.515179664,321182.513527965
1,2,3,5,7,10,12,15,18,21,253123.48449351,328964.883376
4,8,11,12,14,15,17,18,19,20,288044.013977511,325012.515329352
5,6,9,10,12,14,15,18,19,21,271102.342869494,332956.118581918
1,3,4,8,9,10,14,15,17,19,213275.329963069,328286.758136545
5,7,10,13,15,16,18,19,20,21,140912.401170864,231566.111154201
3,8,9,12,13,14,15,17,19,20,295692.919328125,235763.861220524
5,7,10,11,12,13,14,15,16,20,308334.720217836,197144.84017496
1,3,6,9,10,11,12,13,19,21,226840.60321369,217549.273846398
2,3,5,7,10,11,14,15,18,21,11570.1318488921,396897.244215524
1,4,5,13,15,16,17,18,20,21,326589.428658991,265446.314396551
3,6,9,11,13,14,16,17,18,21,345778.239104274,276697.415175327
1,3,5,14,15,16,17,18,19,20,314463.251803487,269438.871384432
2,3,6,7,10,11,12,15,19,20,96797.3232066834,277815.474425173
1,3,4,5,10,13,15,18,19,21,281146.1762574,271567.860947421
3,6,7,8,11,13,15,17,18,20,166987.37117897,301776.483639546
3,4,6,7,8,13,15,16,17,20,291345.448466471,288312.75331759
1,2,3,5,6,8,11,15,16,17,324998.019792019,298174.35913739
1,2,3,6,7,9,13,15,18,19,206042.753593689,292169.333567861
2,3,6,7,12,13,14,15,20,21,180261.736538726,302181.366865813
1,2,3,5,9,14,15,18,20,21,261100.449970685,294643.333791141
1,2,6,11,12,13,14,16,17,21,260397.967448482,324603.56802603
1,6,9,11,12,14,15,18,19,21,263049.379006506,330085.217138155
1,6,7,10,15,16,17,18,19,21,224957.972633289,330244.319769182
2,5,6,7,9,13,15,16,17,21,226731.855830609,332691.190285074
2,6,7,12,13,14,15,16,19,20,371269.300945752,203545.478833961
3,6,7,9,10,15,16,19,20,21,158167.219034768,207504.64423854
4,8,10,11,12,13,15,16,19,21,335785.828226244,151694.186761489
5,12,14,15,16,17,18,19,20,21,89819.953874934,185754.139097721
2,4,5,7,11,14,18,19,20,21,400573.135909442,267787.546970583
1,6,9,10,12,15,16,18,20,21,243572.439643073,243590.558237634
1,3,5,6,7,8,14,16,17,19,93167.3660522213,252997.653599167
2,5,9,10,12,13,14,15,20,21,370373.090530962,247260.188168277
3,4,6,8,11,15,16,18,20,21,7397.67916856871,376645.668923114
2,4,5,6,8,12,16,17,18,21,317683.564345007,247622.344083131
7,8,9,11,12,13,16,18,19,20,291574.413315967,289790.993254413
3,5,9,10,12,14,17,18,20,21,316147.962092357,269502.602686343
3,6,7,8,9,14,15,16,17,18,316361.413019525,281850.863092004
2,3,4,6,8,10,14,18,19,20,322858.684581223,273012.837813383
3,7,8,10,11,12,15,16,19,20,198019.71040387,285501.698880919
2,4,5,6,10,11,16,18,19,20,276634.681400246,273889.049124929
2,5,6,7,8,10,12,13,19,21,336545.209355138,315071.646542257
1,7,8,9,12,14,16,18,19,20,300270.494583379,322309.584254538
4,10,11,13,15,16,17,18,20,21,256544.428550173,319360.930248207
1,7,8,10,13,14,15,17,18,21,276276.833881365,321578.807953915
2,4,7,9,13,14,15,16,18,21,11575.8603004717,364732.143970076
4,6,7,8,11,13,15,16,17,21,270251.273780398,190737.699947342
1,2,5,6,7,9,10,12,15,17,356160.021146279,210307.281356943
6,8,9,10,14,17,18,19,20,21,16971.6373025653,198516.344945893
1,3,5,9,10,11,16,18,19,20,61449.4822289884,206087.554539104
2,4,7,10,11,13,16,17,19,20,182949.714137131,193488.49386522
2,4,6,8,9,10,11,15,19,21,133390.34694616,259771.057937859
2,5,6,9,10,14,16,17,19,21,386611.35025029,270433.641452373
3,4,5,8,9,15,16,18,20,21,316412.858910076,263087.440019202
2,5,7,10,11,12,13,18,19,20,342142.590232832,265391.985427024
1,2,3,7,9,13,17,18,20,21,9043.26727699685,546295.067619189
2,4,7,11,12,13,16,18,20,21,263050.349216808,291899.222895016
5,6,7,10,11,13,14,15,20,21,288120.394732341,286184.886032406
1,3,4,8,11,14,16,17,18,21,272839.002492667,288412.141779521
5,6,8,10,11,12,15,17,18,20,250806.435210019,304029.620973694
3,6,8,9,10,12,13,14,15,20,325055.752526513,225227.822124984
1,8,9,10,13,16,17,19,20,21,243775.696207859,228059.260756265
5,6,7,8,9,13,15,17,18,19,229234.340779165,168936.195796008
2,4,5,9,11,12,13,14,17,21,264788.903018237,197685.831826694
1,2,7,10,12,14,17,18,19,21,329027.611847951,292453.411459209
1,2,4,5,8,13,14,17,18,21,312930.600656529,264065.617869491
1,2,4,6,7,11,17,18,19,20,284263.513260459,279121.865123983
1,2,5,7,9,11,12,13,14,20,258605.790039643,266810.663696187
1,2,6,11,12,13,14,16,19,21,302319.942812858,282016.399511579
1,2,5,7,8,13,14,16,17,21,228587.676110328,265266.908057038
1,4,7,8,9,10,15,16,18,20,300769.0627663,313765.345833984
4,7,9,10,12,13,15,18,19,21,267298.205920907,289269.749967603
3,5,8,10,11,14,17,18,19,20,156538.256040055,301412.409642489
2,4,5,8,11,13,14,15,16,19,262359.074564112,291954.421328464
1,5,6,8,10,11,13,16,17,21,273756.001288006,305395.963378924
1,2,3,6,8,10,12,14,17,21,205872.530309825,291060.068310319
7,8,9,10,12,13,16,17,18,21,196470.38995159,338876.814643089
6,7,8,10,13,14,16,17,18,21,237576.272963473,347138.187199362
2,3,4,5,8,11,15,17,18,21,206796.074649059,341406.113637009
1,3,4,6,10,11,12,13,16,21,199560.707683421,343181.123990257
3,6,7,8,11,12,13,14,15,16,260907.111034703,251861.176421702
2,4,7,8,9,10,12,15,19,21,310154.304001735,212799.279107153
1,2,3,7,14,15,16,18,19,20,311173.019486253,232778.683433424
1,8,10,11,12,13,15,17,20,21,274695.96691371,215649.160761351
1,3,5,7,8,10,11,17,20,21,231781.695364284,235741.16545807
2,4,5,6,8,11,15,16,20,21,239346.722250044,212122.31614848
3,4,7,8,10,11,15,16,18,19,278137.292528842,284439.243434633
5,7,8,12,15,16,17,19,20,21,223575.769450399,295995.160356772
1,4,6,7,8,11,13,15,16,19,254274.504240312,285725.496536969
1,2,4,5,6,7,8,19,20,21,267097.692692417,287490.152323114
1,3,6,8,11,14,17,19,20,21,264269.654454669,306502.102820022
1,2,5,8,11,13,14,16,19,21,241093.554843836,316756.97587502
1,2,4,12,14,16,17,18,19,20,229386.117644172,308183.212038156
2,3,7,8,11,12,13,14,15,20,245809.486635901,309919.812521001
1,2,6,7,13,14,16,18,19,20,193502.138933179,328971.616118923
2,4,7,8,9,10,15,16,17,21,343223.480667257,223662.64832023
2,5,6,7,12,15,16,17,18,19,61610.2007539028,169849.38102406
1,2,3,4,5,9,11,15,17,18,319661.433562057,196144.982455151
1,3,5,8,10,14,17,19,20,21,8276.58896001872,171650.712193775
2,5,6,11,12,13,14,17,19,20,130066.640955195,195381.954817227
1,2,4,6,10,11,12,13,15,18,273398.256597516,164168.730864969
2,3,5,9,11,15,16,17,19,20,352785.394413113,261845.999373496
1,3,6,7,8,9,10,13,15,17,343004.803118739,276216.094003301
1,4,6,7,8,11,15,16,17,19,279643.077808299,261388.849232532
2,3,9,10,11,14,15,17,18,21,5144.47247955899,422873.795772978
1,3,4,8,9,12,13,15,17,21,263835.114223815,286764.673746029
2,6,8,9,11,12,17,18,20,21,300080.524521038,299416.05215925
1,3,5,7,9,10,12,15,17,21,237468.032777441,286870.629739779
2,3,6,8,9,13,14,15,16,20,205010.776038309,288387.872180449
1,4,5,6,7,9,11,12,20,21,234864.036660858,313332.641783975
2,6,8,9,11,12,14,15,17,20,330725.796521375,211536.862762984
1,3,5,11,14,15,16,17,18,20,335819.843423603,230659.629604144
1,2,6,10,11,12,14,18,19,21,276271.34821409,209335.524089409
1,2,4,5,6,11,15,19,20,21,185507.618176948,210927.824471397
1,2,3,4,6,14,15,17,18,19,304751.054947565,249761.753481802
2,5,7,8,10,12,15,16,17,19,270979.041546354,263135.420155116
1,2,3,5,11,12,16,17,19,20,309964.009712497,330323.799850923
1,4,5,6,8,9,10,11,18,20,200743.018460452,355264.013755699
1,2,3,4,7,9,11,12,16,20,293499.772728429,359684.338532418
1,4,5,6,8,9,12,17,19,21,274160.449919995,352969.530392502
1,2,3,4,10,11,13,14,18,19,207992.511099007,359688.700105026
3,4,7,9,10,11,13,15,18,19,6705.81677374411,510987.190038498
1,2,3,6,9,10,11,14,16,19,6591.40530802002,515748.213367366
4,7,10,11,12,13,15,17,18,19,6989.19157963349,458842.819931295
1,4,6,8,9,10,11,12,15,19,15639.5832680355,457633.946308101
2,7,10,14,15,16,17,18,20,21,4273.81355676049,519030.258073838
2,3,5,6,7,11,12,13,16,18,95539.3155868975,377337.773199983
3,6,7,9,11,13,15,16,19,20,59542.1976442861,387651.965811663
2,3,4,7,8,12,14,16,18,20,47872.8523126994,403996.244744309
4,5,9,10,11,13,14,18,19,20,133914.680156075,380823.719959887
3,4,5,6,8,12,13,14,15,17,102005.933199333,401786.492458515
2,3,6,10,11,14,15,16,17,18,320201.987380332,330379.736568938
2,4,6,10,13,15,16,17,18,21,279843.702243506,334775.778512128
1,4,7,8,9,11,13,17,18,20,271599.229456282,323940.29729525
4,6,7,8,9,14,16,17,18,21,271230.185196122,332339.893832284
4,5,7,8,9,11,14,15,20,21,231912.027875571,349833.444624841
1,2,3,6,8,10,14,15,17,20,127022.213202429,343023.107784164
2,4,7,8,9,12,15,16,19,21,111933.985921367,340928.229680742
1,2,5,6,7,13,14,18,19,21,205935.668805933,354988.80383959
1,2,5,7,8,11,13,17,18,20,32442.1167661971,363685.107088496
5,6,7,10,12,14,18,19,20,21,211982.726521975,360511.22252343
1,2,3,8,10,11,12,15,17,20,204875.688878928,357617.636920063
1,2,3,5,7,15,17,18,19,21,114940.590155022,350217.58588267
2,3,4,5,11,12,13,14,19,21,131135.188191215,353021.637975336
1,4,8,9,10,12,14,15,18,20,111423.086814847,353520.060725758
2,3,4,5,6,9,14,18,20,21,141367.257762737,359508.922936412
1,2,4,5,10,11,12,14,15,19,253675.223236349,375782.477737176
3,5,6,7,8,9,10,17,18,19,33237.1669539057,450791.570170339
2,6,8,9,10,16,17,18,19,21,16619.9195736749,467286.691802294
1,5,7,10,12,13,15,16,18,20,116220.312179406,386543.323807126
1,2,6,10,11,14,16,18,20,21,156667.527098174,386758.914975762
1,4,5,7,10,11,12,14,18,20,334110.577451703,320724.395452037
6,9,10,14,15,16,17,18,19,20,297070.535750764,324736.616945797
5,7,8,10,12,13,16,17,19,20,301077.110391352,308200.947249358
1,3,7,8,9,11,13,15,17,18,7580.55967546002,540800.49449159
3,9,10,11,12,15,16,18,19,20,224116.855998461,347119.667306928
3,5,6,7,9,13,14,15,16,19,144286.353214064,342080.669170842
1,3,4,6,8,9,11,15,18,21,224892.034508426,349105.160702913
1,2,6,11,12,13,18,19,20,21,192485.104900868,347077.535250562
1,4,5,10,12,13,14,17,19,21,285769.976098841,353277.405479584
3,5,8,9,12,14,16,18,19,21,220077.502854402,351342.472722916
1,2,3,4,5,10,12,13,18,21,18623.6970586273,580991.373009354
3,4,7,8,9,10,14,16,18,20,29039.9447760354,386624.838878174
2,5,8,9,10,11,12,17,18,20,17765.3851054867,475851.061721422
4,8,9,12,13,14,15,16,18,21,24758.6359024482,414255.755939366
2,5,8,9,11,13,14,18,19,20,19084.8723832941,481549.834771855
1,5,8,9,10,11,15,19,20,21,6665.65629558543,513651.169598029
1,4,6,7,8,15,16,18,20,21,49335.8332873878,441109.47590302
3,4,5,6,11,12,14,16,18,19,22910.4375750711,464161.10599574
5,7,8,9,13,15,17,18,19,21,76513.3689613734,417596.879791348
1,3,4,6,7,8,14,16,17,18,117069.103695896,393080.481140259
1,2,3,8,9,10,12,13,14,18,303454.63166595,322586.342811961
1,2,4,8,9,10,11,17,19,21,98550.9860058073,304039.866138853
1,7,8,11,12,14,15,16,18,21,296855.710170431,322205.127090249
2,3,4,6,8,11,12,13,16,21,296743.350425034,318503.181418663
2,3,6,7,8,9,12,15,18,19,268404.647518992,326359.316618309
2,3,4,5,6,8,10,13,18,21,266861.511771923,322080.282631887
3,6,8,9,14,15,16,17,18,21,5939.82853270618,571742.410578221
4,7,8,9,11,12,16,19,20,21,279253.501657613,346510.985388786
2,3,7,10,11,13,15,16,18,21,317361.574081577,349140.533899709
1,2,3,6,9,16,17,18,19,21,307993.297820517,351702.157396171
1,5,6,8,12,15,16,17,20,21,73111.1441683915,375278.377987576
1,2,6,9,12,14,15,16,20,21,19469.7883884204,611310.106884173
1,3,6,7,10,11,14,19,20,21,7995.08363041075,700887.156403595
5,9,11,12,14,15,17,18,20,21,223048.717051588,366908.167086841
4,5,7,8,9,11,13,15,16,17,195273.854007115,367681.737669216
1,2,3,7,9,13,15,17,18,20,284720.492758006,343855.68611499
1,3,5,6,7,11,14,15,18,19,287210.813564714,347105.898180442
1,2,5,8,11,13,14,15,17,18,267991.70251095,326484.181804139
5,6,8,12,13,14,15,19,20,21,259916.728336458,337909.841674577
1,2,3,6,7,9,10,11,15,18,204252.756926879,374682.100083522
1,2,3,5,8,9,12,15,18,19,54908.672930161,369482.74582461
2,6,8,9,10,11,13,14,15,16,207936.549265834,373361.204063475
1,5,7,8,11,12,14,15,16,19,153984.486605674,369579.396361205
5,6,7,10,12,13,16,17,19,20,230767.004582738,376809.155705407
5,8,9,10,12,13,16,18,19,20,232543.37705069,372245.920716518
2,3,7,9,10,11,12,14,18,21,40428.3521684771,440039.845844611
3,4,5,6,7,8,11,12,15,18,5625.70328608844,476669.840367331
2,3,5,8,10,11,13,14,15,16,5531.48439455029,503426.621263275
1,7,8,9,13,14,16,17,20,21,259067.185674432,385767.963997664
1,3,6,10,12,14,15,18,20,21,4693.48856436659,520734.419929709
1,2,5,8,9,14,18,19,20,21,181707.782197799,388709.395700319
2,3,4,5,6,8,12,15,17,19,86844.8489664688,433318.778662295
1,3,6,7,8,12,13,15,18,20,124316.378058341,408968.748734739
