V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,4,9,12,13,0.333847354942976,0.51048296080402,1
1,2,4,10,11,12,0.35390103529844,0.451680319195501,0
1,2,4,10,11,13,0.140319862679144,0.471835688664924,4
1,2,4,10,12,13,0.35120771463554,0.513176771029514,0
1,2,4,11,12,13,0.353161014175423,0.434040852517968,1
1,2,5,6,7,8,0.28328840175947,0.432000508837452,1
1,2,5,6,7,9,0.200646402709647,0.468285739918304,0
1,2,5,6,7,10,0.248208351804818,0.485950713305511,1
1,2,5,6,7,11,0.284490614934059,0.428288217285143,0
1,2,5,6,7,12,0.223795957914911,0.508114984908643,1
1,2,5,6,7,13,0.0450185432223029,0.425394211176419,6
1,2,5,6,8,9,0.204990441998854,0.303211847309367,2
1,2,5,6,8,10,0.376606825711365,0.445190835160912,1
1,2,5,6,8,11,0.0057564404703153,0.583517858841635,5
1,2,5,6,8,12,0.200240246468205,0.356086460763179,2
1,2,5,6,8,13,0.188049146119602,0.445205256166556,2
1,2,5,6,9,10,0.275681377447369,0.578174971331548,0
1,2,5,6,9,11,0.171848342994625,0.362737462271598,3
1,2,5,6,9,12,0.303228971689534,0.444162478457448,0
1,2,5,6,9,13,0.342048701059018,0.550808946461535,1
1,2,5,6,10,11,0.383372496910806,0.480889650505538,0
1,2,5,6,10,12,0.321322980762795,0.451048623492786,1
1,2,5,6,10,13,0.39390208851355,0.580661214604003,1
1,2,5,6,11,12,0.063209343618821,0.435847161165143,5
1,2,5,6,11,13,0.167863908372096,0.362632652272502,3
1,2,5,6,12,13,0.372724516417382,0.434793818880956,0
1,2,5,7,8,9,0.277502780080131,0.430400609183418,0
1,2,5,7,8,10,0.152163471900504,0.552865792260654,3
1,2,5,7,8,11,0.29517408392078,0.428590633110472,0
1,2,5,7,8,12,0.236590145439948,0.548340352670601,1
1,2,5,7,8,13,0.151023871489014,0.396454137276066,3
1,2,5,7,9,10,0.220627565736067,0.489153632039666,0
1,2,5,7,9,11,0.254123617756493,0.431392477427784,0
1,2,5,7,9,12,0.229246566357783,0.512393202131266,0
1,2,5,7,9,13,0.278778828164466,0.467552342268331,1
1,2,5,7,10,11,0.245620765238166,0.445778398845669,0
1,2,5,7,10,12,0.255130308146966,0.511041585969318,0
1,2,5,7,10,13,0.275132556337391,0.481134928471002,0
1,2,5,7,11,12,0.264481918822727,0.517062352091447,0
1,2,5,7,11,13,0.200855526637092,0.326234305343144,2
1,2,5,7,12,13,0.255739817150566,0.508417187901072,1
1,2,5,8,9,10,0.361905623759674,0.452950019386145,0
1,2,5,8,9,11,0.212153005796265,0.254240603589807,1
