V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse,bestlam_numpred
1,2,6,7,9,10,14,16,162.939826555911,110.746669516081,0
4,5,7,10,12,13,14,16,31.8871144409509,350.147478892804,0
2,4,5,6,9,10,14,15,44.7237032794634,313.724595963242,3
4,5,8,10,14,15,16,17,1.61831841211793,360.558256700378,8
1,4,5,7,13,15,16,17,32.0145974401141,356.677264624496,1
4,6,7,8,11,12,13,14,28.9084132469656,336.37449563914,1
5,6,8,9,12,15,16,17,102.576127674936,205.159058197875,2
1,4,7,9,14,15,16,17,46.316987120927,332.042959381563,1
2,4,7,8,11,13,14,16,29.5980845244713,339.875576377104,1
1,3,5,8,10,11,15,17,135.316656628317,144.280597253928,1
3,4,7,8,12,15,16,17,87.9853761108868,312.622256302156,0
2,3,4,8,10,11,12,16,76.3451509457184,307.493054042067,1
1,2,3,4,5,14,16,17,1.31946227803215,386.635591829946,7
2,3,4,7,9,13,15,16,15.2610291731684,371.477360073559,2
2,5,8,9,11,12,15,16,140.78644037636,203.352443236329,0
2,4,5,6,10,11,14,15,25.2426222660669,334.433450687031,2
1,2,4,8,10,13,15,17,10.2786900020343,384.394739723616,4
2,3,6,9,10,12,14,17,124.103290152475,179.734963438674,0
1,3,5,6,12,13,15,16,147.497226452881,140.717039192634,1
3,4,5,9,10,12,14,16,3.07554911373362,453.398032422171,7
1,3,4,7,9,11,12,13,23.628134855523,344.780436165796,0
1,3,6,7,10,11,13,17,135.248806359505,119.013816248441,1
4,6,7,8,10,13,15,16,23.6099408933179,344.667944166675,2
3,6,8,10,11,12,13,15,133.059145967403,156.899312737062,0
3,4,5,8,13,14,15,16,63.7345998899654,325.69132565305,0
2,6,10,11,14,15,16,17,182.270561148383,145.759838889701,0
2,3,8,10,12,14,15,16,178.413135245287,161.440909605104,1
1,2,3,5,9,10,14,16,148.207675081194,140.009963680231,1
2,7,8,10,11,13,14,15,200.611500030826,129.069832404075,1
2,3,4,5,10,11,13,17,45.1889906660484,327.892767965238,0
1,2,3,6,7,8,9,17,137.31004404201,163.184124876509,1
1,2,6,7,8,10,11,17,109.665503310573,121.417656168519,1
1,4,5,7,9,12,14,17,0.960217606794445,384.358881167494,7
2,5,7,9,11,15,16,17,166.359860940323,154.103932453209,1
2,3,8,9,11,13,15,17,179.178549280653,178.738069054872,1
1,3,5,6,10,11,14,16,116.686606751601,134.817216687025,0
2,6,7,9,11,12,14,17,138.686866322969,163.734970568357,0
3,6,8,11,13,14,15,16,180.167982449471,152.631480459762,1
3,5,7,9,10,13,14,15,166.617704314649,190.202347439387,1
1,5,6,7,8,13,15,17,179.226393125295,122.458775600049,0
4,6,7,8,9,13,15,16,45.3393940919785,334.509664552703,0
2,6,7,8,12,14,15,17,166.740633581732,159.982350636433,1
1,6,7,9,14,15,16,17,103.65594797495,333.235009589248,2
3,7,9,10,11,13,14,15,171.880564037158,178.450232550222,1
1,2,3,4,10,12,13,17,31.0277851625221,350.950917558556,2
1,2,3,5,6,7,8,12,97.6844908150395,159.298158458703,0
2,5,8,9,10,11,14,16,130.951889158715,167.218640486087,0
1,2,4,8,9,10,12,14,92.0871633666787,312.491758037322,0
5,6,7,9,11,13,16,17,140.382476030583,134.869570357587,1
4,7,8,9,12,14,16,17,71.4707803060085,316.932727761401,1
1,4,5,8,10,11,14,16,88.9639258769755,314.279054879758,0
1,4,5,8,10,11,13,17,1.8412382029372,406.948969352533,7
2,3,4,7,10,12,15,16,24.8837908830116,335.074195408646,2
2,3,4,7,10,11,13,17,30.3355818631231,343.060651183018,0
1,2,5,6,11,13,15,16,154.218120898756,137.492065252324,1
3,5,7,8,9,11,14,15,159.57673979937,206.104378506096,1
1,3,4,5,6,11,12,13,43.1925609144402,330.826377245779,1
1,4,7,8,10,13,14,17,0.799576835670266,370.466799099168,7
2,3,6,8,11,12,13,17,132.975886651366,183.311960047382,0
1,4,5,9,10,12,14,17,1.09877549076534,356.119473351622,7
2,6,7,8,10,13,15,17,180.374835029216,124.569936491836,1
1,3,5,7,10,13,14,16,162.983563036226,111.65778689536,1
1,3,6,7,8,10,15,16,160.305424639697,115.438337278138,0
2,5,6,7,8,13,14,17,158.770392651764,140.844486805955,0
1,2,3,7,8,10,11,15,160.583868803641,128.320568675587,0
3,6,8,9,10,12,13,16,110.686748992691,159.47380847238,0
3,4,5,7,8,9,11,16,6.25511382087848,322.238278007236,6
3,4,6,7,11,12,13,16,25.0253779347388,335.529510702075,0
2,3,5,8,9,10,11,13,118.366300310348,172.106663904407,1
1,6,7,9,11,12,14,17,146.648105870681,133.79132808188,0
1,2,6,7,10,11,12,16,110.468969700441,118.434944223937,1
2,5,7,8,10,12,13,14,154.55289941716,124.339698756947,0
1,3,8,10,12,13,15,16,151.173829868482,121.886632168418,0
1,7,8,9,10,11,12,16,120.13383417875,118.987875958575,1
1,2,5,12,13,14,16,17,137.962249093666,119.105268031098,0
1,3,6,7,8,11,15,16,151.076551533247,138.370023363813,1
1,6,10,11,13,15,16,17,157.766491683575,111.006788676969,0
3,4,10,11,12,15,16,17,4.10682394328627,347.788630111838,6
2,3,4,8,13,14,15,16,71.8787957116749,325.836232396431,1
2,5,7,11,12,13,14,16,153.551770709791,128.735091220329,0
2,3,4,5,10,11,15,16,30.2781524156967,322.717402087155,4
2,7,10,12,13,14,15,17,166.79316208027,160.743931609191,1
1,2,3,8,10,12,13,14,132.311954922181,127.694474049995,1
1,2,3,8,9,12,13,17,171.274296776513,158.826107495968,0
1,2,4,8,11,13,16,17,7.47613990539909,396.149830901999,5
1,4,6,8,10,12,14,15,87.9409126628531,313.03155639624,0
3,7,8,10,12,13,14,17,180.979575545977,127.671490248244,0
1,5,6,10,11,14,15,17,197.39457902229,127.57490761893,0
1,4,5,8,12,14,15,16,88.5054095394441,310.028578206105,0
2,4,5,6,7,9,14,17,62.4608640998875,318.590991487289,2
2,4,5,7,8,11,16,17,82.56411832503,312.459520635446,0
6,10,11,12,14,15,16,17,172.599421252284,143.984255732042,1
4,5,6,7,9,12,14,15,31.8365525643792,320.357880979888,4
1,2,3,4,7,10,11,17,89.1736072810372,324.640550062744,1
2,3,4,5,10,13,14,16,1.80432396086711,483.843912096071,7
1,3,5,6,9,10,11,15,158.343278989668,166.071627040852,0
1,3,7,12,13,14,15,16,204.032505436182,131.81737881458,1
1,2,5,6,7,8,11,13,123.880346141745,135.076289922759,0
1,8,10,11,12,14,16,17,118.969643699203,118.380022259082,0
1,3,4,9,11,13,16,17,0.539764889960218,378.285873020898,7
2,3,4,5,6,10,12,15,63.6990958266105,309.792505144216,2
3,6,7,8,9,11,13,14,152.382931786163,150.156957455379,0
1,2,6,9,13,15,16,17,176.189321044412,133.676195940394,0
1,4,6,11,12,15,16,17,15.0023231743471,382.657296148885,4
2,3,4,9,13,14,16,17,56.8296763002519,325.678562308645,0
4,6,7,9,10,11,15,17,10.824668840608,337.019713202102,2
2,3,9,12,13,15,16,17,162.11270005155,159.610864971447,0
8,10,11,12,13,14,15,17,188.341362606962,128.008913340478,1
1,3,4,5,10,12,13,15,40.9001729746049,338.257133961725,1
5,6,7,9,11,12,15,17,158.839444986907,169.777777743607,0
1,4,5,6,8,10,14,17,17.8338811069116,399.409996393857,3
1,6,7,9,10,11,16,17,129.21861275563,112.336662557058,0
3,5,9,11,13,15,16,17,159.893823751624,156.628300489674,1
5,6,7,12,13,14,15,17,160.242797313476,163.603509467096,1
3,5,9,11,12,13,14,16,133.998070173681,159.553140062974,1
3,4,5,8,10,12,15,16,85.5941346862955,307.085182776446,0
2,7,8,9,10,11,14,16,150.775707729821,134.050680137133,0
2,6,7,8,11,12,14,17,120.521881506132,161.195381892648,1
8,9,10,11,12,13,14,17,149.264732889891,139.624372780731,0
3,5,9,10,12,13,15,17,162.162163889726,148.971538344133,1
1,3,4,5,6,8,9,16,77.0278076297881,311.319928727957,1
6,7,8,9,10,12,14,16,143.893666723243,135.405464095684,0
1,5,7,8,10,13,15,16,185.409360609824,112.347432125265,0
1,3,4,5,9,10,13,16,36.0886816817405,339.386035188059,0
2,3,4,5,6,10,13,17,45.3095728375706,330.777510221343,1
1,2,4,6,10,11,12,17,19.4631900332032,373.653902632866,4
2,3,4,5,6,9,14,17,32.2377146966416,340.09933189418,2
2,7,8,10,13,15,16,17,191.548062063673,114.473702270403,0
1,7,9,10,12,13,15,16,199.231267038276,115.54995794323,0
2,4,5,6,14,15,16,17,25.0537852188907,356.442524898253,3
7,8,9,11,13,14,16,17,198.938828376158,133.62233316071,0
3,4,5,11,12,13,14,17,42.5254051054079,330.252364201182,1
3,4,5,8,13,15,16,17,66.0501016938961,324.360356215023,0
4,7,8,11,12,13,14,15,26.4493918375126,338.103419640295,1
1,3,4,5,9,10,14,15,47.3167398778166,319.354338909589,1
1,3,6,7,8,12,13,16,124.622455731823,129.478009037553,0
4,5,7,8,10,12,13,15,34.0374489259116,342.068556420386,1
4,5,8,10,12,13,14,16,43.2776780805418,332.431782476373,1
3,4,5,6,10,11,13,17,40.3443461133778,333.804911915048,1
1,3,4,6,8,15,16,17,22.8233676566893,373.904527203681,3
4,5,8,9,11,13,14,17,18.1057457390434,351.966886522094,5
1,2,7,8,12,15,16,17,165.567727163136,120.444497428478,0
2,3,5,8,9,11,12,14,118.230420953591,214.249728689484,0
2,3,5,6,11,12,15,17,114.673068291274,207.559440342584,1
1,2,5,11,14,15,16,17,207.377212653371,135.556019273921,0
2,4,5,8,12,15,16,17,81.6783425488545,305.22077861788,0
2,4,5,6,7,11,13,17,36.2490116535302,335.57155974454,1
4,5,7,8,10,14,15,17,16.209314322176,356.507249185541,3
6,7,8,10,12,13,15,16,169.623478641562,121.987568733591,1
2,3,4,5,7,8,9,17,33.3738926661389,318.755042608655,1
1,2,6,7,9,13,14,15,134.361643645772,297.848652346226,1
1,5,7,8,9,13,14,17,186.89314573886,131.957388874379,0
2,4,5,11,12,13,14,15,38.7833387087253,323.464775600821,1
2,4,7,8,10,13,15,16,21.6703627619863,343.596523193728,2
3,4,8,10,11,12,13,16,43.3635058889728,334.366498332399,1
4,5,6,10,12,13,15,16,44.1791893692843,328.622819714626,0
1,3,6,9,10,12,13,17,116.317264261475,134.874987617367,0
1,4,9,10,11,13,15,17,2.58976991767257,393.561853600575,7
1,4,7,9,10,12,16,17,64.8740298464612,333.044946572523,1
1,2,3,4,7,10,13,15,1.12563922200469,359.034522801241,7
1,5,6,10,11,14,16,17,118.903065597126,116.631944056673,1
4,7,9,10,11,12,15,16,18.0713552004464,334.470628814659,3
1,5,8,9,11,12,13,15,163.062694822454,151.676559192526,1
3,5,9,10,11,12,13,15,157.223001566303,159.041590743727,0
5,6,7,8,9,10,14,17,147.754951259535,137.460620402416,1
1,4,9,11,14,15,16,17,1.39173141344928,398.848459798162,8
1,5,7,10,13,14,15,16,209.218285619532,125.988541548258,1
2,3,4,6,8,12,16,17,77.9247724328049,307.384015883712,0
2,4,5,6,9,10,13,15,24.6839504618138,323.986163068075,4
3,4,5,8,9,10,11,13,40.7614624315634,325.928267090645,1
1,2,3,5,6,7,9,16,121.709740743332,150.736162905813,0
5,6,9,10,12,13,14,16,142.390612695128,137.192815928129,1
2,5,6,7,8,12,14,17,124.393035492478,158.699596726032,1
3,4,7,8,10,11,14,17,88.0169942358138,317.070070126028,0
2,3,5,10,12,14,16,17,113.41091788094,153.368111139606,0
3,5,7,9,10,11,14,15,164.492218665715,190.458578072483,1
2,3,5,6,7,9,12,17,106.602965511412,185.106835466182,1
3,7,9,12,13,14,15,17,159.860330024422,201.989417018465,1
1,2,3,5,7,11,12,13,123.627589622231,136.503189669727,0
1,6,7,8,9,11,16,17,116.260264881779,137.34939901835,0
1,4,7,8,12,15,16,17,28.8977669307474,350.898147384283,3
4,6,8,10,12,13,15,16,43.610905071924,328.451966491221,1
1,3,4,6,7,11,13,14,33.5872818878937,349.505740994728,1
4,5,9,10,12,15,16,17,53.306805069603,315.519869939366,2
1,2,7,10,11,12,16,17,118.064540994995,103.130071381034,1
1,2,4,5,11,15,16,17,35.2627781991372,345.770506734944,2
1,3,5,8,9,14,15,16,177.873945909736,211.188565515487,1
3,5,6,7,11,12,14,16,118.54803657534,156.90609108413,1
2,4,7,8,9,10,12,15,10.2156979889618,335.18628153648,4
1,2,5,6,8,9,11,13,112.971611523736,160.006044204506,0
1,2,4,6,9,10,16,17,0.99332519787269,362.348149423902,8
3,4,7,9,10,11,15,16,36.960938353175,326.754940009854,2
1,2,3,4,5,7,8,9,49.4702150176245,322.462240253205,1
1,3,6,7,9,11,12,16,108.675702797149,150.700215066978,0
2,6,7,11,12,13,15,16,163.485888703623,137.672147236155,1
1,4,5,6,7,12,13,14,33.8797441160256,350.573517080681,0
1,2,7,8,9,13,14,15,134.30079104339,296.293025504623,1
1,7,8,9,11,13,14,17,199.045838298628,129.390009397378,1
1,2,5,6,10,11,12,15,139.566963520755,156.498944714908,0
1,5,7,9,10,14,15,16,78.739093836226,367.740485370621,2
1,3,4,5,6,10,12,15,85.1527867953554,311.858933347655,1
1,3,5,7,11,12,14,16,133.011806596024,125.421920971812,1
1,2,6,7,11,12,13,14,150.73586555009,126.375952044581,1
1,5,10,11,12,13,15,16,154.38614602679,116.732111670938,0
1,2,3,4,5,8,13,14,52.4126533342001,333.779483224252,0
2,6,7,8,9,10,14,17,149.979838112713,140.084856133168,0
2,3,7,9,11,12,13,16,131.739183707877,149.05785667383,1
1,6,7,8,9,12,13,17,157.584672166272,139.613600120022,1
2,3,4,7,12,14,16,17,31.9080963440113,354.249020000789,2
2,3,6,10,11,12,14,15,173.5907820487,179.027700708536,1
1,3,7,9,11,12,15,16,143.436386921893,144.909958675679,1
2,4,7,8,9,12,13,17,37.4156435320315,334.62455937947,0
6,7,8,9,10,12,13,14,161.092726058327,130.415205043635,0
2,3,4,8,11,13,14,17,54.677432122935,324.168142343298,0
2,5,10,11,12,13,15,17,149.378357824336,140.751858315417,0
1,5,6,12,14,15,16,17,195.300336068374,138.425691934414,1
4,7,12,13,14,15,16,17,4.61561450094324,420.605671207589,6
1,3,4,6,10,15,16,17,0.950697160618284,395.80959047641,7
1,2,3,4,5,9,11,16,61.5005310318844,313.035606662411,1
2,3,4,7,10,14,15,17,20.0972437517435,345.811962945913,2
1,2,3,4,5,8,11,17,5.53371682866152,405.471530307561,6
1,4,5,11,13,14,15,16,45.8046632845645,338.694083371639,1
1,2,3,6,10,12,14,16,119.187444226414,138.357393340375,0
3,4,7,8,10,11,15,17,5.85957700286882,370.47285828038,4
1,6,7,8,13,14,15,16,203.512608753577,130.528285883004,1
1,2,3,5,9,11,14,15,124.49825476422,329.267063749409,1
4,6,11,13,14,15,16,17,58.4763078674226,332.085288722144,1
1,2,5,6,13,14,15,17,216.069948585901,130.213271441534,0
1,2,5,6,10,11,12,14,118.99839997722,147.314497172506,1
2,3,4,7,8,12,16,17,82.4527428245348,312.610773762197,0
1,5,7,9,11,13,14,16,171.678742476017,118.359507873024,0
1,6,7,8,10,11,12,13,127.699467474444,122.937277514673,0
4,8,9,10,11,12,14,16,1.49982307535392,375.464423184862,7
2,5,7,10,11,12,13,16,135.792088318555,123.524737202199,0
1,2,4,5,6,11,12,17,9.74929351079894,388.407283426859,3
1,2,3,4,8,9,16,17,1.28294917131949,362.445453521762,7
2,4,5,7,10,11,15,17,15.022645255797,343.291063947208,2
2,3,7,10,11,14,15,17,166.017638819564,148.295315504141,1
2,3,4,7,8,9,13,14,34.3979941461867,335.576030799301,1
1,4,8,9,12,13,15,16,56.5416864061106,331.997556608469,0
1,2,4,6,9,13,15,17,17.6981192687388,364.521866898993,4
4,5,7,10,11,13,14,15,35.0677864255555,344.850660508445,1
1,4,6,8,9,11,13,15,50.3686070426756,327.760269662507,0
4,5,6,8,10,11,12,14,74.6912855492162,307.413901786131,1
2,3,6,7,11,12,13,15,161.446627778093,153.013994876236,0
4,7,9,10,12,13,15,16,39.0692540891234,344.239251108677,1
1,4,5,7,8,12,15,17,89.1233451434269,319.582514678926,1
3,5,6,9,10,12,14,17,121.146156054875,176.543694119277,0
2,5,8,10,11,13,14,15,194.427660627338,139.604083509508,0
1,3,5,9,10,12,13,16,120.220648157936,130.076357157015,0
1,2,3,9,11,13,15,17,171.815025189616,147.448050583274,0
4,5,8,9,10,13,15,16,37.0100065317181,321.607018434014,3
3,4,5,6,12,14,15,16,81.9764741718181,305.981286940761,0
1,3,7,9,10,11,13,17,148.007892085847,121.75016219775,0
1,2,4,7,8,9,10,16,75.7136473814555,327.789359324416,1
4,5,8,9,12,13,14,16,55.4680757219634,324.599288130421,0
1,8,10,11,12,13,15,17,150.8334970171,119.75535379592,1
1,3,10,11,12,13,14,15,199.568160945546,121.993748432453,0
1,5,6,8,12,13,15,17,146.349791307049,139.0421069846,1
4,5,6,8,9,11,13,15,35.5598189902519,318.330882467713,1
2,3,5,6,8,12,16,17,89.4921100878782,203.731028052042,1
1,3,7,8,9,10,13,16,145.451244589865,120.371258861632,0
1,2,5,11,12,13,14,17,132.070070699387,130.463531102758,0
2,4,6,7,8,9,12,16,42.8059576065621,317.435727363336,1
1,2,7,9,12,13,16,17,148.390393965353,121.914803048323,0
1,2,3,5,6,7,8,17,102.728083301049,149.038677684769,0
2,7,10,11,13,14,15,16,208.100394820079,122.589316413839,1
1,3,4,8,13,14,16,17,12.9937329549612,376.021217846248,3
1,2,4,10,12,13,14,16,32.5874929997165,345.529996687942,1
3,7,8,10,11,12,13,14,147.973725024464,127.603786835949,1
4,5,6,8,10,11,14,15,22.047964771933,341.726053133186,2
1,5,6,10,11,13,14,15,204.572931819786,118.204969402163,0
1,4,5,9,10,14,15,16,16.4513012991558,413.552785733039,5
4,6,7,9,11,12,15,17,36.0724827834991,320.496318782211,3
2,4,5,9,11,15,16,17,50.5185891976928,311.678685716958,3
2,3,5,6,8,9,11,15,140.707158667455,226.456121034671,1
2,4,7,9,10,11,14,15,2.85939403099753,331.021314732461,8
1,4,7,9,12,13,14,16,30.2348287318334,354.380640559643,0
3,4,5,7,11,15,16,17,84.5815371856853,312.986572350501,1
1,5,7,9,13,15,16,17,204.551860658437,115.74346314158,0
2,5,6,9,10,12,14,16,130.865138912556,170.279477783455,0
1,3,4,9,10,12,14,15,53.9624596971299,318.460421243616,1
4,5,6,7,10,13,16,17,34.4783238961193,347.697351282813,1
1,2,3,7,9,11,15,17,181.057901879898,145.770754577382,0
1,6,8,10,12,13,15,16,150.739831529561,120.245325222232,1
4,6,7,10,12,13,15,17,29.3423157161691,340.655801419062,1
2,4,6,8,11,14,15,16,81.1826046300624,305.634463827573,1
4,7,9,10,11,12,13,16,31.9588503894888,344.012439107888,0
1,4,8,10,12,14,16,17,32.5044462616613,367.973228850565,3
1,2,4,5,8,9,14,17,3.50175459776369,390.377661389478,6
1,3,5,6,7,8,13,16,127.09398482115,128.6216010522,0
1,3,4,5,6,7,12,17,80.6637028461808,319.238769849767,1
1,2,3,8,10,14,15,17,204.758676707746,131.624426260344,0
2,3,6,7,10,12,14,16,132.581661581238,135.44969191569,0
1,2,5,6,9,10,13,14,155.810746067688,129.969491428129,1
2,4,7,10,12,15,16,17,24.1040479113255,340.478911265763,2
3,4,5,7,8,9,12,16,2.23554244500038,308.33242315089,6
1,5,6,8,9,11,12,15,147.391792752809,186.889208559638,1
4,5,6,8,14,15,16,17,10.0959839625339,402.868163016734,4
1,5,6,7,8,9,11,16,113.879612089717,143.787011803739,0
3,6,7,8,10,12,15,17,146.13048592212,146.359892838199,0
1,4,9,10,12,13,16,17,50.5087142916166,344.000027211132,1
2,5,6,8,9,10,11,15,33.4114127737871,371.54453123113,4
4,8,10,12,14,15,16,17,2.12736773403062,379.905458902205,7
1,3,5,9,10,14,15,16,190.73255901929,182.857867544181,1
4,6,11,12,13,14,15,16,38.8099387177318,325.33195201729,0
1,2,4,5,6,15,16,17,35.2170025844624,350.380727363142,2
1,2,4,6,7,9,11,14,66.39062338281,322.577064744534,1
2,3,7,8,10,15,16,17,161.330556176308,128.99837707697,0
1,5,6,8,10,12,15,17,134.016316063818,142.554150810424,0
