V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse,bestlam_numpred
3,4,5,7,9,11,13,14,127.948935091044,900.574636100527,1
2,3,5,7,10,13,14,15,5.70646716824636,1227.13928952048,7
2,6,7,9,10,13,14,15,302.163626662765,938.202335294027,1
2,4,5,9,11,12,13,14,626.390383916129,537.705957917886,1
3,5,7,9,12,14,15,16,295.40182146686,933.640255664774,0
1,4,7,8,10,11,13,14,206.156177720081,1108.33889795552,0
1,4,5,6,10,11,12,14,725.176135014357,595.404209311254,0
2,3,4,6,8,10,14,15,687.019103982264,597.301163771879,0
1,5,6,7,12,13,15,16,294.808754293851,912.408778219425,1
2,5,6,8,9,14,15,16,9.74605780951269,893.25913377791,6
1,8,9,11,12,13,15,16,765.722504685402,481.433771207349,0
3,5,6,10,12,13,15,16,14.5310021050838,1136.06783297748,7
5,6,7,8,9,10,11,15,95.3401137386385,846.957625270596,3
1,2,3,4,7,9,12,15,297.899543967933,946.69918809898,0
2,5,8,10,13,14,15,16,611.526100845032,591.539835598088,1
4,7,8,10,11,12,13,15,127.862106503888,1150.00382011595,4
2,3,4,5,10,14,15,16,592.296559433466,590.872866693394,1
2,4,8,10,11,12,13,16,632.84332226256,610.21757120429,1
1,2,3,8,10,11,14,16,709.788786728068,664.760525150693,1
1,3,4,5,8,10,12,16,640.659722417166,506.575212989708,1
1,2,4,6,9,10,13,15,10.8379499255663,1124.56667545975,7
1,3,5,7,8,10,13,16,287.300330229359,885.429676069217,0
2,3,4,6,8,13,14,16,652.970976919155,655.949862541614,0
1,4,5,7,11,13,15,16,308.718656322436,936.994670788908,1
1,2,5,7,8,9,11,12,308.455591316153,894.005970765753,0
2,3,4,6,7,11,13,14,291.339546837241,935.17584931893,1
4,7,8,10,11,12,14,16,226.166574713374,1123.89740311995,1
2,3,5,9,11,12,14,16,234.769475665462,661.85467533907,1
3,4,5,6,7,8,11,16,265.453435526864,814.390173565669,1
1,3,4,5,10,13,14,16,568.62180960576,606.38000098476,1
1,6,7,8,10,14,15,16,2.77436803333109,1105.8799815467,6
3,4,5,6,10,11,12,14,638.420940060554,555.270873896863,1
1,2,3,6,7,8,10,16,292.375238575905,913.242642441011,0
3,6,8,9,11,12,14,16,301.88163113969,620.09205862095,1
2,3,6,7,11,13,14,16,292.11244376849,928.597211350853,1
1,2,5,9,10,11,13,14,480.64768662302,619.55185016211,1
1,3,6,9,11,12,13,14,97.4118104046107,743.184244084956,3
1,3,9,10,12,13,14,16,548.635034196019,627.825831776488,1
1,4,6,9,10,13,15,16,94.1591920096189,715.438041595682,5
1,3,8,9,10,12,14,15,21.9589189626185,761.966913511912,6
1,3,7,11,12,13,14,15,156.292967094766,1118.12043130733,1
1,3,5,6,10,11,13,16,110.337251270081,621.302422049154,3
1,2,3,5,6,8,13,16,631.381773342787,724.886386318939,1
3,5,8,9,11,12,15,16,410.117558922815,614.762022492175,2
1,3,6,7,9,13,14,16,172.052607854418,1022.23211808971,0
1,2,3,4,7,8,12,15,321.819536562191,957.881946655519,1
3,4,7,8,10,12,13,14,291.590849398218,976.109861026487,1
1,2,3,6,8,10,15,16,660.639135518458,671.795103279857,0
1,2,6,9,13,14,15,16,679.930637767153,634.390325045782,1
1,4,5,6,8,10,11,13,284.19876288442,829.959799651726,2
1,2,3,10,12,13,15,16,483.231233574617,564.358131783252,2
2,3,7,9,11,12,13,14,126.56021489873,858.261184368381,4
2,4,7,9,10,11,13,15,389.240379873495,821.895387079078,1
1,3,6,7,8,10,12,15,421.9243402223,920.040132484187,0
2,4,5,7,8,13,15,16,356.744518717056,808.477579745318,1
4,5,7,8,10,12,13,16,485.343260062425,803.227414907683,1
4,5,6,7,8,13,14,15,277.490162662502,965.668281963628,0
4,5,6,7,9,10,13,14,306.149856932053,916.631093042307,0
2,3,4,7,9,10,12,16,6.0809225946471,1307.67515278903,6
3,6,10,11,12,14,15,16,629.616957582451,573.397263593957,1
5,6,7,9,11,13,15,16,283.235868971897,813.41645481616,0
1,4,5,6,10,11,15,16,374.449839974404,498.310899399845,2
2,4,6,9,10,11,14,16,498.002539052161,623.251950036514,1
1,2,6,9,11,13,14,16,678.923222308374,660.398924965322,1
1,2,5,6,9,11,13,15,9.1523301870505,1090.51655887686,7
1,3,7,9,10,11,14,16,218.504677712219,986.090339247851,0
1,2,3,5,6,8,9,12,731.996505393356,664.96539374799,0
3,5,8,10,11,14,15,16,496.139855432579,558.797883008803,1
1,2,5,8,9,10,12,15,590.979598690583,511.096426978308,1
1,6,8,9,12,14,15,16,7.44322411857977,898.129407097247,7
5,6,7,8,10,11,15,16,105.95711849045,731.305208610133,4
1,2,4,5,8,10,14,16,667.196413407928,612.155484086439,1
1,2,5,7,10,11,14,16,182.930845511283,1034.06234912932,1
1,5,6,7,10,12,14,16,25.7960090996615,1129.08013901442,2
1,2,3,4,8,10,13,15,430.695873010573,582.237318799853,2
2,3,4,7,8,9,12,13,400.724256150464,830.778262761611,0
1,4,5,6,7,10,13,16,328.241378174866,893.502277782806,0
1,3,5,6,8,12,14,15,10.094071033605,840.068444489483,7
1,2,3,4,5,6,11,15,481.939784523327,545.52508499711,1
1,7,9,11,12,13,14,15,183.973388146008,1125.81755402531,0
1,3,4,8,11,12,14,15,12.558253045219,715.072936153737,7
4,8,9,11,12,13,14,15,169.119914915911,1085.70890299055,2
1,5,9,11,12,13,14,15,9.22692995469308,1326.87433285255,6
3,4,5,8,9,14,15,16,56.1928247164252,810.908455989412,6
1,2,6,9,10,12,14,15,513.571683225341,607.928540583078,1
2,4,10,11,12,13,14,15,697.533144225168,507.784677726926,1
3,4,6,10,11,12,15,16,723.85623683122,576.450972330927,0
2,3,7,8,10,11,15,16,424.772168322057,860.718777489463,0
1,2,3,4,7,10,14,15,2.40655999271836,1169.34755223665,6
1,3,5,6,10,12,14,15,681.545618755198,608.919768842904,1
1,2,4,5,6,7,9,16,236.915633600133,904.777194548008,0
2,4,6,8,9,11,14,16,644.481707235308,616.510131804819,1
1,4,5,6,9,10,12,14,609.529057224502,598.64056222793,1
2,4,8,12,13,14,15,16,688.772529951244,494.355469907564,0
1,3,4,7,8,11,12,13,289.028767186404,925.69935432109,0
1,4,8,9,10,11,13,14,736.604212663599,591.620118777473,1
2,3,6,9,10,11,15,16,18.7186067225175,987.261531755448,6
1,5,6,7,9,12,13,16,244.886207377137,884.6143507224,0
4,5,6,7,10,11,14,16,255.96798327718,935.627194698252,1
4,5,6,7,10,12,13,15,38.4002174250459,1169.49433649884,4
1,4,6,10,11,12,15,16,8.65749986250608,733.663019053721,7
3,4,5,6,12,13,14,16,704.692193962422,563.586331648411,0
3,4,6,7,9,10,14,15,357.893524160914,936.651026713846,1
1,2,3,4,5,7,11,13,285.225752664682,904.058167519692,0
1,3,7,10,11,12,14,15,116.840589903158,1115.77068923664,1
4,5,7,9,11,13,14,15,313.284280113402,960.019874573678,1
1,4,6,7,8,9,10,13,324.66715260795,902.601644251155,0
2,4,5,7,8,9,10,14,321.537252584728,947.495407627159,1
1,2,3,4,8,10,11,12,7.91001092532096,597.504636805174,5
1,2,5,7,9,10,11,16,323.444901332792,896.166139928521,0
1,2,3,5,6,7,9,11,96.1863061421475,1307.44038122996,2
1,3,6,9,11,12,13,15,348.879287736574,611.979958736037,2
1,3,5,6,10,12,13,16,703.660206289217,665.123751875108,1
5,8,9,10,11,12,14,15,646.509107000748,494.784352515461,1
3,4,6,8,9,12,13,14,12.7052385612715,1300.30614261291,7
1,3,4,7,8,9,11,15,108.673610358741,1209.79197991738,2
1,2,3,6,8,10,11,16,668.114584542602,742.368760155141,0
1,2,4,5,6,7,12,15,335.094683547427,949.862605700588,0
1,4,6,7,9,10,11,14,193.338560186955,1076.79822181259,1
2,3,5,8,9,10,11,13,8.33872329725907,658.824541087525,6
3,7,8,9,10,12,13,14,312.07609288583,936.025888037885,1
1,3,5,6,9,10,11,12,292.759720408919,732.080632870652,2
1,4,5,9,12,13,14,16,371.860967299395,688.171059724409,2
3,5,7,8,9,12,13,15,439.384101759775,801.137842032739,0
1,2,5,7,11,13,14,16,126.783774561758,1032.03791809661,1
3,4,7,8,10,12,14,15,270.310003302482,1003.68734631963,1
1,2,3,4,5,8,10,12,547.06341422389,531.778674675991,1
3,5,6,10,11,12,15,16,688.051858423283,671.080005675137,0
2,7,9,10,12,13,14,16,6.12459792289203,1418.32288906531,7
2,6,8,10,11,13,14,16,587.606072882645,682.334268013567,1
1,2,6,7,9,10,11,14,192.319632954993,1030.37119645501,0
1,2,5,9,10,12,14,15,476.391051499766,603.77076838821,1
1,2,4,6,7,11,14,15,36.9916982168688,1157.14776345206,4
1,4,5,8,10,12,13,14,731.690793706672,591.765664017089,1
1,2,4,8,9,10,11,12,487.382163083253,518.414097107885,2
1,3,4,6,7,10,11,16,285.745586505258,902.360850200589,0
1,3,5,8,9,10,13,15,51.2750336793573,816.77814988261,5
1,2,4,5,8,9,14,16,700.174743340823,613.556132656859,1
1,2,3,5,9,11,12,15,275.223149119856,627.518684633992,1
1,3,4,6,7,9,12,15,363.261650975281,935.195950477528,1
1,2,5,6,7,11,12,14,187.37481577551,1066.97434832467,1
1,2,3,4,5,6,13,14,700.076667029575,641.121156357451,0
1,2,3,4,5,6,13,15,12.8335107671109,665.491183174883,6
1,4,6,7,10,13,15,16,349.83572480373,927.510591964549,1
1,3,5,10,11,12,13,16,526.00517772444,566.079929104479,1
1,2,3,4,5,9,10,14,293.10675853471,652.747308373405,1
1,3,5,6,8,9,11,16,325.84969697379,655.745109900146,3
3,6,7,9,11,12,13,14,177.593480545101,777.392202092412,1
2,3,4,5,10,12,14,15,521.32844101431,531.515547131457,1
1,2,5,6,10,11,12,13,493.195220463445,782.733200381103,2
1,3,4,5,7,9,11,12,53.7831304891653,1506.29573646928,3
1,6,8,9,12,13,14,15,8.59914643388722,834.499135127938,7
2,4,5,6,9,13,15,16,627.955099915098,672.729300493739,0
3,5,6,7,9,14,15,16,326.92202561333,918.669583177378,1
2,3,4,7,8,10,12,15,418.563309090102,876.688428920598,1
1,5,6,7,10,11,12,13,422.383609053484,890.943372295664,0
1,2,4,6,7,8,13,15,320.587266401315,935.204160114751,0
1,3,7,8,9,11,12,15,82.9372758035276,1325.15751139299,2
2,4,7,11,12,13,14,15,341.662958297271,989.107519634399,1
4,9,10,11,12,13,14,15,73.4883480152215,856.249431827111,4
2,3,5,9,11,14,15,16,213.711865557487,669.67605629261,2
1,4,6,9,10,13,14,15,7.1889749099712,710.061032885043,6
1,4,7,8,10,11,12,14,126.297966199964,1151.18573519871,0
1,3,7,9,12,13,15,16,317.770322211075,900.418739059348,0
5,6,7,9,11,12,13,14,258.048122806988,924.969001485717,0
1,3,4,5,7,9,11,13,56.6978926262913,1551.3202610463,4
1,6,7,9,11,12,13,14,203.848719794852,1064.6789940326,0
1,2,6,8,10,11,12,15,686.074321027728,528.704349952434,0
2,3,4,5,6,8,10,12,649.336485798121,697.715059547204,0
1,2,4,7,8,9,10,13,347.828745416871,906.114841163271,1
2,6,7,8,9,10,14,16,303.181082213601,956.825103307633,1
2,3,4,6,11,12,13,16,584.944403565786,684.236115447406,1
1,2,4,5,9,13,15,16,272.461953032168,769.192010567563,3
1,5,7,8,11,13,14,16,220.272974169826,1058.09840864461,1
1,4,5,7,9,11,13,16,352.155006353984,891.111317175363,1
1,2,7,10,11,12,15,16,4.92044184649561,1313.65441010078,7
1,4,5,6,7,10,13,14,183.822575784278,1083.37931049062,0
3,4,9,10,11,13,14,16,250.836687367516,674.944189316557,2
1,2,3,5,7,10,11,14,180.053671750714,1028.08534795053,1
1,3,4,6,8,9,13,16,73.3286284137898,1331.69872950414,4
1,4,5,6,8,9,11,13,724.199436237839,526.511888789151,0
1,3,7,9,12,13,14,16,133.583036497062,1056.54169566192,1
2,4,7,11,13,14,15,16,266.197527496758,953.103889147404,1
3,4,7,11,12,13,14,16,228.170374368828,961.663666046127,1
1,4,6,7,9,11,14,15,111.847591374038,1124.01520172819,1
1,2,4,6,9,11,13,15,392.546492677134,666.012138274071,2
1,2,7,9,11,12,15,16,316.742395480245,913.095791792841,0
1,5,7,9,10,11,13,15,337.266710686043,893.07893915145,0
4,8,9,10,12,13,14,15,736.183070117685,478.466449862822,1
2,4,7,8,11,14,15,16,214.192054339755,970.511805393891,1
3,4,8,9,10,11,13,16,362.250494034323,772.579775667314,3
4,5,8,10,11,12,14,15,728.218197950285,458.776578817756,0
2,3,6,7,9,10,14,15,327.450313792869,927.503925920219,1
1,2,4,8,10,12,14,15,628.878707059365,628.054422909528,1
1,3,6,7,8,11,13,14,4.19365657027193,1185.20116786737,7
4,5,6,8,9,11,12,13,717.65236488179,552.669774727337,1
2,3,8,10,13,14,15,16,397.803199791259,572.978898564438,2
1,2,4,6,9,14,15,16,10.1706396400082,809.306699018208,7
2,3,5,6,7,11,13,16,118.919373869362,1156.7379985089,3
2,3,5,8,9,14,15,16,357.725030560378,611.367450350707,2
3,5,6,8,9,12,15,16,27.1129607485335,1200.92639736795,4
2,3,4,6,8,12,13,14,698.359576314701,582.663564705784,1
4,6,7,8,10,11,12,15,6.06951085338261,1730.78782899263,6
1,2,3,5,9,10,11,15,266.286167927468,715.432639440244,2
1,2,4,5,9,10,14,15,193.439082026455,762.594761428448,3
1,6,7,10,11,12,13,14,206.008640753089,1066.16745311129,0
1,6,8,9,10,14,15,16,78.9007298955858,839.538341819212,5
3,4,6,7,9,10,11,12,5.51779801703386,1853.81679761679,6
1,2,3,9,11,13,14,15,76.2482183529178,702.514675757045,2
5,6,9,11,13,14,15,16,686.43936262121,583.350352158474,0
1,3,5,7,10,12,13,14,173.195146878663,1061.3775456656,0
1,6,8,9,10,11,13,16,677.436326281363,644.250274178258,0
1,5,7,8,10,13,14,16,87.406347525102,1279.09310386638,2
3,4,6,7,9,14,15,16,280.109548191502,946.423953881014,1
1,2,6,7,9,11,13,14,200.101494232373,1032.0517439097,0
1,3,5,6,8,11,13,14,9.67325413182361,930.264378236304,6
1,2,3,5,7,14,15,16,127.000307863097,1061.64309601623,1
2,4,5,8,10,11,15,16,6.93906354723613,1185.71393650244,9
3,4,6,7,8,10,13,15,40.6009246084877,1838.04675832219,6
3,8,9,10,12,14,15,16,64.6398553566682,880.853495104299,5
1,3,4,11,12,13,15,16,652.182974989747,521.601645891427,2
1,3,4,6,8,9,11,14,76.9424823895849,799.459402087663,3
6,8,9,10,11,13,14,16,662.302119910977,655.632098778453,0
2,3,4,9,10,12,13,14,369.964735103496,610.531745342313,1
1,3,5,6,7,8,12,13,241.347650036666,889.852737298077,0
3,4,8,10,11,14,15,16,741.190007709792,540.321322912888,1
1,7,9,10,12,13,15,16,372.450013329111,920.042237285096,1
1,5,6,7,8,9,11,12,271.14834233205,890.02855194972,1
1,2,5,6,9,11,12,13,694.515422923186,619.604243132445,0
1,3,5,6,11,12,13,16,687.11071470448,602.297010444178,1
3,4,5,6,7,8,13,14,225.359229552824,934.477972994162,0
1,2,4,5,6,10,11,15,671.026467451783,540.112210958488,1
5,7,8,9,10,12,14,16,349.486901119418,930.651747969433,1
1,3,5,6,7,10,11,12,380.84263450073,894.321116183005,1
2,3,6,8,11,12,13,14,704.163146570823,640.620361163661,0
3,4,8,10,13,14,15,16,57.7193032320242,508.349616140833,5
1,3,5,6,9,11,13,15,280.466561454102,667.819556763972,3
1,4,5,7,8,10,11,14,192.483235676108,1112.66176276607,0
1,2,3,7,9,10,12,14,191.3547624421,1053.39649131812,1
3,4,6,7,8,10,12,15,498.236270636539,828.133772654846,1
1,5,6,8,9,11,15,16,650.479657349312,533.876806361369,1
4,5,9,10,11,13,14,15,11.5958865981416,933.405136027112,7
3,4,5,8,9,12,14,16,399.348046080551,540.972067847215,1
1,2,8,9,10,12,14,16,700.152057369562,621.930981740959,1
1,2,5,11,12,13,15,16,547.454361965003,475.957500864795,1
3,7,8,11,13,14,15,16,350.925645271079,920.213179085605,1
3,7,10,11,12,14,15,16,300.909646844606,956.17854633096,1
2,4,8,9,10,12,14,16,682.76129156377,570.412816899339,0
1,4,5,6,7,8,9,14,102.827928333143,1072.8291450725,2
1,2,3,6,9,14,15,16,728.091723325087,670.484673398542,0
1,5,6,7,9,12,14,15,176.533433173943,1114.22515506464,0
1,7,8,9,10,14,15,16,244.413556732065,1082.40856147787,0
1,5,8,9,10,12,14,15,652.953334446341,591.777721613236,1
5,9,10,11,12,14,15,16,499.909209968092,504.611524658586,1
3,4,8,9,11,12,14,15,257.219244514714,591.582979751028,2
5,7,9,11,12,13,14,16,266.426673947561,929.041877169075,1
2,3,7,8,9,10,11,15,162.52300756463,1186.57220219944,1
5,6,7,8,9,12,14,16,261.795069029633,929.31073666719,1
1,2,3,5,7,8,9,13,286.476733043662,896.371168952417,0
1,4,6,7,8,9,11,16,276.058956205984,896.269840793747,0
1,2,3,7,10,13,14,16,167.934237630427,1024.83716679445,0
1,2,5,6,8,9,14,15,137.126909329723,863.963664798783,4
1,2,4,6,7,8,12,13,322.921278558148,923.151613103055,1
2,5,7,10,11,12,13,16,54.1380192521816,1381.56802255668,3
1,2,5,6,11,13,14,16,8.9403476972142,930.440531270133,7
1,2,5,6,8,10,11,12,654.991454706771,595.928632531001,1
2,3,5,8,10,12,14,16,578.650529371146,633.780782536616,1
1,3,6,7,8,9,10,11,256.004356605127,688.341359242001,2
1,3,4,6,11,12,13,16,649.986745233586,531.265205322833,1
3,5,6,7,9,10,12,15,8.449457125903,1026.05796486286,5
2,3,4,5,6,7,11,16,5.31530339280066,1134.79052397516,7
2,3,4,5,12,13,14,16,456.204425058784,537.971597075586,1
5,6,7,8,10,11,12,14,293.404754163408,1009.64543413424,1
2,3,4,5,7,9,11,14,113.312821504405,886.069581948156,2
1,4,6,7,13,14,15,16,2.06291905680227,1084.8061712453,7
3,5,7,8,9,12,13,14,277.317174528439,922.774844986529,0
6,7,8,9,10,11,14,16,284.366868650211,907.096663832741,0
1,3,4,7,8,9,13,16,358.901549578821,894.545594063226,1
1,2,5,6,7,10,11,12,6.36795358135048,1522.01997280148,7
3,4,8,9,10,11,13,14,270.091712497007,653.835413296699,2
2,4,5,8,9,10,14,16,650.545099713314,622.448592987926,0
1,2,4,8,9,10,13,16,36.2305834779887,1322.66129745492,5
1,2,4,6,8,11,13,14,683.811465095931,611.476951302422,0
3,4,5,6,9,10,13,16,43.6334572022513,1251.71199949351,5
1,2,3,4,7,8,13,16,4.38526017681863,1185.1582036027,8
1,5,6,8,10,11,15,16,51.5515766908386,822.023551104318,6
2,3,5,9,11,13,15,16,44.5877872733351,907.129749456234,5
1,2,3,5,7,8,9,10,357.80350352048,896.508271007393,0
2,5,7,12,13,14,15,16,289.690718668148,946.262031198957,1
1,2,3,7,9,10,11,12,70.692947727529,815.143946944451,2
2,6,7,8,12,13,14,15,305.710487053548,958.853379523424,0
1,3,5,7,9,11,15,16,39.0845845475063,1622.50786122294,3
1,5,8,10,11,12,14,15,644.64674851899,587.109565274556,1
1,2,5,6,8,12,13,15,676.547176129982,507.718434464253,0
1,3,5,7,11,12,13,16,259.064084402782,890.35549619791,1
3,7,8,9,11,14,15,16,275.025437332174,623.701043476299,1
2,4,6,7,13,14,15,16,223.638224681898,949.412835591185,0
4,6,7,8,11,12,13,14,264.517996217206,970.732507158169,0
1,2,3,5,9,10,11,12,210.970991358593,726.750976782314,2
3,4,5,6,9,10,11,13,306.285206213901,828.201585156915,2
2,3,6,7,8,10,13,15,397.753058467543,855.181809798211,1
3,4,8,9,10,12,15,16,18.5470309218936,1470.95947010607,7
1,2,4,6,11,12,15,16,703.475911763612,494.84424434542,0
1,2,4,6,9,11,15,16,404.927327023837,585.525483971366,2
1,2,3,8,10,11,12,14,744.105321356103,629.246184016054,0
2,3,7,8,10,13,14,15,257.262313120031,994.821810813315,1
2,5,7,8,9,12,13,16,375.816032499025,817.930160996452,0
2,3,4,6,11,13,14,16,678.038423446371,669.060841239459,0
2,3,8,9,11,13,15,16,353.892007588845,737.462966130097,1
2,7,8,9,10,11,12,15,530.150369992697,818.108520507515,0
1,5,7,9,11,13,14,16,132.969672670432,1035.19313860336,0
1,6,8,9,12,13,15,16,753.443336748917,510.389516037421,0
2,4,5,7,9,10,15,16,366.956693803197,833.358946361903,0
1,2,4,6,7,8,9,11,266.813157150718,906.798066698618,1
3,4,5,6,8,9,11,14,265.27110522126,619.534689126895,2
2,3,5,8,9,10,12,15,362.492364267821,732.389937722327,2
1,4,5,6,7,10,11,16,321.386505438012,900.70087202841,0
2,3,4,6,10,13,14,16,604.335249723568,690.599798466152,1
3,4,5,9,12,13,14,15,147.335308371031,641.033651789983,4
1,3,4,5,10,12,13,14,519.31266293908,610.385201450679,1
6,8,9,10,11,13,14,15,13.1189063909556,867.117031116511,6
4,5,6,8,11,12,14,15,9.17490888372012,1215.75819864369,8
1,4,7,8,9,14,15,16,135.972794868732,1151.28347703321,1
1,2,4,7,10,12,13,14,165.083104998086,1130.05256065099,1
1,6,7,8,9,11,14,15,33.4275893258616,1099.76833451577,2
1,2,3,5,7,9,10,16,357.806636797902,905.808025326469,1
1,2,6,7,9,10,11,16,290.93021081811,902.574068425647,0
2,4,5,10,11,12,15,16,655.18711846928,544.185911412571,1
4,6,7,10,12,13,14,16,264.584989440814,1023.93252423468,1
1,2,3,6,8,14,15,16,55.422207045205,1291.97556655361,7
1,4,6,7,9,12,13,16,347.257030709581,905.614082812024,0
1,2,3,4,5,7,9,10,341.440341002379,906.615829748999,0
5,6,10,12,13,14,15,16,11.5220351786848,1096.04093762917,7
2,4,7,9,12,14,15,16,242.504543257437,977.957451956807,0
1,3,7,11,13,14,15,16,93.5163945790332,1075.88600067173,1
3,4,6,8,9,10,12,16,9.17396886745169,1232.19068379054,5
1,3,4,5,8,12,14,15,7.82044492250089,710.243130030127,7
3,7,8,9,10,11,12,13,83.1797866106657,1549.23091868397,5
7,10,11,12,13,14,15,16,5.83360052272032,1371.0837565219,7
1,4,6,7,9,10,12,15,430.034006086598,954.400881368404,1
2,3,4,5,7,9,10,13,443.059655436967,859.373739346757,1
1,2,6,7,8,13,14,16,44.7834581107329,1137.5118452083,4
1,3,4,5,9,10,11,14,67.0264741818686,705.427732012164,3
2,5,7,9,10,11,14,16,301.709040526472,928.346759403143,0
1,2,3,6,7,8,9,14,59.0551971000649,1102.26711242454,2
4,5,8,10,11,13,15,16,10.9714207052436,1034.2036329034,7
1,2,3,5,6,9,11,15,261.497368551239,671.042154498099,2
3,5,6,7,8,9,10,15,7.88032759888044,942.197003944405,7
1,2,3,4,9,11,12,13,251.028126381013,638.079712464419,1
1,2,4,8,9,12,14,16,727.652032139455,610.817534307612,0
1,2,3,4,5,6,7,14,105.943645628487,1102.13391010853,1
4,5,9,11,12,13,14,16,553.796213613568,565.1758438534,2
3,4,6,7,9,12,14,15,295.730237138091,968.985285800636,0
3,5,6,9,11,12,14,16,341.949260509679,619.636102229928,2
1,2,3,4,6,8,15,16,722.036731375428,586.001955275623,1
1,4,6,8,9,10,12,16,709.436793024455,530.679377879637,1
1,2,8,9,10,12,13,14,707.751843148827,612.725176936474,0
4,5,6,9,10,11,13,15,282.767950953846,749.36229480848,3
2,4,5,6,8,9,11,13,92.764658988869,928.362686428135,6
5,6,7,9,10,12,13,14,317.904652391194,927.187040605609,0
3,4,6,9,11,12,15,16,429.754400548273,602.513285210161,2
1,4,8,9,11,12,13,15,12.1305506733765,887.115170281371,7
3,4,8,10,12,13,14,16,717.418938794813,545.759197955464,0
1,2,5,7,8,9,12,13,303.989924292013,893.667868071503,0
3,5,8,9,11,12,13,16,376.778020900209,765.02457663057,3
3,4,5,6,10,13,15,16,323.011050936379,747.280305469855,2
3,4,5,6,7,11,12,13,317.50347818945,808.39897364461,0
1,2,4,5,6,9,11,16,426.61162757702,572.936026615732,2
1,6,8,11,12,13,15,16,733.023526418611,509.839413043887,1
2,4,9,10,11,13,15,16,57.5005759933308,656.371451831025,6
1,2,5,7,11,13,15,16,290.532161641676,897.329792915183,1
1,3,5,7,10,12,14,15,117.467897461454,1113.72693613576,1
1,2,4,7,12,13,15,16,333.017394301363,951.039160058857,0
1,2,5,6,7,9,13,15,257.366746748348,895.19455673451,1
1,9,10,11,12,13,15,16,645.130187962677,503.651315958004,1
1,2,3,5,7,10,12,15,4.25449067788216,1142.31456221985,8
1,2,6,9,11,13,15,16,564.330336783574,603.740885803088,1
1,2,5,7,9,13,15,16,269.621100318473,900.238671602519,0
1,2,4,8,10,11,14,15,646.432269202481,631.810221883837,2
2,3,4,5,6,8,11,15,25.8268504194956,495.81510487247,6
2,4,6,7,8,11,13,16,348.488265023241,822.350599329784,0
1,2,4,8,9,10,12,15,483.271416513737,502.072020725641,3
1,2,4,8,10,11,15,16,485.964093078133,650.888078665586,1
2,3,8,9,10,11,14,15,265.328344297422,693.640202164452,2
2,5,7,9,10,11,12,16,6.83819438567671,1486.29538718421,7
3,4,5,8,9,11,12,16,430.060740508281,604.784797963662,2
1,2,3,4,7,10,11,12,434.58457609416,922.120445335254,0
2,3,5,6,7,9,11,13,181.919439043328,933.747318793197,3
1,5,6,8,9,11,12,16,88.5696552480172,1299.67821716142,5
4,6,7,8,11,14,15,16,216.713747481926,962.802709557157,0
5,7,8,9,11,13,14,16,202.387561547675,901.936752303886,1
3,4,5,7,8,10,14,15,211.805051268893,967.099704525712,0
1,2,3,7,9,10,15,16,349.702459207332,906.008967895194,0
3,4,5,6,8,9,10,13,111.769242971162,822.896324059873,3
1,3,5,8,9,11,12,16,314.050118654265,604.33316115241,1
1,3,5,6,7,8,13,14,37.9348456996146,1155.49700993115,4
1,5,6,8,12,13,14,16,8.19188898711271,1269.80344916313,6
1,2,6,9,10,11,13,16,531.764941555167,700.124140487948,1
1,3,4,5,6,8,10,15,9.16547883820548,877.88785418161,7
2,5,6,8,9,11,12,13,12.4509381423508,1016.26503483408,7
1,2,3,4,5,6,14,16,692.27437169305,650.831911712142,0
2,3,5,8,11,14,15,16,7.38754396504116,567.94780079355,7
2,3,4,5,7,11,12,16,427.200837206964,842.926054533541,0
1,6,8,10,11,13,15,16,6.64451350825125,1300.48466226046,8
1,2,4,6,9,12,14,15,51.9453117331839,951.001132377278,4
1,2,4,7,10,13,14,15,3.13871843266258,1205.01903790063,7
3,6,7,8,10,11,13,15,337.610044477843,820.926908539012,0
1,2,5,7,9,14,15,16,107.152235258734,1065.46898357042,0
2,3,5,6,12,14,15,16,590.337693142399,595.085706547417,1
2,3,4,5,7,8,11,14,310.013056165635,942.378624993979,1
1,4,6,7,9,11,13,14,29.1539846950608,1176.13419282204,4
2,3,4,6,7,8,14,15,329.204287877768,960.955196320518,0
3,4,5,8,9,13,14,16,7.38288789283087,1356.019620958,6
1,3,5,6,7,8,10,12,384.339984784708,894.242793717832,1
2,4,7,8,9,12,15,16,370.101856813566,822.337510738833,1
1,5,6,8,9,12,13,16,750.099987301618,574.40349509158,0
1,3,4,5,8,10,12,14,499.597179047107,613.667458428135,1
2,5,7,9,10,13,14,15,298.491865183589,934.77712220221,1
1,4,6,8,9,10,13,15,12.4581845837371,1683.5895501228,7
4,5,6,10,11,12,14,15,10.3049327384604,846.304515351569,7
2,3,7,8,10,13,15,16,17.4038265059101,1491.00362714108,4
1,3,4,5,11,13,15,16,478.62857715885,588.657589823713,2
3,4,7,10,13,14,15,16,229.369781833094,949.673491061006,1
1,4,5,9,10,12,13,16,9.62966023771074,1158.0829683333,7
4,5,7,8,10,14,15,16,237.72671659855,969.355020937643,0
2,4,5,8,10,11,12,14,683.646338090333,524.546524460422,0
1,2,4,7,10,13,14,16,155.314937899997,1072.1953867317,0
3,4,5,8,10,11,13,14,730.608383450046,568.601022407581,0
1,2,4,7,12,13,14,15,82.1714565825767,1184.63955485261,1
