V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,4,8,9,13,119.440296856129,1037.39664706372
1,2,3,4,8,9,14,366.624410808575,1912.87455669293
1,2,3,4,8,9,15,206.826815217037,1361.06511586309
1,2,3,4,8,10,11,158.504323690284,860.995201763899
1,2,3,4,8,10,12,334.151766066659,864.852925741477
1,2,3,4,8,10,13,360.802835232682,825.809466692349
1,2,3,4,8,10,14,284.165342427655,839.163357105183
1,2,3,4,8,10,15,362.290022656254,994.376725741928
1,2,3,4,8,11,12,142.129223162359,845.809737644518
1,2,3,4,8,11,13,29.4370514349555,858.588015211606
1,2,3,4,8,11,14,481.269882067153,818.713527714769
1,2,3,4,8,11,15,272.012977614606,951.238619169818
1,2,3,4,8,12,13,59.2441504113184,881.22723502738
1,2,3,4,8,12,14,457.260154756465,828.371040926744
1,2,3,4,8,12,15,124.812305814048,1035.66278192937
1,2,3,4,8,13,14,485.71572983797,811.467459981708
1,2,3,4,8,13,15,139.050003459866,1080.5581905168
1,2,3,4,8,14,15,423.226869503706,819.214096012832
1,2,3,4,9,10,11,367.868715013905,811.357059474714
1,2,3,4,9,10,12,345.623440612239,846.42465000706
1,2,3,4,9,10,13,378.440133393168,792.971038165677
1,2,3,4,9,10,14,263.570393925507,826.335087398715
1,2,3,4,9,10,15,381.954437646932,907.356832190245
1,2,3,4,9,11,12,436.643483837421,839.693639234767
1,2,3,4,9,11,13,432.8169876404,807.070965318913
1,2,3,4,9,11,14,330.808526285182,815.541471742334
1,2,3,4,9,11,15,377.217535463704,898.195943007361
1,2,3,4,9,12,13,438.891784059314,834.550663583554
1,2,3,4,9,12,14,375.053537418306,824.781612527113
1,2,3,4,9,12,15,405.366537159605,903.957566203436
1,2,3,4,9,13,14,405.400328166803,801.304706837733
1,2,3,4,9,13,15,368.74281105921,909.513111951444
1,2,3,4,9,14,15,282.647789929604,834.607872388357
1,2,3,4,10,11,12,45.2361320487196,953.873187726098
1,2,3,4,10,11,13,442.897974162327,817.636245871984
1,2,3,4,10,11,14,151.233353664509,889.034734240097
1,2,3,4,10,11,15,409.696045967989,966.119462496059
1,2,3,4,10,12,13,45.5613335571574,910.064571141021
1,2,3,4,10,12,14,122.373843433634,915.452774479363
1,2,3,4,10,12,15,56.7671095914459,Inf
1,2,3,4,10,13,14,183.202534915961,826.819731647101
1,2,3,4,10,13,15,412.058238487745,996.744113138447
1,2,3,4,10,14,15,168.564727664381,912.587294824328
1,2,3,4,11,12,13,5.29302589775986,1020.52330195364
1,2,3,4,11,12,14,8.07013418262266,1008.89175533813
1,2,3,4,11,12,15,74.3709901416775,1149.5144947357
1,2,3,4,11,13,14,59.1538843482063,888.342978525161
1,2,3,4,11,13,15,17.0275737840688,Inf
1,2,3,4,11,14,15,253.84627106296,836.971996369457
1,2,3,4,12,13,14,132.42565113493,901.799487824776
1,2,3,4,12,13,15,49.1860441503778,1085.39996965258
1,2,3,4,12,14,15,289.784951045313,856.858421183322
1,2,3,4,13,14,15,293.556582581597,904.277099006282
1,2,3,5,6,7,8,356.722303512548,499.929290833547
1,2,3,5,6,7,9,638.38006527989,474.716335255417
1,2,3,5,6,7,10,9.51042328126765,657.337220158372
1,2,3,5,6,7,11,244.012096005344,489.783638473717
1,2,3,5,6,7,12,85.3550867324518,540.838485192648
1,2,3,5,6,7,13,295.061645385996,487.834485638341
1,2,3,5,6,7,14,65.2091091636473,274.723108961482
1,2,3,5,6,7,15,404.669355060177,406.313301478469
1,2,3,5,6,8,9,6.71026775967056,2038.41450872868
1,2,3,5,6,8,10,402.501525077087,891.94770270597
1,2,3,5,6,8,11,333.563053344314,931.125147450134
1,2,3,5,6,8,12,314.909521776117,995.0571810425
1,2,3,5,6,8,13,380.234094403392,903.715054091581
1,2,3,5,6,8,14,359.102217836603,871.987470868143
1,2,3,5,6,8,15,75.9083317267969,1072.75763160056
1,2,3,5,6,9,10,316.746483908178,891.329434213713
1,2,3,5,6,9,11,430.641236840176,869.577766159776
1,2,3,5,6,9,12,432.427514167627,934.574822714026
1,2,3,5,6,9,13,426.828926943325,878.513201171665
1,2,3,5,6,9,14,352.916245016194,883.844750593441
1,2,3,5,6,9,15,458.310072108449,916.976639206605
1,2,3,5,6,10,11,192.726784320465,915.264166185348
1,2,3,5,6,10,12,18.6366537420154,957.13435360886
1,2,3,5,6,10,13,96.3842826980409,988.978455552352
1,2,3,5,6,10,14,20.8151082758757,983.253243854303
1,2,3,5,6,10,15,457.792910328561,912.932984523296
1,2,3,5,6,11,12,15.8457870020995,1414.13112060258
1,2,3,5,6,11,13,17.8143606761129,1170.96791588317
1,2,3,5,6,11,14,114.119567435031,1043.17290666458
1,2,3,5,6,11,15,8.72243714348259,Inf
1,2,3,5,6,12,13,30.5678221010995,1116.97799471721
1,2,3,5,6,12,14,71.2148565602751,1012.42746141073
1,2,3,5,6,12,15,53.8542353077398,1279.32926479186
1,2,3,5,6,13,14,82.8043545262312,967.676449769159
1,2,3,5,6,13,15,15.3130756225065,Inf
1,2,3,5,6,14,15,162.437488692528,949.938151022482
1,2,3,5,7,8,9,589.463264384694,501.279021395935
1,2,3,5,7,8,10,54.8897801990368,531.096280571717
1,2,3,5,7,8,11,8.72438864894137,791.765786022838
1,2,3,5,7,8,12,576.937133443115,522.684337498903
1,2,3,5,7,8,13,605.72272759025,514.594944875741
1,2,3,5,7,8,14,11.3777358210546,505.791530633082
1,2,3,5,7,8,15,300.85381467282,425.428659866031
1,2,3,5,7,9,10,541.72477413746,478.137772160563
1,2,3,5,7,9,11,577.994485275327,494.665674134224
1,2,3,5,7,9,12,567.220646636206,503.812472346276
1,2,3,5,7,9,13,609.387383495631,491.565081313417
1,2,3,5,7,9,14,522.148284746511,255.762055760167
1,2,3,5,7,9,15,596.240748467182,407.592095932523
1,2,3,5,7,10,11,72.081970148824,493.551112607919
1,2,3,5,7,10,12,33.4091390247651,567.417899182525
1,2,3,5,7,10,13,32.8284435152097,568.286995502758
1,2,3,5,7,10,14,8.74745038343072,428.115979567754
1,2,3,5,7,10,15,764.39149501757,409.149274918906
1,2,3,5,7,11,12,87.1424790859609,538.352252752767
1,2,3,5,7,11,13,303.063390008736,502.076113159121
1,2,3,5,7,11,14,80.1427345044833,370.620208096844
1,2,3,5,7,11,15,692.534647520943,421.389521899473
1,2,3,5,7,12,13,243.739220478107,508.157670763249
1,2,3,5,7,12,14,24.034411723212,332.872002562841
1,2,3,5,7,12,15,359.900290804096,416.139048025617
1,2,3,5,7,13,14,9.48142486805036,462.81603306414
1,2,3,5,7,13,15,663.836699004579,419.375284401295
1,2,3,5,7,14,15,249.966144718402,250.969378942266
1,2,3,5,8,9,10,340.308086245673,1105.54642559985
1,2,3,5,8,9,11,300.036234698201,1096.64977179222
1,2,3,5,8,9,12,251.082617490627,1266.69263820621
1,2,3,5,8,9,13,7.6423773223664,1254.00488758156
1,2,3,5,8,9,14,408.0543934356,1544.61530840757
1,2,3,5,8,9,15,457.32313786307,944.726195036872
1,2,3,5,8,10,11,10.2229362482758,946.155383027903
1,2,3,5,8,10,12,21.0762064867559,956.977560849671
1,2,3,5,8,10,13,388.390431291303,810.320061511091
1,2,3,5,8,10,14,162.078215680839,925.248178870359
1,2,3,5,8,10,15,348.136753577533,900.298232286425
1,2,3,5,8,11,12,9.85946919413912,1157.93064096393
1,2,3,5,8,11,13,357.851875538904,838.674924034833
1,2,3,5,8,11,14,6.03009225518334,1276.93983619465
1,2,3,5,8,11,15,156.299683420872,1008.39998539674
1,2,3,5,8,12,13,18.6409063473157,991.001104833045
1,2,3,5,8,12,14,5.39274845465932,1066.67673497982
1,2,3,5,8,12,15,132.562495251981,1037.35122337559
1,2,3,5,8,13,14,302.547557790622,812.261515966951
1,2,3,5,8,13,15,342.650316299257,898.58976984537
1,2,3,5,8,14,15,491.396535322902,809.611503197662
1,2,3,5,9,10,11,323.162728648691,786.31260999452
1,2,3,5,9,10,12,317.148913967971,838.909278820293
1,2,3,5,9,10,13,336.932842376895,765.785489958672
1,2,3,5,9,10,14,269.109860214426,835.393924911913
1,2,3,5,9,10,15,355.240761448766,853.390759816328
1,2,3,5,9,11,12,424.818055065585,849.148863028177
1,2,3,5,9,11,13,443.491049834184,783.356063717624
1,2,3,5,9,11,14,355.309318095972,810.631293624834
1,2,3,5,9,11,15,450.734041839915,847.631091584604
1,2,3,5,9,12,13,461.362498130127,822.471754967218
1,2,3,5,9,12,14,438.394825118077,811.459769309312
1,2,3,5,9,12,15,60.0776699762482,Inf
1,2,3,5,9,13,14,455.764621074445,784.721399608343
1,2,3,5,9,13,15,468.556230385336,Inf
1,2,3,5,9,14,15,302.195101418699,799.561469718961
1,2,3,5,10,11,12,7.11891743611225,1323.67431993226
1,2,3,5,10,11,13,479.11825946524,806.368610411372
1,2,3,5,10,11,14,33.8277143022983,1064.77732352066
1,2,3,5,10,11,15,445.916331270902,849.193805486795
1,2,3,5,10,12,13,70.0028993397195,882.955240243728
1,2,3,5,10,12,14,6.60737634825107,1117.21769783674
1,2,3,5,10,12,15,60.7787147680584,1040.23395411811
1,2,3,5,10,13,14,86.216393785386,920.013789566132
1,2,3,5,10,13,15,448.278523790658,869.484979491568
1,2,3,5,10,14,15,146.239440575647,Inf
1,2,3,5,11,12,13,29.6777817234647,1085.99109939874
1,2,3,5,11,12,14,6.44046280695459,1116.31091404253
1,2,3,5,11,12,15,31.2614357295882,Inf
1,2,3,5,11,13,14,92.8880048496049,897.920765914323
1,2,3,5,11,13,15,446.332023845706,878.008529607849
1,2,3,5,11,14,15,51.802020582659,Inf
1,2,3,5,12,13,14,115.912580491612,925.827327802743
1,2,3,5,12,13,15,31.4649710081152,Inf
1,2,3,5,12,14,15,121.712152852353,Inf
1,2,3,5,13,14,15,132.037403219665,Inf
1,2,3,6,7,8,9,653.290987702402,484.672972864178
1,2,3,6,7,8,10,738.131185107309,486.468189050768
1,2,3,6,7,8,11,771.664211570499,502.067947551259
1,2,3,6,7,8,12,732.148315737868,509.608178734735
1,2,3,6,7,8,13,763.2607695285,499.165352321586
1,2,3,6,7,8,14,675.948420255593,258.765029756727
1,2,3,6,7,8,15,506.808328725328,411.965763899138
1,2,3,6,7,9,10,707.203188700129,459.162643660537
1,2,3,6,7,9,11,764.93050851778,477.241640401729
1,2,3,6,7,9,12,792.72712721385,488.71218417217
1,2,3,6,7,9,13,817.044548982826,473.819937669716
1,2,3,6,7,9,14,618.545035702945,236.702872817378
1,2,3,6,7,9,15,8.06778179888434,NA
1,2,3,6,7,10,11,60.9412685312937,556.379584420004
1,2,3,6,7,10,12,37.5330062829091,619.323030459214
1,2,3,6,7,10,13,73.71301348354,535.301871971526
1,2,3,6,7,10,14,36.1555849496246,293.48681014177
1,2,3,6,7,10,15,677.744846671354,394.276975403502
1,2,3,6,7,11,12,196.432367536407,497.628570317307
1,2,3,6,7,11,13,294.200486474801,492.449553253935
1,2,3,6,7,11,14,74.6835135493527,267.032791170283
1,2,3,6,7,11,15,563.186543862692,408.008803009608
1,2,3,6,7,12,13,118.356758262907,568.017359980297
1,2,3,6,7,12,14,41.2443594350572,254.47970971111
1,2,3,6,7,12,15,429.059523332886,404.994936953949
1,2,3,6,7,13,14,75.0716680496266,270.417544808002
1,2,3,6,7,13,15,469.348906742847,405.686249869691
1,2,3,6,7,14,15,491.126700772771,236.202420252912
1,2,3,6,8,9,10,331.183267462798,988.388209932254
1,2,3,6,8,9,11,282.841954669998,959.303334534738
1,2,3,6,8,9,12,338.793776924489,1007.23779904613
1,2,3,6,8,9,13,421.311265916101,776.382453742065
1,2,3,6,8,9,14,421.769065952075,1280.62799696542
1,2,3,6,8,9,15,203.598485040763,1183.16939979064
1,2,3,6,8,10,11,399.873942096286,802.842396645013
1,2,3,6,8,10,12,413.469744564756,822.455386918023
1,2,3,6,8,10,13,403.377386070688,784.418547001252
1,2,3,6,8,10,14,211.788589709601,844.974117069354
1,2,3,6,8,10,15,308.008158306707,866.946571117759
1,2,3,6,8,11,12,21.403021962424,799.610712549933
1,2,3,6,8,11,13,421.474940737119,799.845920822204
1,2,3,6,8,11,14,430.017552100083,799.7750433585
1,2,3,6,8,11,15,147.866901320758,927.374891041206
1,2,3,6,8,12,13,399.815268940734,826.040964833972
1,2,3,6,8,12,14,466.711584288401,815.324291766811
1,2,3,6,8,12,15,108.413067022562,992.43459989227
1,2,3,6,8,13,14,454.016419883155,793.010247930158
1,2,3,6,8,13,15,54.7458298890056,1033.26158560585
1,2,3,6,8,14,15,510.414884120288,801.617715592924
1,2,3,6,9,10,11,328.298863238413,767.804052811791
1,2,3,6,9,10,12,301.286982324364,791.817700717807
1,2,3,6,9,10,13,316.955124310407,750.570351047818
1,2,3,6,9,10,14,348.408279272163,774.346054354209
1,2,3,6,9,10,15,365.218713262095,830.193820927976
1,2,3,6,9,11,12,416.917768003974,805.598617933859
1,2,3,6,9,11,13,431.019628594606,766.670224830168
1,2,3,6,9,11,14,284.741860489422,802.923862763007
1,2,3,6,9,11,15,465.932199477033,829.296473014456
1,2,3,6,9,12,13,415.465827486312,802.37736540194
1,2,3,6,9,12,14,435.343175850975,803.285518192723
1,2,3,6,9,12,15,437.143714028896,861.78465226152
1,2,3,6,9,13,14,438.647432477554,778.469408123578
1,2,3,6,9,13,15,458.14651439558,831.202693604017
1,2,3,6,9,14,15,430.433465639983,778.034033748796
1,2,3,6,10,11,12,18.5490002201769,862.333598818599
1,2,3,6,10,11,13,202.147630458193,764.327207239413
1,2,3,6,10,11,14,6.78983121651789,928.950619549066
1,2,3,6,10,11,15,456.021265938744,823.246943185387
1,2,3,6,10,12,13,6.11223141652785,1027.20239772565
1,2,3,6,10,12,14,20.7375744277219,1010.17264163424
1,2,3,6,10,12,15,131.804297704984,955.32457624009
1,2,3,6,10,13,14,8.61183964894839,993.014233475523
1,2,3,6,10,13,15,458.3834584585,819.504841721774
1,2,3,6,10,14,15,98.5386194852509,855.965467094728
1,2,3,6,11,12,13,33.4024338052724,911.656614216211
1,2,3,6,11,12,14,6.61152919810475,941.146659673149
1,2,3,6,11,12,15,42.4767642404245,Inf
1,2,3,6,11,13,14,47.211684090158,873.955774172916
1,2,3,6,11,13,15,38.690419934451,998.154128597105
1,2,3,6,11,14,15,92.590634531096,860.251341509363
1,2,3,6,12,13,14,8.39326471006997,1159.81218090355
1,2,3,6,12,13,15,53.9391146346024,Inf
1,2,3,6,12,14,15,25.753735357467,NA
1,2,3,6,13,14,15,141.463281170266,883.90410728138
1,2,3,7,8,9,10,657.373868720687,487.906667987502
1,2,3,7,8,9,11,709.333889008055,503.401496488307
1,2,3,7,8,9,12,714.271173890362,510.785921195628
1,2,3,7,8,9,13,747.046179602513,500.520645594831
1,2,3,7,8,9,14,545.488937888937,260.309431254421
1,2,3,7,8,9,15,615.035734585207,413.165780891884
1,2,3,7,8,10,11,673.466971129994,505.041314316628
1,2,3,7,8,10,12,116.529716965564,511.900645502817
1,2,3,7,8,10,13,629.231903400551,502.187643383095
1,2,3,7,8,10,14,240.601833059187,262.161074850304
1,2,3,7,8,10,15,637.936054004567,414.624307857929
1,2,3,7,8,11,12,8.85972185626346,789.721384450181
1,2,3,7,8,11,13,681.747294315335,516.538700550759
1,2,3,7,8,11,14,41.5713197499609,333.31591692193
1,2,3,7,8,11,15,742.656326132136,425.865080356052
1,2,3,7,8,12,13,690.931938091188,522.117953427831
1,2,3,7,8,12,14,12.8029494998744,330.055360497277
1,2,3,7,8,12,15,670.089094472087,418.712260737212
1,2,3,7,8,13,14,652.529465298039,273.115230565171
1,2,3,7,8,13,15,713.166982438998,424.067585022325
1,2,3,7,8,14,15,573.306801640771,251.956477723171
1,2,3,7,9,10,11,642.724722942351,480.620231879253
1,2,3,7,9,10,12,633.176844277488,491.690684441618
1,2,3,7,9,10,13,669.740184235784,477.256149558774
1,2,3,7,9,10,14,544.002934630618,240.912966217401
1,2,3,7,9,10,15,668.235860958124,395.658195026549
1,2,3,7,9,11,12,691.368430050321,505.684218823038
1,2,3,7,9,11,13,725.01515827815,493.863905637643
1,2,3,7,9,11,14,506.142373697683,257.529963871521
1,2,3,7,9,11,15,721.883286868328,409.269449497109
1,2,3,7,9,12,13,776.933037288958,503.138379739279
1,2,3,7,9,12,14,555.75360857668,240.029642266672
1,2,3,7,9,12,15,735.209109371858,406.093728918173
1,2,3,7,9,13,14,615.60317738218,255.074121171997
1,2,3,7,9,13,15,10.66098123829,NA
1,2,3,7,9,14,15,566.920200136986,237.787788356902
1,2,3,7,10,11,12,73.3662729818711,534.663328818499
1,2,3,7,10,11,13,41.2921644626437,541.720888563898
1,2,3,7,10,11,14,51.0198286631054,303.882248645291
1,2,3,7,10,11,15,632.449661527545,410.803976723287
1,2,3,7,10,12,13,42.2157764543286,586.141338935475
1,2,3,7,10,12,14,54.1364119908267,328.566903973301
1,2,3,7,10,12,15,250.323760532655,411.378368170581
1,2,3,7,10,13,14,74.4353350173533,260.331885382883
1,2,3,7,10,13,15,765.259374574962,408.536329218916
1,2,3,7,10,14,15,264.398796825409,239.680114510292
1,2,3,7,11,12,13,254.354974657666,516.348525218601
1,2,3,7,11,12,14,83.9640909351097,235.884494290566
1,2,3,7,11,12,15,375.46073901181,417.178533923627
1,2,3,7,11,13,14,80.2492342757011,271.133007838361
1,2,3,7,11,13,15,661.752583983117,420.853486728656
1,2,3,7,11,14,15,237.58263400394,252.009488495308
1,2,3,7,12,13,14,55.615889426299,268.81088437776
1,2,3,7,12,13,15,476.430099064064,415.733122527742
1,2,3,7,12,14,15,223.176693372351,222.979885116722
1,2,3,7,13,14,15,380.468838253647,239.387044953704
1,2,3,8,9,10,11,329.500472155538,1102.81517838217
1,2,3,8,9,10,12,310.582139439074,1241.36760705085
1,2,3,8,9,10,13,338.727546114857,896.508037296292
1,2,3,8,9,10,14,315.02200615494,1946.3182672267
1,2,3,8,9,10,15,6.84017031464046,Inf
1,2,3,8,9,11,12,301.653736860402,1170.78496739923
1,2,3,8,9,11,13,26.5458638105435,1426.43942759275
1,2,3,8,9,11,14,323.036503176567,1802.71144306698
1,2,3,8,9,11,15,199.114343790387,1335.52074449185
1,2,3,8,9,12,13,66.1793312051089,1222.77801582866
1,2,3,8,9,12,14,392.330796190198,2010.40393285707
1,2,3,8,9,12,15,394.190290598856,1105.34697154401
1,2,3,8,9,13,14,410.477055713346,982.685302913476
1,2,3,8,9,13,15,234.880188245645,Inf
1,2,3,8,9,14,15,22.5078485804504,Inf
1,2,3,8,10,11,12,8.63703600488293,1004.48014261313
1,2,3,8,10,11,13,385.762848310502,853.834872812731
1,2,3,8,10,11,14,45.8728115948138,1044.2581790969
1,2,3,8,10,11,15,294.969217327513,974.49750416018
1,2,3,8,10,12,13,396.013142460894,882.21660797969
1,2,3,8,10,12,14,167.109354720038,977.663697241489
1,2,3,8,10,12,15,11.2310737044289,NA
1,2,3,8,10,13,14,204.944328278673,905.196160526037
1,2,3,8,10,13,15,344.212271705737,942.707104405882
1,2,3,8,10,14,15,86.0182714006014,Inf
1,2,3,8,11,12,13,12.0207550564793,1194.39225507051
1,2,3,8,11,12,14,7.41278790188921,1116.77646545739
1,2,3,8,11,12,15,11.2624294936077,NA
1,2,3,8,11,13,14,478.841191689033,836.136460510747
1,2,3,8,11,13,15,4.48452062171019,Inf
1,2,3,8,11,14,15,488.06214949479,838.733398681258
1,2,3,8,12,13,14,540.612041510106,843.015839550246
1,2,3,8,12,13,15,139.98055670468,Inf
1,2,3,8,12,14,15,11.2640491675866,NA
1,2,3,8,13,14,15,492.507997265607,856.441461089576
1,2,3,9,10,11,12,301.449498903834,885.08294831694
1,2,3,9,10,11,13,323.066128391004,850.375567893214
1,2,3,9,10,11,14,244.98355091388,901.423167509516
1,2,3,9,10,11,15,356.268571634839,911.903367737554
1,2,3,9,10,12,13,315.621824419828,896.430413680893
1,2,3,9,10,12,14,318.902668203123,881.302605475687
1,2,3,9,10,12,15,50.2059926367376,NA
1,2,3,9,10,13,14,331.762070829788,857.710113389826
1,2,3,9,10,13,15,359.571724209817,Inf
1,2,3,9,10,14,15,305.485870720482,860.979987849624
1,2,3,9,11,12,13,430.96360427488,887.884862305189
1,2,3,9,11,12,14,330.335869443645,891.253748801289
1,2,3,9,11,12,15,426.414323371429,932.392199668544
1,2,3,9,11,13,14,357.645872453111,871.128242897185
1,2,3,9,11,13,15,464.877676915987,902.712850475488
1,2,3,9,11,14,15,253.38601854223,892.265957719941
1,2,3,9,12,13,14,442.243856213163,874.78669006732
1,2,3,9,12,13,15,448.643020102896,945.948489587161
1,2,3,9,12,14,15,26.7443980585458,Inf
1,2,3,9,13,14,15,422.888115402077,879.29780443408
1,2,3,10,11,12,13,21.7753382216585,1011.99711761011
1,2,3,10,11,12,14,6.57524909208399,1066.95143242697
1,2,3,10,11,12,15,18.896918957515,Inf
1,2,3,10,11,13,14,94.2513148014583,956.046346889639
1,2,3,10,11,13,15,446.506879400842,884.359380580807
1,2,3,10,11,14,15,145.620456935846,939.778595466977
1,2,3,10,12,13,14,42.5415370638728,1060.2964741987
1,2,3,10,12,13,15,40.0590467197946,Inf
1,2,3,10,12,14,15,129.61072319753,1003.17038710203
1,2,3,10,13,14,15,146.445768455581,983.822446670962
1,2,3,11,12,13,14,54.8130071257639,1071.15571658655
1,2,3,11,12,13,15,47.5919415158232,1233.95587804566
1,2,3,11,12,14,15,95.9660021877618,1049.11776972562
