V1,V2,V3,V4,V5,V6,V7,bestlam,rmse
1,2,3,4,8,12,14,460.854866548655,29601.6786724649
1,2,3,4,8,12,15,4196.29189342544,24782.6643350508
1,2,3,4,8,13,14,23897.4040911854,19954.6900631311
1,2,3,4,8,13,15,26857.9814009164,19693.8396818809
1,2,3,4,8,14,15,27319.1714435484,19696.87894217
1,2,3,4,9,10,11,25441.4312751117,19269.7820247737
1,2,3,4,9,10,12,29553.4601278359,19765.3897515908
1,2,3,4,9,10,13,31290.1286844553,19761.464579559
1,2,3,4,9,10,14,28338.5490669747,19765.3897515908
1,2,3,4,9,10,15,31348.1472800356,19443.1866377992
1,2,3,4,9,11,12,26858.6346287246,19435.995509594
1,2,3,4,9,11,13,26165.1768091683,19437.2892653099
1,2,3,4,9,11,14,24450.160013295,19435.995509594
1,2,3,4,9,11,15,25811.6992638071,19074.2100982966
1,2,3,4,9,12,13,1837.84992300092,29051.6352710267
1,2,3,4,9,12,14,28362.8612864278,19868.6682668708
1,2,3,4,9,12,15,31521.2907450948,19584.3538934517
1,2,3,4,9,13,14,28599.268586757,19859.1269995268
1,2,3,4,9,13,15,31981.6161994684,19581.3093713325
1,2,3,4,9,14,15,666.630096253716,25623.2017672317
1,2,3,4,10,11,12,24190.5748832275,19540.3066778806
1,2,3,4,10,11,13,29222.982658763,19539.6180784068
1,2,3,4,10,11,14,27800.270989716,19540.3066778806
1,2,3,4,10,11,15,25581.531379234,19193.2128417997
1,2,3,4,10,12,13,1598.55393808522,29200.4575138356
1,2,3,4,10,12,14,26449.4197936337,19950.5081317651
1,2,3,4,10,12,15,29454.3192238872,19679.7860288323
1,2,3,4,10,13,14,27332.3475406559,19939.0701450695
1,2,3,4,10,13,15,30516.7674404441,19674.7943944149
1,2,3,4,10,14,15,28276.2708866228,19677.5672121994
1,2,3,4,11,12,13,26106.4613431051,19656.171125014
1,2,3,4,11,12,14,27240.3324494085,19662.5501276909
1,2,3,4,11,12,15,25003.305047004,19354.2702206505
1,2,3,4,11,13,14,26195.9935153702,19656.171125014
1,2,3,4,11,13,15,24871.7717868227,19354.5026888663
1,2,3,4,11,14,15,25041.0232417569,19354.5118182805
1,2,3,4,12,13,14,2910.8178776353,27339.0401347701
1,2,3,4,12,13,15,4979.89646472633,26118.5431380987
1,2,3,4,12,14,15,2263.65896560756,27444.5644652348
1,2,3,4,13,14,15,706.47332528377,26740.0288383544
1,2,3,5,6,7,8,3654.17961653906,29729.1481484913
1,2,3,5,6,7,9,25226.4481421673,21879.1201209433
1,2,3,5,6,7,10,662.264869502911,40591.6796162198
1,2,3,5,6,7,11,11223.7119308963,25081.5516399133
1,2,3,5,6,7,12,3463.82821209335,87415.9688310015
1,2,3,5,6,7,13,24494.4004652197,22250.4633698707
1,2,3,5,6,7,14,19050.2477056394,22235.1053156002
1,2,3,5,6,7,15,707.870057394984,38567.561716706
1,2,3,5,6,8,9,26345.7840799629,26062.9577852681
1,2,3,5,6,8,10,27300.1092955111,26248.0291218852
1,2,3,5,6,8,11,25494.2718996029,25699.4458311686
1,2,3,5,6,8,12,17527.9682552766,27337.3620905839
1,2,3,5,6,8,13,28084.3175178743,26697.8464661907
1,2,3,5,6,8,14,20711.566175604,26646.532174547
1,2,3,5,6,8,15,28697.3617901914,26059.7634422622
1,2,3,5,6,9,10,1896.93472555822,42420.1310452677
1,2,3,5,6,9,11,24528.9398147358,25454.6175409746
1,2,3,5,6,9,12,25539.2548297564,26429.7157364072
1,2,3,5,6,9,13,10472.7141749148,25429.916625745
1,2,3,5,6,9,14,24840.7169623766,26429.7157364072
1,2,3,5,6,9,15,12706.4453914262,28846.4212154905
1,2,3,5,6,10,11,14929.2223150359,29645.9865706811
1,2,3,5,6,10,12,26311.4522810553,26605.0369433551
1,2,3,5,6,10,13,469.503973085378,52410.4697630593
1,2,3,5,6,10,14,25401.5348633523,26605.0369433551
1,2,3,5,6,10,15,10388.425817056,29339.315816365
1,2,3,5,6,11,12,2068.38098169382,47062.3418720329
1,2,3,5,6,11,13,944.532296237441,70288.9416153523
1,2,3,5,6,11,14,24670.0434486099,26083.5207559094
1,2,3,5,6,11,15,19510.9875983659,26003.2372043258
1,2,3,5,6,12,13,20268.2869739826,27090.9367335945
